r,vc_total,vc_total_sphere,vc_total_unchanged_field,disk_minus_sphere_percent
1.4015625,0.70821997172559,0.699557420359114,0.678899945963497,1.23829025529163
1.409,0.710597998789867,0.701919968640725,0.681245724555515,1.23632757819194
1.4164375,0.71295850062216,0.704265356959836,0.683575394332268,1.23435628011739
1.423875,0.71530148286132,0.706593590216993,0.685888958241381,1.23237639923293
1.4313125,0.71762695223091,0.708904674369739,0.688186420164808,1.23038797408488
1.43875,0.719934921891257,0.711198621642469,0.690467784913838,1.22839105461321
1.4461875,0.722225405012997,0.713475444267827,0.692733058224003,1.2263856893
1.453625,0.724498411398018,0.715735151199176,0.694982246749913,1.22437191804254
1.4610625,0.726753951892317,0.717977752407522,0.697215358060005,1.22234978108526
1.4685,0.728992038377676,0.720203258873448,0.699432400631213,1.22031931901769
1.4759375,0.731212686777017,0.72241168550996,0.701633383843567,1.21828057928546
1.483375,0.7334159174282,0.724603051523821,0.703818317974706,1.21623361726755
1.4908125,0.735601745426235,0.726777371023368,0.705987214194309,1.21417847537557
1.49825,0.737770186658428,0.728934658889861,0.708140084558443,1.21211519589746
1.5056875,0.739921258010556,0.731074930978053,0.710276942003854,1.21004382145464
1.513125,0.74205497868405,0.733198205396057,0.712397800342171,1.20796439800459
1.5205625,0.744171374689833,0.735304506870115,0.714502674254051,1.20587698523156
1.528,0.746270466887345,0.737393855122187,0.716591579283239,1.2037816295184
1.5354375,0.748352276028406,0.739466269773018,0.718664531830553,1.20167837514964
1.542875,0.750416823824122,0.741521771378993,0.720721549147814,1.19956726672863
1.5503125,0.752464133264946,0.74356038174285,0.722762649331696,1.19744834995461
1.55775,0.754494234537334,0.745582129656041,0.724787851317526,1.19532168580878
1.5651875,0.756507154725812,0.747587040900751,0.726797174873007,1.19318732629623
1.572625,0.758502919259838,0.74957513965676,0.728790640591875,1.1910453176404
1.5800625,0.760481554487266,0.751546450999973,0.730768269887494,1.18889570636709
1.5875,0.762443087665152,0.753501000893545,0.732730084986389,1.18673853929889
1.5949375,0.76438755167396,0.755438820759058,0.734676108921731,1.18457387534183
1.602375,0.766314980270869,0.7573599428711,0.736606365526752,1.18240177395978
1.6098125,0.768225403366976,0.759264395779223,0.738520879428107,1.18022228324777
1.61725,0.770118851749306,0.761152208888097,0.74041967603917,1.17803545158306
1.6246875,0.771995357071392,0.763023412448411,0.742302781553284,1.17584132761952
1.632125,0.773854954403016,0.76487804002689,0.744170222936956,1.17363996694306
1.6395625,0.775697683639002,0.766716129868905,0.746022027923005,1.1714314359909
1.647,0.77752357929446,0.768537715013035,0.747858225003655,1.16921578549631
1.6544375,0.779332676390001,0.770342828994235,0.74967884342357,1.16699306560732
1.661875,0.781125010768654,0.772131506150916,0.751483913172852,1.16476332672526
1.6693125,0.782900620144096,0.773903782639423,0.753273464979984,1.16252662236487
1.67675,0.784659549041243,0.775659701213819,0.755047530304737,1.16028302274052
1.6841875,0.786401837020809,0.777399299829041,0.756806141331031,1.15803258296585
1.691625,0.788127523124363,0.779122615945059,0.758549330959744,1.1557753548691
1.6990625,0.789836647170587,0.780829687781584,0.760277132801487,1.15351139050475
1.7065,0.791529249954895,0.782520554511078,0.761989581169336,1.15124074273611
1.7139375,0.79320537912138,0.784195261934637,0.763686711071527,1.1489634819414
1.721375,0.794865079718224,0.785853853349235,0.765368558204116,1.14667966958295
1.7288125,0.796508394589287,0.787496369928773,0.767035158943604,1.14438935906824
1.73625,0.798135367309186,0.789122853562172,0.768686550339514,1.14209260400087
1.7436875,0.799746042173243,0.790733346843673,0.77032277010695,1.13978945817135
1.751125,0.80134046845321,0.792327897182295,0.771943856619116,1.13747998814202
1.7585625,0.802918697097152,0.793906553612242,0.773549848899809,1.13516426384255
1.766,0.804480774540674,0.795469360818106,0.775140786615881,1.13284234018773
1.7734375,0.806026747889747,0.797016364141227,0.776716710069674,1.13051427221684
1.780875,0.807556664923644,0.798547609582559,0.778277660191421,1.1281801151211
