galaxy,model,holdout,n,n_train,n_test,chi2_data,chi2_data_per_row,prior_penalty,objective,eta,physical_length_kpc,physical_amplitude_kms,length_catalogue_kpc,amplitude_catalogue_kms,ml_disk,ml_bulge,distance_ratio,inclination_deg,maximum_abs_pull,nuisance_bound_hit,train_admissible,holdout_admissible,holdout_chi2,holdout_chi2_per_row,minimum_training_v2,minimum_test_v2,nuisance_parameters_json,n_parameters,success,optimality,eta_bound_hit,eta_boundary,scale_bound_hit,n_starts,parameters_json,worst_restart_objective,baseline_same_split_objective,objective_improvement_over_baseline
NGC6015,free_family,True,44,35,9,303.45263189686796,8.67007519705337,5.636868930169538,309.0895008270375,999.9998104204992,1228.1831163192708,9956.220207337752,901.863195312114,9999.441427304184,0.7985858800270409,0.7,1.3618286262299737,60.43365663528352,2.0335162273372864,False,True,True,699.3477562779644,77.70530625310715,1930.0029490372044,30914.62812100084,"{""disk_pull"": 2.0335162273372864, ""distance_pull"": 1.2060954207665788, ""inclination_pull"": 0.21682831764176008}",6,True,0.0010871359551361977,True,upper,True,5,"[6.804462840391456, 9.210284513146526, 6.908754589925092, 2.0335162273372864, 1.2060954207665788, 0.21682831764176008]",309.0895091014633,309.09127356102414,0.001772733986683761
NGC6195,free_family,True,23,18,5,14.195336955622482,0.7886298308679156,8.05350096104447,22.24883791666695,939.5758897134984,0.03412441903044982,4.869206380445986,0.03396469310246764,4.878956871530432,0.7559764816419513,0.4221006024383828,1.0047027048794552,62.21655285446289,2.196820680174448,False,True,True,233.12691200571288,46.62538240114257,36325.86002763527,37920.10748628412,"{""disk_pull"": 1.7953828051439544, ""bulge_pull"": -2.196820680174448, ""distance_pull"": 0.04695356903081078, ""inclination_pull"": 0.043310570892578004}",7,True,6.282503892403157e-05,False,none,False,5,"[-3.3824337320791598, 1.5849314411820936, 6.846492336302873, 1.7953828051439544, -2.196820680174448, 0.04695356903081078, 0.043310570892578004]",22.24884124365476,26.174334027569294,3.9254961109023405
NGC6503,free_family,True,31,24,7,134.62570450901413,5.609404354542256,1.8488858053710862,136.4745903143852,3.3542280142073753e-16,5.301353469815144,129.70171885508265,5.225733713278321,129.853775591865,0.6780186767539651,0.7,1.014470648656413,74.23594846656358,1.3227165280459894,False,True,True,116.92420252093142,16.7034575029902,3582.9567515049785,9901.405794495746,"{""disk_pull"": 1.3227165280459894, ""distance_pull"": 0.292213743835951, ""inclination_pull"": 0.11797423328179271}",6,True,0.0022499216243048125,True,lower,False,5,"[1.6535952115863417, 4.86640901425027, 3.3542280142073743e-16, 1.3227165280459894, 0.292213743835951, 0.11797423328179271]",136.4745903159471,145.7839221712644,9.309331856879197
NGC6674,free_family,True,15,12,3,9.457669972851608,0.7881391644043007,10.848132813839893,20.3058027866915,9.962177552203429e-12,60.02624915057057,259.60419554235506,44.59637365512618,283.0112701243327,0.8828402236109555,0.7167421256121932,1.3459894657526887,61.87990085300743,2.4691210775477535,False,True,True,4.351427639248003,1.4504758797493345,55131.362319387525,58583.42485099764,"{""disk_pull"": 2.4691210775477535, ""bulge_pull"": 0.1026489031447335, ""distance_pull"": 1.7367314359350656, ""inclination_pull"": 1.3133168088345712}",7,True,0.00014265604059117686,True,lower,False,5,"[3.7976525475393017, 5.645486720611186, 9.962177552153806e-12, 2.4691210775477535, 0.1026489031447335, 1.7367314359350656, 1.3133168088345712]",20.81621750780677,20.388756756476567,0.0829539697850663
NGC6946,free_family,True,58,46,12,80.5064491121279,1.7501401980897369,1.661655381490734,82.16810449361863,4.3886704341721995e-14,6.535313344573563,148.78022966740795,6.646722996962035,148.6717938042948,0.61618659398478,0.5671879119247115,0.9832384089965246,37.96738152648027,0.9137107355211107,False,True,True,0.5569937549979386,0.04641614624982821,15596.328639671865,23036.771161965647,"{""disk_pull"": 0.9074224105391218, ""bulge_pull"": -0.9137107355211107, ""distance_pull"": -0.05573733875854487, ""inclination_pull"": -0.016309236759868066}",7,True,9.843908225773315e-05,True,lower,False,5,"[1.8941239507988832, 5.00174115023011, 4.388670434172103e-14, 0.9074224105391218, -0.9137107355211107, -0.05573733875854487, -0.016309236759868066]",83.8639667849633,82.4323020628651,0.26419756924644844
NGC7331,free_family,True,36,28,8,46.24395247361443,1.6515697312005153,1.754446213537038,47.998398687151465,3.838166780781111e-15,9.997698218285734,234.34108651950794,10.984540508650346,234.00914166830412,0.4776946461570357,0.5614493711753628,0.9101608037598412,74.70003713084053,0.9578744025473875,False,True,True,65.18876680258549,8.148595850323186,54287.14843115219,46587.58137952316,"{""disk_pull"": -0.19819630453724302, ""bulge_pull"": -0.9578744025473875, ""distance_pull"": -0.8804241231535566, ""inclination_pull"": -0.1499814345797342}",7,True,0.0009548755834499072,True,lower,False,5,"[2.396488875981321, 5.455360181553172, 3.838166780781103e-15, -0.19819630453724302, -0.9578744025473875, -0.8804241231535566, -0.1499814345797342]",66.12336272614812,49.946100001350594,1.9477013141991293
NGC7793,free_family,True,46,36,10,17.958396060213232,0.4988443350059231,1.6163686251316685,19.5747646853449,999.999999999999,355.2187686171452,8926.88210821128,351.71498739070205,9999.674183192266,0.6131153345956182,0.7,1.0099619901114734,55.00923285206893,0.8899147613409922,False,True,True,228.82708553823895,22.882708553823896,579.9178796725499,11972.119899367866,"{""disk_pull"": 0.8857217404366274, ""distance_pull"": 0.19979324612454968, ""inclination_pull"": 0.8899147613409922}",6,True,2.8374354111858668e-05,True,upper,True,5,"[5.862821152705338, 9.210307789764615, 6.9087547793152195, 0.8857217404366274, 0.19979324612454968, 0.8899147613409922]",19.574765285612184,19.574837949273217,7.32639283143044e-05
NGC7814,free_family,True,18,14,4,12.102951303312558,0.8644965216651828,0.5699008177033315,12.67285212101589,4.327903257181628e-18,4.76846408547236,221.98290592808542,4.749420427645995,221.98290592808542,0.5892370038835538,0.6636634088456268,1.0040096803634215,89.99999999999902,0.7132000823683565,True,True,True,64.9037544472286,16.22593861180715,42869.20069620366,35410.700592724854,"{""disk_pull"": 0.7132000823683565, ""bulge_pull"": -0.23150166585726073, ""distance_pull"": 0.08748393520192227, ""inclination_pull"": -9.76562499901985e-13}",7,True,0.0006343258404545824,True,lower,False,5,"[1.5580225953696636, 5.402600378583663, 4.327903257181628e-18, 0.7132000823683565, -0.23150166585726073, 0.08748393520192227, -9.76562499901985e-13]",29.441158164062532,14.024266338967795,1.3514142179519055
UGC00128,free_family,True,22,17,5,102.79345553064117,6.046673854743598,44.67683329388201,147.47028882452318,1.0550106504642525,21.90983257940927,69.11531448317658,14.68551963839998,80.8979676070546,1.7327319712852236,0.7,1.491934444193518,79.00553182607517,5.397613844631145,False,True,True,44.05907868097361,8.811815736194722,3083.0461347473083,14048.98549429144,"{""disk_pull"": 5.397613844631145, ""distance_pull"": 3.271110479431125, ""inclination_pull"": 2.2005531826075173}",6,True,0.0005287397709503847,False,none,False,5,"[2.68686194968336, 4.393188701462777, 0.7202810306424331, 5.397613844631145, 3.271110479431125, 2.2005531826075173]",147.82068204741344,147.54521647058834,0.07492764606516289
UGC00191,free_family,True,9,7,2,5.464514614584184,0.7806449449405977,0.22999828529177385,5.694512899875957,3.733437430594771e-18,1.546957358269599,86.25304677060853,1.4062660237086104,87.80610188827868,0.5323451814440117,0.7,1.1000460312551368,46.041173445599,0.33544845773781184,False,True,True,590.2081489505101,295.10407447525506,767.3203490661233,4155.364271112926,"{""disk_pull"": 0.2722332304114943, ""distance_pull"": 0.33544845773781184, ""inclination_pull"": 0.2082346891197996}",6,True,2.6770320417242323e-06,True,lower,False,5,"[0.34093798154290894, 4.475130995814821, 3.733437430594771e-18, 0.2722332304114943, 0.33544845773781184, 0.2082346891197996]",6.799542673418993,5.841783163750378,0.14727026387441988
UGC00731,free_family,True,12,9,3,20.128687057180077,2.2365207841311197,3.896570845978041,24.025257903158117,2.7126501414709175e-17,2.875691198639776,77.20589151051445,1.8482596124541026,78.76474526726686,0.5362454685445178,0.7,1.555891379794562,58.82653209099276,1.8529712659818727,False,True,True,12.116954652338531,4.0389848841128435,525.1881513214287,4376.60072165919,"{""disk_pull"": 0.30393630937086447, ""distance_pull"": 1.8529712659818727, ""inclination_pull"": 0.6088440303309177}",6,True,0.0016496864231037803,True,lower,False,5,"[0.6142444462823989, 4.366465501667346, 2.7126501414709175e-17, 0.30393630937086447, 1.8529712659818727, 0.6088440303309177]",24.025257908316743,26.227152991956096,2.2018950887979756
