classification,class_id,class_name,class_order,model_id,fit_mode,region,n_galaxies,n_failures,n_signed_defined,median_signed_standardized,mean_signed_standardized,median_signed_kms,mean_signed_kms,median_loss,mean_loss
detailed,10,Im,10,A_core,full,middle_third,30,0,30,0.23534216989985904,0.3201501625279591,0.3528640181251923,0.7212708765183604,0.20081220320824036,0.938148659846066
detailed,10,Im,10,A_core,full,outer_third,30,0,30,-0.1235358222459767,-0.24987068978679716,-0.47821258151956414,-0.6635401122972542,0.22901126720538498,0.6737604734430883
detailed,10,Im,10,A_core,inner,withheld_outer,18,0,18,-1.3473557292410532,-1.0410581620039996,-3.2803649794193603,-2.2596552571391935,3.19733947961604,7.789469921216821
detailed,10,Im,10,A_nfw,full,inner_third,30,0,30,0.5977682333855565,0.9468760650418174,2.583016586474698,2.3756064481689596,0.7286798909599453,2.654293204536636
detailed,10,Im,10,A_nfw,full,middle_third,30,0,30,-0.2672968700072195,-0.23670034408082366,-0.3132509353085477,-0.6101431233989462,0.25283181323710324,0.8898025960690757
detailed,10,Im,10,A_nfw,full,outer_third,30,0,30,0.0007128230663771208,-0.07155800647121181,0.006444543024409555,-0.19206026815154637,0.20826584470820275,1.1954787741433102
detailed,10,Im,10,A_nfw,inner,withheld_outer,18,0,18,0.34992491309562895,0.25983474915532967,1.5795324404914828,0.5723320373900465,1.209036818917406,4.168560738267605
detailed,10,Im,10,B_core,full,inner_third,30,0,30,-0.13648700634957067,-0.20904562481757896,-0.35815481338458355,-0.4994654021493157,0.2478483240876786,0.8816363105748694
detailed,10,Im,10,B_core,full,middle_third,30,0,30,0.20952395385799386,0.22652959473991272,0.3532273770725993,0.521859015696235,0.20773089045960202,0.7078807549368776
detailed,10,Im,10,B_core,full,outer_third,30,0,30,-0.09312882017070204,-0.20083784590500864,-0.3594629850197526,-0.5341873443192983,0.17951577174109068,0.5139262050005414
detailed,10,Im,10,B_core,inner,withheld_outer,18,0,18,-1.3320450151725831,-0.9583928950585808,-3.1216640409012335,-2.0370472005482383,2.593940033392353,7.149936037732238
detailed,10,Im,10,B_nfw,full,inner_third,30,0,30,0.5923492418768449,0.8616626194940401,2.057536355682004,2.2111083406664425,0.6863457121257002,2.2202775610285403
detailed,10,Im,10,B_nfw,full,middle_third,30,0,30,-0.26335880091549857,-0.2343724609258726,-0.3128866277900328,-0.6110790050893941,0.23826565283240697,0.7929295855634168
detailed,10,Im,10,B_nfw,full,outer_third,30,0,30,0.021181175226465045,-0.04199175462514058,0.038295060432100465,-0.09899129588190324,0.2048892934106334,1.077297734508963
detailed,10,Im,10,B_nfw,inner,withheld_outer,18,0,18,0.3616429349489646,0.33018884689192207,1.5784954269953673,0.7575685884798499,1.2473011261151852,5.381883324034997
detailed,10,Im,10,C_core,full,inner_third,30,0,30,-0.1358595616397085,-0.20582638371006604,-0.3476324266230648,-0.5130192427737915,0.2399047715313985,0.8181850848978578
detailed,10,Im,10,C_core,full,middle_third,30,0,30,0.20769212007057247,0.24047163591409057,0.304427402866132,0.5577553048936363,0.17991647126231736,0.6374906741771311
detailed,10,Im,10,C_core,full,outer_third,30,0,30,-0.08074960479302712,-0.2090854540003159,-0.33017208067665194,-0.5811567053717381,0.14517795375463588,0.4476335389690656
detailed,10,Im,10,C_core,inner,withheld_outer,18,0,18,-1.2026248235111,-1.048573044410419,-3.8074173776190126,-2.238475461761824,2.326877290550751,7.05446930038519
detailed,10,Im,10,C_nfw,full,inner_third,30,0,30,0.5923492418768449,0.8616626194940401,2.057536355682004,2.2111083406664425,0.6863457121257002,2.2202775610285403
detailed,10,Im,10,C_nfw,full,middle_third,30,0,30,-0.26335880091549857,-0.2343724609258726,-0.3128866277900328,-0.6110790050893941,0.23826565283240697,0.7929295855634168
detailed,10,Im,10,C_nfw,full,outer_third,30,0,30,0.021181175226465045,-0.04199175462514058,0.038295060432100465,-0.09899129588190324,0.2048892934106334,1.077297734508963
detailed,10,Im,10,C_nfw,inner,withheld_outer,18,0,18,0.3616429349489646,0.33018884689192207,1.5784954269953673,0.7575685884798499,1.2473011261151852,5.381883324034997
detailed,11,BCD,11,A_core,full,inner_third,2,0,2,-0.2570574757368601,-0.2570574757368601,-1.3350560137688317,-1.3350560137688317,0.7098196596635216,0.7098196596635216
detailed,11,BCD,11,A_core,full,middle_third,2,0,2,0.382420955858209,0.382420955858209,2.6222374586243076,2.6222374586243076,0.2883495518748805,0.2883495518748805
detailed,11,BCD,11,A_core,full,outer_third,2,0,2,-0.23623152422963223,-0.23623152422963223,-1.581168230945287,-1.581168230945287,0.5730395723942966,0.5730395723942966
detailed,11,BCD,11,A_core,inner,withheld_outer,1,0,1,-2.2595688786415384,-2.2595688786415384,-13.635945604608949,-13.635945604608949,5.694101273358399,5.694101273358399
detailed,11,BCD,11,A_nfw,full,inner_third,2,0,2,0.7368148700197605,0.7368148700197605,4.928928084259992,4.928928084259992,1.7338379160002513,1.7338379160002513
detailed,11,BCD,11,A_nfw,full,middle_third,2,0,2,-0.4897364083501085,-0.4897364083501085,-2.3774649075182146,-2.3774649075182146,0.39764918840621233,0.39764918840621233
detailed,11,BCD,11,A_nfw,full,outer_third,2,0,2,-0.41813124301836024,-0.41813124301836024,-4.227494519594992,-4.227494519594992,0.6572893333100096,0.6572893333100096
detailed,11,BCD,11,A_nfw,inner,withheld_outer,1,0,1,-0.07867738578661136,-0.07867738578661136,-0.33479774579088684,-0.33479774579088684,0.061849299541748726,0.061849299541748726
detailed,11,BCD,11,B_core,full,inner_third,2,0,2,-0.27848773765897444,-0.27848773765897444,-1.5863152476191102,-1.5863152476191102,0.6648693033194978,0.6648693033194978
detailed,11,BCD,11,B_core,full,middle_third,2,0,2,0.39137786876208724,0.39137786876208724,2.6917459117501323,2.6917459117501323,0.29809698537145213,0.29809698537145213
detailed,11,BCD,11,B_core,full,outer_third,2,0,2,-0.24285771880290927,-0.24285771880290927,-1.620580629683873,-1.620580629683873,0.5843836345853585,0.5843836345853585
detailed,11,BCD,11,B_core,inner,withheld_outer,1,0,1,-2.295497212687697,-2.295497212687697,-13.857171573235613,-13.857171573235613,5.866557488673032,5.866557488673032
detailed,11,BCD,11,B_nfw,full,inner_third,2,0,2,0.7029791105230928,0.7029791105230928,4.550234813241808,4.550234813241808,1.608139628054021,1.608139628054021
detailed,11,BCD,11,B_nfw,full,middle_third,2,0,2,-0.47937945168775337,-0.47937945168775337,-2.3013951098458785,-2.3013951098458785,0.3929197346603309,0.3929197346603309
detailed,11,BCD,11,B_nfw,full,outer_third,2,0,2,-0.4209070500877492,-0.4209070500877492,-4.244268388238399,-4.244268388238399,0.660173032445117,0.660173032445117
detailed,11,BCD,11,B_nfw,inner,withheld_outer,1,0,1,-0.10826256203352291,-0.10826256203352291,-0.5138235927201672,-0.5138235927201672,0.07146935079341347,0.07146935079341347
detailed,11,BCD,11,C_core,full,inner_third,2,0,2,-0.2621544735927076,-0.2621544735927076,-1.4301339491281513,-1.4301339491281513,0.6427231393811127,0.6427231393811127
detailed,11,BCD,11,C_core,full,middle_third,2,0,2,0.37175297656163286,0.37175297656163286,2.5497392796619294,2.5497392796619294,0.2703831733513027,0.2703831733513027
detailed,11,BCD,11,C_core,full,outer_third,2,0,2,-0.2281772677095307,-0.2281772677095307,-1.5326506864166176,-1.5326506864166176,0.5451656261857276,0.5451656261857276
detailed,11,BCD,11,C_core,inner,withheld_outer,1,0,1,-2.2210246516503127,-2.2210246516503127,-13.398996352949675,-13.398996352949675,5.511385320184153,5.511385320184153
detailed,11,BCD,11,C_nfw,full,inner_third,2,0,2,0.7029791105230928,0.7029791105230928,4.550234813241808,4.550234813241808,1.608139628054021,1.608139628054021
detailed,11,BCD,11,C_nfw,full,middle_third,2,0,2,-0.47937945168775337,-0.47937945168775337,-2.3013951098458785,-2.3013951098458785,0.3929197346603309,0.3929197346603309
detailed,11,BCD,11,C_nfw,full,outer_third,2,0,2,-0.4209070500877492,-0.4209070500877492,-4.244268388238399,-4.244268388238399,0.660173032445117,0.660173032445117
detailed,11,BCD,11,C_nfw,inner,withheld_outer,1,0,1,-0.10826256203352291,-0.10826256203352291,-0.5138235927201672,-0.5138235927201672,0.07146935079341347,0.07146935079341347
broad,0,S0,0,A_core,full,inner_third,3,0,3,-3.6329932634435997,-2.596195893242671,-20.14557106488577,-22.45844576238001,24.434603260813187,16.95551441976403
broad,0,S0,0,A_core,full,middle_third,3,0,3,0.3669605798251666,0.5210777922555087,4.717037515198996,2.3255328039278815,7.851875026847163,6.450427870723995
broad,0,S0,0,A_core,full,outer_third,3,0,3,-0.7696866337148522,-1.4504725395025464,-15.377373383122446,-14.294159387162056,18.939339105666175,19.016162217121288
broad,0,S0,0,A_core,inner,withheld_outer,2,0,2,-11.849683382974597,-11.849683382974597,-42.271762164844546,-42.271762164844546,230.9207545722562,230.9207545722562
broad,0,S0,0,A_nfw,full,inner_third,3,0,3,0.08399220894145328,0.351965940246906,4.2924947853838376,3.5201073520125443,1.415455906989618,1.820501117818898
broad,0,S0,0,A_nfw,full,middle_third,3,0,3,0.4674963160502998,0.26755254709270054,2.851242367865283,2.1213556347305995,0.6596234191452468,2.4760873935244483
broad,0,S0,0,A_nfw,full,outer_third,3,0,3,-0.14827901940627558,-0.3122601965773361,-3.1823601346239627,-3.616544601794292,0.64992232837383,1.0367624956143262
broad,0,S0,0,A_nfw,inner,withheld_outer,2,0,2,-0.2614745274002023,-0.2614745274002023,-4.201257289188691,-4.201257289188691,3.1699503969655645,3.1699503969655645
broad,0,S0,0,B_core,full,inner_third,3,0,3,0.17142150322855118,0.22798348823636574,2.785380715906418,3.0441341383538663,2.543243522651681,2.112392085350009
broad,0,S0,0,B_core,full,middle_third,3,0,3,0.3449043656872989,0.4574992013826488,4.47512113051603,3.004098057405241,1.7183699333955784,2.574142371630229
broad,0,S0,0,B_core,full,outer_third,3,0,3,-0.7903538136430073,-0.8682272070937392,-12.349401451795154,-10.288261735604886,2.116896365073126,2.3719000105462116
broad,0,S0,0,B_core,inner,withheld_outer,2,0,2,-3.8488756188207,-3.8488756188207,-20.933309332975533,-20.933309332975533,20.766066551038243,20.766066551038243
broad,0,S0,0,B_nfw,full,inner_third,3,0,3,0.061938237927846806,0.24280531465615865,3.9727606577336587,1.622319689812814,1.168012377150751,1.6294514640238524
broad,0,S0,0,B_nfw,full,middle_third,3,0,3,0.31960285369743235,0.19349100053262558,1.4359833749996558,1.8353959037092897,0.43165105599494324,1.8906540030047383
broad,0,S0,0,B_nfw,full,outer_third,3,0,3,-0.14696913727858602,-0.3019481920065854,-3.161034405329289,-3.644262652749065,0.577510585273514,0.9601924620556174
broad,0,S0,0,B_nfw,inner,withheld_outer,2,0,2,-1.4326842972580458,-1.4326842972580458,-7.837818458115035,-7.837818458115035,3.5844153692463823,3.5844153692463823
broad,0,S0,0,C_core,full,inner_third,3,0,3,0.16293287423261688,0.19772994357872442,2.761072525375463,2.7906003154930805,2.304478640302726,2.057984234673182
broad,0,S0,0,C_core,full,middle_third,3,0,3,0.3620549471383374,0.47644628863032884,4.628008315469103,3.0852540554158643,1.660336276273473,2.5257708624698174
broad,0,S0,0,C_core,full,outer_third,3,0,3,-0.7661265363972991,-0.8531205429163567,-12.427661437030462,-10.056053902272136,1.8717156373271775,2.2934074296351703
broad,0,S0,0,C_core,inner,withheld_outer,2,0,2,-6.676440477918559,-6.676440477918559,-29.01623426974067,-29.01623426974067,68.27312575068181,68.27312575068181
broad,0,S0,0,C_nfw,full,inner_third,3,0,3,0.061938237927846806,0.24280531465615865,3.9727606577336587,1.622319689812814,1.168012377150751,1.6294514640238524
broad,0,S0,0,C_nfw,full,middle_third,3,0,3,0.31960285369743235,0.19349100053262558,1.4359833749996558,1.8353959037092897,0.43165105599494324,1.8906540030047383
broad,0,S0,0,C_nfw,full,outer_third,3,0,3,-0.14696913727858602,-0.3019481920065854,-3.161034405329289,-3.644262652749065,0.577510585273514,0.9601924620556174
broad,0,S0,0,C_nfw,inner,withheld_outer,2,0,2,-1.4326842972580458,-1.4326842972580458,-7.837818458115035,-7.837818458115035,3.5844153692463823,3.5844153692463823
broad,1,spirals,1,A_core,full,inner_third,118,0,118,-0.7159565576410603,-0.8034298777622918,-2.8677614392092403,-3.5527241372173073,3.2635188680937888,11.847425407434852
broad,1,spirals,1,A_core,full,middle_third,118,0,118,0.47139968421019895,0.41558262769506543,1.6615152251546164,1.538754618901589,1.2176723345330878,5.898709611496032
broad,1,spirals,1,A_core,full,outer_third,118,0,118,-0.4020431953887834,-0.8862553930840418,-2.1506391536884886,-4.367119587680575,1.1174654103862864,8.894724102588249
broad,1,spirals,1,A_core,inner,withheld_outer,110,0,110,-2.6299919985218185,-3.4938749509013207,-12.023085183819976,-13.916456631934627,10.361757095727066,64.8824735872053
broad,1,spirals,1,A_nfw,full,inner_third,118,0,118,0.5625561996013146,0.9043102066913546,2.8082681374661185,4.5513628225903275,2.310311652732139,9.002463324682926
broad,1,spirals,1,A_nfw,full,middle_third,118,0,118,-0.17897090570990473,-0.15630667057387712,-0.7924158404529582,-0.4044160045005077,0.8590997267278467,2.8731419447185376
broad,1,spirals,1,A_nfw,full,outer_third,118,0,118,-0.00567333115977425,-0.08644668664111996,-0.02468886425486024,-0.47297086443475594,0.62042672082492,2.1533700422646134
broad,1,spirals,1,A_nfw,inner,withheld_outer,110,0,110,0.29819633183152117,0.49093459358892094,2.1594127035286603,1.6029875161708986,2.991424499873902,22.720371384439705
broad,1,spirals,1,B_core,full,inner_third,118,0,118,-0.23685109210978147,-0.20033275134228437,-0.8346520851533414,-0.8018614676801854,1.1554175689871549,2.7276713752036277
broad,1,spirals,1,B_core,full,middle_third,118,0,118,0.25787065625321526,0.24330818305878724,0.7425627450018633,1.1876823043294849,0.5624319108298435,1.6584618350956626
broad,1,spirals,1,B_core,full,outer_third,118,0,118,-0.141463924132196,-0.29694730183909235,-0.8347491967347125,-1.8097374709502931,0.3853083838574175,1.8241655235085201
broad,1,spirals,1,B_core,inner,withheld_outer,110,0,110,-1.5876252859552933,-2.334180036291251,-8.797923294623068,-9.29140497022888,3.9681562835004494,31.50877040402407
broad,1,spirals,1,B_nfw,full,inner_third,118,0,118,0.2430462106766379,0.3901742418013115,1.8577498277691782,1.8564465909296328,1.5962422460745773,3.7665279269165977
broad,1,spirals,1,B_nfw,full,middle_third,118,0,118,-0.15305014733655445,-0.20021978455522432,-0.7203850013829103,-0.7864218239962998,0.6780205655991929,1.396445878534177
broad,1,spirals,1,B_nfw,full,outer_third,118,0,118,0.016417468539002555,0.005083283907904964,0.049259630938035315,0.04842550720451185,0.40605539384132777,1.2972358220268747
broad,1,spirals,1,B_nfw,inner,withheld_outer,110,0,110,0.2460478321639325,0.4781068517397237,1.331697815911367,2.6055051108315332,2.337814430357828,13.457786853427045
broad,1,spirals,1,C_core,full,inner_third,118,0,118,-0.21167342964576383,-0.19874252300651962,-0.8683029842016292,-0.7942566728555025,1.1509223485223632,2.652944402846442
broad,1,spirals,1,C_core,full,middle_third,118,0,118,0.24280846131689365,0.23882604847087424,0.7731495360656055,1.1718358851840882,0.5192761756039125,1.5789052433180977
broad,1,spirals,1,C_core,full,outer_third,118,0,118,-0.1379031741244442,-0.28868426964685273,-0.850724944079569,-1.7506251734306955,0.38133875141618145,1.73229445345327
broad,1,spirals,1,C_core,inner,withheld_outer,110,0,110,-1.6774529421191273,-2.4602827675309826,-8.897893261911896,-9.932755429915787,4.073387384883338,31.895334498199386
broad,1,spirals,1,C_nfw,full,inner_third,118,0,118,0.2430462106766379,0.3901742418013115,1.8577498277691782,1.8564465909296328,1.5962422460745773,3.7665279269165977
broad,1,spirals,1,C_nfw,full,middle_third,118,0,118,-0.15305014733655445,-0.20021978455522432,-0.7203850013829103,-0.7864218239962998,0.6780205655991929,1.396445878534177
broad,1,spirals,1,C_nfw,full,outer_third,118,0,118,0.016417468539002555,0.005083283907904964,0.049259630938035315,0.04842550720451185,0.40605539384132777,1.2972358220268747
broad,1,spirals,1,C_nfw,inner,withheld_outer,110,0,110,0.2460478321639325,0.4781068517397237,1.331697815911367,2.6055051108315332,2.337814430357828,13.457786853427045
broad,2,Im/BCD,2,A_core,full,inner_third,32,0,32,-0.19573502689053918,-0.2957876510085368,-0.7414357855219686,-0.7724163681602862,0.29937249954593514,1.3492996444849887
broad,2,Im/BCD,2,A_core,full,middle_third,32,0,32,0.23534216989985904,0.3240420871110997,0.391447737894552,0.8400812878999822,0.20081220320824036,0.8975362155978672
broad,2,Im/BCD,2,A_core,full,outer_third,32,0,32,-0.1420348984639201,-0.24901824193947436,-0.5756356294687635,-0.7208918697127562,0.22901126720538498,0.6674654171275389
broad,2,Im/BCD,2,A_core,inner,withheld_outer,19,0,19,-1.4034549263182785,-1.1051903049849228,-4.093283206959335,-2.8584073806902333,3.587655002843455,7.679187360803221
broad,2,Im/BCD,2,A_nfw,full,inner_third,32,0,32,0.5977682333855565,0.9337472403529391,3.107822002224564,2.5351890504246493,0.8926469453544659,2.5967647490031114
broad,2,Im/BCD,2,A_nfw,full,middle_third,32,0,32,-0.2672968700072195,-0.252515098097654,-0.47383728609046594,-0.7206007349064005,0.25283181323710324,0.8590430080901467
broad,2,Im/BCD,2,A_nfw,full,outer_third,32,0,32,0.0007128230663771208,-0.09321883375540857,0.006444543024409555,-0.4442749088667617,0.20826584470820275,1.1618419340912287
broad,2,Im/BCD,2,A_nfw,inner,withheld_outer,19,0,19,0.2422114190170719,0.24201832100049073,1.3605459407884144,0.5245883645910497,1.1702625011498873,3.9524180309662427
broad,2,Im/BCD,2,B_core,full,inner_third,32,0,32,-0.15341448020257742,-0.21338575687016617,-0.40630290526730684,-0.5673935174911778,0.27726021505694265,0.8680883726214087
broad,2,Im/BCD,2,B_core,full,middle_third,32,0,32,0.20952395385799386,0.23683261186629867,0.3888785702290676,0.6574769466996038,0.20773089045960202,0.6822692693390386
broad,2,Im/BCD,2,B_core,full,outer_third,32,0,32,-0.11400111743999565,-0.20346408796112744,-0.39139234461387673,-0.6020869246545844,0.17951577174109068,0.5183297943495926
broad,2,Im/BCD,2,B_core,inner,withheld_outer,19,0,19,-1.3982420306866747,-1.0287668065127447,-4.0127381589174185,-2.6591590096370474,2.8600427682733236,7.0823897983080695
broad,2,Im/BCD,2,B_nfw,full,inner_third,32,0,32,0.5923492418768449,0.8517449001833557,2.536410396058285,2.357303745202403,0.841662605495929,2.182018940217633
broad,2,Im/BCD,2,B_nfw,full,middle_third,32,0,32,-0.26335880091549857,-0.24968539784849017,-0.4511497436825973,-0.7167237616366743,0.23826565283240697,0.7679289698819739
broad,2,Im/BCD,2,B_nfw,full,outer_third,32,0,32,0.021181175226465045,-0.06567396059155363,0.038295060432100465,-0.35807111415418424,0.2048892934106334,1.0512274406299724
broad,2,Im/BCD,2,B_nfw,inner,withheld_outer,19,0,19,0.2653245975354953,0.3071124569484778,1.3572030536063693,0.6906532105219538,1.1810667846097793,5.102387851759124
broad,2,Im/BCD,2,C_core,full,inner_third,32,0,32,-0.1545928352613563,-0.2093468893277311,-0.41103824291751834,-0.570338911920939,0.25001927830983617,0.8072187133030612
broad,2,Im/BCD,2,C_core,full,middle_third,32,0,32,0.20769212007057247,0.24867671970456198,0.3820679214987983,0.6822543033166546,0.17991647126231736,0.6145464553755167
broad,2,Im/BCD,2,C_core,full,outer_third,32,0,32,-0.11202836320030898,-0.21027869235714183,-0.3693519966662391,-0.6406250791870431,0.14517795375463588,0.453729294420107
broad,2,Im/BCD,2,C_core,inner,withheld_outer,19,0,19,-1.2643949927010831,-1.1102810237388343,-4.008132126862433,-2.8258712981401324,2.4895115262670724,6.9732543540588185
broad,2,Im/BCD,2,C_nfw,full,inner_third,32,0,32,0.5923492418768449,0.8517449001833557,2.536410396058285,2.357303745202403,0.841662605495929,2.182018940217633
broad,2,Im/BCD,2,C_nfw,full,middle_third,32,0,32,-0.26335880091549857,-0.24968539784849017,-0.4511497436825973,-0.7167237616366743,0.23826565283240697,0.7679289698819739
broad,2,Im/BCD,2,C_nfw,full,outer_third,32,0,32,0.021181175226465045,-0.06567396059155363,0.038295060432100465,-0.35807111415418424,0.2048892934106334,1.0512274406299724
broad,2,Im/BCD,2,C_nfw,inner,withheld_outer,19,0,19,0.2653245975354953,0.3071124569484778,1.3572030536063693,0.6906532105219538,1.1810667846097793,5.102387851759124
