galaxy,model_id,fit_mode,region,n_rows,failed,chi2,loss,rms_kms,signed_kms,signed_standardized,halo_bound_hit,eta_bound_hit,nuisance_bound_hit,guard_active,optimizer_success,eta
F565-V2,A_nfw,full,all,7,False,1.8697709470937578,0.26711013529910826,4.685412882892054,1.2717806223907384,0.09821430437133365,True,False,False,False,True,
F568-3,A_nfw,full,all,18,False,51.03379404285347,2.8352107801585262,9.765693568351427,-3.190165785098641,-0.23947471528775802,True,False,False,False,True,
F568-V1,A_nfw,full,all,15,False,2.823920805712014,0.18826138704746762,8.17468900685351,4.100123327556912,0.15044460043045224,False,False,False,False,True,
F571-8,A_nfw,full,all,13,False,210.33837167185268,16.17987474398867,17.77298326114159,8.795413311845927,1.7173475016649689,True,False,False,False,True,
F571-V1,A_nfw,full,all,7,False,1.5938606361574617,0.22769437659392308,4.284909206835454,1.0996890762734464,0.08244550510747717,False,False,False,False,True,
F574-1,A_nfw,full,all,14,False,19.72467915193986,1.40890565370999,5.427445611774804,0.5423300877830025,0.1456427955203392,False,False,False,False,True,
F583-1,A_nfw,full,all,25,False,35.95753615281701,1.4383014461126806,6.820903799851981,1.4152946247636384,0.19834070082669414,False,False,False,False,True,
F583-4,A_nfw,full,all,12,False,1.5171284566452223,0.12642737138710186,1.6349585931974233,0.10575576703400191,0.020193695911028185,False,False,False,False,True,
IC2574,A_nfw,full,all,34,False,1064.6601021200966,31.313532415296958,5.02203570375264,-2.2313817262738667,-0.374677935691682,True,False,False,False,True,
IC4202,A_nfw,full,all,32,False,1205.2439035062016,37.6638719845688,25.980299413354942,6.531148223035596,1.205712561031436,False,False,False,False,True,
KK98-251,A_nfw,full,all,15,False,23.523672052643043,1.5682448035095362,2.5045916262013943,0.5682443796963362,0.2841221898481681,True,False,False,False,True,
NGC0024,A_nfw,full,all,29,False,25.142473783159456,0.8669818545917054,6.398621773959553,-0.5287856594353426,-0.014364481112018091,False,False,False,False,True,
NGC0055,A_nfw,full,all,21,False,56.404520517430015,2.685929548449048,3.8301892108655187,1.042652166165529,0.30164802622244136,False,False,False,False,True,
NGC0100,A_nfw,full,all,21,False,14.345028774485264,0.6830966083088221,3.7706312147482914,1.263278778617008,0.18547220582162774,True,False,False,False,True,
NGC0247,A_nfw,full,all,26,False,44.392687763661435,1.707411067833132,2.567260085070293,-0.2480457378180936,0.006195195669246779,False,False,False,False,True,
NGC0289,A_nfw,full,all,28,False,50.7674367938474,1.8131227426374072,9.596090757368184,-0.28956217681601665,0.0059118483005390614,False,False,False,False,True,
NGC0300,A_nfw,full,all,25,False,14.887566099096164,0.5955026439638466,3.9161776350762967,0.2699303079582879,0.03441138002865781,False,False,False,False,True,
NGC0801,A_nfw,full,all,13,False,83.97238614024,6.45941431848,14.801464286164032,-3.58830600779851,-0.4902560626557642,False,False,False,False,True,
NGC0891,A_nfw,full,all,18,False,290.074453485194,16.11524741584411,24.52865013008186,11.425953695859926,1.7331482106183838,True,False,False,False,True,
NGC1003,A_nfw,full,all,36,False,87.29792700571754,2.424942416825487,3.689004442583201,-0.6256367462587491,-0.18752953260307012,False,False,False,False,True,
NGC1090,A_nfw,full,all,24,False,53.19664438893426,2.2165268495389276,9.203375629334607,0.27235979293717677,0.06262988063751158,False,False,False,False,True,
NGC2403,A_nfw,full,all,73,False,710.8908681816268,9.73823107098119,4.371064046760566,1.0116247346102394,0.533879823766884,False,False,False,False,True,
NGC2683,A_nfw,full,all,11,False,7.637813479109007,0.6943466799190007,7.935177989409362,1.8493369461886082,0.12359955388943213,False,False,False,False,True,
NGC2841,A_nfw,full,all,50,False,160.3303774944385,3.20660754988877,9.6788853951641,-3.571904633550056,-0.3734959496605466,False,False,False,False,True,
NGC2903,A_nfw,full,all,34,False,456.39372114351056,13.423344739515016,24.630973649076875,10.720504687705434,1.7370803261287926,False,False,False,False,True,
NGC2915,A_nfw,full,all,30,False,26.790319858025654,0.8930106619341884,9.529913425315115,1.8964331404365022,0.14391804584721815,False,False,False,False,True,
NGC2955,A_nfw,full,all,24,False,99.65259338899105,4.15219139120796,14.080594008699165,-2.6011569571924014,-0.23202570615755747,False,False,False,False,True,
NGC2976,A_nfw,full,all,27,False,47.18307900345898,1.7475214445725546,4.689265106820388,0.13708461614132775,0.14098813505233457,True,False,False,False,True,
NGC2998,A_nfw,full,all,13,False,27.014915818549543,2.078070447580734,21.018356367834322,-11.801942492463253,-0.6244668663530196,False,False,False,False,True,
NGC3109,A_nfw,full,all,25,False,194.72290894784467,7.788916357913787,4.794214288604163,-1.922365420677713,-0.05117954593256355,True,False,False,False,True,
NGC3198,A_nfw,full,all,43,False,57.086081730441975,1.3275832960567902,8.703039965601564,3.465096897383477,0.21433497949834324,False,False,False,False,True,
NGC3521,A_nfw,full,all,41,False,12.745925998349277,0.3108762438621775,5.16368142632595,0.396662592287763,-0.040496182735711095,False,False,False,False,True,
NGC3726,A_nfw,full,all,12,False,20.425550339384408,1.7021291949487007,6.932695880495862,-0.04145992837174243,0.02867872110385965,False,False,False,False,True,
NGC3741,A_nfw,full,all,21,False,6.537494340234474,0.3113092542968797,1.2716529739750038,0.08750921720190663,0.024824350527182886,False,False,False,False,True,
NGC3769,A_nfw,full,all,12,False,11.05330373042037,0.9211086442016975,6.910330163971348,2.488391083493822,0.24662074513275034,False,False,False,False,True,
NGC3877,A_nfw,full,all,13,False,61.969628063539965,4.766894466426151,17.6684561344512,3.3750504089093902,0.31791745602808263,False,False,False,False,True,
NGC3893,A_nfw,full,all,10,False,8.869927491408792,0.8869927491408791,7.504651904452314,2.5417606581350354,0.21728544395075583,False,False,False,False,True,
NGC3917,A_nfw,full,all,17,False,64.16269632179716,3.7742762542233623,7.721503610764664,1.1344231570417096,0.22291771054736043,False,False,False,False,True,
NGC3949,A_nfw,full,all,7,False,2.7161633790818915,0.38802333986884163,6.968688668752048,-2.3985461973645426,-0.03196242422055821,True,False,False,False,True,
NGC3953,A_nfw,full,all,8,False,1.6026838828929282,0.20033548536161602,2.815661466488339,0.2842322772215695,0.02558852151331277,False,False,False,False,True,
NGC3972,A_nfw,full,all,10,False,9.161337757718956,0.9161337757718956,4.762599709819744,0.08702394119348326,0.057527280691222815,False,False,False,False,True,
NGC3992,A_nfw,full,all,9,False,2.906146931077789,0.3229052145641988,4.014222486076131,0.24110487914018425,0.019596561759501783,False,False,False,False,True,
NGC4010,A_nfw,full,all,12,False,22.33431453180065,1.8611928776500541,7.4638931253393155,1.0625005717904912,0.15467468718644767,True,False,False,False,True,
NGC4013,A_nfw,full,all,36,False,33.79298636494239,0.9386940656928441,5.936200629734763,-0.4888594882088905,-0.06863861876732318,False,False,False,False,True,
NGC4051,A_nfw,full,all,7,False,3.962339605207939,0.5660485150297055,6.505745814752209,1.4296289548035108,0.08199300661900834,False,False,False,False,True,
NGC4068,A_nfw,full,all,6,False,7.408743658905161,1.2347906098175268,3.8296220134912633,1.2017573266757324,0.36936471343660676,True,False,False,False,True,
NGC4085,A_nfw,full,all,7,False,33.248003983514366,4.749714854787767,14.623485656587594,5.4252210302067185,0.7709478866417571,True,False,False,False,True,
NGC4088,A_nfw,full,all,12,False,25.461701757978254,2.1218084798315213,11.024760651172983,3.941742885234479,0.5432574766751376,True,False,False,False,True,
NGC4100,A_nfw,full,all,24,False,18.87585265929877,0.7864938608041153,6.286655297132358,1.800844436353979,0.15100799584031188,False,False,False,False,True,
NGC4138,A_nfw,full,all,7,False,4.689420202401701,0.6699171717716715,10.614333368291508,2.2502312575398498,0.12720160287320117,False,False,False,False,True,
NGC4157,A_nfw,full,all,17,False,6.016323107857709,0.3539013592857476,6.397021415698287,1.8460184634128416,0.1295859680782362,False,False,False,False,True,
NGC4183,A_nfw,full,all,23,False,3.555512550221833,0.15458750218355796,2.5810191152176345,-0.22552217871146188,-0.008637271070110742,False,False,False,False,True,
NGC4217,A_nfw,full,all,19,False,645.2061098979468,33.95821631041825,42.087450829836804,19.404982097800918,2.736514879969685,True,False,False,False,True,
NGC4559,A_nfw,full,all,32,False,11.711865573175835,0.36599579916174485,3.3010411384610223,1.460264074196937,0.16745815176428344,False,False,False,False,True,
NGC5005,A_nfw,full,all,18,False,11.265147308641746,0.6258415171467636,11.986490174694266,2.5815202541281206,0.24943733668085072,True,False,False,False,True,
NGC5033,A_nfw,full,all,22,False,108.19094302461012,4.917770137482278,15.86852189671058,7.173020009489843,0.728548609835918,False,False,False,False,True,
NGC5055,A_nfw,full,all,28,False,1637.3002602324857,58.47500929401735,9.209489039030212,2.9277557461405976,1.7910346975108944,False,False,False,False,True,
NGC5371,A_nfw,full,all,19,False,149.9217234178143,7.890617021990226,14.209805046162451,-5.434486067863416,-0.5844815074141367,False,False,False,False,True,
NGC5585,A_nfw,full,all,24,False,157.8374942047841,6.576562258532671,5.069533417450611,-0.012749216706510488,0.170204773181401,False,False,False,False,True,
NGC5907,A_nfw,full,all,19,False,97.06827392171967,5.108856522195772,9.39874231341954,-3.3258143725337486,-0.502400705777904,False,False,False,False,True,
NGC5985,A_nfw,full,all,33,False,81.49798160578895,2.469635806236029,7.929689540677446,-1.762481862688143,-0.1508408945462756,False,False,False,False,True,
NGC6015,A_nfw,full,all,44,False,347.89689957429795,7.906747717597681,8.257766745328572,-0.7326670415393352,0.03153783234285668,False,False,False,False,True,
NGC6195,A_nfw,full,all,23,False,42.0873145410477,1.8298832409151173,8.80242301620321,1.687176998113022,0.14605091837251197,True,False,False,False,True,
NGC6503,A_nfw,full,all,31,False,56.20364839369431,1.8130209159256228,3.3982641889463574,-0.22290781973468013,0.0432860963241592,False,False,False,False,True,
NGC6674,A_nfw,full,all,15,False,176.86554222395714,11.791036148263808,16.889248237855092,-8.097530892277884,-0.9829598434421285,False,False,False,False,True,
NGC6789,A_nfw,full,all,4,False,4.059369011606744,1.014842252901686,6.013898939627631,-1.2246533588243964,0.07380937943720056,True,False,False,False,True,
NGC6946,A_nfw,full,all,58,False,146.52186030818706,2.5262389708308115,9.054866061967621,4.643574748441311,0.5604442199558889,False,False,False,False,True,
NGC7331,A_nfw,full,all,36,False,200.9849735200836,5.582915931113433,14.856928741979603,6.960544728293732,0.9897245771154698,True,False,False,False,True,
NGC7793,A_nfw,full,all,46,False,39.239993649652746,0.8530433402098423,6.608534681344088,-0.7696447375162887,-0.02433575425095605,False,False,False,False,True,
NGC7814,A_nfw,full,all,18,False,19.58970628578055,1.0883170158766973,9.980832530448266,3.8746293042345283,0.3041005494735605,False,False,False,False,True,
UGC00128,A_nfw,full,all,22,False,61.929118301157544,2.8149599227798885,4.559474811245901,0.37300130384971103,-0.054216853525058825,False,False,False,False,True,
UGC00191,A_nfw,full,all,9,False,25.093853477344044,2.788205941927116,5.178607077843025,-1.5673987502476763,-0.1787752612238759,False,False,False,False,True,
UGC00634,A_nfw,full,all,4,False,6.4045693710173595,1.6011423427543399,4.2015585459322535,2.4520441988028345,0.5538021126452733,False,False,False,False,True,
UGC00731,A_nfw,full,all,12,False,3.3959137769654424,0.2829928147471202,1.4181637881725628,0.23006007040618748,0.060646612266470445,False,False,False,False,True,
UGC00891,A_nfw,full,all,5,False,9.291645078942366,1.8583290157884733,3.328769195544142,1.7775996858434766,0.6555201944165976,False,False,False,False,True,
UGC01281,A_nfw,full,all,25,False,21.339244305710764,0.8535697722284306,4.072531574374642,0.7784325666205276,0.2143618246091026,True,False,False,False,True,
UGC02259,A_nfw,full,all,8,False,4.2369506841368985,0.5296188355171123,1.5759663703797044,-0.35946696564151104,-0.08539077176549326,False,False,False,False,True,
UGC02487,A_nfw,full,all,17,False,66.92219821786658,3.9365998951686225,10.932161044256603,0.5742819842494034,0.0706731521138134,False,False,False,False,True,
UGC02885,A_nfw,full,all,19,False,44.18693625445555,2.3256282239187134,15.250010570221628,-3.090067592175251,-0.30900675921752513,False,False,False,False,True,
UGC02916,A_nfw,full,all,43,False,1849.059001444815,43.00137212662361,24.976745998921835,4.381283839656038,1.917319803488928,False,False,False,False,True,
UGC02953,A_nfw,full,all,115,False,690.9445443030647,6.008213428722302,22.66441050652784,1.9381304263877128,0.2698810534050086,False,False,False,False,True,
UGC03205,A_nfw,full,all,48,False,186.57117065167824,3.88689938857663,11.785027315895576,-1.5292159884818723,-0.2513560985536349,False,False,False,False,True,
UGC03546,A_nfw,full,all,30,False,102.2099907963385,3.4069996932112834,30.785341117668484,21.31064708341455,1.2157946773578865,False,False,False,False,True,
UGC03580,A_nfw,full,all,47,False,1390.64221234869,29.588132177631703,17.391951929582437,10.37383619952301,2.8834545853629536,False,False,False,False,True,
UGC04278,A_nfw,full,all,25,False,28.949377263696658,1.1579750905478663,5.003026521567156,0.8530262234879247,0.22838691387014765,True,False,False,False,True,
UGC04325,A_nfw,full,all,8,False,17.20827807194295,2.1510347589928687,4.474006734885904,0.22092390688851005,0.07297791483497248,False,False,False,False,True,
UGC04483,A_nfw,full,all,8,False,3.5588108321688514,0.4448513540211064,1.252950349147559,0.358775279682941,0.12069615684373085,False,False,False,False,True,
UGC04499,A_nfw,full,all,9,False,7.312146056579437,0.8124606729532708,3.375541994952424,0.6886455467111046,0.13695398368257722,False,False,False,False,True,
UGC05005,A_nfw,full,all,11,False,1.9615062620452544,0.17831875109502313,4.4638434935864995,0.5029072771495031,0.060853776273752054,False,False,False,False,True,
UGC05253,A_nfw,full,all,73,False,431.6384205085035,5.9128550754589515,15.762003386052667,2.5612058793763666,0.9306782877158694,False,False,False,False,True,
UGC05414,A_nfw,full,all,6,False,4.118350232111081,0.6863917053518468,2.03928232730269,0.5094726168111924,0.20535353314449498,True,False,False,False,True,
UGC05716,A_nfw,full,all,12,False,18.0686714216724,1.5057226184727,1.341378714928488,-0.5368545559093469,-0.2451912277506018,False,False,False,False,True,
UGC05721,A_nfw,full,all,23,False,20.237538506983725,0.8798929785645098,4.618569154504872,0.31140987182788715,0.09709612635977856,False,False,False,False,True,
UGC05750,A_nfw,full,all,11,False,9.044358179566556,0.822214379960596,6.9323557433616685,1.7497425878481188,0.24120125138170287,False,False,False,False,True,
UGC05764,A_nfw,full,all,10,False,53.872100016301054,5.387210001630105,4.233084008740751,2.642807063709168,1.061239256385498,False,False,False,False,True,
UGC05829,A_nfw,full,all,11,False,0.7681068975869534,0.06982789978063213,1.337103442080452,0.09013833496334911,0.017813900190385208,False,False,False,False,True,
UGC05918,A_nfw,full,all,8,False,0.8785242835147856,0.1098155354393482,1.3023401872426381,0.09643449004534377,0.024538038179476793,False,False,False,False,True,
UGC05986,A_nfw,full,all,15,False,75.53808348291138,5.035872232194092,7.972476724749889,2.1858770945021755,0.4302564643298004,False,False,False,False,True,
UGC06399,A_nfw,full,all,9,False,4.60595198922713,0.5117724432474589,4.087435024120477,1.2317164046206552,0.15228750886063172,False,False,False,False,True,
UGC06446,A_nfw,full,all,17,False,3.220318023870396,0.18943047199237625,2.4890089768268155,0.4271255171841632,0.04049522307467195,False,False,False,False,True,
UGC06614,A_nfw,full,all,13,False,9.715004565506696,0.747308043500515,11.639482106658711,2.5751672740034186,0.24090022667160732,False,False,False,False,True,
UGC06667,A_nfw,full,all,9,False,9.147204765099499,1.0163560850110553,3.7232667965407042,0.4910278596183038,0.10189429045005838,False,False,False,False,True,
UGC06786,A_nfw,full,all,45,False,40.875024817630425,0.9083338848362317,9.741882300420254,0.06392418383799325,0.15278080947463588,False,False,False,False,True,
UGC06787,A_nfw,full,all,71,False,2013.6147177457974,28.36077067247602,17.463642526895175,8.190922320815304,1.1249468791995771,False,False,False,False,True,
UGC06818,A_nfw,full,all,8,False,21.252331713498574,2.6565414641873217,8.025874691439773,1.1071788974052117,0.3066859434135095,True,False,False,False,True,
UGC06917,A_nfw,full,all,11,False,7.2314059959906,0.6574005450900545,3.117042141707796,0.12737073221350412,0.03975564456889927,False,False,False,False,True,
UGC06923,A_nfw,full,all,6,False,3.8197409994086646,0.6366234999014441,4.578346043011214,1.7189816772287732,0.1956331138692644,False,False,False,False,True,
UGC06930,A_nfw,full,all,10,False,2.2191140680643335,0.22191140680643334,3.7193006435650866,0.5571150185241465,0.04995728076295088,False,False,False,False,True,
UGC06983,A_nfw,full,all,17,False,8.951318728000704,0.5265481604706297,4.68505896447224,1.2097248935641778,0.10615452101789583,False,False,False,False,True,
UGC07089,A_nfw,full,all,12,False,2.6427052957316866,0.22022544131097388,2.294690373215208,0.04453819248422519,0.06832117376100515,True,False,False,False,True,
UGC07125,A_nfw,full,all,13,False,9.388060327254237,0.7221584867118644,2.3992116135887573,0.8066776999516841,0.18785202002358453,False,False,False,False,True,
UGC07151,A_nfw,full,all,11,False,26.31386319613413,2.392169381466739,3.5502521815499013,0.6730969374442007,0.1900254541008848,False,False,False,False,True,
UGC07232,A_nfw,full,all,4,False,4.79729324283364,1.19932331070841,3.613949481331274,0.8364278518725285,0.2534629854159178,True,False,False,False,True,
UGC07261,A_nfw,full,all,7,False,0.24362888548501935,0.034804126497859904,1.0559219075456485,-0.027272536562916474,-0.004818469357405743,False,False,False,False,True,
UGC07323,A_nfw,full,all,10,False,5.511202921367782,0.5511202921367782,2.8729903416655116,0.6555163571947495,0.1693840716265503,True,False,False,False,True,
UGC07399,A_nfw,full,all,10,False,8.108232858396834,0.8108232858396833,2.4753121577124597,0.40106272521112774,0.09941045954782561,False,False,False,False,True,
UGC07524,A_nfw,full,all,31,False,23.400602372678645,0.7548581410541498,2.8824024213670296,-0.07074688936699718,0.0442826172047384,False,False,False,False,True,
UGC07559,A_nfw,full,all,7,False,2.125214110381434,0.30360201576877627,1.7797329772508192,0.3809158723105505,0.11793061062246145,True,False,False,False,True,
UGC07577,A_nfw,full,all,9,False,1.3560852081892754,0.15067613424325282,1.2304996568049187,0.1526530740567686,0.04815554386648852,True,False,False,False,True,
UGC07603,A_nfw,full,all,12,False,15.146242226458714,1.262186852204893,3.246830886926587,0.34996655743429833,0.1210956946139441,False,False,False,False,True,
UGC07690,A_nfw,full,all,7,False,1.6786718770794797,0.2398102681542114,2.1106253865287052,0.07094327236692013,0.016460156001605598,False,False,False,False,True,
UGC07866,A_nfw,full,all,7,False,0.21839884484292693,0.03119983497756099,0.7189034333064491,0.03081307341941805,0.007570779709930725,False,False,False,False,True,
UGC08286,A_nfw,full,all,17,False,36.78028914233926,2.163546420137603,3.9854315249776597,0.692069030761245,0.1809979244820921,False,False,False,False,True,
UGC08490,A_nfw,full,all,30,False,3.147920879005657,0.10493069596685524,1.1953019908601752,0.04348806959203297,0.011785384713288074,False,False,False,False,True,
UGC08550,A_nfw,full,all,11,False,6.8725270997742305,0.6247751908885664,1.7546648128167064,-0.1080797958769395,-0.005417384872771224,False,False,False,False,True,
UGC08699,A_nfw,full,all,41,False,37.858708942437694,0.9233831449375047,11.426436591707553,2.8184122918166863,0.11494770045163397,False,False,False,False,True,
UGC08837,A_nfw,full,all,8,False,24.925944969925236,3.1157431212406546,4.658061101164652,-0.6148916223439502,0.09478404734981405,True,False,False,False,True,
UGC09037,A_nfw,full,all,22,False,133.2588663391822,6.057221197235554,12.664556676750136,3.9187375968920253,0.7070705173349778,True,False,False,False,True,
UGC09133,A_nfw,full,all,68,False,623.3203234608944,9.166475345013154,17.555066787021094,-4.063372694502031,-0.4176805603814154,False,False,False,False,True,
UGC09992,A_nfw,full,all,5,False,0.03676241852971811,0.007352483705943621,0.4853258977327786,-0.0070526510254993015,-0.001246051417932742,False,False,False,False,True,
UGC10310,A_nfw,full,all,7,False,2.843340184425084,0.4061914549178692,3.224897445677173,0.16439668141966632,0.03248946273115936,False,False,False,False,True,
UGC11455,A_nfw,full,all,36,False,170.4788640377205,4.735524001047792,13.07920833083101,-0.6517794141175349,0.15913817725260118,False,False,False,False,True,
UGC11557,A_nfw,full,all,12,False,14.6929943049629,1.2244161920802417,9.070945606130808,3.954663449316447,0.45181513985102084,True,False,False,False,True,
UGC11820,A_nfw,full,all,10,False,10.65246078687833,1.0652460786878328,4.848487657689301,-2.3302629493195597,-0.4575288223590192,False,False,False,False,True,
UGC11914,A_nfw,full,all,65,False,302.77254256574946,4.658039116396146,9.645671835055664,1.669692929901721,-0.056294754585159146,False,False,False,False,True,
UGC12506,A_nfw,full,all,31,False,4.859293418276376,0.15675140058956052,5.888471312521232,-1.0432243667205765,-0.03327989702008357,False,False,False,False,True,
UGC12632,A_nfw,full,all,15,False,4.427915927158572,0.2951943951439048,2.5254409724452827,0.5594687311399829,0.07361697123888009,False,False,False,False,True,
UGC12732,A_nfw,full,all,16,False,2.9218808273531653,0.18261755170957283,1.508235189105564,-0.021439946017040246,2.622981137920255e-05,False,False,False,False,True,
UGCA442,A_nfw,full,all,8,False,12.292938437872058,1.5366173047340073,2.602822997649362,-0.6868459796619444,-0.14414994171239282,False,False,False,False,True,
UGCA444,A_nfw,full,all,36,False,2.0051871518397237,0.055699643106658994,0.9640476996820233,-0.14415423798175614,-0.0029398007739842302,True,False,False,False,True,
CamB,A_nfw,inner,outer,2,False,28.842617171035492,14.421308585517746,5.69630971045421,-5.224547024386697,-3.4830313495911316,False,False,False,False,True,
D631-7,A_nfw,inner,outer,4,False,4.9912445467397,1.247811136684925,3.940263080213178,-3.367190784942977,-0.9260500264084939,True,False,False,False,True,
DDO064,A_nfw,inner,outer,3,False,0.3555166648610024,0.11850555495366748,2.9496089510071535,1.9911384613936935,0.2422114190170719,True,False,False,False,True,
DDO154,A_nfw,inner,outer,3,False,72.54587531799686,24.181958439332288,4.913565420657257,4.343923992508934,4.735138962915283,False,False,False,False,True,
DDO161,A_nfw,inner,outer,7,False,59.896131460513516,8.556590208644788,2.8396263165005395,2.256141543564896,2.30624841350892,True,False,False,False,True,
DDO168,A_nfw,inner,outer,2,False,2.7963697719383265,1.3981848859691632,3.186101329197291,1.8718095560460846,0.682796446463338,True,False,False,False,True,
DDO170,A_nfw,inner,outer,2,False,1.821898782212866,0.910949391106433,1.0560715151697189,-0.054200663282603756,-0.1696405556169206,False,False,False,False,True,
ESO079-G014,A_nfw,inner,outer,3,False,80.14467308905942,26.714891029686473,10.821195203568422,10.081363069159645,4.758465583457398,True,False,False,False,True,
ESO116-G012,A_nfw,inner,outer,3,False,30.954388275740452,10.318129425246818,9.00305409242495,8.852959305314519,3.132201172296371,False,False,False,False,True,
ESO563-G021,A_nfw,inner,outer,6,False,18.089658953846868,3.014943158974478,16.70168547961671,16.25234001903459,1.688979609430188,False,False,False,False,True,
F568-3,A_nfw,inner,outer,4,False,0.43597861102761437,0.10899465275690359,3.6133337434195285,3.349965614739144,0.3046619668287689,True,False,False,False,True,
F568-V1,A_nfw,inner,outer,3,False,3.375551567801919,1.125183855933973,15.245269310091167,15.173687821201943,1.0278114437742891,False,False,False,False,True,
F571-8,A_nfw,inner,outer,3,False,24.388415467565096,8.1294718225217,11.431211321589918,-8.474241640731824,-2.1558605913493056,True,False,False,False,True,
F574-1,A_nfw,inner,outer,3,False,9.70005272769114,3.23335090923038,8.571732762345151,8.397759747833547,1.7724501545048161,False,False,False,False,True,
F583-1,A_nfw,inner,outer,5,False,42.73262721500986,8.546525443001972,19.758728082117127,14.608533635745383,2.135222478787358,True,False,False,False,True,
F583-4,A_nfw,inner,outer,3,False,0.3292929641984059,0.10976432139946864,1.6234042493480307,-1.3184103528105002,-0.2690633373082653,False,False,False,False,True,
IC2574,A_nfw,inner,outer,7,False,78.85934565493943,11.26562080784849,8.852063753226897,-8.710218077709415,-2.367475626978797,True,False,False,False,True,
IC4202,A_nfw,inner,outer,7,False,74.6348188325695,10.662116976081355,24.94385869424255,24.315906439621568,2.7504864113737613,False,False,False,False,True,
KK98-251,A_nfw,inner,outer,3,False,7.103715896187651,2.3679052987292173,3.077599908194187,-3.0422773692772935,-1.5211386846386468,True,False,False,False,True,
NGC0024,A_nfw,inner,outer,6,False,1873.7609394301235,312.2934899050206,54.69210473015478,46.3042643834371,14.175444738446899,False,False,False,False,True,
NGC0055,A_nfw,inner,outer,5,False,15.563152665409744,3.1126305330819486,7.170781103481095,6.9218896650258674,1.5812299038114805,True,False,False,False,True,
NGC0100,A_nfw,inner,outer,5,False,1.017279284844127,0.2034558569688254,3.2814715494707793,3.2051986249319584,0.42091750138299994,True,False,False,False,True,
NGC0247,A_nfw,inner,outer,6,False,0.4399729393504786,0.07332882322507976,2.2441826657996664,-2.06901270822055,-0.2448195040530827,False,False,False,False,True,
NGC0289,A_nfw,inner,outer,6,False,8.320650414135446,1.3867750690225744,7.029615296269162,5.273652035191262,0.7798398155007696,False,False,False,False,True,
NGC0300,A_nfw,inner,outer,5,False,1.0318710103071203,0.20637420206142404,3.5045300074665553,2.8500551966096763,0.2917306968342735,False,False,False,False,True,
NGC0801,A_nfw,inner,outer,3,False,74.38420451725032,24.794734839083443,19.317339563994963,-18.515057028050393,-4.308010281918846,False,False,False,False,True,
NGC0891,A_nfw,inner,outer,4,False,4.9708193453368255,1.2427048363342064,4.8987947352812995,3.61420509995893,0.827269685011042,True,False,False,False,True,
NGC1003,A_nfw,inner,outer,8,False,64.36603071653619,8.045753839567023,6.087873858900482,-6.003529586108552,-2.760036446967411,False,False,False,False,True,
NGC1090,A_nfw,inner,outer,5,False,7.452493458202245,1.490498691640449,2.7225173908827083,2.5497668352377785,1.1433931996581967,False,False,False,False,True,
NGC2403,A_nfw,inner,outer,15,False,99.10428610397317,6.606952406931544,5.154276347085551,-4.884736560404232,-1.9466999102123077,False,False,False,False,True,
NGC2683,A_nfw,inner,outer,3,False,0.109855896789625,0.036618632263208335,1.9206986837910265,-1.6328424021279488,-0.16041221170383343,False,False,False,False,True,
NGC2841,A_nfw,inner,outer,10,False,236.7736840465183,23.67736840465183,26.41079364241142,-24.13169398768798,-4.604615140258884,False,False,False,False,True,
NGC2903,A_nfw,inner,outer,7,False,141.49883900544856,20.214119857921222,15.225387670040718,14.845592784584372,4.261267264032714,False,False,False,False,True,
NGC2915,A_nfw,inner,outer,6,False,0.37109579725049235,0.061849299541748726,1.5841801748815763,-0.33479774579088684,-0.07867738578661136,False,False,False,False,True,
NGC2955,A_nfw,inner,outer,5,False,24.31075261446122,4.862150522892244,25.240403921122823,18.530302308936427,1.5619148719988558,True,False,False,False,True,
NGC2976,A_nfw,inner,outer,6,False,17.95379380943286,2.99229896823881,7.4395408324743,-7.044636046321223,-1.635939729288638,True,False,False,False,True,
NGC2998,A_nfw,inner,outer,3,False,17.81354388760158,5.937847962533859,6.554981599601531,-6.162193603280893,-2.332590387894028,False,False,False,False,True,
NGC3109,A_nfw,inner,outer,5,False,25.452485109272974,5.090497021854595,7.055229953195274,-6.985876700581185,-2.2310725938982703,True,False,False,False,True,
NGC3198,A_nfw,inner,outer,9,False,37.83172579291928,4.203525088102142,4.150163728685643,3.758317972656894,1.811827028237858,False,False,False,False,True,
NGC3521,A_nfw,inner,outer,9,False,220.09699523108395,24.45522169234266,40.07822612467877,-34.88833089314901,-3.7280095836184213,False,False,False,False,True,
NGC3726,A_nfw,inner,outer,3,False,4.825981927947836,1.6086606426492789,14.526094390870478,-14.495309238127058,-1.2409719927259808,False,False,False,False,True,
NGC3741,A_nfw,inner,outer,5,False,3.5763426731937784,0.7152685346387557,2.3285661005675893,1.9160369886094955,0.7104698420794835,False,False,False,False,True,
NGC3769,A_nfw,inner,outer,3,False,2.785198029548108,0.9283993431827026,10.057214745631626,9.525080033594515,0.9154016675539204,False,False,False,False,True,
NGC3877,A_nfw,inner,outer,3,False,4.589843786663509,1.5299479288878362,6.658363237666106,6.513365142218485,1.168390027766866,False,False,False,False,True,
NGC3893,A_nfw,inner,outer,2,False,3.767227811929982,1.883613905964991,17.84564610660888,17.155342183217115,1.3405092538329784,False,False,False,False,True,
NGC3917,A_nfw,inner,outer,4,False,12.86471058176917,3.2161776454422926,9.044326780465289,8.96685070947678,1.7749957853324574,False,False,False,False,True,
