guard,model,galaxy,anchor_offset,T,n_test,r_anchor,r_max,radial_factor,core_mass_growth,nfw_mass_growth,core_mass_fraction_anchor,core_mass_fraction_final,core_effective_halo_speed_slope,nfw_effective_halo_speed_slope,core_anchor_halo2,nfw_anchor_halo2,core_original_loss,nfw_original_loss,core_with_nfw_growth_loss,nfw_with_core_growth_loss,core_swap_admissible,nfw_swap_admissible,core_signed_fraction,core_swapped_signed_fraction,core_guard_active,nfw_guard_active,core_nuisance_bound,nfw_nuisance_bound
0.001,variable_core,UGC06983,1,6,4,11.35,15.68,1.3814977973568283,1.0765740889124147,1.447313549693717,0.9190577225280336,0.9894337302885369,-0.3858429710440252,0.07200713505786482,7831.231250457095,9898.278236891067,0.7504765979669785,0.2157805528233125,0.01933236105995048,0.21900016154958632,True,True,-0.08096789654860434,-0.012322009491805749,False,False,False,False
0.001,variable_core,UGC06983,2,6,4,10.47,15.68,1.4976122254059216,1.1206498989592772,1.597311358510234,0.8829106496216185,0.9894337302885369,-0.35897909887988955,0.07978991661583812,8155.548881204263,9722.588060548036,0.7504765979669785,0.2157805528233125,0.0148472148542953,0.4507814180223829,True,True,-0.08096789654860434,0.008510698955400362,False,False,False,False
0.001,variable_core,UGC07089,0,8,3,6.98,9.16,1.3123209169054442,1.4028411840610289,1.7211867937225758,0.5429732024405133,0.7617051702250582,0.12270604740739177,0.4989321551994794,3162.261014650065,3262.092222931998,0.6138969517447367,0.05737096795903207,0.047600745975165254,0.6826626149106815,True,True,-0.061923734427925765,-0.016315055491987515,False,False,False,False
0.001,variable_core,UGC07089,1,8,3,6.55,9.16,1.3984732824427482,1.5522935009184122,1.9543687648236505,0.4906966174724023,0.7617051702250582,0.1555728352373169,0.4989638665369691,3045.4151552727026,3061.4829819950505,0.6138969517447367,0.05737096795903207,0.018926096478619866,0.8380175808165751,True,True,-0.061923734427925765,-0.007608050808845092,False,False,False,False
0.001,variable_core,UGC07089,2,8,3,6.11,9.16,1.4991816693944353,1.749507694272416,2.245720970103912,0.4353825780353803,0.7617051702250582,0.19067377754521386,0.49899708862635406,2896.707052890507,2856.160824739281,0.6138969517447367,0.05737096795903207,0.011478800147925877,0.9646298316739278,True,True,-0.061923734427925765,-0.0009822071178665636,False,False,False,False
0.001,variable_core,UGC07125,0,9,3,14.42,18.68,1.2954230235783635,1.0660439617899546,1.4070357070656123,0.9231148934331647,0.9840810581828028,-0.3764579822669658,0.1596521342191305,2095.968295557331,3255.481393660914,1.330025963356382,1.0099819395142757,0.1086016192094208,0.40314985839341294,True,True,-0.051813908458751355,-0.005718448725840597,False,False,True,True
0.001,variable_core,UGC07125,1,9,3,13.0,18.68,1.436923076923077,1.1226908281772447,1.6245981555193372,0.8765378975977891,0.9840810581828028,-0.3403765131362172,0.16931729779253946,2207.6059557187377,3127.492584819666,1.330025963356382,1.0099819395142757,0.2599267006116294,1.1773486465611784,True,True,-0.051813908458751355,0.019347791817484482,False,False,True,True
0.001,variable_core,UGC07125,2,9,3,11.47,18.68,1.6285963382737576,1.2272839424008848,1.942726154869553,0.8018364978015485,0.9840810581828028,-0.2900391822741938,0.18081507966849786,2288.846216214406,2964.221082467943,1.330025963356382,1.0099819395142757,0.956712387842876,2.5676101756312293,True,True,-0.051813908458751355,0.04546290422837428,False,False,True,True
0.001,variable_core,UGC07151,0,6,3,4.0,5.5,1.375,1.070892504118362,1.7194528068207728,0.9246786071021487,0.9902313890642989,-0.3924609604191377,0.3509966310277628,2935.405707107278,3246.126954249508,7.1091461496320925,1.5621764917669285,0.2595543234270537,1.288415844376486,True,True,-0.11208554672470113,-0.021520021668613467,False,False,True,True
0.001,variable_core,UGC07151,1,6,3,3.49,5.5,1.5759312320916905,1.149825227578154,2.1838481915486314,0.8612016550984852,0.9902313890642989,-0.3465306438563148,0.3586290026925304,3133.4065310794863,2929.3271726561798,7.1091461496320925,1.5621764917669285,0.6709389830310294,3.7640105674155144,True,True,-0.11208554672470113,0.03506249382868002,False,False,True,True
0.001,variable_core,UGC07151,2,6,3,3.0,5.5,1.8333333333333333,1.2967954611874104,2.8592099536871243,0.7635987468352131,0.9902313890642989,-0.2856122424276604,0.36659238780560366,3232.0737925358408,2602.8458645056226,7.1091461496320925,1.5621764917669285,4.333192558425554,6.956673740399618,True,True,-0.11208554672470113,0.09082274123575418,False,False,True,True
0.001,variable_core,UGC07323,0,8,2,4.65,5.82,1.2516129032258063,1.5574052159195193,1.5660466453515012,0.2793650325892858,0.4350845589000802,0.4869783634415783,0.4993055816190517,3371.5886780261476,3488.8901279523675,0.08561678472540496,0.31474599592985797,0.08063437429304882,0.3105395530709878,True,True,0.013254683794574909,0.013045904825704599,False,False,False,False
0.001,variable_core,UGC07323,1,8,2,4.07,5.82,1.42997542997543,2.09800634626469,2.0438765629631592,0.20738000134018125,0.4350845589000802,0.5358905200739144,0.4993481972146523,2859.485889143502,3054.188703090371,0.08561678472540496,0.31474599592985797,0.00932451976558918,0.1212599902929577,True,True,0.013254683794574909,0.004323749055971946,False,False,False,False
0.001,variable_core,UGC07323,2,8,2,3.5,5.82,1.662857142857143,3.0146997370888715,2.7633851944484658,0.14432102592088233,0.4350845589000802,0.5849747404789305,0.4993922386733002,2314.0730105594416,2626.8511758829763,0.08561678472540496,0.31474599592985797,0.06859256096701793,0.004600712475109693,True,True,0.013254683794574909,-0.011892174920737419,False,False,False,False
0.001,variable_core,UGC07399,0,8,2,4.91,6.13,1.2484725050916496,1.0560850035688922,1.3367910600719646,0.9295304144811088,0.9816631310946755,-0.3770537150047442,0.15399908451346978,6477.195523239116,9234.389652095722,10.508852598411572,0.037561265187224156,3.8931952906974954,3.346048185202554,True,True,-0.1495950264750089,-0.09202982728570325,False,False,False,False
0.001,variable_core,UGC07399,1,8,2,4.3,6.13,1.4255813953488372,1.1278169194495733,1.6041594906813041,0.8704100055297739,0.9816631310946755,-0.3303853474876296,0.16642267066626892,6925.646392294947,8786.93107902272,10.508852598411572,0.037561265187224156,1.191093572469174,7.599270206646863,True,True,-0.1495950264750089,-0.05036139415395835,False,False,False,False
0.001,variable_core,UGC07399,2,8,2,3.68,6.13,1.6657608695652173,1.2705687844487095,2.0031799899017138,0.7726170697012771,0.9816631310946755,-0.2653604643816977,0.18073723533938635,7183.256505633855,8222.150626749299,10.508852598411572,0.037561265187224156,0.09260248438993744,12.587482003992914,True,True,-0.1495950264750089,-0.011024873287019924,False,False,False,False
0.001,variable_core,UGC07524,0,9,7,8.27,10.69,1.2926239419588876,1.121569527577529,1.5565584456226262,0.8542696787808591,0.9581228400540557,-0.2765083887099835,0.3619433351660891,4076.5872801823407,5067.444091535139,1.222817907455173,3.454354726437181,0.6345175947712959,0.3203309963894227,True,True,-0.04533352665772738,0.014952323130123289,False,False,False,False
0.001,variable_core,UGC07524,1,9,7,7.94,10.69,1.3463476070528966,1.1543632674322497,1.6719441522922676,0.8300011504916396,0.9581228400540557,-0.2586565153235596,0.3641475731209456,4125.394209275546,4913.80183921588,1.222817907455173,3.454354726437181,1.0991081448908961,0.43382651700433844,True,True,-0.04533352665772738,0.029920640368956742,False,False,False,False
0.001,variable_core,UGC07524,2,9,7,7.58,10.69,1.4102902374670183,1.197746339445945,1.8146180074971177,0.7999380240203993,0.9581228400540557,-0.23757404145457556,0.3666124736701324,4164.802370689719,4742.479755696002,1.222817907455173,3.454354726437181,1.9009309912559949,0.8377544805936328,True,True,-0.04533352665772738,0.04615660958563813,False,False,False,False
0.001,variable_core,UGC07577,0,10,2,1.32,1.69,1.2803030303030303,1.0000059046024024,1.3835728619501655,0.9999940550510895,0.9999999596183891,-0.4999880520808983,0.15696762133559172,6.373002369667651,27.07395846172939,1.713075346111756,1.161471735239571,1.663283300102941,1.3349911461775759,True,True,-0.23503120191669968,-0.2316023421771628,False,False,False,False
0.001,variable_core,UGC07577,1,10,2,1.13,1.69,1.4955752212389382,1.0000700457216662,1.7169222133123871,0.9999299188056109,0.9999999596183891,-0.4999129920838931,0.17145173228974553,7.444091670236397,25.485822932722602,1.713075346111756,1.161471735239571,1.6137378308516612,1.4499630688457668,True,True,-0.23503120191669968,-0.22784943264044472,False,False,False,False
0.001,variable_core,UGC07577,2,10,2,0.94,1.69,1.797872340425532,1.000751256902218,2.2420951337694257,0.9992492667097373,0.9999999596183891,-0.4993598961682643,0.18820775940299628,8.942657085885628,23.460963008421885,1.713075346111756,1.161471735239571,1.5379630638360355,1.5681015637578495,True,True,-0.23503120191669968,-0.22198915662694646,False,False,False,False
0.001,variable_core,UGC07603,0,7,3,3.08,4.11,1.3344155844155845,1.1592536529755555,1.713861390627066,0.8214725192783621,0.9522950187924738,-0.24388256491880766,0.4337282743602071,3104.1234295988015,3573.886954580475,3.271328376726317,4.9024402367795785,0.5874762929178564,0.7357559007156121,True,True,-0.07522025963787932,0.032961306501440725,False,False,False,False
0.001,variable_core,UGC07603,1,7,3,2.74,4.11,1.5,1.287423663010696,2.137951045578958,0.7396904734261996,0.9522950187924738,-0.18845277203839456,0.4370077718758706,3141.9272242018455,3220.4673726032265,3.271328376726317,4.9024402367795785,3.7106229780376956,2.528674839191148,True,True,-0.07522025963787932,0.0872831220119588,False,False,False,False
0.001,variable_core,UGC07603,2,7,3,2.39,4.11,1.7196652719665273,1.5097719406228352,2.77274026209935,0.6307542173552502,0.9522950187924738,-0.12005527905332614,0.44058319062539275,3071.55941677491,2846.820819739135,3.271328376726317,4.9024402367795785,9.052174000866048,5.564078008857205,True,True,-0.07522025963787932,0.1372568912356369,False,False,False,False
0.001,variable_core,UGC08286,0,6,4,6.15,8.04,1.3073170731707315,1.0335232330554573,1.3806761787591086,0.9626079468706227,0.9948776774146016,-0.43847684746378757,0.10186762692663698,4747.3037468469665,5721.202682241371,34.98555653061219,0.13999631096786216,9.352901811126133,8.939175461601973,True,True,-0.13914265475221926,-0.07310178480015658,False,False,True,True
0.001,variable_core,UGC08286,1,6,4,5.67,8.04,1.417989417989418,1.0577919907573996,1.5309058917048766,0.9405229819354654,0.9948776774146016,-0.4195628885935294,0.10969489233849627,5031.054783135498,5596.580151726162,34.98555653061219,0.13999631096786216,3.1100804949196204,17.08262173652643,True,True,-0.13914265475221926,-0.04198489365670268,False,False,True,True
0.001,variable_core,UGC08286,2,6,4,5.2,8.04,1.546153846153846,1.0954248498476966,1.7136261525632335,0.9082117112396395,0.9948776774146016,-0.39542398164248094,0.1179993078506969,5297.322911908663,5451.736490668611,34.98555653061219,0.13999631096786216,0.22278676274611992,27.335337171052004,True,True,-0.13914265475221926,-0.010327008264783655,False,False,True,True
0.001,variable_core,UGC08490,0,9,6,8.12,10.15,1.2500000000000002,1.0747048118964855,1.225647269789115,0.9046090003688841,0.9721876455813097,-0.33856573523428524,-0.04408476795707683,4262.344480906897,5455.837510778392,1.4629287060952922,0.0722358334251193,0.38927502531432584,0.3166917082114535,True,True,-0.055118966810458636,-0.02891651706074665,False,False,False,False
0.001,variable_core,UGC08490,1,9,6,7.78,10.15,1.3046272493573265,1.0990531862525812,1.2769471826740157,0.8845683336728747,0.9721876455813097,-0.3224089867753935,-0.040322961593191986,4350.062154598885,5465.506655958182,1.4629287060952922,0.0722358334251193,0.2366466545278906,0.4880894012080132,True,True,-0.055118966810458636,-0.022169966470114152,False,False,False,False
0.001,variable_core,UGC08490,2,9,6,7.44,10.15,1.364247311827957,1.1290603616781831,1.3337742091003524,0.8610590528005913,0.9721876455813097,-0.3045965356233421,-0.03636505836559395,4427.959833037646,5471.768411735697,1.4629287060952922,0.0722358334251193,0.1334642763841436,0.6851693485416505,True,True,-0.055118966810458636,-0.016080691751247378,False,False,False,False
0.001,variable_core,UGC08550,0,7,3,3.89,5.36,1.3778920308483291,1.2368779235732652,1.5473491856222363,0.7530223817603332,0.9313967599559153,-0.16840242374345216,0.18091827087476753,2042.1808428692318,2539.160350347899,2.407510514440395,0.6451373395991787,0.39767372360758074,1.2526607944875288,True,True,-0.05572058437709485,-0.00941550145537124,False,False,True,True
0.001,variable_core,UGC08550,1,7,3,3.41,5.36,1.5718475073313782,1.4339017235643947,1.8714258829963126,0.6495541114495964,0.9313967599559153,-0.10155017695940782,0.19286712139547402,2009.5410006256045,2394.9753569643003,2.407510514440395,0.6451373395991787,0.40229226166722,2.3952914749036562,True,True,-0.05572058437709485,0.005125237749265918,False,False,True,True
0.001,variable_core,UGC08550,2,7,3,2.92,5.36,1.8356164383561646,1.7885653315830266,2.359248986290531,0.5207507623618943,0.9313967599559153,-0.021375856721985498,0.2065945826244847,1881.4079612613543,2218.5612912569086,2.407510514440395,0.6451373395991787,0.4558450818476573,2.735859268591971,True,True,-0.05572058437709485,0.008838209312083524,False,False,True,True
0.001,variable_core,UGC08699,0,2,9,9.99,25.7,2.5725725725725725,1.041307672755854,3.290561160694745,0.9603309628480631,0.999999999998705,-0.4785813171556449,0.130251904712693,10696.923977352944,15874.00127268138,52.39326347670364,1.7237598002497572,10.222357390565456,46.101342628911176,True,True,-0.18617748049884614,-0.08049378304742232,False,False,False,False
0.001,variable_core,UGC08699,1,2,9,9.78,25.7,2.6278118609406955,1.0541989063786188,3.392845937145669,0.9485875900155335,0.999999999998705,-0.47268484931465393,0.13223473169174793,10792.99683849794,15726.021749018331,52.39326347670364,1.7237598002497572,9.430144072080132,47.4638303150409,True,True,-0.18617748049884614,-0.07658585456645103,False,False,False,False
0.001,variable_core,UGC08699,2,2,9,9.53,25.7,2.696747114375656,1.0734165134947562,3.5225810891497873,0.9316048220117027,0.999999999998705,-0.4642927115547619,0.1346447829952625,10877.830646251223,15544.185358468654,52.39326347670364,1.7237598002497572,8.627224720935558,48.936721120489146,True,True,-0.18617748049884614,-0.07237198828435114,False,False,False,False
0.001,variable_core,UGC08837,0,10,2,3.15,4.2,1.3333333333333335,2.3703583849705634,1.7772804047293904,5.557889378476724e-08,1.317418969101114e-07,0.999991211907499,0.4995136793180829,972.5694104763331,526.4915918327744,0.4500316514229534,8.187058603884559,0.7364149680708417,4.824113552545256,True,True,0.015126708638701155,-0.05456012933011983,True,False,False,False
0.001,variable_core,UGC08837,1,10,2,2.63,4.2,1.596958174904943,4.072654555296658,2.549208588320903,3.2347918322406084e-08,1.317418969101114e-07,0.9999924956720232,0.49955308255283226,677.9721443718266,439.63962098978544,0.4500316514229534,8.187058603884559,2.526864992374805,2.5125165488806824,True,True,0.015126708638701155,-0.10322746608370914,True,False,False,False
0.001,variable_core,UGC08837,2,10,2,2.09,4.2,2.009569377990431,8.115312283291507,4.036098777016089,1.6233743362082662e-08,1.317418969101114e-07,0.9999937704346034,0.49959712998974715,428.14773514438724,349.4217011809303,0.4500316514229534,8.187058603884559,5.796636031210463,0.6075253884821269,True,True,0.015126708638701155,-0.15671898916272942,True,False,False,False
0.001,variable_core,UGC09037,0,6,5,21.92,27.96,1.2755474452554745,1.1456790789787965,1.525816168248505,0.8178173099223184,0.9369561824047188,-0.220601358258611,0.3680609527632609,16266.052052096644,21121.08744065526,0.13510646398614304,2.438514940476754,0.3405929445299707,0.6282407512309713,True,True,-0.010243412231720452,0.05182083462963115,False,False,False,False
0.001,variable_core,UGC09037,1,6,5,20.69,27.96,1.3513774770420492,1.2030682028969033,1.689783275978057,0.778805540823533,0.9369561824047188,-0.19302535152286726,0.3710689619181785,16410.996427352937,20205.404013432464,0.13510646398614304,2.438514940476754,0.590198133397956,0.2705083413111827,True,True,-0.010243412231720452,0.07252471996484461,False,False,False,False
0.001,variable_core,UGC09037,2,6,5,19.46,27.96,1.4367934224049332,1.276852257695141,1.8844363179933206,0.7338015629905592,0.9369561824047188,-0.16281934057491643,0.37417845241513736,16440.014849384075,19263.47951170638,0.13510646398614304,2.438514940476754,0.9704843048685671,0.09626280125267693,True,True,-0.010243412231720452,0.09242775562194841,False,False,False,False
0.001,variable_core,UGC09133,0,2,14,60.89,108.31,1.7787814090983742,2.1043895491932423,2.5144804374764513,0.40200791344331166,0.8459812517430865,0.1459355529609907,0.3005040135378124,33649.92863941075,36807.40035667058,98.0808962688316,144.96319883173902,140.2248404930005,97.46760853172377,True,True,0.06982278985935635,0.0842010341829438,False,False,False,False
0.001,variable_core,UGC09133,1,2,14,58.15,108.31,1.8625967325881343,2.296940681040776,2.717542828752025,0.3683078360385696,0.8459812517430865,0.168501656373805,0.3036766382709415,32281.72691407036,35661.800315628156,98.0808962688316,144.96319883173902,130.65547296730395,106.34709126150486,True,True,0.06982278985935635,0.08066539981433961,False,False,False,False
0.001,variable_core,UGC09133,2,2,14,55.42,108.31,1.9543486106098882,2.5263240470857244,2.9487649674983754,0.3348664842576231,0.8459812517430865,0.19155711714929347,0.30693621146320926,30796.451673020892,34484.402104816356,98.0808962688316,144.96319883173902,118.22990801818297,119.24310467804492,True,True,0.06982278985935635,0.07586698120218681,False,False,False,False
0.001,variable_core,UGC11455,0,6,8,24.89,41.93,1.6846122940940136,1.0600054228304945,2.8251304531547916,0.9425910546835995,0.9991516294761306,-0.4441322497163088,0.49567014283379485,47863.964032416385,44181.28908033835,37.86270293252328,24.862084295690014,12.754840898471867,16.96664352299713,True,True,-0.13077115870928466,0.07729045018714967,False,False,True,True
0.001,variable_core,UGC11455,1,6,8,22.62,41.93,1.8536693191865605,1.1014560763258585,3.418545348917985,0.9071189046493926,0.9991516294761306,-0.42171244083060627,0.4958527787298872,50685.28156865552,40176.10591931708,37.86270293252328,24.862084295690014,39.884320460009675,27.54551289130667,True,True,-0.13077115870928466,0.14451018910322802,False,False,True,True
0.001,variable_core,UGC11455,2,6,8,20.24,41.93,2.0716403162055337,1.1742559139346072,4.267081880173657,0.8508806450275814,0.9991516294761306,-0.38972559231849646,0.496051820112385,53133.49489248212,35971.6452402127,37.86270293252328,24.862084295690014,90.97124273389589,41.67790266774117,True,True,-0.13077115870928466,0.22084443635949025,False,False,True,True
0.001,variable_core,UGC11557,0,8,3,5.94,10.56,1.7777777777777777,5.617677887927652,3.156608368817018,2.4256000120868426e-06,1.3626239552857307e-05,0.9998487537036629,0.4989309903767303,5332.234579987869,3282.7887712427514,31.755820451879057,0.24391643975435093,6.854982159912729,7.629341380209477,True,True,0.42930424757829444,0.210299653394204,True,False,False,False
0.001,variable_core,UGC11557,1,8,3,5.28,10.56,2.0,7.998472545813674,3.9943801164109405,1.7036052164721315e-06,1.3626239552857307e-05,0.999862258688748,0.49898581510988793,4213.194849000762,2918.547554854061,31.755820451879057,0.24391643975435093,3.7732255669518153,11.752090197585753,True,True,0.42930424757829444,0.15479140251953563,True,False,False,False
0.001,variable_core,UGC11557,2,8,3,4.62,10.56,2.2857142857142856,11.939232808672372,5.216232234628352,1.14129942612054e-06,1.3626239552857307e-05,0.9998754851401557,0.4990432803770418,3225.7754265098597,2554.1781988085404,31.755820451879057,0.24391643975435093,1.5298274723139436,18.078428532833126,True,True,0.42930424757829444,0.09648805567678011,True,False,False,False
0.001,variable_core,UGC11820,0,9,2,10.52,15.82,1.5038022813688214,1.1535627160945283,1.7165493786874981,0.8533826031814602,0.9844303535938244,-0.324931000489395,0.1621573504170266,1843.067040628238,3751.282553076609,102.12080737231997,16.962077966701962,44.80841018425009,120.89950654405308,True,True,-0.12361475460687077,-0.08125864324547724,False,False,False,False
0.001,variable_core,UGC11820,1,9,2,7.91,15.82,2.0,1.5186241885843579,2.59608901439754,0.648238294236244,0.9844303535938244,-0.19861755367331108,0.18816992557226953,1861.9640303189453,3298.7982466259973,102.12080737231997,16.962077966701962,21.231750192484114,199.25879176832171,True,True,-0.12361475460687077,-0.05737209764493565,False,False,False,False
0.001,variable_core,UGC11820,2,9,2,5.26,15.82,3.007604562737643,3.002017566949424,4.915289995602766,0.327922915719037,0.9844303535938244,-0.0008442813818441697,0.22304387398853787,1416.4430246768331,2620.0943348309006,102.12080737231997,16.962077966701962,27.825516531052568,173.47176343387093,True,True,-0.12361475460687077,-0.06508944553538047,False,False,False,False
0.001,variable_core,UGC11914,0,2,13,5.8,9.83,1.6948275862068967,1.00000000000017,1.980228810728102,0.9999999999998297,0.9999999999999998,-0.4999999999998388,0.14749524480416953,4701.472484885609,21663.343990938298,60.40734532534248,29.205252014516297,47.77248541456533,87.90111815963377,True,True,-0.049543657493079804,-0.04370188873102118,False,False,False,False
0.001,variable_core,UGC11914,1,2,13,5.71,9.83,1.7215411558669003,1.0000000000005838,2.023963305205882,0.9999999999994161,0.9999999999999998,-0.4999999999994627,0.14896150509689288,4775.57625434768,21529.310519099727,60.40734532534248,29.205252014516297,46.956932287614336,91.55450907946782,True,True,-0.049543657493079804,-0.043001976391519606,False,False,False,False
0.001,variable_core,UGC11914,2,2,13,5.61,9.83,1.7522281639928698,1.0000000000009022,2.0747578682089807,0.9999999999990976,0.9999999999999998,-0.49999999999919575,0.15061489778558979,4860.702390787267,21376.597638908686,60.40734532534248,29.205252014516297,46.02490592900266,95.79483943582255,True,True,-0.049543657493079804,-0.04218972788146703,False,False,False,False
0.001,variable_core,UGC12506,0,6,7,38.52,49.99,1.297767393561786,1.6788247675713794,1.2286421320301526,0.4018579618217148,0.6746490993520486,0.4938675466723774,-0.10500050439480435,23251.83113477261,44803.1328676029,2.2343608975169227,0.252808564628089,0.3871373433421361,4.838862686683355,True,True,0.07977201422756137,0.03521391252133724,False,False,False,False
0.001,variable_core,UGC12506,1,6,7,36.88,49.99,1.3554772234273318,1.8553061992487034,1.274258720763548,0.3636322131760484,0.6746490993520486,0.5160158820550527,-0.10157528198996058,21975.678778191912,45120.25429380071,2.2343608975169227,0.252808564628089,0.17467699082310717,7.205463671711243,True,True,0.07977201422756137,0.022494179765200028,False,False,False,False
0.001,variable_core,UGC12506,2,6,7,35.24,49.99,1.4185584562996594,2.0659672386306562,1.3246405828483845,0.32655362908814217,0.6746490993520486,0.5376330730521621,-0.09795759625684825,20653.301087842236,45424.07679612473,2.2343608975169227,0.252808564628089,0.05370458361021323,10.47520653212295,True,True,0.07977201422756137,0.009436118271061824,False,False,False,False
0.001,variable_core,UGC12632,0,9,3,8.52,10.66,1.251173708920188,1.049957786123743,1.3393268891361467,0.938060189081134,0.9849235993784473,-0.3912229837227521,0.15191997717881167,3281.4512991953266,4154.9737423747665,4.100147288170259,0.4739327269556668,0.5423795127190101,1.0889512151598761,True,True,-0.07846155946226438,-0.027139586591191214,False,False,False,False
0.001,variable_core,UGC12632,1,9,3,7.82,10.66,1.3631713554987213,1.0880046622825623,1.505227157409964,0.9052567819995756,0.9849235993784473,-0.3638772447549127,0.15998308863474686,3450.165173055075,4027.964813317647,4.100147288170259,0.4739327269556668,0.09019182626894684,3.0460194688772817,True,True,-0.07846155946226438,0.00047786931065518383,False,False,False,False
0.001,variable_core,UGC12632,2,9,3,7.11,10.66,1.49929676511955,1.1485114561873258,1.7190252904286678,0.8575653242920751,0.9849235993784473,-0.3290518200122196,0.16884266090580724,3594.781219684289,3879.203827270824,4.100147288170259,0.4739327269556668,0.6559883699910757,5.784380145615835,True,True,-0.07846155946226438,0.028678269175841726,False,False,False,False
0.001,variable_core,UGC12732,0,9,4,11.5,15.4,1.3391304347826087,1.0901831562788122,1.4470417187873768,0.900196330006631,0.9813788763172323,-0.35215811376044276,0.13269755256664617,3562.9643692257637,6126.1405708149405,3.919141947855609,0.8138996531098059,0.7271579967949715,8.062946471566327,True,True,-0.06215106975369608,-0.026593742030570158,False,False,False,False
0.001,variable_core,UGC12732,1,9,4,10.6,15.4,1.4528301886792454,1.1426286183566854,1.6135434569358489,0.8588782571616659,0.9813788763172323,-0.3215172801936239,0.14044894608711966,3688.0587009964606,5960.453697783846,3.919141947855609,0.8138996531098059,0.2599947970294908,11.234759974834837,True,True,-0.06215106975369608,-0.012417073435697739,False,False,False,False
0.001,variable_core,UGC12732,2,9,4,9.6,15.4,1.6041666666666667,1.2307903893502063,1.8481666883278633,0.7973566293732188,0.9813788763172323,-0.28030615968866235,0.14979732968874115,3780.536696230657,5745.839350262995,3.919141947855609,0.8138996531098059,0.1146279688449834,14.902634709136983,True,True,-0.06215106975369608,0.0023245570875673003,False,False,False,False
0.001,variable_core,UGCA442,0,9,2,4.65,6.33,1.361290322580645,1.2853514422973484,1.8522821687380497,0.6981870830359391,0.8974157741736228,-0.09305235913519366,0.4992744785071025,2519.502283968988,2678.1083650664696,23.257932754666186,52.00501588603073,28.304448126356657,10.598107624371734,True,True,-0.07022045849748235,0.0473960234649486,False,False,False,False
0.001,variable_core,UGCA442,1,9,2,3.79,6.33,1.6701846965699207,1.694148640434348,2.7876298774521096,0.5297148979463466,0.8974157741736228,0.013886888497149918,0.4993403582835454,2345.302556285668,2183.3025615187375,23.257932754666186,52.00501588603073,91.16654247876194,43.86797733210951,True,True,-0.07022045849748235,0.11171122517579647,False,False,False,False
0.001,variable_core,UGCA442,2,9,2,2.96,6.33,2.1385135135135136,2.638134848400729,4.569135568681229,0.340170546898938,0.8974157741736228,0.13811220448236317,0.49940936118189194,1928.4167571364558,1705.5422794537628,23.257932754666186,52.00501588603073,127.08734635533906,61.76184295295655,True,True,-0.07022045849748235,0.137840576150835,False,False,False,False
0.001,variable_core,UGCA444,0,10,8,2.04,2.62,1.2843137254901962,1.144352160866428,1.6492067573711933,0.8229845675719963,0.9417841682607366,-0.2305646066471217,0.49969107616892194,673.5251853035509,842.3733841258705,1.37165392018495,0.048453150910369044,0.5291315459817378,0.503878372544051,True,True,-0.17285275884939594,-0.10796217073989249,False,False,False,False
0.001,variable_core,UGCA444,1,10,8,1.97,2.62,1.3299492385786802,1.1770208377179059,1.768458546751074,0.8001423068148366,0.9417841682607366,-0.21419988565017878,0.49969618439104835,678.0993432773646,813.4835943687352,1.37165392018495,0.048453150910369044,0.3974948862353492,0.6321486468330486,True,True,-0.17285275884939594,-0.0936098562754026,False,False,False,False
0.001,variable_core,UGCA444,2,10,8,1.9,2.62,1.3789473684210527,1.2150811150438658,1.9011309438914143,0.7750792573438501,0.9417841682607366,-0.19685893463632836,0.49970135655227466,681.0591460157698,784.5927263396561,1.37165392018495,0.048453150910369044,0.28627727945562226,0.772343864464148,True,True,-0.17285275884939594,-0.0792966093028636,False,False,False,False
0.001,variable_core_wide,CamB,0,10,2,1.22,1.79,1.4672131147540983,3.1584902845699445,2.1519439997761247,1.1528968582645562e-10,3.6414135259398134e-10,0.9999998331433764,0.4995332087097969,14.56048619503215,1.6113933234000794e-09,16.90571227143301,22.03868798822721,18.624983408570543,22.038687987999754,True,True,-0.30972017365462035,-0.32417044293459285,False,False,False,False
0.001,variable_core_wide,CamB,1,10,2,1.06,1.79,1.6886792452830188,4.815500472067898,2.850330752506294,7.561858932548495e-11,3.6414135259398134e-10,0.9999998519540612,0.49956256772944396,10.991778240912991,1.40020373651329e-09,16.90571227143301,22.03868798822721,19.224915979096618,22.038687987878756,True,True,-0.30972017365462035,-0.3298102488293111,False,False,False,False
0.001,variable_core_wide,CamB,2,10,2,0.9,1.79,1.988888888888889,7.86740463116607,3.95346892330474,4.628481305657849e-11,3.6414135259398134e-10,0.9999998701807224,0.4995935947694322,7.9239414234098655,1.1889716989265708e-09,16.90571227143301,22.03868798822721,19.840363190081145,22.03868798771473,True,True,-0.30972017365462035,-0.33549826839825697,False,False,False,False
0.001,variable_core_wide,D631-7,0,10,4,5.39,7.19,1.3339517625231911,1.743864601186945,1.778574367873918,0.40496060685628715,0.7061964671718624,0.46496931586497015,0.4991680476131679,2855.430423950956,2332.104134538012,1.1294945016099551,0.7692628172098104,1.1936386468812303,0.6459832285705082,True,True,0.0639060942765568,0.06270687649551322,False,False,False,False
0.001,variable_core_wide,D631-7,1,10,4,4.94,7.19,1.4554655870445343,2.1337732677638677,2.1171108390312368,0.3309613433820621,0.7061964671718624,0.5096452440165422,0.4992015822415462,2546.2315249810886,2137.6578239245086,1.1294945016099551,0.7692628172098104,0.8693046413533152,0.460374831954786,True,True,0.0639060942765568,0.049510089912850844,False,False,False,False
