r,vc2_field_isolated,vc2_baryon,vc2_field_deformed,vc_total_unchanged_field,vc_total_deformed,vc_total_spherical
2.14,0.67950229879584,0.0475745351638524,0.734065395440879,0.852688005052078,0.884104027026645,0.884502475872179
2.15,0.681315179529833,0.0476661230923952,0.73568260377882,0.853804018860434,0.885069899426715,0.885451738369534
2.16,0.683093199575002,0.0477559206768286,0.737260876191346,0.854897140158879,0.886011736303856,0.886376989778859
2.17,0.684836464623741,0.0478439433471065,0.73880039143344,0.855967527404427,0.886929723698866,0.88727841881658
2.18,0.686545085900338,0.0479302065490061,0.740301371298064,0.857015339681469,0.887824069197873,0.888156236076758
2.19,0.688219180048351,0.048014725739249,0.741763980792623,0.8580407366714,0.888694945710772,0.889010616826175
2.2,0.689858869017928,0.0480975163807692,0.7431884527715,0.859043878622447,0.889542561742983,0.889841772508628
2.21,0.691464279953131,0.0481785939381254,0.744574987865747,0.860024926319729,0.890367105077379,0.890649893438592
2.22,0.693035545079291,0.0482579738730556,0.745923790770626,0.860984041055551,0.891168763278696,0.891435169648308
2.23,0.694572801590472,0.0483356716401696,0.747235111296933,0.861921384599919,0.891947746752635,0.892197814413974
2.24,0.696076191537065,0.0484117026827788,0.748509137077236,0.862837119171309,0.892704228599828,0.892938002934029
2.25,0.697545861713578,0.0484860824288595,0.749746127588451,0.863731407407672,0.893438419823835,0.893655949012226
2.26,0.698981963546647,0.0485588262871472,0.750946306559622,0.864604412337685,0.894150509056931,0.894351843600748
2.27,0.700384652983336,0.0486299496433595,0.75210990077953,0.865456297352267,0.894840684380683,0.895025877024033
2.28,0.701754090379747,0.048699467856545,0.753237185050507,0.866287226176337,0.895509158471901,0.895678264708601
2.29,0.703090440389999,0.0487673962555557,0.754328365292584,0.867097362840849,0.896156103336991,0.896309180462346
2.3,0.704393871855607,0.04883375013564,0.755383724646737,0.867886871655083,0.896781731962899,0.896918839953188
2.31,0.705664557695304,0.048898544755154,0.756403506204625,0.868655917179212,0.897386232878452,0.897507433805065
2.32,0.706902674795348,0.0489617953323889,0.757387954998815,0.869404664197137,0.897969793663018,0.898075151594906
2.33,0.708108403900352,0.0490235170425115,0.758337368188057,0.87013327768961,0.898532628918154,0.898622210588125
2.34,0.709281929504667,0.0490837250146155,0.759251965394479,0.870841922807626,0.899074908118948,0.899148781708557
2.35,0.710423439744362,0.0491424343288813,0.760132050885782,0.871530764846109,0.899596845934146,0.899655082225223
2.36,0.711533126289841,0.049199660013842,0.760977883422545,0.872199969217887,0.900098629838079,0.90014130146701
2.37,0.712611184239109,0.0492554170437524,0.7617897223738,0.87284970142795,0.900580445833437,0.90060762715718
2.38,0.71365781201175,0.0493097203360606,0.762567885248901,0.873480127048011,0.901042510420547,0.90105427844378
2.39,0.714673211243622,0.0493625847489768,0.763312600286483,0.874091411691363,0.901484988802065,0.901481421527323
2.4,0.715657586682326,0.0494140250791401,0.764024191019382,0.87468372098803,0.901908097368308,0.901889275394031
2.41,0.716611146083451,0.0494640560593792,0.764702928189933,0.875257220560236,0.90231202155868,0.902278027074514
2.42,0.717534100107643,0.0495126923565655,0.765349081380836,0.875812075998161,0.902696944570769,0.902647861149778
2.43,0.71842666221853,0.0495599485695553,0.765962987551749,0.87634845283602,0.903063085349692,0.902998999343534
2.44,0.71928904858151,0.0496058392272211,0.766544877385024,0.876866516528446,0.903410602446221,0.903331600555271
2.45,0.720121477963443,0.0496503787865677,0.76709509301354,0.877366432427187,0.903739714630329,0.903645886308475
2.46,0.72092417163327,0.0496935816309316,0.767613913383471,0.87784836575812,0.904050604233194,0.903942040223169
2.47,0.721697353263579,0.0497354620682625,0.768101613511929,0.878312481598572,0.904343450012323,0.904220241960196
2.48,0.722441248833149,0.0497760343294841,0.76855855116856,0.878758944854977,0.904618475103203,0.904480717921313
2.49,0.723156086530479,0.0498153125669315,0.768984950687552,0.879187920240838,0.904875827533526,0.904723615350994
2.5,0.723842096658337,0.0498533108528649,0.769381174625805,0.879599572255013,0.905115730433777,0.904949160690773
2.51,0.724499511539347,0.0498900431780563,0.769747506046764,0.87999406516033,0.905338361732684,0.905157532785125
2.52,0.725128565422633,0.0499255234504479,0.770084218519839,0.880371562962526,0.905543892900994,0.905348903074833
2.53,0.725729494391522,0.0499597654938799,0.770391697849532,0.880732229389501,0.905732556190519,0.905523508692094
2.54,0.726302536272352,0.049992783046886,0.770670145617364,0.881076227870914,0.905904480982543,0.905681475535544
2.55,0.726847930544383,0.0500245897615556,0.770919953266563,0.88140372151809,0.906059900353237,0.905823041848086
2.56,0.727365918250822,0.050055199202459,0.771141403361511,0.881714873104271,0.906198986185689,0.905948380048184
2.57,0.727856741910998,0.0500846248456363,0.771334752127361,0.882009845045187,0.906321894788489,0.906057643065794
2.58,0.728320645433672,0.0501128800776456,0.771500443815255,0.882288799379953,0.90642888518234,0.906151102601539
2.59,0.728757874031522,0.0501399781946716,0.771638608175496,0.882551897752304,0.90652004190209,0.906228827988487
2.6,0.729168674136795,0.0501659324016906,0.771749700894251,0.88279930139216,0.906595628323864,0.906291096574914
2.61,0.729553293318155,0.0501907558116913,0.771834012125439,0.883031171097513,0.90665581558667,0.906338093986684
2.62,0.729911980198707,0.0502144614449502,0.771891664921528,0.883247667216652,0.906700681794427,0.906369851752851
2.63,0.730244984375251,0.0502370622283593,0.771923604077647,0.883448949630713,0.9067307573398,0.906386331780118
2.64,0.730552556338731,0.0502585709948044,0.771928839188759,0.883635177736568,0.906745504639291,0.906388979965915
2.65,0.730834947395919,0.050279000482594,0.771909125141898,0.883806510430034,0.906745899149531,0.906376448247043
2.66,0.731092409592311,0.0502983633349348,0.771863981196953,0.883963106089415,0.906731682766124,0.906349587960464
