r,vc2_field_isolated,vc2_baryon,vc2_field_deformed,vc_total_unchanged_field,vc_total_deformed,vc_total_spherical
7.61,0.348690064618966,0.0314751146317363,0.348702346665177,0.616575363804541,0.616585323614594,0.616585323614594
7.62,0.348232881670623,0.0314419762438507,0.348244916068634,0.6161776188036,0.616187384090655,0.616187384090655
7.63,0.347776888966318,0.0314088961811325,0.347788680613107,0.615780630701754,0.615790205178874,0.615790205178874
7.64,0.347322081988492,0.031375874342885,0.347333635688199,0.615384397211513,0.615393784524254,0.615393784524254
7.65,0.346868456240284,0.0313429106282456,0.346879776702798,0.614988916053395,0.614998119778462,0.614998119778462
7.66,0.346416007245444,0.0313100049361914,0.346427099090037,0.614594184955923,0.614603208603915,0.614603208603915
7.67,0.345964730548256,0.0312771571655445,0.345975598305278,0.614200201655617,0.614209048672211,0.614209048672211
7.68,0.345514621713449,0.0312443672149772,0.345525269824244,0.613806963896978,0.613815637662663,0.613815637662663
7.69,0.345065676326122,0.0312116349830169,0.345076109147585,0.613414469432487,0.613422973266084,0.613422973266084
7.7,0.34461788999167,0.0311789603680515,0.344628111794997,0.613022716022597,0.613031053180056,0.613031053180056
7.71,0.344171258335688,0.0311463432683342,0.344181273309654,0.612631701435717,0.612639875112605,0.612639875112605
7.72,0.343725777003887,0.0311137835819883,0.343735589256406,0.612241423448198,0.61224943678079,0.61224943678079
7.73,0.343281441662011,0.0310812812070126,0.343291055220071,0.611851879844316,0.61185973590937,0.61185973590937
7.74,0.342838247995752,0.0310488360412854,0.342847666809542,0.611463068416268,0.611470770234218,0.611470770234218
7.75,0.342396191710665,0.0310164479825699,0.342405419652489,0.611074986964149,0.611082537498053,0.611082537498053
7.76,0.341955268532088,0.0309841169285186,0.341964309399324,0.610687633295948,0.610695035453739,0.610695035453739
7.77,0.341515474205056,0.0309518427766779,0.341524331721586,0.61030100522753,0.610308261863023,0.610308261863023
7.78,0.341076804494227,0.0309196254244927,0.341085482310383,0.60991510058263,0.609922214495321,0.609922214495321
7.79,0.340639255183791,0.0308874647693108,0.340647756880081,0.609529917192833,0.609536891130792,0.609536891130792
7.8,0.340202822077378,0.0308553607083875,0.340211151163532,0.609145452897554,0.609152289556495,0.609152289556495
7.81,0.339767500997979,0.03082331313889,0.339775660915625,0.608761705544024,0.608768407569344,0.608768407569344
7.82,0.339333287787856,0.0307913219579012,0.339341281911829,0.608378672987274,0.608385242974984,0.608385242974984
