r,vc2_field_isolated,vc2_baryon,vc2_field_deformed,vc_total_unchanged_field,vc_total_deformed,vc_total_spherical
5.03,0.523364485834681,1.26385786978308,0.53343402215245,1.33687035856801,1.3406311543208,1.33844292393782
5.04,0.522398629286813,1.2623955997049,0.532351644379754,1.33596191150486,1.33968176970677,1.33750531342037
5.05,0.521435409898075,1.26093435814098,0.531273699630701,1.33505421913833,1.33873375163685,1.3365689800565
5.06,0.520474830105361,1.2594741652056,0.530200160497676,1.33414729146034,1.33778710029036,1.33563392489169
5.07,0.519516892081418,1.25801504069928,0.529130999797991,1.33324113827195,1.33684181580966,1.33470014892462
5.08,0.518561597740102,1.25655700411268,0.528066190577364,1.33233576918613,1.33589789830288,1.33376765310694
5.09,0.517608948741564,1.25510007463047,0.527005706090527,1.33143119363038,1.33495534783789,1.33283643834564
5.1,0.516658946497365,1.25364427113506,0.525949519821406,1.3305274208495,1.33401416445121,1.3319065055017
5.11,0.515711592175498,1.25218961221045,0.524897605462523,1.32962445990812,1.33307434814153,1.33097785539205
5.12,0.514766886705351,1.25073611614585,0.52384993692062,1.32872231969332,1.33213589887311,1.33005048878988
5.13,0.51382483078259,1.24928380093938,0.522806488320215,1.32782100891723,1.33119881657835,1.32912440642445
5.14,0.512885424873986,1.2478326843017,0.521767233984417,1.32692053611951,1.33026310115184,1.32819960898312
5.15,0.511948669222151,1.24638278365956,0.520732148455037,1.32602090966987,1.32932875245915,1.32727609711036
5.16,0.511014563850205,1.24493411615936,0.51970120647227,1.32512213777054,1.32839577033038,1.32635387140939
5.17,0.510083108566382,1.24348669867065,0.518674382980334,1.3242242284587,1.3274641545635,1.32543293244252
5.18,0.509154302968576,1.24204054778953,0.517651653131049,1.32332718960887,1.32653390492689,1.32451328073104
5.19,0.508228146448793,1.24059567984212,0.51663299226502,1.32243102893531,1.32560502115341,1.32359491675699
5.2,0.507304638197548,1.23915211088791,0.515618375931475,1.32153575399436,1.32467750294907,1.32267784096242
5.21,0.506383777208197,1.23770985672307,0.514607779868376,1.32064137218674,1.32375134998664,1.32176205375074
5.22,0.505465562281211,1.23626893288377,0.513601180008015,1.31974789075981,1.32282656190892,1.32084755548713
5.23,0.504549992028367,1.23482935464941,0.512598552480577,1.31885531680991,1.32190313833124,1.31993434649852
5.24,0.503637064876873,1.23339113704584,0.511599873595778,1.31796365728449,1.32098107883558,1.31902242707505
5.25,0.502726779073445,1.23195429484855,0.510605119862323,1.31707291898436,1.32006038297908,1.31811179746957
5.26,0.501819132688321,1.23051884258576,0.509614267968522,1.31618310856586,1.31914105028776,1.31720245789882
5.27,0.500914123619193,1.22908479454159,0.508627294787815,1.31529423254296,1.31822308025971,1.3162944085438
5.28,0.500011749595088,1.22765216475905,0.507644177382269,1.31440629728944,1.3173064723675,1.31538764954982
5.29,0.499112008180183,1.22622096704311,0.506664892984777,1.3135193090409,1.31639122605245,1.31448218102778
5.3,0.498214896777585,1.22479121496367,0.505689419017997,1.31263327389688,1.31547734073289,1.31357800305383
5.31,0.49732041263301,1.22336292185853,0.504717733075579,1.31174819782287,1.31456481579803,1.31267511567032
5.32,0.496428552838422,1.22193610083631,0.503749812927566,1.31086408665228,1.3136536506111,1.31177351888629
5.33,0.495539314335621,1.22051076477928,0.502785636523803,1.30998094608849,1.3127438445116,1.31087321267746
5.34,0.494652693919769,1.21908692634631,0.50182518197676,1.30909878170674,1.31183539680978,1.30997419698739
5.35,0.493768688242854,1.21766459797557,0.500868427579871,1.30821759895608,1.31092830679463,1.30907647172725
5.36,0.492887293817087,1.21624379188741,0.499915351789421,1.30733740316129,1.31002257372796,1.30818003677666
5.37,0.492008507018265,1.21482452008704,0.498965933229797,1.30645819952469,1.30911819684734,1.30728489198414
5.38,0.491132324089077,1.21340679436729,0.498020150696807,1.3055799931281,1.30821517536837,1.30639103716717
5.39,0.49025874114234,1.21199062631126,0.497077983141138,1.30470278893455,1.30731350847928,1.30549847211317
5.4,0.48938775416418,1.21057602729499,0.496139409686057,1.30382659179017,1.30641319534864,1.30460719657941
