baseline,fit_mode,galaxy,n_rows,n_train,n_outer,n_parameters,fit_status,fit_success,train_admissible,outer_admissible,invalid_training_rows,invalid_outer_rows,chi2_data,prior_penalty,objective,ml_disk,ml_bulge,distance_ratio,inclination_deg,inclination_factor,parameters_json,parameter_names_json,disk_pull,bulge_pull,distance_pull,inclination_pull,maximum_abs_pull,nuisance_bound_hit,n_bound_parameters,kkt_relative,n_starts,near_best_starts,seconds
fixed,full,UGC10310,7,7,0,0,fixed_inputs,True,True,True,0,0,267.16061834807084,0.0,267.16061834807084,0.5,0.7,1.0,34.0,1.0,"[1.0, 0.0, 0.0]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",0.0,0.0,0.0,0.0,0.0,False,0,,0,0,0.0
profiled,full,UGC10310,7,7,0,3,converged,True,True,True,0,0,2.0879246787966372,12.422470345989932,14.51039502478657,0.8252639399824042,0.7,1.5779495323959236,46.05890796137917,1.2876658844091966,"[1.6505278799648084, 1.9097462809604437, 2.009817993563195]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",2.1762286463277016,0.0,1.9097462809604437,2.009817993563195,2.1762286463277016,False,0,3.989293373232882e-08,10,10,0.013181447982788086
fixed,full,UGC11455,36,36,8,0,fixed_inputs,True,True,True,0,0,2835.2297025828884,0.0,2835.2297025828884,0.5,0.7,1.0,90.0,1.0,"[1.0, 0.0, 0.0]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",0.0,0.0,0.0,0.0,0.0,False,0,,0,0,0.0
profiled,full,UGC11455,36,36,8,3,converged,True,True,True,0,0,857.5538694618474,36.54088372287941,894.0947531847268,0.42210957815185474,0.7,1.900763358778626,90.0,1.0,"[0.8442191563037095, 6.0, 0.0]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",-0.73544797428466,0.0,6.0,0.0,6.0,True,2,2.1351512830959996e-09,10,10,0.02137899398803711
fixed,full,UGC11557,12,12,3,0,fixed_inputs,True,True,True,0,0,26.137620731114133,0.0,26.137620731114133,0.5,0.7,1.0,30.0,1.0,"[1.0, 0.0, 0.0]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",0.0,0.0,0.0,0.0,0.0,False,0,,0,0,0.0
profiled,full,UGC11557,12,12,3,3,converged,True,True,True,0,0,17.487085812555165,0.891795952648335,18.3788817652035,0.4205326949792603,0.7,1.0613509999588635,35.16252226863299,1.1517953807977157,"[0.8410653899585206, 0.24540399983545386, 0.5162522268632993]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",-0.7517023797832358,0.0,0.24540399983545386,0.5162522268632993,0.7517023797832358,False,0,3.2093707287377333e-08,10,10,0.01638031005859375
fixed,full,UGC11820,10,10,2,0,fixed_inputs,True,True,True,0,0,11946.909530837438,0.0,11946.909530837438,0.5,0.7,1.0,45.0,1.0,"[1.0, 0.0, 0.0]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",0.0,0.0,0.0,0.0,0.0,False,0,,0,0,0.0
profiled,full,UGC11820,10,10,2,3,converged,True,True,True,0,0,107.10949390703077,26.05825783191665,133.1677517389474,0.7314027942417917,0.7,2.1659350223360545,73.67943864608131,1.357227132761241,"[1.4628055884835833, 3.886450074453516, 2.8679438646081308]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",1.6518661084220738,0.0,3.886450074453516,2.8679438646081308,3.886450074453516,False,0,3.662759715864249e-08,10,10,0.018769264221191406
fixed,full,UGC11914,65,65,13,0,fixed_inputs,True,True,True,0,0,13401.553723749452,0.0,13401.553723749452,0.5,0.7,1.0,31.0,1.0,"[1.0, 1.0, 0.0, 0.0]","[""disk_scale"", ""bulge_scale"", ""distance_pull"", ""inclination_pull""]",0.0,0.0,0.0,0.0,0.0,False,0,,0,0,0.0
profiled,full,UGC11914,65,65,13,4,converged,True,True,True,0,0,398.86759273168343,87.59468494598455,486.462277677668,0.1829908315889334,0.1758320502056706,2.2053453628278827,51.361977999358594,1.5165991142043043,"[0.3659816631778668, 0.251188643150958, 3.9941836532923958, 4.072395599871719]","[""disk_scale"", ""bulge_scale"", ""distance_pull"", ""inclination_pull""]",-4.365406735677884,-5.999999999999999,3.9941836532923958,4.072395599871719,5.999999999999999,True,1,2.516217580840868e-09,12,12,0.08438992500305176
fixed,full,UGC12506,31,31,7,0,fixed_inputs,True,True,True,0,0,2415.8371683371215,0.0,2415.8371683371215,0.5,0.7,1.0,86.0,1.0,"[1.0, 0.0, 0.0]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",0.0,0.0,0.0,0.0,0.0,False,0,,0,0,0.0
profiled,full,UGC12506,31,31,7,3,converged,True,True,True,0,0,79.45940705999934,38.78991019011788,118.24931725011722,1.6665181686367152,0.7,1.3383989828234422,87.2190215935689,1.001261322163568,"[3.3330363372734304, 3.3705878883206224, 0.3047553983922258]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",5.228400484314013,0.0,3.3705878883206224,0.3047553983922258,5.228400484314013,False,0,2.422202394616094e-08,10,10,0.016065359115600586
fixed,full,UGC12632,15,15,3,0,fixed_inputs,True,True,True,0,0,1827.6531048583142,0.0,1827.6531048583142,0.5,0.7,1.0,46.0,1.0,"[1.0, 0.0, 0.0]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",0.0,0.0,0.0,0.0,0.0,False,0,,0,0,0.0
profiled,full,UGC12632,15,15,3,3,converged,True,True,True,0,0,4.814986807268537,40.88151656596228,45.69650337323082,1.398644162999294,0.7,2.1875283088850406,52.87010069191984,1.1083343935411647,"[2.797288325998588, 3.959778695497216, 2.29003356397328]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",4.467372328844383,0.0,3.959778695497216,2.29003356397328,4.467372328844383,False,0,3.403662575957662e-08,10,10,0.013004302978515625
fixed,full,UGC12732,16,16,4,0,fixed_inputs,True,True,True,0,0,2614.7838188728706,0.0,2614.7838188728706,0.5,0.7,1.0,39.0,1.0,"[1.0, 0.0, 0.0]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",0.0,0.0,0.0,0.0,0.0,False,0,,0,0,0.0009999275207519531
profiled,full,UGC12732,16,16,4,3,converged,True,True,True,0,0,14.607591609583297,34.49611766078019,49.10370927036349,0.8460308019895579,0.7,2.2329776045397622,60.40190594515446,1.3816672276562503,"[1.6920616039791159, 4.0688260949812145, 3.5669843241924104]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",2.2841617063040274,0.0,4.0688260949812145,3.5669843241924104,4.0688260949812145,False,0,2.9752764536976067e-09,10,10,0.01336526870727539
fixed,full,UGCA442,8,8,2,0,fixed_inputs,True,True,True,0,0,4310.3525526204585,0.0,4310.3525526204585,0.5,0.7,1.0,64.0,1.0,"[1.0, 0.0, 0.0]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",0.0,0.0,0.0,0.0,0.0,False,0,,0,0,0.0
profiled,full,UGCA442,8,8,2,3,converged,True,True,True,0,0,2114.606100354402,85.0719886747458,2199.6780890291475,1.9905358527674861,0.7,1.3034482758620691,89.30864368279232,1.1125209445530522,"[3.9810717055349722, 6.0, 3.615520526113189]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",5.999999999999999,0.0,6.0,3.615520526113189,6.0,True,2,7.497349476908264e-11,10,10,0.008363485336303711
fixed,full,UGCA444,36,36,8,0,fixed_inputs,True,True,True,0,0,455.08694324114396,0.0,455.08694324114396,0.5,0.7,1.0,78.0,1.0,"[1.0, 0.0, 0.0]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",0.0,0.0,0.0,0.0,0.0,False,0,,0,0,0.0
profiled,full,UGCA444,36,36,8,3,converged,True,True,True,0,0,245.59999594977745,75.99140863868736,321.5914045884648,1.9905358527674852,0.7,1.3061224489795917,85.99140402050843,1.0198395138426606,"[3.9810717055349705, 5.999999999999999, 1.997851005127105]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",5.999999999999997,0.0,5.999999999999999,1.997851005127105,5.999999999999999,True,2,5.286055140304068e-13,10,10,0.008363485336303711
fixed,inner,CamB,9,7,2,0,fixed_inputs,True,True,True,0,0,16.197772745117646,0.0,16.197772745117646,0.5,0.7,1.0,65.0,1.0,"[1.0, 0.0, 0.0]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",0.0,0.0,0.0,0.0,0.0,False,0,,0,0,0.0
profiled,inner,CamB,9,7,2,3,converged,True,True,True,0,0,8.632627446907023,1.5007169039127144,10.133344350819737,0.397321672096094,0.7,0.9637633377673184,62.3313665007773,0.9772044143426082,"[0.794643344192188, -0.4682891734685014, -0.5337266998445407]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",-0.998277498393086,0.0,-0.4682891734685014,-0.5337266998445407,0.998277498393086,False,0,5.627573312920707e-09,10,10,0.011186599731445312
fixed,inner,D631-7,16,12,4,0,fixed_inputs,True,True,True,0,0,1270.743522591603,0.0,1270.743522591603,0.5,0.7,1.0,59.0,1.0,"[1.0, 0.0, 0.0]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",0.0,0.0,0.0,0.0,0.0,False,0,,0,0,0.0
profiled,inner,D631-7,16,12,4,3,converged,True,True,True,0,0,533.948388699219,77.25810897427245,611.2064976734914,1.9905358527674861,0.7,1.0889045252381124,74.50713193057449,1.1242422682595492,"[3.9810717055349722, 3.8130163046568257, 5.1690439768581635]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",5.999999999999999,0.0,3.8130163046568257,5.1690439768581635,5.999999999999999,True,1,1.8261129378043673e-10,10,10,0.009187936782836914
fixed,inner,DDO064,14,11,3,0,fixed_inputs,True,True,True,0,0,140.95706986838653,0.0,140.95706986838653,0.5,0.7,1.0,60.0,1.0,"[1.0, 0.0, 0.0]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",0.0,0.0,0.0,0.0,0.0,False,0,,0,0,0.0
profiled,inner,DDO064,14,11,3,3,converged,True,True,True,0,0,9.089813971980725,23.45839927441541,32.54821324639613,1.026764104104784,0.7,2.003504037639207,67.9114113446988,1.069949610430996,"[2.053528208209568, 3.3450134587973555, 1.5822822689397606]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",3.125006728997364,0.0,3.3450134587973555,1.5822822689397606,3.3450134587973555,False,0,3.2968236318164965e-09,10,10,0.014181375503540039
fixed,inner,DDO154,12,9,3,0,fixed_inputs,True,True,True,0,0,65396.49879509806,0.0,65396.49879509806,0.5,0.7,1.0,64.0,1.0,"[1.0, 0.0, 0.0]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",0.0,0.0,0.0,0.0,0.0,False,0,,0,0,0.0
profiled,inner,DDO154,12,9,3,3,converged,True,True,True,0,0,31101.72441595146,108.0,31209.72441595146,1.9905358527674861,0.7,1.297029702970297,82.0,1.101774174872489,"[3.9810717055349722, 6.0, 6.0]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",5.999999999999999,0.0,6.0,6.0,6.0,True,3,0.0,10,10,0.005998134613037109
fixed,inner,DDO161,31,24,7,0,fixed_inputs,True,True,True,0,0,4201.435601475496,0.0,4201.435601475496,0.5,0.7,1.0,70.0,1.0,"[1.0, 0.0, 0.0]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",0.0,0.0,0.0,0.0,0.0,False,0,,0,0,0.0
profiled,inner,DDO161,31,24,7,3,converged,True,True,True,0,0,98.23669873918347,49.16358033867395,147.40027907785742,0.24398764794247116,0.7,2.8,88.58491184385309,1.0638532208128504,"[0.4879752958849423, 5.999999999999999, 1.8584911843853094]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",-3.116021639243869,0.0,5.999999999999999,1.8584911843853094,5.999999999999999,True,1,5.452532003258654e-09,10,10,0.011996269226074219
fixed,inner,DDO168,10,8,2,0,fixed_inputs,True,True,True,0,0,1375.7781590359423,0.0,1375.7781590359423,0.5,0.7,1.0,63.0,1.0,"[1.0, 0.0, 0.0]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",0.0,0.0,0.0,0.0,0.0,False,0,,0,0,0.0
profiled,inner,DDO168,10,8,2,3,converged,True,True,True,0,0,234.15478229662932,81.45735582013515,315.61213811676447,1.9905358527674861,0.7,1.2860000788504844,83.74585430933043,1.1156466664027203,"[3.9810717055349722, 5.788096833878852, 3.4576423848884037]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",5.999999999999999,0.0,5.788096833878852,3.4576423848884037,5.999999999999999,True,1,9.433964699672189e-10,10,10,0.009268045425415039
fixed,inner,DDO170,8,6,2,0,fixed_inputs,True,True,True,0,0,2994.4764093711447,0.0,2994.4764093711447,0.5,0.7,1.0,66.0,1.0,"[1.0, 0.0, 0.0]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",0.0,0.0,0.0,0.0,0.0,False,0,,0,0,0.0
profiled,inner,DDO170,8,6,2,3,converged,True,True,True,0,0,11.421094888486067,46.12360307718031,57.54469796566638,0.9488020086123193,0.7,2.7472101021653383,80.79038835944995,1.080525793317378,"[1.8976040172246387, 5.824033673884462, 2.112912622778564]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",2.782055910858583,0.0,5.824033673884462,2.112912622778564,5.824033673884462,False,0,4.510188932349509e-08,10,10,0.014267206192016602
fixed,inner,ESO079-G014,15,12,3,0,fixed_inputs,True,True,True,0,0,1942.905802403226,0.0,1942.905802403226,0.5,0.7,1.0,79.0,1.0,"[1.0, 0.0, 0.0]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",0.0,0.0,0.0,0.0,0.0,False,0,,0,0,0.0
profiled,inner,ESO079-G014,15,12,3,3,converged,True,True,True,0,0,65.6106319583072,13.174461916784704,78.7850938750919,0.9572963399620312,0.7,1.5622393578069658,80.95503573500201,1.0060492286089338,"[1.9145926799240625, 2.2505257418493603, 0.39100714700040357]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",2.8207639413911787,0.0,2.2505257418493603,0.39100714700040357,2.8207639413911787,False,0,1.5466916955170435e-07,10,10,0.01677560806274414
fixed,inner,ESO116-G012,15,12,3,0,fixed_inputs,True,True,True,0,0,3234.317939315247,0.0,3234.317939315247,0.5,0.7,1.0,74.0,1.0,"[1.0, 0.0, 0.0]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",0.0,0.0,0.0,0.0,0.0,False,0,,0,0,0.0
profiled,inner,ESO116-G012,15,12,3,3,converged,True,True,True,0,0,265.8808474234067,42.496068023360536,308.3769154467672,0.6891660289073528,0.7,2.8,80.40211405926786,1.0257375217187596,"[1.3783320578147056, 6.0, 2.1340380197559528]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",1.3935385726978,0.0,6.0,2.1340380197559528,6.0,True,1,5.7431797465840386e-08,10,10,0.014507293701171875
fixed,inner,ESO563-G021,30,24,6,0,fixed_inputs,True,True,True,0,0,5463.42657291887,0.0,5463.42657291887,0.5,0.7,1.0,83.0,1.0,"[1.0, 0.0, 0.0]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",0.0,0.0,0.0,0.0,0.0,False,0,,0,0,0.0
profiled,inner,ESO563-G021,30,24,6,3,converged,True,True,True,0,0,564.6140071015217,12.570953059677743,577.1849601611995,0.9045398133735872,0.7,1.362888926699207,83.7585652728997,1.0015379135982312,"[1.8090796267471745, 2.4245765651990983, 0.2528550909665651]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",2.574576827779155,0.0,2.4245765651990983,0.2528550909665651,2.574576827779155,False,0,9.145236041623531e-10,10,10,0.018507003784179688
fixed,inner,F568-3,18,14,4,0,fixed_inputs,True,True,True,0,0,415.90447382880325,0.0,415.90447382880325,0.5,0.7,1.0,40.0,1.0,"[1.0, 0.0, 0.0]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",0.0,0.0,0.0,0.0,0.0,False,0,,0,0,0.0
profiled,inner,F568-3,18,14,4,3,converged,True,True,True,0,0,45.3301829447718,15.319533824112309,60.649716768884105,0.9093043652376149,0.7,1.14180160805655,65.61701640685712,1.4169630773235837,"[1.8186087304752299, 1.4180160805654995, 2.561701640685711]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",2.597392716452039,0.0,1.4180160805654995,2.561701640685711,2.597392716452039,False,0,4.666335697367881e-09,10,10,0.013000965118408203
fixed,inner,F568-V1,15,12,3,0,fixed_inputs,True,True,True,0,0,614.2658768109463,0.0,614.2658768109463,0.5,0.7,1.0,40.0,1.0,"[1.0, 0.0, 0.0]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",0.0,0.0,0.0,0.0,0.0,False,0,,0,0,0.0
profiled,inner,F568-V1,15,12,3,3,converged,True,True,True,0,0,4.760008007887228,47.69104045946954,52.45104846735677,1.8913979437888273,0.7,1.214789278960312,71.13008405472578,1.4721119264056686,"[3.7827958875776546, 2.1478927896031195, 3.113008405472578]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",5.778129082263353,0.0,2.1478927896031195,3.113008405472578,5.778129082263353,False,0,1.9596724728028628e-09,10,10,0.013999462127685547
fixed,inner,F571-8,13,10,3,0,fixed_inputs,True,True,True,0,0,728.615259683859,0.0,728.615259683859,0.5,0.7,1.0,85.0,1.0,"[1.0, 0.0, 0.0]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",0.0,0.0,0.0,0.0,0.0,False,0,,0,0,0.0
profiled,inner,F571-8,13,10,3,3,converged,True,True,True,0,0,617.0798424810406,2.692187263282687,619.7720297443233,0.5875576724823935,0.7,1.296736503201677,85.6358753903001,1.0009093561913682,"[1.175115344964787, 1.4781360393130267, 0.1271750780600199]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",0.7008049743595668,0.0,1.4781360393130267,0.1271750780600199,1.4781360393130267,False,0,1.1477678832723583e-09,10,10,0.014144182205200195
fixed,inner,F574-1,14,11,3,0,fixed_inputs,True,True,True,0,0,1178.6113502867954,0.0,1178.6113502867954,0.5,0.7,1.0,65.0,1.0,"[1.0, 0.0, 0.0]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",0.0,0.0,0.0,0.0,0.0,False,0,,0,0,0.0
profiled,inner,F574-1,14,11,3,3,converged,True,True,True,0,0,33.83140256730552,46.346767907274995,80.17817047458051,1.9905358527674861,0.7,1.2729774199917276,82.01499551789831,1.0926800735200006,"[3.9810717055349722, 2.729774199917276, 1.7014995517898317]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",5.999999999999999,0.0,2.729774199917276,1.7014995517898317,5.999999999999999,True,1,1.5677901880806091e-09,10,10,0.010145187377929688
fixed,inner,F583-1,25,20,5,0,fixed_inputs,True,True,True,0,0,1072.3171593327295,0.0,1072.3171593327295,0.5,0.7,1.0,63.0,1.0,"[1.0, 0.0, 0.0]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",0.0,0.0,0.0,0.0,0.0,False,0,,0,0,0.0
profiled,inner,F583-1,25,20,5,3,converged,True,True,True,0,0,51.90052428011963,62.226676343406375,114.12720062352601,1.9905358527674861,0.7,2.1680589837300372,73.48437851263397,1.0760215974254619,"[3.9810717055349722, 4.672235934920148, 2.0968757025267943]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",5.999999999999999,0.0,4.672235934920148,2.0968757025267943,5.999999999999999,True,1,1.6983132178522741e-09,10,10,0.010145187377929688
fixed,inner,F583-4,12,9,3,0,fixed_inputs,True,True,True,0,0,289.46487992389814,0.0,289.46487992389814,0.5,0.7,1.0,55.0,1.0,"[1.0, 0.0, 0.0]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",0.0,0.0,0.0,0.0,0.0,False,0,,0,0,0.0
profiled,inner,F583-4,12,9,3,3,converged,True,True,True,0,0,3.208853091196856,18.826291678931995,22.035144770128852,1.074526097788374,0.7,1.4385114081147397,72.36679623074878,1.1634168363145982,"[2.149052195576748, 2.1843605656556657, 1.7366796230748782]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",3.322469636420618,0.0,2.1843605656556657,1.7366796230748782,3.322469636420618,False,0,5.7713602861863335e-09,10,10,0.013143062591552734
fixed,inner,IC2574,34,27,7,0,fixed_inputs,True,True,True,0,0,12810.525042257232,0.0,12810.525042257232,0.5,0.7,1.0,75.0,1.0,"[1.0, 0.0, 0.0]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",0.0,0.0,0.0,0.0,0.0,False,0,,0,0,0.0
profiled,inner,IC2574,34,27,7,3,converged,True,True,True,0,0,958.572591546553,68.6227994504122,1027.1953909969652,1.723236444891091,0.7,1.3069053708439897,88.54753155612511,1.034943542981419,"[3.446472889782182, 6.0, 1.9353616508750158]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",5.373748666502235,0.0,6.0,1.9353616508750158,6.0,True,1,1.5118091365397853e-08,10,10,0.012500524520874023
fixed,inner,IC4202,32,25,7,0,fixed_inputs,True,True,True,0,0,3873.548320905577,0.0,3873.548320905577,0.5,0.7,1.0,90.0,1.0,"[1.0, 1.0, 0.0, 0.0]","[""disk_scale"", ""bulge_scale"", ""distance_pull"", ""inclination_pull""]",0.0,0.0,0.0,0.0,0.0,False,0,,0,0,0.0
profiled,inner,IC4202,32,25,7,4,converged,True,True,True,0,0,920.6129470175856,20.548787781667386,941.161734799253,1.3442234378175368,0.5049587155627587,1.0298335277665576,90.0,1.0,"[2.6884468756350737, 0.721369593661084, 0.29952861877623754, 0.0]","[""disk_scale"", ""bulge_scale"", ""distance_pull"", ""inclination_pull""]",4.295014591332083,-1.4184216751184697,0.29952861877623754,0.0,4.295014591332083,True,1,9.451195215792872e-09,12,12,0.0195009708404541
fixed,inner,KK98-251,15,12,3,0,fixed_inputs,True,True,True,0,0,170.91892205500568,0.0,170.91892205500568,0.5,0.7,1.0,59.0,1.0,"[1.0, 0.0, 0.0]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",0.0,0.0,0.0,0.0,0.0,False,0,,0,0,0.0
profiled,inner,KK98-251,15,12,3,3,converged,True,True,True,0,0,5.348757564394122,12.63886374379967,17.98762130819379,0.6275924676944064,0.7,1.9212968594694892,66.47255926144197,1.0696499914091286,"[1.2551849353888127, 3.070989531564964, 1.4945118522883936]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",0.9870771824875629,0.0,3.070989531564964,1.4945118522883936,3.070989531564964,False,0,1.647230783685065e-09,10,10,0.012500524520874023
fixed,inner,NGC0024,29,23,6,0,fixed_inputs,True,True,True,0,0,643.7541698770717,0.0,643.7541698770717,0.5,0.7,1.0,64.0,1.0,"[1.0, 0.0, 0.0]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",0.0,0.0,0.0,0.0,0.0,False,0,,0,0,0.0
profiled,inner,NGC0024,29,23,6,3,converged,True,True,True,0,0,9.470869551889583,35.01788124351662,44.488750795406204,1.8550061341871795,0.7,1.0579506565880097,67.31111949640106,1.0265009758028403,"[3.710012268374359, 1.175110536367973, 1.1037064988003542]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",5.693753457547969,0.0,1.175110536367973,1.1037064988003542,5.693753457547969,False,0,1.973197087727906e-09,10,10,0.012499570846557617
fixed,inner,NGC0055,21,16,5,0,fixed_inputs,True,True,True,0,0,2042.0951517981885,0.0,2042.0951517981885,0.5,0.7,1.0,77.0,1.0,"[1.0, 0.0, 0.0]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",0.0,0.0,0.0,0.0,0.0,False,0,,0,0,0.0
profiled,inner,NGC0055,21,16,5,3,converged,True,True,True,0,0,245.96445557718695,51.828562628370165,297.79301820555713,1.3739632671000557,0.7,1.281703220706729,82.49691114186552,1.0175167105399319,"[2.7479265342001113, 5.403579960829074, 1.8323037139551772]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",4.3900511768227375,0.0,5.403579960829074,1.8323037139551772,5.403579960829074,False,0,1.7675239887084171e-09,10,10,0.01344156265258789
fixed,inner,NGC0100,21,16,5,0,fixed_inputs,True,True,True,0,0,797.6091518396181,0.0,797.6091518396181,0.5,0.7,1.0,89.0,1.0,"[1.0, 0.0, 0.0]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",0.0,0.0,0.0,0.0,0.0,False,0,,0,0,0.0
profiled,inner,NGC0100,21,16,5,3,converged,True,True,True,0,0,91.37331762457623,16.667555724397236,108.04087334897346,0.7922827839791444,0.7,2.0678874677963335,89.01472944882202,1.0000044542579025,"[1.5845655679582888, 3.5596248926544454, 0.01472944882203095]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",1.9991021462970477,0.0,3.5596248926544454,0.01472944882203095,3.5596248926544454,False,0,1.60394688998182e-08,10,10,0.015445470809936523
fixed,inner,NGC0247,26,20,6,0,fixed_inputs,True,True,True,0,0,8991.89889884489,0.0,8991.89889884489,0.5,0.7,1.0,74.0,1.0,"[1.0, 0.0, 0.0]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",0.0,0.0,0.0,0.0,0.0,False,0,,0,0,0.0
profiled,inner,NGC0247,26,20,6,3,converged,True,True,True,0,0,42.04724877705008,49.05015000450448,91.09739878155456,1.9905358527674861,0.7,1.167424966279198,78.66696863234431,1.020015190021513,"[3.9810717055349722, 3.260380922279119, 1.5556562107814347]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",5.999999999999999,0.0,3.260380922279119,1.5556562107814347,5.999999999999999,True,1,1.8030630399438256e-09,10,10,0.012442350387573242
fixed,inner,NGC0289,28,22,6,0,fixed_inputs,True,True,True,0,0,3521.7384015971074,0.0,3521.7384015971074,0.5,0.7,1.0,46.0,1.0,"[1.0, 0.0, 0.0]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",0.0,0.0,0.0,0.0,0.0,False,0,,0,0,0.0014352798461914062
profiled,inner,NGC0289,28,22,6,3,converged,True,True,True,0,0,77.67900125514933,81.58478785091981,159.26378910606914,0.2451189677042768,0.7,2.5,76.0,1.3488697911879757,"[0.4902379354085536, 6.0, 6.0]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",-3.095930853704553,0.0,6.0,6.0,6.0,True,2,2.941259799368174e-09,10,10,0.01400446891784668
fixed,inner,NGC0300,25,20,5,0,fixed_inputs,True,True,True,0,0,1619.8387291224703,0.0,1619.8387291224703,0.5,0.7,1.0,42.0,1.0,"[1.0, 0.0, 0.0]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",0.0,0.0,0.0,0.0,0.0,False,0,,0,0,0.0
profiled,inner,NGC0300,25,20,5,3,converged,True,True,True,0,0,113.61961811567532,25.124437562826458,138.74405567850178,0.8846362017446363,0.7,1.111624979446442,78.86931352161618,1.4663645676970813,"[1.7692724034892726, 2.3217995724859892, 3.686931352161618]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",2.4779470358500486,0.0,2.3217995724859892,3.686931352161618,3.686931352161618,False,0,2.5793698926445813e-09,10,10,0.0169980525970459
fixed,inner,NGC0801,13,10,3,0,fixed_inputs,True,True,True,0,0,1210.6993287203484,0.0,1210.6993287203484,0.5,0.7,1.0,80.0,1.0,"[1.0, 0.0, 0.0]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",0.0,0.0,0.0,0.0,0.0,False,0,,0,0,0.0
profiled,inner,NGC0801,13,10,3,3,converged,True,True,True,0,0,191.04972275054365,14.461983418555679,205.51170616909934,0.5853533187345068,0.7,1.372831133404979,80.30522785014224,1.0009251404454043,"[1.1707066374690136, 3.728311334049789, 0.3052278501422446]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",0.6844808064870092,0.0,3.728311334049789,0.3052278501422446,3.728311334049789,False,0,1.0202126762988589e-07,10,10,0.0189969539642334
