galaxy,model,n_outer,loss,rms,pipeline_failure,invalid_outer_rows
UGC07089,adaptive_primary,3,0.6821756377211937,5.573836406239841,False,0
UGC07125,adaptive_primary,3,1.4754578297609229,4.147826941697464,False,0
UGC07151,adaptive_primary,3,6.730254220971289,8.416193799680133,False,0
UGC07323,adaptive_primary,2,0.389975077951918,2.4167370036845304,False,0
UGC07399,adaptive_primary,2,3.0730655241170277,8.630558106704791,False,0
UGC07524,adaptive_primary,7,1.4496853395388294,4.433655588360082,False,0
UGC07577,adaptive_primary,2,1.7167175024022414,4.1534470635714,False,0
UGC07603,adaptive_primary,3,3.8900468021764323,5.700005254072822,False,0
UGC08286,adaptive_primary,4,0.09269897100062392,0.6129639535199606,False,0
UGC08490,adaptive_primary,6,1.6008955901875839,4.668827952018917,False,0
UGC08550,adaptive_primary,3,1.8306440199684362,2.8325108416047797,False,0
UGC08699,adaptive_primary,9,34.98136320502621,33.27352430099552,False,0
UGC08837,adaptive_primary,2,0.45001318396808804,2.0275286836004964,False,0
UGC09037,adaptive_primary,5,0.4379504723090747,10.63601907355404,False,0
UGC09133,adaptive_primary,14,99.67826555802074,17.203810251759215,False,0
UGC11455,adaptive_primary,8,41.05953957106246,41.252640677934814,False,0
UGC11557,adaptive_primary,3,31.748616863101585,37.751760369347416,False,0
UGC11820,adaptive_primary,2,47.63404318954535,7.261574067637986,False,0
UGC11914,adaptive_primary,13,60.40114451483875,22.56945336795124,False,0
UGC12506,adaptive_primary,7,2.977798038325517,21.674388007391816,False,0
UGC12632,adaptive_primary,3,0.9347384441253005,2.7756168907960266,False,0
UGC12732,adaptive_primary,4,0.46749293357745136,2.1763839854126967,False,0
UGCA442,adaptive_primary,2,29.695804912301128,4.480368593818194,False,0
UGCA444,adaptive_primary,8,0.14696088556021905,2.411391741243262,False,0
CamB,nfw,2,22.038687988227206,7.041807152536288,False,0
D631-7,nfw,4,0.7692628172098102,3.047686610884562,False,0
DDO064,nfw,3,0.1229078000095256,2.983934211250474,False,0
DDO154,nfw,3,21.741567215625707,4.687661784463014,False,0
DDO161,nfw,7,24.071295212343188,4.762085921833166,False,0
DDO168,nfw,2,2.7420987767928735,4.466049778696536,False,0
DDO170,nfw,2,1.3135354676205908,1.2013567250095025,False,0
ESO079-G014,nfw,3,48.17110123119022,14.523850827400068,False,0
ESO116-G012,nfw,3,10.346351363849385,9.000336733025886,False,0
ESO563-G021,nfw,6,1.6929467447847921,11.048625696820418,False,0
F568-3,nfw,4,0.038487721704269354,2.086749449441705,False,0
F568-V1,nfw,3,1.1245161148610092,15.24101944137511,False,0
F571-8,nfw,3,22.251974009325384,22.771323725900487,False,0
F574-1,nfw,3,3.245582652629231,8.587970654315248,False,0
F583-1,nfw,5,8.6527199186241,19.88063604990707,False,0
F583-4,nfw,3,0.11470738235392074,1.6595554375547796,False,0
IC2574,nfw,7,9.600929347606405,8.026794862700514,False,0
IC4202,nfw,7,4.119906856155298,17.746327214460724,False,0
KK98-251,nfw,3,2.361968712782438,3.0737395548630584,False,0
NGC0024,nfw,6,303.7729356088992,53.938206711625455,False,0
NGC0055,nfw,5,4.895323998117299,8.942025004673921,False,0
NGC0100,nfw,5,0.2761944353592156,3.812231157004715,False,0
NGC0247,nfw,6,0.14360458293476955,3.166048329434415,False,0
NGC0289,nfw,6,4.192816884348642,13.803931657547986,False,0
NGC0300,nfw,5,0.21833329166220744,3.6090948255137687,False,0
NGC0801,nfw,3,7.740340007818728,10.406939992464954,False,0
NGC0891,nfw,4,4.824140716684242,8.995335207112735,False,0
NGC1003,nfw,8,3.665998374462597,4.273343364290972,False,0
NGC1090,nfw,5,1.2075614409932258,2.4505269412751236,False,0
NGC2403,nfw,15,18.994552812426498,8.406788646514295,False,0
NGC2683,nfw,3,0.041318041900506204,2.0468376551732295,False,0
NGC2841,nfw,10,23.49549871057827,26.334447009976486,False,0
NGC2903,nfw,7,0.5159669166352362,2.990243065323565,False,0
NGC2915,nfw,6,0.07146935079341295,1.6682387205591047,False,0
NGC2955,nfw,5,30.775505050546986,65.96997294470005,False,0
NGC2976,nfw,6,1.4434228884469575,5.629923172684181,False,0
NGC2998,nfw,3,7.761412502661423,7.47142617271674,False,0
NGC3109,nfw,5,5.035835746587415,7.017096218559415,False,0
NGC3198,nfw,9,3.4084328840015217,3.7046702701734193,False,0
NGC3521,nfw,9,18.679539255845697,34.94518970333633,False,0
NGC3726,nfw,3,0.6496500528630547,8.806953104841492,False,0
NGC3741,nfw,5,0.7383936268785158,2.365433132396374,False,0
NGC3769,nfw,3,0.06603935358849639,2.6854015043702555,False,0
NGC3877,nfw,3,2.7984025489320583,9.762273815754325,False,0
NGC3893,nfw,2,1.046760436421066,13.367961009297133,False,0
NGC3917,nfw,4,0.07398614108510464,1.2320535072417258,False,0
NGC3953,nfw,2,0.09527020198271194,1.9304847038760562,False,0
NGC3972,nfw,2,0.07185313638001806,1.3640322784702443,False,0
NGC3992,nfw,2,0.3967364940915934,4.6940041699098884,False,0
NGC4010,nfw,3,6.228878256667056,10.414127651593114,False,0
NGC4013,nfw,8,0.5341591709585889,5.054693014700098,False,0
NGC4088,nfw,3,0.402933490335998,4.880668724608641,False,0
NGC4100,nfw,5,3.320723469577586,13.379512743216301,False,0
NGC4157,nfw,4,0.09829428897638061,4.228437031139788,False,0
NGC4183,nfw,5,0.279957639773927,4.679634804651519,False,0
NGC4217,nfw,4,5.92218234256687,20.627633056066554,False,0
NGC4559,nfw,7,2.237113920238901,8.994437467671965,False,0
NGC5005,nfw,4,0.04564103298351438,4.699977957264915,False,0
NGC5033,nfw,5,12.154930160015534,10.749404657325709,False,0
NGC5055,nfw,6,1.5012595404274214,1.9303500988756186,False,0
NGC5371,nfw,4,21.607942688273013,22.150321519906857,False,0
NGC5585,nfw,5,61.7838950250881,14.181106129167036,False,0
NGC5907,nfw,4,10.174603994743375,12.653253032269985,False,0
NGC5985,nfw,7,6.954402391323621,10.858583539418653,False,0
NGC6015,nfw,9,6.384722025823633,11.767004062392138,False,0
NGC6195,nfw,5,1.9707533744308783,6.741617483548368,False,0
NGC6503,nfw,7,0.9875198157051159,3.2341797709051407,False,0
NGC6674,nfw,3,2.8742070977108973,3.484962073551322,False,0
NGC6946,nfw,12,0.5143566838011634,8.584114991508681,False,0
NGC7331,nfw,8,1.481717705446414,6.200379261275715,False,0
NGC7793,nfw,10,10.045169565516304,17.8089643995689,False,0
NGC7814,nfw,4,1.1798553132981138,5.258816920776443,False,0
UGC00128,nfw,5,5.1441929372762845,5.879527408619134,False,0
UGC00191,nfw,2,45.3814510478428,5.246324270603572,False,0
UGC00731,nfw,3,1.0817038607632268,3.381019757400172,False,0
UGC01281,nfw,5,0.8144600315220792,3.6098975753272096,False,0
UGC02259,nfw,2,1.9312337699302202,3.9265599814624563,False,0
UGC02487,nfw,4,4.968948096705343,16.55363934916315,False,0
UGC02885,nfw,4,0.06247904081987258,2.4995807812485795,False,0
UGC02916,nfw,9,0.30837737443502433,5.840700148050786,False,0
UGC02953,nfw,23,8.187147156363675,13.121932694636412,False,0
UGC03205,nfw,10,45.95716247831218,20.75910638098272,False,0
UGC03546,nfw,6,2.5856797581065707,3.917430194843835,False,0
UGC03580,nfw,10,25.274960642199787,9.085471599073617,False,0
UGC04278,nfw,5,0.38531242911412,5.316442008562624,False,0
UGC04325,nfw,2,3.647997191652249,5.825417914222553,False,0
UGC04483,nfw,2,1.493559552571122,1.546467461737908,False,0
UGC04499,nfw,2,3.621633570987111,5.0749160999507135,False,0
UGC05005,nfw,3,1.1810667846097793,10.867689656085048,False,0
UGC05253,nfw,15,140.0985512602943,53.40371428403346,False,0
UGC05716,nfw,3,9.124653948944689,2.740225642338793,False,0
UGC05721,nfw,5,1.2688697727939675,5.1478362753514935,False,0
UGC05750,nfw,3,1.368848391723341,12.899200409570676,False,0
UGC05764,nfw,2,7.5806762719362535,7.466704496289186,False,0
UGC05829,nfw,3,0.030039420968617336,0.8769933401754489,False,0
UGC05918,nfw,2,0.21015283425882325,1.801607479403907,False,0
UGC05986,nfw,3,9.135385323162273,16.231542588740204,False,0
UGC06399,nfw,2,2.97337899976574,8.44930942647832,False,0
UGC06446,nfw,4,0.0516421394383591,2.3571447337630986,False,0
UGC06614,nfw,3,3.0884649997339615,28.12293913193705,False,0
UGC06667,nfw,2,7.290827552205939,8.801873386593208,False,0
UGC06786,nfw,9,2.199882641787421,2.703671062820332,False,0
UGC06787,nfw,15,160.48783492086815,36.099463586102566,False,0
UGC06818,nfw,2,0.9135379502017915,5.734750753717593,False,0
UGC06917,nfw,3,0.560849195019971,3.5891532686121694,False,0
UGC06930,nfw,2,0.003504360997351316,0.43806256198739246,False,0
UGC06983,nfw,4,0.2157805528233127,4.559857864724597,False,0
UGC07089,nfw,3,0.057370967959031106,1.6055172426630637,False,0
UGC07125,nfw,3,1.0099819395142757,3.253526504071123,False,0
UGC07151,nfw,3,1.5621764917669285,4.081480056525672,False,0
UGC07323,nfw,2,0.31474599592985186,2.1711562141959746,False,0
UGC07399,nfw,2,0.037561265187224156,0.9614193681249384,False,0
UGC07524,nfw,7,3.454354726437179,5.792370322888076,False,0
UGC07577,nfw,2,1.1614717352395705,3.416359659088738,False,0
UGC07603,nfw,3,4.9024402367795785,6.398880456892965,False,0
UGC08286,nfw,4,0.1399963109678648,0.7520561714742547,False,0
UGC08490,nfw,6,0.07223583342512026,0.9917511439367135,False,0
UGC08550,nfw,3,0.6451373395991787,1.6209556712693598,False,0
UGC08699,nfw,9,1.7237598002497587,7.677594060044302,False,0
UGC08837,nfw,2,8.187058603882232,8.814341068317507,False,0
UGC09037,nfw,5,2.4385149404767548,22.242491637212453,False,0
UGC09133,nfw,14,144.9631988317389,20.939073918209377,False,0
UGC11455,nfw,8,24.862084295690014,32.136784878356615,False,0
UGC11557,nfw,3,0.24391643975435193,3.308989117626841,False,0
UGC11820,nfw,2,16.962077966701965,4.313291484814957,False,0
UGC11914,nfw,13,29.205252014516308,15.921720226589532,False,0
UGC12506,nfw,7,0.25280856462808815,6.144427185697647,False,0
UGC12632,nfw,3,0.47393272695567007,1.929947135230939,False,0
UGC12732,nfw,4,0.8138996531098038,2.871943316611797,False,0
UGCA442,nfw,2,52.00501588603073,4.894158714481999,False,0
UGCA444,nfw,8,0.04845315091046203,1.4215500906609877,False,0
