galaxy,point_index,radius_kpc,radius_fraction_of_last,comparator,z_envelope,z_comparator,delta_squared,delta_absolute,delta_absolute_kms,comparison_valid,comparator_fit_failed
D631-7,15,7.19,1.0,baryon_only,2.063930123914329,-10.065689029928079,-97.05828809081345,-8.00175890601375,-31.526930089694176,True,False
DDO064,11,2.27,0.761744966442953,baryon_only,0.6462489755714305,-4.783094025705471,-22.460350720312242,-4.13684505013404,-19.112224131619264,True,False
DDO064,12,2.37,0.7953020134228188,baryon_only,0.5402600015654152,-3.2549997055908944,-10.303142214105346,-2.714739704025479,-18.270198208091475,True,False
DDO064,13,2.98,1.0,baryon_only,0.6562610213653911,-2.491163488739477,-5.775216999465097,-1.8349024673740861,-15.871906342785845,True,False
DDO154,9,4.94,0.8344594594594595,baryon_only,-2.5145356292484666,-50.1039308960478,-2504.0810018051734,-47.589395266799336,-28.553637160079596,True,False
DDO154,10,5.43,0.9172297297297297,baryon_only,-1.8407373769045323,-42.82757860061802,-1830.813174701381,-40.98684122371348,-28.690788856599433,True,False
DDO154,11,5.92,1.0,baryon_only,-0.19145070256385566,-22.133035895122585,-489.8346245632726,-21.94158519255873,-28.52406075032635,True,False
DDO161,24,10.52,0.7868362004487659,baryon_only,-0.6219766956977878,-9.636502604613423,-92.47532743873013,-9.014525908915635,-29.026773426708345,True,False
DDO161,25,10.99,0.8219895287958116,baryon_only,-0.598571157104966,-13.144562788451744,-172.4212434694323,-12.545991631346778,-29.734000166291867,True,False
DDO161,26,11.46,0.8571428571428572,baryon_only,-1.794059578459948,-33.80957362871648,-1139.868619184537,-32.01551405025653,-30.4147383477437,True,False
DDO161,27,11.94,0.893044128646223,baryon_only,-1.9446371905262883,-34.24770185428228,-1169.1234684970323,-32.303064663756,-31.010942077205755,True,False
DDO161,28,12.41,0.9281974569932686,baryon_only,-2.5298637582235957,-34.372312872172735,-1175.0556815473583,-31.84244911394914,-31.524024622809648,True,False
DDO161,29,12.9,0.9648466716529545,baryon_only,-3.2935816797941255,-46.38967734723327,-2141.1544840989322,-43.096095667439144,-31.89111079390496,True,False
DDO161,30,13.37,1.0,baryon_only,-2.1387253790670697,-26.7696984166694,-712.0426070723666,-24.63097303760233,-32.26657467925906,True,False
DDO168,8,3.71,0.9004854368932038,baryon_only,2.522901935543845,-12.445982498014613,-148.53744616451522,-9.92308056247077,-24.807701406176925,True,False
DDO168,9,4.12,1.0,baryon_only,4.458046052149629,-10.496346138789592,-90.29910766219629,-6.038300086639963,-16.303410233927902,True,False
DDO170,6,10.83,0.878345498783455,baryon_only,-1.9879645391448373,-22.987032634193245,-524.4516663165679,-20.999068095048408,-27.29878852356293,True,False
DDO170,7,12.33,1.0,baryon_only,-6.693260131159775,-34.1630577192457,-1122.31478154514,-27.469797588085925,-27.469797588085925,True,False
ESO079-G014,12,13.36,0.8014397120575883,baryon_only,-1.394429462993411,-38.73243375436929,-1498.2569910093414,-37.33800429137588,-81.39684935519942,True,False
ESO079-G014,13,15.06,0.9034193161367726,baryon_only,-3.2409999212850553,-39.3999300545804,-1541.8504078160584,-36.15893013329535,-80.63441419724863,True,False
ESO079-G014,14,16.67,1.0,baryon_only,-5.876421012873688,-44.773819940168735,-1970.162628114108,-38.89739892729505,-78.96171982240894,True,False
ESO116-G012,12,8.32,0.8438133874239352,baryon_only,-0.5021583871840107,-24.42749519013486,-596.4503582182425,-23.92533680295085,-50.243207286196785,True,False
ESO116-G012,13,9.090000000000002,0.9219066937119678,baryon_only,-1.3031479295165127,-22.505405313586767,-504.7950738026163,-21.202257384070254,-49.40125970488369,True,False
ESO116-G012,14,9.86,1.0,baryon_only,-1.483928081064876,-11.926209700011137,-140.03243525886683,-10.44228161894626,-49.49641487380528,True,False
ESO563-G021,24,33.91,0.799575571799104,baryon_only,-1.6296216462807458,-13.539492269841038,-180.66218421505846,-11.909870623560291,-189.36694291460864,True,False
ESO563-G021,25,35.65,0.8406036312190521,baryon_only,-4.306043333948059,-25.384491742334355,-625.8304118228025,-21.078448408386294,-186.12269944605097,True,False
ESO563-G021,26,37.3,0.8795095496345202,baryon_only,-5.516532285280604,-28.75179452388602,-796.2335598892189,-23.235262238605415,-183.09386644021066,True,False
ESO563-G021,27,39.03,0.9203018156095262,baryon_only,-5.885900700542386,-28.463435818035325,-775.5233515107709,-22.57753511749294,-180.6202809399435,True,False
ESO563-G021,28,40.76,0.961094081584532,baryon_only,-4.72687023325702,-22.887104861674196,-501.47626674721937,-18.160234628417175,-178.33350405105668,True,False
ESO563-G021,29,42.41,1.0,baryon_only,-5.205416753929679,-24.62387085403086,-579.2386522538985,-19.41845410010118,-176.1253786879177,True,False
F568-3,14,11.99,0.6668520578420467,baryon_only,-0.1384985316604858,-6.011514447110093,-36.11912410454126,-5.873015915449607,-59.90476233758599,True,False
F568-3,15,14.02,0.7797552836484983,baryon_only,-1.0189945862752106,-6.200239394276893,-37.404618579484904,-5.181244808001682,-55.43931944561799,True,False
F568-3,16,15.94,0.8865406006674081,baryon_only,-2.0846367292013506,-6.435105178124572,-37.06486836079038,-4.3504684489232215,-50.900480852401685,True,False
F568-3,17,17.98,1.0,baryon_only,-2.6055404850258745,-6.517453764730973,-35.68836235629707,-3.911913279705099,-46.94295935646119,True,False
F568-V1,12,9.72,0.5513329551900171,baryon_only,-0.1199553570680289,-3.6002283055260107,-12.947254564221371,-3.4802729484579817,-67.51729520008485,True,False
F568-V1,13,11.79,0.6687464549064095,baryon_only,-0.5831868098681445,-5.3988006930789245,-28.806942068385293,-4.81561388321078,-60.195173540134746,True,False
F568-V1,14,17.63,1.0,baryon_only,-1.4966180437834933,-5.08994123785564,-23.66763623584507,-3.5933231940721466,-52.46251863345334,True,False
F571-8,10,9.33,0.6,baryon_only,-0.24776773107131334,-25.889597063398487,-670.2098472565713,-25.641829332327173,-102.5673173293087,True,False
F571-8,11,11.1,0.7138263665594855,baryon_only,-1.140042592959304,-27.560745218348313,-758.294979876948,-26.42070262538901,-105.68281050155603,True,False
F571-8,12,15.55,1.0,baryon_only,-3.519534784975639,-23.61512346956468,-545.286931380131,-20.09558868458904,-100.4779434229452,True,False
F574-1,11,10.79,0.8563492063492063,baryon_only,-0.9309025854469869,-11.371976761982094,-128.45527585146885,-10.441074176535107,-48.237762695592195,True,False
F574-1,12,11.8,0.9365079365079366,baryon_only,-1.3075282445421554,-11.667422302601468,-134.41911307696662,-10.359894058059313,-45.58353385546098,True,False
F574-1,13,12.6,1.0,baryon_only,-1.2978488505629886,-9.812682059894813,-94.60431756967384,-8.514833209331824,-43.76624269596557,True,False
F583-1,20,6.97,0.4286592865928659,baryon_only,-0.16662781544879018,-4.226362393966571,-17.834374256253614,-4.059734578517781,-49.12278840006515,True,False
F583-1,21,7.96,0.48954489544895446,baryon_only,-0.3262448853049444,-3.8007549175279003,-14.33930221792488,-3.474510032222956,-46.90588543500991,True,False
F583-1,22,10.29,0.632841328413284,baryon_only,-1.6727943393047677,-8.30325726551931,-66.14584031578914,-6.630462926214542,-39.782777557287254,True,False
F583-1,23,15.49,0.9526445264452644,baryon_only,-3.269652488522072,-8.225666856388107,-56.970967836583235,-4.956014367866036,-27.7536804600498,True,False
F583-1,24,16.26,1.0,baryon_only,-2.118360641608056,-5.221775077666201,-22.77948315382176,-3.1034144360581446,-26.689364150100037,True,False
F583-4,9,6.09,0.8353909465020576,baryon_only,-0.4999556835248887,-6.661605332160733,-44.12702991598348,-6.161649648635844,-30.19208327831564,True,False
F583-4,10,6.74,0.9245541838134431,baryon_only,-0.8775120096253209,-6.945060543145338,-47.46383862091755,-6.067548533520017,-29.730987814248085,True,False
F583-4,11,7.29,1.0,baryon_only,-1.505558592871658,-7.689046653635504,-56.85473176521366,-6.183488060763846,-30.299091497742847,True,False
IC2574,27,8.519999999999998,0.8328445747800584,baryon_only,-0.43680903615610295,-2.609941250785336,-6.620991198483301,-2.1731322146292333,-26.0775865755508,True,False
IC2574,28,8.81,0.8611925708699902,baryon_only,-0.17227574380554864,-4.499070116192282,-20.211952978510677,-4.3267943723867335,-26.826125108797747,True,False
IC2574,29,9.1,0.8895405669599217,baryon_only,-0.11736467120618131,-4.939011697148404,-24.380062078521423,-4.821647025942222,-27.48338804787067,True,False
IC2574,30,9.38,0.9169110459433041,baryon_only,-3.5723867292382256,-25.047237199335555,-614.6021443765414,-21.47485047009733,-27.91730561112653,True,False
IC2574,31,9.670000000000002,0.9452590420332357,baryon_only,-0.7511962828901756,-9.017863149879886,-80.75755993453357,-8.266666866989711,-28.106667347765015,True,False
IC2574,32,9.96,0.9736070381231672,baryon_only,-0.7883969065456656,-6.888209415492657,-46.82585926943092,-6.099812508946991,-28.66911879205086,True,False
IC2574,33,10.23,1.0,baryon_only,-0.34375399935091533,-3.4572139475017556,-11.834161466730922,-3.1134599481508403,-28.955177517802817,True,False
IC4202,25,19.62,0.7575289575289577,baryon_only,-0.5190115968680081,-2.8032930883035916,-7.589079101247208,-2.2842814914355833,-47.741483171003686,True,False
IC4202,26,20.78,0.8023166023166024,baryon_only,-3.0249548912511104,-7.693762677956403,-50.04363205061086,-4.668807786705292,-46.688077867052925,True,False
IC4202,27,22.13,0.8544401544401544,baryon_only,-1.3568526005731492,-4.186905861976535,-15.689131717371353,-2.8300532614033855,-45.56385750859451,True,False
IC4202,28,23.0,0.888030888030888,baryon_only,-1.5319771624921263,-3.567007010421482,-10.376584985998573,-2.035029847929356,-44.97415963923876,True,False
IC4202,29,23.58,0.9104247104247104,baryon_only,-8.04733259378085,-18.66891388260624,-283.7687836812404,-10.621581288825391,-44.610641413066645,True,False
IC4202,30,25.03,0.9664092664092665,baryon_only,-4.40532218739313,-10.075008799306929,-82.09893873137385,-5.669686611913798,-43.99676810845107,True,False
IC4202,31,25.9,1.0,baryon_only,-7.5449254779961565,-14.661921373408072,-158.04603789148493,-7.1169958954119155,-43.69835479782916,True,False
KK98-251,12,2.46,0.7859424920127795,baryon_only,1.597665934343766,-6.865522652253155,-44.582864850838654,-5.267856717909389,-10.535713435818778,True,False
KK98-251,13,2.79,0.8913738019169329,baryon_only,2.7753424167507035,-7.407597485310941,-47.169974974169335,-4.632255068560237,-9.264510137120475,True,False
KK98-251,14,3.13,1.0,baryon_only,4.691198257104549,-7.571612537080101,-35.32197532420781,-2.880414279975552,-5.760828559951104,True,False
NGC0024,23,2.65,0.23513753327417924,baryon_only,-0.297902552969797,-4.774100264993624,-22.70328740914627,-4.476197712023827,-50.13341437466686,True,False
NGC0024,24,2.76,0.24489795918367346,baryon_only,-0.4126228838172822,-4.851586625348726,-23.367635139012947,-4.438963741531444,-49.71639390515217,True,False
NGC0024,25,7.07,0.6273291925465839,baryon_only,-6.19278476382248,-18.835107776536592,-316.4107018227174,-12.642323012714112,-39.31762456954089,True,False
NGC0024,26,8.49,0.7533274179236913,baryon_only,-9.912497900362592,-25.244778738871286,-539.0412389498749,-15.332280838508694,-39.097316138197165,True,False
NGC0024,27,9.91,0.8793256433007987,baryon_only,-6.3978395004867314,-14.341521569598605,-164.74689065727372,-7.9436820691118735,-39.321226242103776,True,False
NGC0024,28,11.27,1.0,baryon_only,-12.489264313892656,-26.48903521007726,-545.6872632584402,-13.999770896184605,-39.61935163620243,True,False
NGC0055,16,11.05,0.8185185185185185,baryon_only,0.1735234383662235,-5.353355707570363,-28.628306948113746,-5.179832269204139,-36.25882588442897,True,False
NGC0055,17,11.66,0.8637037037037038,baryon_only,-0.03962455961197351,-9.548634440071917,-91.17484956440309,-9.509009880459944,-38.98694050988577,True,False
NGC0055,18,12.28,0.9096296296296296,baryon_only,-0.08005180955366552,-6.344519853315906,-40.24652387690686,-6.264468043762241,-38.83970187132589,True,False
NGC0055,19,12.89,0.9548148148148149,baryon_only,-0.8895076355609035,-16.262596457417036,-263.68081970307196,-15.373088821856133,-38.43272205464033,True,False
NGC0055,20,13.5,1.0,baryon_only,-0.3138085060238273,-7.187111536928622,-51.5560964657996,-6.873303030904795,-37.80316666997637,True,False
NGC0100,16,7.98,0.8295218295218296,baryon_only,-0.6372018528219191,-8.820736574490697,-77.39936751531819,-8.183534721668778,-45.254947010828346,True,False
NGC0100,17,8.439999999999998,0.8773388773388772,baryon_only,-0.5257321799798901,-4.951105371420381,-24.23705007384134,-4.425373191440491,-45.138806552693,True,False
NGC0100,18,8.9,0.9251559251559253,baryon_only,-0.9559500370784823,-6.718942168693049,-44.2303433928513,-5.762992131614567,-44.77844886264518,True,False
NGC0100,19,9.35,0.971933471933472,baryon_only,-1.8339374837424838,-10.405416854148639,-104.90937321432484,-8.571479370406156,-44.228833551295764,True,False
NGC0100,20,9.62,1.0,baryon_only,-0.7752042430682686,-3.9695339030179784,-15.156257788738097,-3.1943296599497097,-43.76231634131102,True,False
NGC0247,20,11.84,0.8143053645116919,baryon_only,-0.6902885523698699,-1.5648740119855062,-1.9723323878547236,-0.8745854596156364,-7.783810590579164,True,False
NGC0247,21,12.38,0.8514442916093536,baryon_only,-0.7418564012648518,-1.758831335713607,-2.543136747390474,-1.016974934448755,-8.542589449369544,True,False
NGC0247,22,12.91,0.8878954607977992,baryon_only,-0.7374877188379779,-1.77761926256002,-2.6160421071875852,-1.0401315437220422,-9.36118389349838,True,False
NGC0247,23,13.48,0.9270976616231088,baryon_only,-0.9898187982915188,-2.218838702065132,-3.9435039323308136,-1.2290199037736134,-10.323767191698353,True,False
NGC0247,24,14.01,0.9635488308115544,baryon_only,-1.4329304728443084,-2.8990250406189424,-6.351056446129847,-1.466094567774634,-11.288928171864683,True,False
NGC0247,25,14.54,1.0,baryon_only,-1.1569995258823094,-2.493995568837291,-4.881365994488155,-1.3369960429549816,-12.30036359518583,True,False
NGC0289,22,55.96,0.7868391451068616,baryon_only,0.010957472066332559,-5.623959341157409,-31.628798604797595,-5.613001869091077,-65.11082168145649,True,False
NGC0289,23,59.03,0.8300056242969629,baryon_only,0.11292625172437341,-5.089147223306724,-25.88666712216202,-4.97622097158235,-62.70038424193761,True,False
NGC0289,24,62.0,0.8717660292463442,baryon_only,1.5125764320305608,-10.740136000600955,-113.06263384867039,-9.227559568570395,-49.64427047890873,True,False
NGC0289,25,65.07,0.9149325084364452,baryon_only,0.7426935093711134,-9.426666464194382,-88.31044697830502,-8.683972954823268,-56.44582420635125,True,False
NGC0289,26,68.05,0.9568335208098987,baryon_only,-0.39237659245562523,-4.648801331672586,-21.45739443105372,-4.2564247392169605,-65.97458345786289,True,False
NGC0289,27,71.12,1.0,baryon_only,-0.9131339145026004,-8.424873741147959,-70.14468400846955,-7.511739826645359,-65.72772348314689,True,False
NGC0300,20,9.96,0.8440677966101695,baryon_only,-6.691726071217545,-31.260210774137075,-932.4215798312631,-24.56848470291953,-36.852727054379294,True,False
NGC0300,21,10.45,0.8855932203389829,baryon_only,-4.79292437913938,-22.4276112418003,-480.02562190917854,-17.63468686266092,-37.032842411587936,True,False
NGC0300,22,10.93,0.9262711864406779,baryon_only,-0.6591953813987598,-3.3314683780902357,-10.66414300335773,-2.672272996691476,-37.14459465401152,True,False
NGC0300,23,11.32,0.9593220338983051,baryon_only,-1.002695668927346,-4.515237152502717,-19.381967938855187,-3.512541483575371,-37.23293972589893,True,False
NGC0300,24,11.8,1.0,baryon_only,-1.0236761380884198,-4.082361953552351,-15.61776628412015,-3.0586858154639316,-37.01009836711357,True,False
NGC0801,10,45.8,0.7656302240053493,baryon_only,-2.110387821939211,-11.54986117267504,-128.94555634907715,-9.43947335073583,-44.3655247484584,True,False
NGC0801,11,52.86,0.8836509528585758,baryon_only,-7.454461519473712,-25.485037316914585,-593.9181304992146,-18.030575797440875,-46.87949707334628,True,False
NGC0801,12,59.82,1.0,baryon_only,-2.6375099096183194,-8.078412506232558,-58.30429009751976,-5.440902596614238,-47.8799428502053,True,False
NGC0891,14,14.4,0.8416130917592052,baryon_only,-1.0257249516107914,-32.60075500071134,-1061.7571149400483,-31.575030049100548,-87.46283323600852,True,False
NGC0891,15,15.33,0.8959672706019872,baryon_only,-1.4564258832444126,-20.981769008906547,-438.11345438972694,-19.525343125662133,-86.49727004668324,True,False
NGC0891,16,16.27,0.9509059029807131,baryon_only,-1.2128629626231162,-20.317047120370493,-411.31136712525205,-19.104184157747376,-85.39570318513077,True,False
NGC0891,17,17.11,1.0,baryon_only,-1.8580662581746115,-21.268284606800425,-448.8875198960969,-19.41021834862581,-84.43444981652227,True,False
NGC1003,28,24.44,0.8082010582010583,baryon_only,-1.9811200643321079,-18.41086546815816,-335.03513057731936,-16.429745403826054,-54.21815983262597,True,False
NGC1003,29,25.31,0.8369708994708994,baryon_only,-2.5665926316732377,-22.807187323990686,-513.580395894642,-20.240594692317448,-54.64960566925711,True,False
NGC1003,30,26.08,0.8624338624338624,baryon_only,-3.1012807659933257,-26.037631054392314,-668.3402885351348,-22.936350288398987,-55.047240692157565,True,False
NGC1003,31,26.95,0.8912037037037037,baryon_only,-4.075684950470622,-25.81928906598995,-650.0244800576555,-21.743604115519325,-54.359010288798316,True,False
NGC1003,32,27.73,0.9169973544973545,baryon_only,-4.469366346929145,-28.300935257618683,-780.9677009128615,-23.831568910689537,-52.42945160351699,True,False
NGC1003,33,28.6,0.9457671957671958,baryon_only,-4.620313505279721,-35.091265540285676,-1210.0496203317707,-30.470952035005954,-51.80061845951012,True,False
NGC1003,34,29.47,0.9745370370370371,baryon_only,-4.413796230718398,-32.29603670176192,-1023.552389475249,-27.882240471043524,-50.18803284787835,True,False
NGC1003,35,30.24,1.0,baryon_only,-5.5579703802381974,-35.905270028145964,-1258.2973810464719,-30.347299647907768,-48.55567943665243,True,False
NGC1090,19,25.11,0.8344965104685942,baryon_only,-0.7874115672689798,-23.008359147849635,-528.764573700167,-22.220947580580656,-49.55271310469486,True,False
NGC1090,20,26.33,0.875041542040545,baryon_only,-0.7127825777795433,-23.294979089823926,-542.1479917921479,-22.582196512044383,-50.35829822185897,True,False
NGC1090,21,27.65,0.9189099368560983,baryon_only,-1.1412536369714,-24.003627914975652,-574.8716932166978,-22.862374278004253,-50.983094639949485,True,False
NGC1090,22,28.87,0.9594549684280492,baryon_only,-1.5345469411707326,-24.55337080705062,-600.5131836738691,-23.018823865879888,-51.33197722091215,True,False
NGC1090,23,30.09,1.0,baryon_only,-1.1680872652167822,-24.324273228010604,-590.3058402117517,-23.15618596279382,-51.63829469703022,True,False
NGC2403,58,13.91,0.6665069477719214,baryon_only,-3.0310132478190464,-15.75602224417431,-239.06519565046113,-12.725008996355264,-48.48228427611355,True,False
NGC2403,59,14.41,0.6904647819837086,baryon_only,-5.070527968418248,-23.825612818243023,-541.9495722863145,-18.755084849824776,-48.01301721555143,True,False
NGC2403,60,14.91,0.7144226161954959,baryon_only,-27.519049514446536,-112.32348412856963,-11859.267000602475,-84.8044346141231,-47.49048338390894,True,False
NGC2403,61,15.4,0.7379012937230475,baryon_only,-21.34539561248063,-80.81468043112999,-6075.386659332356,-59.469284818649356,-46.98073500673299,True,False
NGC2403,62,15.9,0.7618591279348347,baryon_only,-25.932926963395428,-95.28325159006287,-8406.381332686416,-69.35032462666744,-46.46471749986719,True,False
NGC2403,63,16.4,0.7858169621466219,baryon_only,-8.46784976670504,-28.02263864384691,-713.5637968921355,-19.55478887714187,-45.953753861283396,True,False
NGC2403,64,16.89,0.8092956396741734,baryon_only,-5.203218821274678,-16.22633140886257,-236.22034488817295,-11.023112587587892,-45.52545498673799,True,False
NGC2403,65,17.39,0.8332534738859607,baryon_only,-6.401873043576674,-17.9237065110895,-280.2752766295984,-11.521833467512824,-45.050368857975144,True,False
NGC2403,66,17.89,0.8572113080977479,baryon_only,-4.168236200708332,-11.160745186364826,-107.1880400900702,-6.992508985656494,-44.61220732848843,True,False
NGC2403,67,18.38,0.8806899856252994,baryon_only,-3.2285347407393648,-8.494952437912817,-61.740780350239916,-5.266417697173452,-44.18524447928527,True,False
NGC2403,68,18.88,0.9046478198370866,baryon_only,-3.3955677740998667,-8.984910356499332,-69.19873360582343,-5.589342582399466,-43.76455242018782,True,False
NGC2403,69,19.38,0.9286056540488739,baryon_only,-4.612039039728426,-11.517446074871794,-111.38065998360058,-6.905407035143368,-43.22784803999748,True,False
NGC2403,70,19.87,0.9520843315764255,baryon_only,-5.698236103723651,-13.302522905997552,-144.48722097080986,-7.604286802273902,-42.584006092733844,True,False
NGC2403,71,20.37,0.9760421657882128,baryon_only,-6.095702823306988,-14.100439643430391,-161.66480522795058,-8.004736820123403,-41.944820937446636,True,False
NGC2403,72,20.87,1.0,baryon_only,-10.230530640684497,-23.46999906445133,-446.17709889536184,-13.239468423766832,-41.30714148215252,True,False
NGC2683,8,28.85,0.8333333333333335,baryon_only,-1.761310740885102,-7.119906619486814,-47.590854744254926,-5.358595878601712,-53.585958786017116,True,False
NGC2683,9,31.74,0.9168110918544194,baryon_only,-1.8282957789868477,-7.060903274311222,-46.513689593717814,-5.232607495324375,-52.32607495324375,True,False
NGC2683,10,34.62,1.0,baryon_only,-1.6001874243569034,-5.864195194800499,-31.82818548965128,-4.2640077704435955,-51.16809324532315,True,False
NGC2841,40,45.16,0.7096165933375235,baryon_only,-1.9470643061235888,-25.9585052275637,-670.0529342372713,-24.01144092144011,-101.80850950690606,True,False
NGC2841,41,47.1,0.740100565681961,baryon_only,-3.733547302618864,-27.6569022171681,-750.9648647891051,-23.923354914549236,-101.43502483768877,True,False
NGC2841,42,49.19,0.7729415461973601,baryon_only,-5.8333769379546005,-29.615115241539762,-843.0267642694201,-23.78173830358516,-100.83457040720108,True,False
NGC2841,43,51.27,0.8056253928346953,baryon_only,-8.077536437102173,-31.63558406679564,-935.5635843545809,-23.55804762969347,-99.88612194990031,True,False
NGC2841,44,53.36,0.8384663733500942,baryon_only,-8.059947359933851,-31.2852692481928,-913.8053204870134,-23.22532188825895,-98.47536480621795,True,False
NGC2841,45,55.3,0.8689503456945317,baryon_only,-9.003562014405697,-31.819101055849984,-931.3910630551444,-22.81553904144429,-96.73788553572379,True,False
NGC2841,46,57.38,0.9016341923318668,baryon_only,-8.145141367894094,-24.880634432197056,-552.70264184565,-16.73549306430296,-94.72289074395476,True,False
NGC2841,47,59.47,0.9344751728472659,baryon_only,-8.466269683392195,-24.84274824333423,-545.4844179297602,-16.376478559942036,-92.69086864927193,True,False
NGC2841,48,61.56,0.967316153362665,baryon_only,-7.489890460301274,-20.345228988171677,-357.8298834738291,-12.855338527870401,-90.88724339204374,True,False
NGC2841,49,63.64,1.0,baryon_only,-8.656034622234642,-21.291565392721232,-378.4038214911996,-12.63553077048659,-89.33320254734019,True,False
NGC2903,27,19.2,0.7692307692307692,baryon_only,-2.857474206166595,-28.77100937625637,-819.6058216897246,-25.913535170089773,-77.74060551026932,True,False
NGC2903,28,20.16,0.8076923076923077,baryon_only,-3.7787307431889396,-29.613669694515746,-862.6906267463592,-25.834938951326805,-77.50481685398042,True,False
NGC2903,29,21.12,0.8461538461538461,baryon_only,-3.319736223290448,-29.034408002467302,-831.9761994615105,-25.714671779176854,-77.14401533753056,True,False
NGC2903,30,22.08,0.8846153846153845,baryon_only,-3.146069333173538,-28.709929665021974,-814.3623091213738,-25.563860331848435,-76.69158099554531,True,False
NGC2903,31,23.04,0.923076923076923,baryon_only,-3.616192540591385,-29.028211618648964,-829.5602212864379,-25.41201907805758,-76.23605723417273,True,False
NGC2903,32,24.0,0.9615384615384615,baryon_only,-4.506162721328586,-23.419515092201973,-528.1681846827845,-18.913352370873387,-75.65340948349355,True,False
NGC2903,33,24.96,1.0,baryon_only,-2.2669592132413,-11.65400118757028,-130.67663960538988,-9.38704197432898,-75.09633579463184,True,False
NGC2915,24,8.37,0.8336653386454184,baryon_only,-1.1289339921823045,-7.730142724211029,-58.48061457796803,-6.6012087320287245,-51.621452284464624,True,False
NGC2915,25,8.699999999999998,0.8665338645418325,baryon_only,-1.3812701651137682,-8.478540265369478,-69.97773776245812,-7.0972701002557095,-50.31964501081298,True,False
NGC2915,26,9.03,0.899402390438247,baryon_only,-2.3653047393661595,-10.901970600653854,-113.25829646745295,-8.536665861287695,-49.000462043791366,True,False
NGC2915,27,9.37,0.9332669322709163,baryon_only,-2.9046252523733136,-11.534719619383033,-124.61290884105512,-8.630094367009718,-47.81072279323384,True,False
NGC2915,28,9.7,0.9661354581673307,baryon_only,-3.115401491212111,-12.034041585794908,-135.11243043719458,-8.918640094582797,-46.64448769466803,True,False
NGC2915,29,10.04,1.0,baryon_only,-2.8774476249390375,-9.957761906321826,-90.87731734872678,-7.080314281382789,-45.668027114918985,True,False
NGC2955,19,22.19,0.6263053909116568,baryon_only,1.2744605694213715,-5.807868436224932,-32.10708602948799,-4.53340786680356,-71.17450350881589,True,False
NGC2955,20,24.8,0.6999717753316399,baryon_only,1.9435722002725735,-5.7912806681509545,-29.7614588796266,-3.8477084678783813,-58.100397864963554,True,False
NGC2955,21,27.51,0.7764606265876376,baryon_only,2.11088300099632,-6.742489713031157,-41.005340486435735,-4.631606712034836,-62.98985128367377,True,False
NGC2955,22,30.12,0.8501270110076207,baryon_only,2.5559078510583104,-7.946104045295637,-56.60790455556217,-5.390196194237326,-62.52627585315298,True,False
NGC2955,23,35.43,1.0,baryon_only,3.5162100647093912,-7.121238154401373,-38.34829963253826,-3.605028089691982,-40.376314604550195,True,False
NGC2976,21,1.56,0.6872246696035242,baryon_only,0.45014134367970493,-3.831513258354192,-14.477866619654186,-3.381371914674487,-16.230585190437537,True,False
NGC2976,22,1.63,0.7180616740088105,baryon_only,0.37441907831192883,-4.486406005087259,-19.987649196279065,-4.11198692677533,-18.092742477811456,True,False
NGC2976,23,1.74,0.7665198237885462,baryon_only,0.4253745938817175,-6.403964577398215,-40.82981876345106,-5.978589983516497,-20.028276444780264,True,False
NGC2976,24,1.93,0.8502202643171806,baryon_only,0.9036675102744289,-5.841615277431682,-33.30785408039764,-4.937947767157253,-19.50489368027115,True,False
NGC2976,25,2.1,0.9251101321585904,baryon_only,0.1348004195698266,-6.64149895549306,-44.09133722269921,-6.506698535923234,-28.88974149949916,True,False
NGC2976,26,2.27,1.0,baryon_only,1.1353720452462202,-5.067065464767394,-24.38608274311182,-3.9316934195211735,-21.07387672863349,True,False
NGC2998,10,32.32,0.7644276253547777,baryon_only,2.4845338742575223,-26.924552444800128,-718.7586157804594,-24.440018570542605,-48.88003714108521,True,False
NGC2998,11,37.3,0.8822138126773887,baryon_only,2.068056976216534,-20.837332205590673,-429.91755378926837,-18.769275229374138,-56.30782568812241,True,False
NGC2998,12,42.28,1.0,baryon_only,5.202570733640367,-20.438943381497598,-390.6836643135332,-15.23637264785723,-45.70911794357169,True,False
NGC3109,20,5.42,0.8403100775193798,baryon_only,-0.8947047777908265,-14.887391123534503,-220.83391782569217,-13.992686345743676,-40.57879040265666,True,False
NGC3109,21,5.67,0.8790697674418604,baryon_only,-1.3435151282939573,-14.018512171056932,-194.7136505901166,-12.674997042762975,-40.559990536841525,True,False
NGC3109,22,5.93,0.9193798449612403,baryon_only,-1.1155595570785504,-13.09579882110702,-170.25547363751872,-11.980239264028471,-40.7328134976968,True,False
NGC3109,23,6.19,0.9596899224806202,baryon_only,-1.1517452994939448,-13.941572844817799,-193.04093615245466,-12.789827545323854,-40.92744814503634,True,False
NGC3109,24,6.45,1.0,baryon_only,-1.6277269755660484,-15.298020853653759,-231.37994693183987,-13.67029387808771,-41.01088163426313,True,False
NGC3198,34,28.16,0.6388384754990926,baryon_only,-1.9906586745393184,-31.10167155186911,-963.3512513618257,-29.11101287732979,-58.22202575465958,True,False
NGC3198,35,30.08,0.6823956442831216,baryon_only,-2.609295075464175,-31.25941263759654,-970.3424576566887,-28.650117562132365,-57.30023512426473,True,False
NGC3198,36,32.14,0.7291288566243195,baryon_only,-4.9110395928934025,-33.01788889331467,-1066.0626770883057,-28.106849300421267,-56.213698600842534,True,False
