comparator,galaxy,delta_galaxy_loss,mean_contribution,variance_share,mean_without,reverses_direction
compact_plummer,UGC05750,8.125807804404417e-10,6.202906720919402e-12,0.0010388780882626667,-5.055189896273369,False
compact_plummer,UGC05764,0.5753722034446703,0.004392154224768476,0.0012908495708551595,-5.059615836293615,False
compact_plummer,UGC05829,-2.984656463915832,-0.02278363712912849,0.00017043903931606688,-5.032231000390842,False
compact_plummer,UGC05918,-1.220997590811147,-0.009320592296268297,0.0005947125489708377,-5.045797607107032,False
compact_plummer,UGC05986,-0.17098865581249348,-0.0013052569145991868,0.0009692655951707269,-5.053874598914714,False
compact_plummer,UGC06399,-1.0232604234182714,-0.007811148270368484,0.0006582913561197694,-5.047318662240824,False
compact_plummer,UGC06446,-2.6061554967556266,-0.01989431676912692,0.0002398501730550856,-5.035142546292074,False
compact_plummer,UGC06614,-0.0339938623564211,-0.00025949513249176414,0.0010248463451495683,-5.054928405018222,False
compact_plummer,UGC06667,1.0785813839336351,0.008233445678882711,0.0015336239657946149,-5.06348667614353,False
compact_plummer,UGC06786,-2.595575286773034,-0.01981355180742774,0.00024196035132687774,-5.03522393252271,False
compact_plummer,UGC06787,0.0,0.0,0.001038878087926115,-5.055189896267118,False
compact_plummer,UGC06818,0.0,0.0,0.001038878087926115,-5.055189896267118,False
compact_plummer,UGC06917,-1.8888355887465047,-0.01441859228050767,0.00040384413050893,-5.040660391738299,False
compact_plummer,UGC06930,-2.6535087940038955,-0.020255792320640422,0.00023051900427790054,-5.034778290159395,False
compact_plummer,UGC06983,-0.9895271123263606,-0.00755364207882718,0.0006694600212687757,-5.047578149249222,False
compact_plummer,UGC07089,-0.1482804720940032,-0.0011319120007175817,0.0009783714975691036,-5.05404927725101,False
compact_plummer,UGC07125,-0.580517350515084,-0.0044314301566036945,0.000812353229760988,-5.050724378186232,False
compact_plummer,UGC07151,-4.04489921472225,-0.03087709324215458,3.897725245091145e-05,-5.0240752869231,False
compact_plummer,UGC07323,0.014263880959704059,0.00010888458747865693,0.001044794245609152,-5.055299618428346,False
compact_plummer,UGC07399,-9.040516395271254,-0.06901157553642179,0.0006684105242390902,-4.985647462457338,False
compact_plummer,UGC07524,-1.138706931151235,-0.008692419321765153,0.0006207794488730835,-5.046430612181339,False
compact_plummer,UGC07577,-0.3202140299689482,-0.00244438190815991,0.0009104858700486196,-5.052726711421203,False
compact_plummer,UGC07603,-0.05404281966669133,-0.0004125406081426819,0.0010166154078678894,-5.054774182269681,False
compact_plummer,UGC08286,-43.48735889032447,-0.3319645716818662,0.06109518950593947,-4.72067175095693,False
compact_plummer,UGC08490,-0.2645140544887479,-0.0020191912556392967,0.0009322109891214918,-5.053155172771051,False
compact_plummer,UGC08550,-0.06254110787894618,-0.00047741303724386396,0.0010131365191454595,-5.054708810821895,False
compact_plummer,UGC08699,-0.2613669435044059,-0.0019951675076672207,0.0009334461277647339,-5.053179381317084,False
compact_plummer,UGC08837,0.0,0.0,0.001038878087926115,-5.055189896267118,False
compact_plummer,UGC09037,-0.024658067149016,-0.0001882295202214962,0.0010286904048664115,-5.05500021882751,False
compact_plummer,UGC09133,-38.59327399146933,-0.29460514497304835,0.04653940805354082,-4.7583185578712,False
compact_plummer,UGC11455,-40.777744776859166,-0.31128049447984096,0.05279202656948358,-4.741514936445124,False
compact_plummer,UGC11557,0.0,0.0,0.001038878087926115,-5.055189896267118,False
compact_plummer,UGC11820,-62.590782652845974,-0.47779223399119064,0.13683622256934394,-4.573722337399071,False
