,squared_standardized__scalar_core,squared_standardized__compact_plummer,squared_standardized__nfw,squared_standardized__baryon_only,absolute_standardized__scalar_core,absolute_standardized__compact_plummer,absolute_standardized__nfw,absolute_standardized__baryon_only,absolute_kms__scalar_core,absolute_kms__compact_plummer,absolute_kms__nfw,absolute_kms__baryon_only,correlated_quadratic__scalar_core__rho0.25,correlated_quadratic__compact_plummer__rho0.25,correlated_quadratic__nfw__rho0.25,correlated_quadratic__baryon_only__rho0.25,correlated_quadratic__scalar_core__rho0.5,correlated_quadratic__compact_plummer__rho0.5,correlated_quadratic__nfw__rho0.5,correlated_quadratic__baryon_only__rho0.5,correlated_quadratic__scalar_core__rho0.75,correlated_quadratic__compact_plummer__rho0.75,correlated_quadratic__nfw__rho0.75,correlated_quadratic__baryon_only__rho0.75
UGC00191,-23.902235559435667,-28.596643088227665,235.27524128320113,-1978.9678542493439,-0.7023128490422064,-0.8407024662545126,10.087054696669565,-30.05211096136798,-0.5839355741257664,-0.6893783937484698,8.991642592838822,-23.025334450892572,-19.103129667600598,-22.784667523674443,188.3838749669371,-1621.9294165747383,-15.888176756420535,-18.832811358215878,157.2593657064079,-1416.199735771054,-13.538471020011968,-15.745351391723489,135.4952360642476,-1379.9789156977465
UGC00731,-3.8299173417829913,-4.758284456179644,-0.7416834106330492,-71.50471580249706,-1.4633277076887428,-1.6818020474426403,-0.4491191645192532,-7.862712202350185,-4.636284799876108,-5.31588455832248,-1.4549051727068159,-24.603039221676855,-2.565616895855181,-3.179124556462674,-0.5127223742954654,-48.14236879182446,-1.9427206738911662,-2.394745795861372,-0.41194193153174796,-36.81561397910798,-1.5985957439124059,-1.9407623451235785,-0.3953139071697558,-31.153700907861495
UGC01281,-23.852210637192243,-12.765884602864933,3.3498305906928993,-23.92038174800573,-3.246814664134135,-2.0606018447946903,1.281032306633854,-3.2532980575959902,-12.98725865653654,-8.242407379178761,5.124129226535416,-13.013192230383961,-11.982355645629548,-6.478901124786438,1.4798151551051975,-12.016094752987483,-8.063237533130936,-4.447212514329587,0.7264099164151283,-8.085268340637807,-6.216179130948488,-3.6232858558091094,-0.040492983412411254,-6.231662892432199
UGC02259,-15.863340147665355,-19.614693948390176,5.228845086839971,-238.76863644287258,-2.1390820312798775,-2.5251269512014876,1.2750835759437043,-13.00658634409752,-5.684979428668477,-6.681974330941216,3.444534024727915,-33.85625442951667,-12.717364716774606,-15.677211100639115,4.266308163698362,-191.69092930594022,-10.642291595049375,-13.040102487077544,3.6939769601259433,-160.86914134102045,-9.236361075652274,-11.114899025753482,3.5229749410781723,-140.78506465648385
UGC02487,-6.431335616337293,-6.51356797020966,13.993577646237295,-1178.1028261097008,-0.623361108071171,-0.6303932900696355,1.953981185993499,-24.490583737445625,-3.678525950912274,-3.7108601887647414,11.654548615741303,-110.54635305435622,-4.415699512681135,-4.475042437524044,9.457058129216879,-962.0386104335622,-4.127900483560534,-4.186734742632758,8.664959954365614,-1077.79882102272,-5.568179198162898,-5.65334603979273,11.384629035466928,-1762.2416939849222
UGC02885,-0.2154788542953865,-0.8038851087737449,2.593952687258597,-147.8672575239567,-0.04101232975357483,-0.21018414129387253,1.354956342189483,-10.66360949995721,-0.4101232975357483,-2.1018414129387253,13.549563421894831,-106.6360949995721,-0.18606270496876554,-0.5258981071875695,1.5549033158185792,-84.52737808145909,-0.21834859699809872,-0.46127793807490014,1.1901348134121388,-59.21368795189871,-0.37127900581383666,-0.569789020927465,1.1501863772534908,-45.65173679733137
UGC02916,0.0007838895435329785,-0.009908873327974521,0.004128526228905416,0.027207221302448514,-0.0008780141758851377,-0.0053905646102028575,-0.008471677441382462,-0.0212955367307927,-0.002084005748792497,-0.06165532044049846,-0.07098754354980955,-0.23570922192371319,-0.0034965627461825965,-0.012193443503365875,-0.000429062201517727,0.10585769796230798,-0.0066073687605417986,-0.017984648974868733,-0.0024237224542941194,0.17966096781117497,-0.01438261578502753,-0.03570742685244044,-0.00637326989603193,0.37721429636610393
UGC02953,-0.0351301125536736,-0.03513011278268152,34.84092541426081,-1374.155979824892,0.00439912232210065,0.004399122302439295,3.2838433662058875,-28.87143247648299,-0.00856674012244132,-0.008566740189601815,14.076404999145826,-91.21432931595241,-0.17420463341172976,-0.1742046334127494,16.046450676596308,-471.82165187661883,-0.27722751053511274,-0.27722751049860506,20.2686614470922,-537.6841876620234,-0.5662817230946757,-0.5662817229934021,37.713712072388425,-949.0467883533177
UGC03205,-42.20157091397252,26.464884044485686,92.64293040397271,-598.2759912633591,-1.4145240723648276,1.053379846427064,3.106506012725154,-15.292288006067988,-3.5966372453214865,2.421797737992097,9.45814668322185,-33.69395558437527,-27.093921709852452,15.650096982591265,80.62460271407704,-261.4435405092872,-32.68410815329386,18.119759543871552,109.23709375532832,-245.9131886252421,-58.69479260663272,31.74790508192376,208.66144337483505,-369.16330706964857
UGC03546,-0.9088500888010951,-0.9657030326603855,0.09179638266878198,-677.0678070515136,-0.17840154319089963,-0.18479944389237715,0.14803016505200392,-20.004202325222163,-1.4258520290879775,-1.4800766998592396,7.095143823726938,-69.57280733001578,-0.5719197705139569,-0.5910712613138829,-0.11460645951270498,-497.6734690610232,-0.5836452209620053,-0.588092842442268,-0.2734818191566637,-572.9029434453942,-0.9074893984208137,-0.8933829011206411,-0.6431898666279015,-981.3358509628654
UGC03580,-9.156245043433842,-10.766729522275426,147.5467078907427,-1657.8783859706696,-0.2203831568380752,-0.29977460408083334,6.803488661862379,-31.722553540472582,-0.4254234303947036,-0.5490732153673991,12.02437040867805,-49.051298821616484,-7.212674288451865,-7.5359292815368235,89.60130924045072,-466.463543560084,-9.456560768279672,-9.443972990987874,105.18533623871073,-224.04777777626919,-17.770420979322125,-17.328012297645017,185.8664041493215,-49.165362757045386
UGC04278,-0.5111208962330469,0.08329759204289555,2.3446990169008837,-20.328668807081705,-0.12428484979544693,0.023340637610242614,0.709462301131592,-2.9916333627564744,-0.9536591722495158,0.19849504013919267,3.773785417143489,-27.100870521133686,-0.40177593579872006,0.061403827246841125,2.0224585606642043,-13.223467285274868,-0.46280460744207463,0.06727592646508462,2.481784443394486,-12.894488699161933,-0.7857499186281443,0.10972203852499351,4.4116654891871505,-18.848265169573498
UGC04325,-4.499423412679645,-4.146735275980113,2.326512072044438,-221.02400083450857,-0.7839630783928977,-0.7343122501891102,0.5551002045050257,-12.643774153926294,-2.3910873890983377,-2.239652363076786,1.6930556237403285,-38.56351116947519,-3.6457800918746006,-3.3440255596488058,1.8320438507537182,-176.7673429910212,-3.1152190127803037,-2.8310835311485283,1.4780935308250456,-147.21968969820819,-2.868364989801184,-2.540803050404655,1.141940996927905,-125.96605827023981
UGC04483,2.7359523535608332e-09,0.0,0.8342777486762123,-49.04311146695321,8.708164189741296e-10,0.0,0.4461486606806484,-5.472052448343669,1.3928573749932838e-09,0.0,0.8733868706715368,-8.769718729173709,2.3128721160503574e-09,0.0,0.5345311461038047,-41.03172334266592,2.1342438927263174e-09,0.0,0.2239575336912285,-37.18849306739385,2.3612534150174724e-09,0.0,-0.37756948328108386,-39.57828335392337
UGC04499,-2.3976952254913373,-2.926133887134125,-3.5590991914600902,-158.39160841516784,-1.260443847036096,-1.4267647395777037,-1.6249719448394688,-12.338642704956499,-3.36110492684616,-3.8043420077177497,-4.3320960798435735,-32.88258197281495,-2.0146394318301164,-2.4366560584625256,-2.90533434329399,-126.71395042711595,-1.8396716122535088,-2.190128296644148,-2.517870269621522,-105.59606484756607,-1.9903610309474948,-2.287605463217381,-2.4069816173580962,-90.5137571335495
UGC05005,0.0748439750799218,-0.07822759122918477,-0.6602858368608019,-30.360406478409526,0.06805952878102249,-0.046662901045232776,-0.19355797428786736,-4.869666531524423,0.6805952878102248,-0.4666290104523278,-1.9355797428786738,-48.69666531524424,0.04052598225602266,-0.06010072004283756,-0.6780727824492376,-20.21000157633138,0.016339484996129194,-0.056999028867199764,-0.8653779236499828,-15.112097068336082,-0.02066041607322755,-0.07421559629793173,-1.5486783472713173,-11.980707781278984
UGC05253,-75.938984576999,-77.06616794811204,-129.91240227384063,-1046.5153525758105,-5.632728196305935,-5.693377063603581,-5.805743716918054,-24.523436389739185,-26.399207305523827,-26.587074768804772,-32.2444597841148,-83.57094164462252,-29.14249031415323,-29.55154217038163,-97.96494846415719,-587.295803004483,-30.193206260883827,-30.60168542549099,-132.83774996480508,-729.4328294261126,-49.80512879193165,-50.46157515787476,-254.6331473571862,-1340.2919305282678
UGC05716,0.1131339968188132,-0.19464321405327079,-5.836972999068111,-525.694030417636,-0.01496931642579428,-0.02102791039841854,-1.0691068236119707,-20.355260526047974,0.022865604821030654,-0.05632584577625264,-0.08938778310794741,-22.129502564435764,-0.04540373240152906,-0.10597112713200074,-4.091918171849901,-380.9029620048123,-0.2152923947222547,-0.04379182199373144,-3.36984288759417,-331.33763409319147,-0.6072089447884599,0.05061419845766224,-3.4180445309715184,-374.65509748955066
UGC05721,-1.5477854767987838,-1.9030150090143438,3.385633812644891,-90.86890648207604,-0.3231874654336892,-0.39807394994604883,0.9365742991980838,-7.713496750800085,-1.4769667170319598,-1.8191979512534435,4.280144547335243,-35.250680151156395,-0.867874949882403,-1.039581848843604,2.031939028877689,-45.113248291942924,-0.7038929152322839,-0.8104870250109788,1.80678884932545,-29.64722559583514,-0.8098663208732471,-0.8720883017675294,2.3724580046598174,-21.27180434959104
UGC05750,-1.6810952629953135e-10,8.125807804404417e-10,-1.2058617063577248,-11.654962219000042,-1.448664660452792e-10,7.002289674022203e-10,-0.5646021937705846,-3.143605217360316,-1.4362672856593761e-09,6.942362786495811e-09,-6.2921260019326155,-35.76448297752753,-1.0164366570641903e-10,4.913101592229907e-10,-1.487545574044071,-7.757401237515738,-6.058870072322975e-11,2.92867036177924e-10,-2.1411158352414352,-5.79919056541037,-1.0925316207277547e-11,5.2816251372433953e-11,-4.173988639493263,-4.594087581784857
UGC05764,0.49766000724716053,0.5753722034446703,-6.87030370998857,-75.39796685732898,0.4424752662701532,0.4557451086020306,-1.9625520494250965,-7.933056007735126,1.199733566140715,1.2266173436216479,-5.337755412734246,-21.51141383908987,0.3789959626665964,0.44599937365559805,-5.451173956625041,-60.276133276142474,0.2839432303369438,0.3478354962127681,-4.467529944911175,-50.15971071391755,0.16138544115538633,0.23686590061035184,-3.6361584754989424,-42.81300828455488
UGC05829,-2.526047673468253,-2.984656463915832,0.4673533472077235,-24.366130407329667,-1.0443158337403826,-1.1826588959862565,0.4512518926919214,-4.392659195431354,-5.284238118726336,-5.984254013690458,2.283334577021122,-22.226855528882652,-1.8341908303160612,-2.1333982580746156,0.4017513982352047,-16.230892448542264,-1.6008816947428848,-1.815489616752053,0.43658729882148717,-12.153377601890421,-1.821277928608321,-1.96944990907226,0.6739268394053907,-9.675201918673276
UGC05918,-1.025804544863205,-1.220997590811147,0.84053119752168,-37.40171097263952,-0.4125852508494267,-0.4845260945871283,0.5276955074748149,-5.215026372611327,-1.621460035838247,-1.9041875517274143,2.073843344376023,-20.495053644362518,-0.8431732658231197,-0.9933736428886826,0.7144198576794052,-29.881240086495104,-0.7401937714068589,-0.8554373194735094,0.6653413808362727,-24.834152252718408,-0.7310073609168315,-0.8042701462905697,0.7502707535542097,-21.11443610968788
UGC05986,-0.13242985460767534,-0.17098865581249348,-9.086590460691587,-194.7638250458572,-0.24436826058662878,-0.28649781008938446,-2.8490837248291694,-13.369476078302768,-1.2584530311307465,-1.460834418538634,-14.888618677934266,-64.0668846315853,-0.0845521199588593,-0.11205257494573159,-6.0952147833397134,-137.66672007873058,-0.05781241529975808,-0.08112963781540258,-4.627642801822766,-114.98629513128658,-0.032805913033279135,-0.05792020610697139,-3.8370703558213695,-120.156048278402
UGC06399,-0.8511285726268771,-1.0232604234182714,-2.8263636788480886,-94.61700242390081,-0.6020062172603942,-0.6903374649738225,-1.3822574954172886,-9.409302646335025,-2.949830464575932,-3.3826535783717304,-6.7730617275447145,-46.10558296704163,-0.7343093817194175,-0.8725278887918915,-2.2736325356219633,-75.69816630915794,-0.700935357462708,-0.8169724907553666,-1.9155964339241243,-63.08941254102709,-0.8296868361876757,-0.931345920892918,-1.6956894828356477,-54.09620090675443
UGC06446,-2.0233630790253083,-2.6061554967556266,-0.007316068738968846,-30.756997368177263,-1.2149469525711207,-1.4002995020737927,0.014487284007772255,-5.186204366472525,-7.787689920620924,-9.011010807287523,-0.0017814289740556433,-33.992778310481526,-1.2490113417410762,-1.608347794743269,-0.011200053250195963,-19.15560455127402,-1.0042333544360134,-1.2926059715563631,-0.017667256834236457,-15.621171663133639,-1.0723150769906105,-1.379148859434298,-0.03626839654733406,-17.121474688353157
UGC06614,0.01684990323961988,-0.0339938623564211,-2.0779093230264962,-43.02314757084569,0.01997348155063741,-0.012386873787999839,-0.5801167942346743,-5.83329977301953,0.33056945478321603,-0.19838770611163645,-9.290467030723127,-95.47862856341948,0.0018093541888456466,-0.03224703826093922,-1.9384896605904038,-28.568621956663254,-0.01277885631471709,-0.038561973730692145,-2.283692413301912,-21.256251831646658,-0.044149177747016655,-0.06535364706852365,-3.8185343335033908,-16.59648633927544
UGC06667,-1.2532913051315027,1.0785813839336351,-5.688553290918005,-300.1006875415547,-0.42472267278117226,0.5530761416662138,-1.4579591067030042,-16.129312848386437,-1.3695753153832513,1.7818989065841535,-4.669495542069249,-51.36405153763383,-1.0235310932782373,0.8833244841227157,-4.5585393221372765,-240.44821235932642,-0.8877726596869229,0.7702026983952759,-3.8116105841191836,-200.9862808429097,-0.8505110619017993,0.7478567856636975,-3.300080598114466,-173.84965069141955
UGC06786,1.1020083584220934,-2.595575286773034,15.040397459431233,-2555.412467444023,0.09997525133537172,-0.2532501001822991,2.4597738570014975,-39.20843224159391,0.07531326710347405,-0.8883852368703029,9.927360131176194,-88.27192710512738,0.18451667051855303,-1.3978145622661113,10.29151458758901,-1593.8088633367763,-0.10867333643543908,-1.477836097369785,12.508567273887728,-1846.6909670285881,-0.5477309661965393,-2.425198698142953,22.506816312779065,-3227.077081505825
UGC06787,4.498161501942377e-06,0.0,439.52818094169106,-2679.5632606732643,9.778428555762275e-08,0.0,11.221765034973902,-32.78230111136122,2.6842256588584707e-07,0.0,31.96992049046872,-89.97021526526449,1.0338280844734982e-06,0.0,156.31892684861504,-714.5694581788644,6.200443749548867e-07,0.0,153.90614382161505,-535.9451455085176,5.117167347634677e-07,0.0,244.75574694220688,-652.4832148572082
UGC06818,0.0,0.0,3.1327278144428394,-42.83675912543751,0.0,0.0,1.0682559336209612,-4.831853775821548,0.0,0.0,6.409535601725768,-28.991122654929292,0.0,0.0,2.513844872443931,-34.388640252734355,0.0,0.0,2.1076417618527064,-28.85592179791923,0.0,0.0,1.8393898854008572,-25.24464562272087
UGC06917,-1.7018684111324354,-1.8888355887465047,2.0352708589681936,-118.29136061994096,-0.46819580792030924,-0.5156756171693127,0.8398024453233907,-9.330235653504483,-2.352197873136575,-2.580433658915387,4.519885766115507,-44.78807487941352,-1.154522740499485,-1.2744542020904235,1.4466810741432021,-80.38601453038582,-0.8958077549914074,-0.9786863659569496,1.2197615578540102,-62.57717207342717,-0.7884438830734306,-0.8377788072994756,1.299211051675069,-55.55212448027242
UGC06930,-2.216620560353037,-2.6535087940038955,0.9888646765058862,-37.15699563214529,-0.7943286609036496,-0.9133506221037999,0.9431983072506936,-5.187914729083365,-5.878032090687007,-6.75879460356812,6.979667473655134,-38.39056899521691,-1.782624603050571,-2.1314218304638985,0.799846624355472,-29.72586260091804,-1.5010674271557125,-1.7905428508212196,0.6811303255474986,-24.77199565943471,-1.326607029425504,-1.5716715661072556,0.6213469211154123,-21.234279544666073
UGC06983,-0.7768850309583081,-0.9895271123263606,-0.1982735862825698,-25.048282338506603,-0.7626555944826999,-0.8793307645516278,-0.34445701972998644,-4.870764801116149,-7.822242315091,-8.979481074821699,-3.304506480650435,-48.584041597033846,-0.4543880209170658,-0.5720457249756303,-0.10699045525499061,-14.483034891201628,-0.33270681915919176,-0.40967433258773506,-0.06606108700942448,-10.375747400718137,-0.28970187131609904,-0.3364625445400896,-0.030434147694013536,-8.529704870268558
UGC07089,0.07869811286239514,-0.1482804720940032,0.7035027904183223,-26.925248747243547,0.056329052736963425,-0.07978570473104474,0.6015857996429919,-4.429760879461415,0.3565279629917104,-0.5242572023821924,3.9795188613990766,-28.604738876012494,0.045257487017985265,-0.10594467570404331,0.51938068607643,-17.95937039774008,0.02313123292807151,-0.09009504824009451,0.465103753253645,-13.483334647671635,-0.0074435312625449335,-0.09760373810102474,0.5534467754740898,-10.819804156617087
UGC07125,-0.4863479299805302,-0.580517350515084,-0.020872036857589427,-38.4170401298382,-0.23626320687185295,-0.2806730175410241,-0.15269262395764596,-5.430820267040608,-0.7741604947994177,-0.9179377699938011,-0.3990859230803376,-17.59025444647018,-0.3478392265955146,-0.40858101932629043,0.15795181945592485,-25.505329698464944,-0.29629032985937753,-0.33878994296906906,0.3762636306334205,-18.969951691707912,-0.32201844767808163,-0.34868198271369844,0.9197303430062806,-14.794251956228418
UGC07151,-3.983838259786604,-4.04489921472225,2.2361634292168464,-87.4938752724678,-0.8302124609733322,-0.8417347771680573,0.6236212480025434,-7.682272133835993,-2.7048955465315268,-2.7424734955427112,2.016171090062007,-25.050043978953013,-2.788753027699376,-2.828685275328504,1.6907822387917457,-58.219005812333485,-2.290856052536991,-2.319642654766884,1.568096608064582,-43.4988878052825,-2.3109839182594962,-2.33122299966272,1.9745011159815198,-34.40223051470376
UGC07323,-0.04431914844825066,0.014263880959704059,-0.28405761175493915,-48.533161528166005,-0.1073411276733984,0.05947264442898257,-0.4021144532935482,-6.802267698602416,-0.41541016409605186,0.23015913394016255,-1.5561829342460314,-26.324775993591352,-0.034772340196384144,0.010835147747951971,-0.22442059539249745,-38.88135482215456,-0.027838652559959473,0.00806936142360785,-0.18230800614132484,-32.49250501783174,-0.020934651213323614,0.0044482082781869825,-0.14415474521490496,-28.085685442234745
UGC07399,-7.501380398841937,-9.040516395271254,3.301874971485864,-132.1590181517184,-1.4613035499527085,-1.6925387261275247,1.6151903447949019,-9.856974605056553,-7.165239651448102,-8.29617287892169,7.92927541690289,-48.232038620180745,-6.0849609065525705,-7.308606155704972,2.713613392220355,-105.65489000883548,-5.210561734592179,-6.217493528900757,2.3815335185697353,-87.92520081979747,-4.825581147417674,-5.655821765434801,2.350371937481189,-75.0544956489439
UGC07524,-0.8083224310645005,-1.138706931151235,-2.8129917462715754,-103.27405629767419,-0.4312987295684848,-0.5738453549395299,-0.9521680714671705,-9.429797611497671,-1.4559311800970574,-1.9333114066705204,-2.8529692873217756,-31.556839589624,-0.3344085832466346,-0.45289200298634613,-1.6466775690747635,-42.249150156024875,-0.22285487805518955,-0.2798190400237812,-1.6810245688793943,-27.580128393709547,-0.19229339536968626,-0.1964390214514371,-2.6447838789108324,-22.62062329621203
UGC07577,-0.6201449302341104,-0.3202140299689482,-0.0648991939529242,-0.7801845159032821,-0.26907201440582956,-0.14450896380799838,-0.03097828034521205,-0.33152750980944734,-0.8529582856664797,-0.45809341527135483,-0.0982011486943222,-1.050942206095948,-0.5021618837985532,-0.2621685891980753,-0.05308347690885362,-0.6291378557548831,-0.42854480251756866,-0.22846943303659084,-0.04617643366823476,-0.532598618182831,-0.39323528620619264,-0.22153393641529273,-0.04456889348640425,-0.4778998571520999
UGC07603,-0.04364684182508505,-0.05404281966669133,-1.0560402762483956,-186.6364921526045,-0.009284334352491652,-0.012167424902415291,-0.3916810026988258,-11.995217636393022,-0.02683172627870088,-0.035163857967980196,-1.1319580977996064,-34.66617896917584,-0.03585612302535024,-0.04275684073291197,-0.365751823617968,-124.13689779019408,-0.0370294349819531,-0.042160071982358716,0.2330986731079676,-92.6715278753322,-0.05395317049661941,-0.05794991702430785,1.4042690364578378,-73.10247317871364
UGC08286,-37.444204081571876,-43.48735889032447,-0.04729729576533692,-631.3524910521197,-5.764696333363506,-6.249964618518939,-0.0678236715865177,-24.862249025896997,-11.553379911293671,-12.526354810710181,-0.1358112828210416,-49.84397339947814,-22.300132079055324,-25.72138966038823,-0.032426601257083715,-360.90034127661056,-16.874914100758676,-19.22503117455571,-0.030258026027606286,-252.80872383918637,-15.899522336168092,-17.604004931851964,-0.040720185746576376,-194.88013744297174
UGC08490,-0.10691393522037318,-0.2645140544887479,1.4217455950347326,-111.2853600842492,-0.031465586527046764,-0.0949896521053643,0.9462963506334864,-9.437758339970044,-0.11610801428480257,-0.3505118162687942,3.491833533837564,-34.82532827448946,-0.07563965379071691,-0.1453241573957944,0.7057875637936711,-49.4003752344317,-0.08478279789902687,-0.12911712955546206,0.5487356758679469,-31.68051790397589,-0.1423982121050601,-0.1740424739694435,0.6143649276934688,-23.173624804894413
UGC08550,0.57143469513831,-0.06254110787894618,1.7569423641150568,-141.5969541652562,0.20015117352092093,-0.019335788481731637,0.7935813402745486,-10.461191161437755,0.4213498832652813,-0.03390919548334873,1.6934162278414437,-21.740315369212112,0.3780045082593422,-0.04347101511934914,0.9290052027598203,-94.3768488584684,0.2790754484452105,-0.03526867613958884,0.3333193420945395,-70.75095576629775,0.2126333201578572,-0.03461193643185645,-0.6055874702651507,-56.52473050690962
UGC08699,-5.984418294247007e-09,-0.2613669435044059,33.66931700733971,-120.46869742950764,-6.573783184471438e-10,-0.027494154462453204,3.8254406460232793,-6.84576159406429,-3.1636816493701364e-09,-0.13252598504237953,20.97130881380171,-32.955634864596945,-1.5336318881509214e-09,-0.07815305681714335,21.299011940422226,-46.63776372381278,-3.667715020583273e-10,-0.03612872486909424,24.870494689824124,-35.76049573105995,9.238974030267855e-10,-0.0027424265753666077,43.67411233324035,-42.21000587241199
UGC08837,-3.30641070078741e-12,0.0,-7.73704541991745,-38.84551123469821,-5.279943149361088e-13,0.0,-2.240212760776976,-5.648024638723645,-1.2363235435408626e-12,0.0,-6.914532398136711,-17.379150307364142,-2.9941604751115847e-12,0.0,-5.988954114971405,-30.877321591348355,-3.0767610681436963e-12,0.0,-4.6563247275385775,-25.399288998773265,-4.132694186864683e-12,0.0,-3.131068819479257,-20.91758744290473
UGC09037,-0.01414017314609528,-0.024658067149016,-2.2920019146397608,-38.90063502622147,-0.021221460648729245,-0.032664661636532574,-1.1996344571723274,-5.466878768810391,-0.23225702547534324,-0.33835172663044666,-16.456437504933717,-63.133794792668915,-0.003613186612347885,-0.010925683390961949,-1.0742229670296453,-23.628437131341087,0.002200408872701065,-0.00541265534924662,-0.6204446576327831,-21.32311757853453,0.012021006536625078,0.00015055903870309084,-0.24999952235388145,-28.526697038591955
UGC09133,-39.525072323005475,-38.59327399146933,-84.80999786913434,-1739.738904583662,-1.9389110632429056,-1.8978382625978854,-3.4232140514974954,-31.67097160407825,-4.11672668506168,-4.028499714624244,-7.154691804144774,-72.3556527808764,-22.114695658174824,-21.60048682537205,-54.362924130257774,-789.9375230563054,-27.05496333276239,-26.429287872073992,-69.80097158966905,-878.9634146400759,-49.27316561312958,-48.13697015243966,-130.31645256086372,-1516.0185135101754
UGC11455,-35.33596652693337,-40.777744776859166,-19.138511277532757,-450.6805802794812,-3.782847002518574,-4.24350401790546,-2.8664230446023238,-19.096268182957775,-23.922675785413077,-26.813223835173247,-18.103286766355573,-120.06230391435973,-17.1359317354177,-19.019224386585208,-5.003369758879318,-171.78168968536897,-15.711000836295396,-16.745135919024364,-0.6668395457086351,-114.63061763229595,-22.62825251777938,-23.120615256497693,4.68395019007983,-103.38434839632531
UGC11557,-1.7764989479474025e-10,0.0,31.50470042326266,-1.1581010103204683,-1.5720461969218984e-11,0.0,4.827619450875637,-0.4313692751060218,-1.053270951937672e-10,0.0,32.34505032086677,-2.8901741432103463,-1.263273929907882e-10,0.0,23.597842418834965,1.6131174085032818,-1.0658496307769383e-10,0.0,21.590445019116018,4.787615179452864,-1.1368328500793723e-10,0.0,26.613307707268312,12.416757238943246
UGC11820,-57.782837542861515,-62.590782652845974,30.671966041026042,-465.7134963592032,-3.366054975231086,-3.5968467426898396,2.7836089994353888,-15.367802176855022,-3.4430177118316507,-3.6570562514330685,2.837600390092611,-14.493405473081413,-46.22323721042954,-50.077904286465845,24.53818638787181,-381.8711547097745,-38.51430963559184,-41.74038384570332,20.44951124831149,-333.72655829549865,-32.999267585394406,-35.80009257141313,17.530782020199798,-325.9100112064784
UGC11914,-1.995718664115394,-1.9957186641523634,29.200173896251535,-51.94837826071108,-0.10843904519544537,-0.1084390451978102,1.4423032898275445,-2.5170101034769696,-0.4109122566101068,-0.41091225661947733,5.040151357696282,-9.95742252172555,-1.6342485371201079,-1.6342485371467177,27.700748080349904,-38.865650890974585,-2.2313635881729397,-2.231363588207998,39.14408988167081,-51.784436310039,-4.286719802340087,-4.28671980240631,76.3625539722584,-98.3576405989397
UGC12506,-0.8181954921062533,0.6746253660232433,1.9067933086532176,-8.911537159170862,-0.24286672835776618,0.2437073112094657,0.9441083063296958,-1.9048655962240602,-3.2537762354433943,3.3037378704438214,12.56591255343879,-27.410956314878643,-0.42562657846373897,0.34257328749108285,1.0020574497791594,-3.7091008895779503,-0.38895208856638375,0.30501223103415853,0.9254610640093148,-2.4987955883732256,-0.5510971051971094,0.4201629164297116,1.3258083910555163,-2.2113586803885417
UGC12632,-3.2466222824679094,-4.031534381205374,0.7573094557933995,-126.87511936946797,-0.993659583733575,-1.1733698467970248,0.488805519307387,-10.212647778071906,-2.8329531595625164,-3.348283457935338,1.4225963195648177,-29.273153172380713,-2.2063621322536293,-2.7284708030327547,0.44874350122051465,-84.58564726301606,-1.7176925151027573,-2.1075249256183235,0.25236342195275835,-63.442586972318196,-1.525164210272291,-1.8328323165196767,-0.00017535194809970012,-50.762113237989325
UGC12732,-3.2908143327295956,-4.168171968449505,-0.34640671560915726,-60.837830480755805,-1.2405180275299925,-1.4758761526650261,-0.17408217950095273,-7.286758907682748,-4.0399580747532475,-4.814422157021543,-0.559439877027234,-23.954122449394223,-2.212050310877305,-2.7044191126632517,-0.37861491475779674,-34.76949138907824,-2.0126541866586654,-2.344742561833226,-0.5179659485040473,-24.345667532459657,-2.6194700721479394,-2.8459154698000564,-0.9821326715575509,-18.743644779057178
UGCA442,-6.055839758985055,-22.58985654833078,-28.365050270787307,-1774.0054605691455,-0.3945582071134577,-1.5361126996455612,-1.3495909964074542,-31.711557326238623,-0.17670197986775438,-1.3761886226801217,-0.04964773312509463,-33.28641201594193,-6.266664388314627,-22.146410382908506,-30.949089457793477,-1690.385353440655,-7.59220795880648,-25.246217226163534,-39.55265661676728,-1860.6227695094435,-12.601860740948027,-39.101865383471065,-69.2896309907875,-2757.023738088117
UGCA444,-1.2847649741363718,-1.7015969103113113,0.09850773526408949,-15.084688251004863,-0.8305975057841238,-0.9981006610355204,0.16236323688585894,-3.521700638456839,-4.444896776869382,-5.313705784076418,0.9165857232471843,-18.3899950004079,-0.5046769003904521,-0.6546524816992587,0.04554402145711427,-5.799520833629728,-0.35423432887744144,-0.44393092297694703,0.039716156998447494,-3.9281489723190073,-0.35402135865163464,-0.41437978233058614,0.05426442383213792,-3.6577015398875
