galaxy,model,holdout,n,n_train,n_test,chi2_data,chi2_data_per_row,prior_penalty,objective,eta,physical_length_kpc,physical_amplitude_kms,length_catalogue_kpc,amplitude_catalogue_kms,ml_disk,ml_bulge,distance_ratio,inclination_deg,maximum_abs_pull,nuisance_bound_hit,train_admissible,holdout_admissible,holdout_chi2,holdout_chi2_per_row,minimum_training_v2,minimum_test_v2,nuisance_parameters_json,n_parameters,success,optimality,eta_bound_hit,eta_boundary,scale_bound_hit,parameters_json,guard_epsilon,gradient_ratio,contact_ratio,potential_depth_ratio,guard_active,original_admissible,original_objective,objective_increase,original_gradient_ratio,original_contact_ratio,original_potential_depth_ratio,selected_candidate,constrained_starts,trial_records_json
UGC09133,guarded_free_family,False,68,68,0,573.3127748007938,8.431070217658732,28.681980048153005,601.9947548489469,1.967627426793258e-19,42.26173068330972,210.28469344119227,28.896032793807258,235.8276125200934,0.6063844081857707,0.25324920188486527,1.4625443909506803,63.591319751852744,4.415499546593134,False,True,True,,,17578.861665738223,,"{""disk_pull"": 0.837780215235685, ""bulge_pull"": -4.415499546593134, ""distance_pull"": 2.316779361691566, ""inclination_pull"": 1.765219958642124}",7,True,,True,lower,False,"[3.3637043121248245, 5.463101082689728, 1.967627426793258e-19, 0.837780215235685, -4.415499546593134, 2.316779361691566, 1.765219958642124]",0.001,4.920099860543341e-07,9.680923428166762e-26,6.60160632872913e-07,False,True,601.9947548489469,0.0,4.920099860543341e-07,9.680923428166762e-26,6.60160632872913e-07,admissible original,0,[]
UGC09992,guarded_free_family,False,5,5,0,0.37224967487061505,0.07444993497412301,0.11200908467412928,0.48425875954474434,2.925161061108102e-23,0.6018731196329351,30.054201695765837,0.5749691246237634,32.67830422108876,0.5047178753899955,0.7,1.046792069098974,32.93287857753601,0.29328785775360117,False,True,True,,,730.4887904847494,,"{""disk_pull"": 0.04078681903041541, ""distance_pull"": 0.15597356366324655, ""inclination_pull"": 0.29328785775360117}",6,True,,True,lower,False,"[-0.5534389359329833, 3.486711378225887, 2.925161061108102e-23, 0.04078681903041541, 0.15597356366324655, 0.29328785775360117]",0.001,1.0050067704080226e-08,2.939806670947558e-31,1.348480568280283e-08,False,True,0.48425875954474434,0.0,1.0050067704080226e-08,2.939806670947558e-31,1.348480568280283e-08,admissible original,0,[]
UGC10310,guarded_free_family,False,7,7,0,1.1240561572793788,0.16057945103991125,0.06042617000901147,1.1844823272883902,1.3635076015671885e-17,1.9343045938454608,77.8574578542014,1.8405975713712708,79.95284706185649,0.5047669241517507,0.7,1.05091119532684,35.046604350176274,0.17443405836271197,False,True,True,,,961.2182162017772,,"{""disk_pull"": 0.04120884829922549, ""distance_pull"": 0.16822829760173194, ""inclination_pull"": 0.17443405836271197}",6,True,,True,lower,False,"[0.6100902859450951, 4.381437049175711, 1.3635076015671885e-17, 0.04120884829922549, 0.16822829760173194, 0.17443405836271197]",0.001,6.744644022011047e-08,9.19637339387676e-25,9.049711575532157e-08,False,True,1.1844823272883902,0.0,6.744644022011047e-08,9.19637339387676e-25,9.049711575532157e-08,admissible original,0,[]
UGC11455,guarded_free_family,False,36,36,0,141.64461544625482,3.934572651284856,0.1458354987545515,141.79045094500938,1.938730273330937e-39,12.372824421990824,262.24612494661784,12.47375872324429,262.24612494661784,0.545476617398983,0.7,0.9919082689113283,90.0,0.37806134360580784,True,True,True,,,2800.1509488160323,,"{""disk_pull"": 0.37806134360580784, ""distance_pull"": -0.053899157929626434, ""inclination_pull"": -1.81736609184546e-21}",6,True,,True,lower,False,"[2.523627135544273, 5.569283470986562, 1.938730273330937e-39, 0.37806134360580784, -0.053899157929626434, -1.81736609184546e-21]",0.001,7.652031573957239e-07,1.4835225264915077e-45,1.0267210320542689e-06,False,True,141.79045094500938,0.0,7.652031573957239e-07,1.4835225264915077e-45,1.0267210320542689e-06,admissible original,0,[]
UGC11557,guarded_free_family,False,12,12,0,3.1614997597880587,0.26345831331567154,1.5998905080405188,4.7613902678285775,0.773950691204172,2.654863571445815,119.12465052519603,2.871977179586995,73.45337631114077,0.47299740378165306,0.7,0.9244027391010112,17.957092754006325,1.2042907245993677,False,True,True,,,104.75532350633088,,"{""disk_pull"": -0.24111247374943576, ""distance_pull"": -0.3023890435959551, ""inclination_pull"": -1.2042907245993677}",6,True,,False,none,False,"[1.0550007053281543, 4.296650869039803, 0.573209088238506, -0.24111247374943576, -0.3023890435959551, -1.2042907245993677]",0.001,1.5789263526352979e-07,1.222011141982571e-07,3.4425016027271774e-07,False,True,4.7613902678285775,0.0,1.5789263526352979e-07,1.222011141982571e-07,3.4425016027271774e-07,admissible original,0,[]
UGC11820,guarded_free_family,False,10,10,0,12.764974909390993,1.2764974909390994,23.511687359463497,36.276662268854494,1.1433561257826523e-09,21.174059795860156,87.00219629702605,14.320743137662406,107.1053033462772,1.3482732857178334,0.7,1.4785587306690864,60.51609154771154,4.3080792528906775,False,True,True,,,221.70253077121743,,"{""disk_pull"": 4.3080792528906775, ""distance_pull"": 1.595195768896955, ""inclination_pull"": 1.551609154771154}",6,True,,True,lower,False,"[2.661709055274153, 4.673812493933411, 1.1433561251290208e-09, 4.3080792528906775, 1.595195768896955, 1.551609154771154]",0.001,8.422073485178542e-08,9.629429311070538e-17,1.1300423819662427e-07,False,True,36.276662268854494,0.0,8.422073485178542e-08,9.629429311070538e-17,1.1300423819662427e-07,admissible original,0,[]
UGC11914,guarded_free_family,False,65,65,0,29.879432454619167,0.45968357622491024,0.7494742783876607,30.62890673300683,999.9999999999999,6.999056747584865,211.98528510729562,6.227154284582851,224.51403969302064,0.4833300205269445,0.8082185258222887,1.123957497714981,33.05732467840059,0.6243076101712058,False,True,True,,,46722.207357732834,,"{""disk_pull"": -0.14726233520978543, ""bulge_pull"": 0.6243076101712058, ""distance_pull"": 0.41076111987905467, ""inclination_pull"": 0.41146493568011855}",7,True,,True,upper,False,"[1.828919452294932, 5.413938242835024, 6.90875477931522, -0.14726233520978543, 0.6243076101712058, 0.41076111987905467, 0.41146493568011855]",0.001,5.000000240908825e-07,0.0005000000240908824,0.0010000000000004307,True,False,30.619840104559408,0.00906662844742101,0.0009920987509483652,0.9919396863518738,1.983879277090994,constrained optimum,6,"[{""objective"": 30.62890673300683, ""feasible"": true, ""success"": true, ""iterations"": 11, ""message"": ""Optimization terminated successfully""}, {""objective"": 30.62890923104814, ""feasible"": true, ""success"": true, ""iterations"": 30, ""message"": ""Optimization terminated successfully""}, {""objective"": 30.628912213104638, ""feasible"": true, ""success"": true, ""iterations"": 36, ""message"": ""Optimization terminated successfully""}, {""objective"": 30.628911018781487, ""feasible"": true, ""success"": true, ""iterations"": 28, ""message"": ""Optimization terminated successfully""}, {""objective"": 30.628908448072558, ""feasible"": true, ""success"": true, ""iterations"": 16, ""message"": ""Optimization terminated successfully""}, {""objective"": 30.628906733179964, ""feasible"": true, ""success"": true, ""iterations"": 11, ""message"": ""Optimization terminated successfully""}]"
UGC12506,guarded_free_family,False,31,31,0,30.146957515604,0.9724825005033548,25.682421245340333,55.82937876094434,5.505247302651941,7.611042443466594,59.55190692424696,6.40796381259757,59.598950287929824,1.4779126596363596,0.7,1.1877474133833064,86.71023298937729,4.7067876493336085,False,True,True,,,1977.8042709912038,,"{""disk_pull"": 4.7067876493336085, ""distance_pull"": 1.8700385927089715, ""inclination_pull"": 0.17755824734432243}",6,True,,False,none,False,"[1.8575415625275111, 4.087637961297573, 1.8726091285595752, 4.7067876493336085, 1.8700385927089715, 0.17755824734432243]",0.001,3.9459351136074776e-08,2.1723348640627145e-07,4.369320881587123e-07,False,True,55.82937876094434,0.0,3.9459351136074776e-08,2.1723348640627145e-07,4.369320881587123e-07,admissible original,0,[]
UGC12632,guarded_free_family,False,15,15,0,7.060084852703642,0.47067232351357613,2.3566934968109554,9.416778349514598,1.8109551437678233e-16,3.5106897107171555,75.56385216769998,2.501336264272794,77.81149112114862,0.5525724370195931,0.7,1.4035256917917063,47.794190903668316,1.3455447129027203,False,True,True,,,326.3792694419883,,"{""disk_pull"": 0.43419213651566063, ""distance_pull"": 1.3455447129027203, ""inclination_pull"": 0.5980636345561042}",6,True,,True,lower,False,"[0.916825094785978, 4.354289121063631, 1.8109551437678228e-16, 0.43419213651566063, 1.3455447129027203, 0.5980636345561042]",0.001,6.353115831217974e-08,1.1505207793496981e-23,8.52437366462033e-08,False,True,9.416778349514598,0.0,6.353115831217974e-08,1.1505207793496981e-23,8.52437366462033e-08,admissible original,0,[]
UGC12732,guarded_free_family,False,16,16,0,3.8288306381555666,0.2393019148847229,14.190240294070138,18.019070932225706,3.5577797960089594e-21,7.149020690029331,59.88912737079436,4.204466850460985,74.80256437094872,0.8053854160333084,0.7,1.7003394114631916,51.816239784098514,2.311120057828532,False,True,True,,,1018.2674017833688,,"{""disk_pull"": 2.0703375677646183, ""distance_pull"": 2.311120057828532, ""inclination_pull"": 2.1360399640164194}",6,True,,True,lower,False,"[1.4361474959598142, 4.314852167426856, 3.5577797960089594e-21, 2.0703375677646183, 2.311120057828532, 2.1360399640164194]",0.001,3.9907503868587176e-08,1.4198211097280885e-28,5.3546398969543144e-08,False,True,18.019070932225706,0.0,3.9907503868587176e-08,1.4198211097280885e-28,5.3546398969543144e-08,admissible original,0,[]
UGCA442,guarded_free_family,False,8,8,0,6.7237006608859415,0.8404625826107427,0.048648974374035016,6.772349635259976,6.00831842994081e-17,2.1728448414771004,69.00590101843932,2.16719869128219,69.48115597356701,0.5211033988571171,0.7,1.002605275749576,64.82115356963295,0.17953901492566898,False,True,True,,,96.06245691379169,,"{""disk_pull"": 0.17953901492566898, ""distance_pull"": 0.05151340686661503, ""inclination_pull"": 0.1173076528047084}",6,True,,True,lower,False,"[0.7734354079136077, 4.241055578735467, 6.00831842994081e-17, 0.17953901492566898, 0.05151340686661503, 0.1173076528047084]",0.001,5.2982330316686233e-08,3.1833471170295758e-24,7.108971302278144e-08,False,True,6.772349635259976,0.0,5.2982330316686233e-08,3.1833471170295758e-24,7.108971302278144e-08,admissible original,0,[]
UGCA444,guarded_free_family,False,36,36,0,12.663899043168797,0.3517749734213555,0.020537847238542507,12.68443689040734,6.288777821947441e-14,0.9063665140441628,38.566580834253735,0.9100498442810738,38.539651918102045,0.5128067665365088,0.7,0.9959526060467371,77.81321632073771,0.10983742771620678,False,True,True,,,10.60496870156808,,"{""disk_pull"": 0.10983742771620678, ""distance_pull"": -0.07932892148395271, ""inclination_pull"": -0.046695919815573014}",6,True,,True,lower,False,"[-0.09425590703603258, 3.651687631240765, 6.288777821947244e-14, 0.10983742771620678, -0.07932892148395271, -0.046695919815573014]",0.001,1.654934727981776e-08,1.0407516814102414e-21,2.2205296403622232e-08,False,True,12.68443689040734,0.0,1.654934727981776e-08,1.0407516814102414e-21,2.2205296403622232e-08,admissible original,0,[]
CamB,guarded_free_family,True,9,7,2,7.849181578025787,1.1213116540036838,2.1334894822915595,9.982671060317347,3.0,641.8000834288688,3752.5024394350717,672.2484873792216,3641.820464596064,0.3835429473538147,0.7,0.9547066233364738,61.59123184109608,1.1515600305371971,False,True,True,33.8114266525411,16.90571332627055,8.21136862796729,150.95207327011508,"{""disk_pull"": -1.1515600305371971, ""distance_pull"": -0.5853297907286465, ""inclination_pull"": -0.6817536317807835}",6,True,,False,none,False,"[6.510628045059751, 8.200238963244924, 1.3862943611198906, -1.1515600305371971, -0.5853297907286465, -0.6817536317807835]",0.001,0.00015667530926227443,0.0004700259277868233,0.0009611624709138112,False,False,9.982670971250947,8.906640047712244e-08,0.0011813089515686894,1.1694578434113203,2.338915572364277,constrained optimum,6,"[{""objective"": 9.982671067970681, ""feasible"": true, ""success"": true, ""iterations"": 1, ""message"": ""Optimization terminated successfully""}, {""objective"": 9.98267111702981, ""feasible"": true, ""success"": true, ""iterations"": 1, ""message"": ""Optimization terminated successfully""}, {""objective"": 9.982671106017946, ""feasible"": true, ""success"": true, ""iterations"": 1, ""message"": ""Optimization terminated successfully""}, {""objective"": 9.982671060317347, ""feasible"": true, ""success"": true, ""iterations"": 1, ""message"": ""Optimization terminated successfully""}, {""objective"": 9.98267106145469, ""feasible"": true, ""success"": true, ""iterations"": 1, ""message"": ""Optimization terminated successfully""}, {""objective"": 9.982671067990196, ""feasible"": true, ""success"": true, ""iterations"": 1, ""message"": ""Optimization terminated successfully""}]"
D631-7,guarded_free_family,True,16,12,4,5.231687125558483,0.43597392712987354,0.8159325028471478,6.047619628405631,2.5159223897491625,1.8735509394873922,39.206938384988916,1.881520368500346,38.55274348243654,0.4239207415235625,0.7,0.9957643673986342,57.443890994995364,0.7168533815973772,False,True,True,4.518059213306333,1.1295148033265832,136.94428974879258,3520.646765792905,"{""disk_pull"": -0.7168533815973772, ""distance_pull"": -0.1816615760141369, ""inclination_pull"": -0.5187030016682117}",6,True,,False,none,False,"[0.6320801566639489, 3.6520272643366707, 1.257301906129127, -0.7168533815973772, -0.1816615760141369, -0.5187030016682117]",0.001,1.710347883263158e-08,4.303102533761866e-08,8.894239155590095e-08,False,True,6.047619628405631,0.0,1.710347883263158e-08,4.303102533761866e-08,8.894239155590095e-08,admissible original,0,[]
DDO064,guarded_free_family,True,14,11,3,3.1594837087982994,0.2872257917089363,0.00031036265127608906,3.1597940714495754,3.765856372095059,0.477993254062001,21.684203129476145,0.47584177855561866,21.689750972081995,0.49912842886223907,0.7,1.0045214094334318,60.02539982381306,0.01507136477810595,False,True,True,0.5380910680392722,0.17936368934642408,7.5612911453356695,2383.8954320792495,"{""disk_pull"": -0.007576976508606735, ""distance_pull"": 0.01507136477810595, ""inclination_pull"": 0.0050799647626118575}",6,True,,False,none,False,"[-0.7426698779995726, 3.076839843541061, 1.5614772422793273, -0.007576976508606735, 0.01507136477810595, 0.0050799647626118575]",0.001,5.231732472699033e-09,1.9701953069410292e-08,3.993275203525656e-08,False,True,3.1597940714495754,0.0,5.231732472699033e-09,1.9701953069410292e-08,3.993275203525656e-08,admissible original,0,[]
DDO154,guarded_free_family,True,12,9,3,8.009547102241852,0.8899496780268724,1.8064964602325506,9.816043562474402,7.453749329774967e-19,1.9313309402389747,55.69139355501764,1.9089363485896813,56.0276729806176,0.6746584135108097,0.7,1.011731450169011,64.71859567086385,1.3011393638188697,False,True,True,6.49272916450329,2.16424305483443,186.78750074671518,2087.092547205571,"{""disk_pull"": 1.3011393638188697, ""distance_pull"": 0.23697529341401805, ""inclination_pull"": 0.23953189028794794}",6,True,,True,lower,False,"[0.6465462013850456, 4.025845729046295, 7.453749329774967e-19, 1.3011393638188697, 0.23697529341401805, 0.23953189028794794]",0.001,3.4509189927105624e-08,2.572228512902406e-26,4.63031428384337e-08,False,True,9.816043562474402,0.0,3.4509189927105624e-08,2.572228512902406e-26,4.63031428384337e-08,admissible original,0,[]
DDO161,guarded_free_family,True,31,24,7,4.465341588372713,0.1860558995155297,0.3487629194696683,4.814104507842381,2.064200658385831,2.9722746955364943,36.1119638212893,2.67327291740404,36.465746067357614,0.5519106242613794,0.7,1.111848579389645,71.60410352407584,0.42898749964216326,False,True,True,99.48031020083397,14.211472885833425,174.18806311768157,3674.131768052861,"{""disk_pull"": 0.42898749964216326, ""distance_pull"": 0.37282859796548334, ""inclination_pull"": 0.16041035240758403}",6,True,,False,none,False,"[0.9833035334801435, 3.5963733560474815, 1.1197867387633502, 0.42898749964216326, 0.37282859796548334, 0.16041035240758403]",0.001,1.4509779324587116e-08,2.995109603484585e-08,6.304496608702734e-08,False,True,4.814104507842381,0.0,1.4509779324587116e-08,2.995109603484585e-08,6.304496608702734e-08,admissible original,0,[]
DDO168,guarded_free_family,True,10,8,2,11.883235490442084,1.4854044363052605,1.3740493907833078,13.257284881225392,2.816728626027217,0.9848400529060973,36.19362907365532,1.0038899056976687,33.954505246741036,0.46062865490955673,0.7,0.9810239622059629,56.7080284015126,1.0486619330812332,False,True,True,17.603703954587534,8.801851977293767,184.5486287586591,3621.096995543079,"{""disk_pull"": -0.3561905316110379, ""distance_pull"": -0.38403886011741695, ""inclination_pull"": -1.0486619330812332}",6,True,,False,none,False,"[0.0038823595773009043, 3.5250215476082083, 1.3393936750939648, -0.3561905316110379, -0.38403886011741695, -1.0486619330812332]",0.001,1.457547969139379e-08,4.1055170884827234e-08,8.423739595958441e-08,False,True,13.257284881225392,0.0,1.457547969139379e-08,4.1055170884827234e-08,8.423739595958441e-08,admissible original,0,[]
DDO170,guarded_free_family,True,8,6,2,3.209153406870211,0.5348589011450352,0.029671796804308835,3.2388252036745198,4.2200512058035723e-26,3.081649798704148,64.61668697284728,2.9638954556684296,64.78819738586992,0.5114804375332966,0.7,1.0397295872263355,66.34389445337492,0.13243195742111857,False,True,True,98.78884973509683,49.394424867548416,758.8771039957146,2789.05311403862,"{""disk_pull"": 0.09859023675387162, ""distance_pull"": 0.13243195742111857, ""inclination_pull"": 0.049127779053560076}",6,True,,True,lower,False,"[1.0865044354448645, 4.171123447661942, 4.2200512058035723e-26, 0.09859023675387162, 0.13243195742111857, 0.049127779053560076]",0.001,4.6456658433003455e-08,1.960494774378009e-33,6.233381008836975e-08,False,True,3.2388252036745198,0.0,4.6456658433003455e-08,1.960494774378009e-33,6.233381008836975e-08,admissible original,0,[]
ESO079-G014,guarded_free_family,True,15,12,3,5.100757901207378,0.42506315843394815,0.1878658899402277,5.2886237911476055,2.318718564352392,2.4376768506518527,91.6601482401998,2.6629054327142496,91.59275691891564,0.47016328256364487,0.7,0.9154199847672301,78.7853505914746,0.33855598844916285,False,True,True,169.3311450524929,56.44371501749763,430.8731567767783,24407.205841876912,"{""disk_pull"": -0.2672129448253318, ""distance_pull"": -0.33855598844916285, ""inclination_pull"": -0.04292988170508033}",6,True,,False,none,False,"[0.9794177946406926, 4.517352195616053, 1.1995787338283785, -0.2672129448253318, -0.33855598844916285, -0.04292988170508033]",0.001,9.348021546005065e-08,2.1675431098688092e-07,4.5097223490975724e-07,False,True,5.2886237911476055,0.0,9.348021546005065e-08,2.1675431098688092e-07,4.5097223490975724e-07,admissible original,0,[]
ESO116-G012,guarded_free_family,True,15,12,3,7.1121036913188975,0.5926753076099082,1.4392440458251108,8.551347737144008,0.24783816900779543,3.526748897853922,109.60252247405819,2.814470083464138,109.77145864493484,0.6076273917434521,0.7,1.253077415380834,74.31092780073264,0.8466733922025034,False,True,True,3.975399637424209,1.3251332124747364,260.9558267894946,11030.178870678696,"{""disk_pull"": 0.8466733922025034, ""distance_pull"": 0.8435913846027795, ""inclination_pull"": 0.10364260024421508}",6,True,,False,none,False,"[1.0347739964336298, 4.69840055580384, 0.22141258926966564, 0.8466733922025034, 0.8435913846027795, 0.10364260024421508]",0.001,1.3365945717898458e-07,3.3125915137815375e-08,2.0894568617387876e-07,False,True,8.551347737144008,0.0,1.3365945717898458e-07,3.3125915137815375e-08,2.0894568617387876e-07,admissible original,0,[]
ESO563-G021,guarded_free_family,True,30,24,6,110.94192907285435,4.622580378035598,16.356489839847917,127.29841891270226,1.548503977430572e-29,3.5493857092090035,418.8214088221575,6.327387440345844,418.4028970510384,0.26360821396578393,0.7,0.5609559621047957,82.54821049605353,2.9333931323108158,False,True,True,244.24656429226894,40.70776071537816,921.9277407048685,61163.60724029659,"{""disk_pull"": -2.7801106569615524, ""distance_pull"": -2.9333931323108158, ""inclination_pull"": -0.1505965013154908}",6,True,,True,lower,False,"[1.8448874243173747, 6.036444836844902, 1.548503977430572e-29, -2.7801106569615524, -2.9333931323108158, -0.1505965013154908]",0.001,1.95171473430967e-06,3.022238028888376e-35,2.61873797424708e-06,False,True,127.29841891270226,0.0,1.95171473430967e-06,3.022238028888376e-35,2.61873797424708e-06,admissible original,0,[]
F568-3,guarded_free_family,True,18,14,4,4.802500809038101,0.34303577207415004,0.6170330452914015,5.419533854329503,10.009804530377542,0.9461765689156202,34.78698730146312,0.9590753598696172,29.331261463563717,0.46787284187870165,0.7,0.9865508056053587,32.81837135457928,0.718162864542072,False,True,True,23.064222340218087,5.766055585054522,188.44853403508696,6442.8570098874625,"{""disk_pull"": -0.28842167445884115, ""distance_pull"": -0.13449194394641328, ""inclination_pull"": -0.718162864542072}",6,True,,False,none,False,"[-0.041785625465937316, 3.378653891391581, 2.3987861967511512, -0.28842167445884115, -0.13449194394641328, -0.718162864542072]",0.001,1.3464562031375177e-08,1.3477763402120869e-07,2.6994519038906756e-07,False,True,5.419533854329503,0.0,1.3464562031375177e-08,1.3477763402120869e-07,2.6994519038906756e-07,admissible original,0,[]
F568-V1,guarded_free_family,True,15,12,3,0.8533462635656504,0.07111218863047086,0.004190164718634041,0.8575364282842844,5.5457183632763665e-18,2.3879722337772114,135.76497123984421,2.384559485001073,137.40714481494413,0.5027669058057664,0.7,1.0014311862621188,40.58403154828164,0.058403154828163946,False,True,True,6.527354746234968,2.175784915411656,243.31383437893177,7163.250530714871,"{""disk_pull"": 0.023966785622269244, ""distance_pull"": 0.014311862621187332, ""inclination_pull"": 0.058403154828163946}",6,True,,True,lower,False,"[0.8690144049751033, 4.922948378545054, 5.5457183632763665e-18, 0.023966785622269244, 0.014311862621187332, 0.058403154828163946]",0.001,2.0508507602328049e-07,1.1373440721362363e-24,2.7517549931469665e-07,False,True,0.8575364282842844,0.0,2.0508507602328049e-07,1.1373440721362363e-24,2.7517549931469665e-07,admissible original,0,[]
F571-8,guarded_free_family,True,13,10,3,3.0783018078044098,0.307830180780441,7.025258095233337,10.103559903037747,3.200535842898362,0.9717239428217984,67.83779983655711,1.766401248005114,67.78140623929202,0.3612584881925683,0.7,0.5501150680906817,84.48231135127253,2.241015595398754,False,True,True,95.62731429084243,31.87577143028081,315.0929478379369,10549.576693600775,"{""disk_pull"": -1.4115194419249262, ""distance_pull"": -2.241015595398754, ""inclination_pull"": -0.10353772974549487}",6,True,,False,none,False,"[0.5689442836250239, 4.216287913076287, 1.4352120987939443, -1.4115194419249262, -2.241015595398754, -0.10353772974549487]",0.001,5.120378936934485e-08,1.638795631688063e-07,3.3411629254139183e-07,False,True,10.103559903037747,0.0,5.120378936934485e-08,1.638795631688063e-07,3.3411629254139183e-07,admissible original,0,[]
F574-1,guarded_free_family,True,14,11,3,3.6009800347865606,0.3273618213442328,0.1881410509133772,3.789121085699938,2.004166175756151e-17,2.8561514898200002,109.94858775754315,2.807291148678704,112.12364478624454,0.5362992084816313,0.7,1.0174048000558449,67.55355290363691,0.30437151656858047,False,True,True,9.430371499457076,3.143457166485692,212.42507482294866,8059.564476157499,"{""disk_pull"": 0.30437151656858047, ""distance_pull"": 0.17404800055844977, ""inclination_pull"": 0.2553552903636919}",6,True,,True,lower,False,"[1.032220014366006, 4.719602233672646, 2.004166175756151e-17, 0.30437151656858047, 0.17404800055844977, 0.2553552903636919]",0.001,1.3450483775646873e-07,2.695700463070835e-24,1.80473570322967e-07,False,True,3.789121085699938,0.0,1.3450483775646873e-07,2.695700463070835e-24,1.80473570322967e-07,admissible original,0,[]
F583-1,guarded_free_family,True,25,20,5,2.2296774563727677,0.11148387281863839,0.007116300841527157,2.236793757214295,0.8305140893489038,2.1366962728827814,67.68706776417908,2.1690128825825585,67.62381614092607,0.49360591752016914,0.7,0.985100775583546,62.89510773516014,0.05959689766581594,False,True,True,24.372756919493646,4.874551383898729,34.04552285954252,4237.692017597505,"{""disk_pull"": -0.05589646805664925, ""distance_pull"": -0.05959689766581594, ""inclination_pull"": -0.020978452967971916}",6,True,,False,none,False,"[0.774272171238145, 4.213960230779414, 0.6045968505432897, -0.05589646805664925, -0.05959689766581594, -0.020978452967971916]",0.001,5.0976497837284586e-08,4.233669967952877e-08,1.1513065409794417e-07,False,True,2.236793757214295,0.0,5.0976497837284586e-08,4.233669967952877e-08,1.1513065409794417e-07,admissible original,0,[]
F583-4,guarded_free_family,True,12,9,3,4.261944853144002,0.47354942812711137,0.09459081229929862,4.3565356654433005,1.0379823521643262e-25,1.7104307832195647,66.5600636755892,1.655099410705199,68.10524384612,0.5199748902163812,0.7,1.033430845396042,56.94722167281695,0.19472216728169486,False,True,True,12.862081641026386,4.287360547008795,45.011344969092534,3151.6547554741937,"{""disk_pull"": 0.1701236756076607, ""distance_pull"": 0.16652935136533048, ""inclination_pull"": 0.19472216728169486}",6,True,,True,lower,False,"[0.5038610739164417, 4.221054212336622, 1.0379823521643262e-25, 0.1701236756076607, 0.16652935136533048, 0.19472216728169486]",0.001,4.929309094747144e-08,5.116535848710646e-33,6.613962935409032e-08,False,True,4.3565356654433005,0.0,4.929309094747144e-08,5.116535848710646e-33,6.613962935409032e-08,admissible original,0,[]
IC2574,guarded_free_family,True,34,27,7,70.56167617237978,2.6133954137918436,3.746186621627017,74.3078627940068,3.2366987207891396e-13,6.694284867853298,78.60606014925722,6.477761590774501,79.9578130650611,0.7423475908946418,0.7,1.0334256323028568,79.27645510236398,1.7163729913786239,False,True,True,10.653902538367511,1.5219860769096445,109.53158895649146,3485.60044087591,"{""disk_pull"": 1.7163729913786239, ""distance_pull"": 0.6534711115208517, ""inclination_pull"": 0.6109221574805697}",6,True,,True,lower,False,"[1.8683750171658275, 4.381499158896254, 3.2366987207886165e-13, 1.7163729913786239, 0.6534711115208517, 0.6109221574805697]",0.001,6.874967553314108e-08,2.2252198685278614e-20,9.224574824943213e-08,False,True,74.3078627940068,0.0,6.874967553314108e-08,2.2252198685278614e-20,9.224574824943213e-08,admissible original,0,[]
IC4202,guarded_free_family,True,32,25,7,127.64478863001297,5.1057915452005185,68.18846744924478,195.83325607925775,5.463185327077446,0.6413483078655849,71.06494962852585,0.9498909673672222,71.06494962852585,1.456209083226721,0.1758320502056706,0.6751809732891623,90.0,5.999999999999999,True,True,True,195.72231779104004,27.96033111300572,3653.0623024654933,38155.43113928082,"{""disk_pull"": 4.642537313363922, ""bulge_pull"": -5.999999999999999, ""distance_pull"": -3.261183028176811, ""inclination_pull"": -1.1641532140196124e-19}",7,True,,False,none,False,"[-0.05140807216666547, 4.263594242382251, 1.8661222809551143, 4.642537313363922, -5.999999999999999, -3.261183028176811, -1.1641532140196124e-19]",0.001,5.619135427740077e-08,3.069837821969064e-07,6.17512385563403e-07,False,True,195.83325607925775,0.0,5.619135427740077e-08,3.069837821969064e-07,6.17512385563403e-07,admissible original,0,[]
KK98-251,guarded_free_family,True,15,12,3,0.8772854733678577,0.0731071227806548,0.02057082212979828,0.897856295497656,996.6272858387139,9.372472741098127,212.34367483781355,9.766640465548646,211.83497254240112,0.49770499674805413,0.7,0.9596414216494479,58.77231174724035,0.13452859450184057,False,True,True,32.262934296474995,10.754311432158332,17.083157989594582,1331.911170325631,"{""disk_pull"": -0.019980034368538197, ""distance_pull"": -0.13452859450184057, ""inclination_pull"": -0.045537650551929695}",6,True,,False,none,False,"[2.2789725446429836, 5.3558075401331955, 6.905379745474053, -0.019980034368538197, -0.13452859450184057, -0.045537650551929695]",0.001,5.016920882392017e-07,0.0005000000242285921,0.0010000000000022775,True,False,0.8978470744580308,9.221039625195715e-06,0.001118000194217956,1.1179988570829935,2.2359976064324134,constrained optimum,6,"[{""objective"": 0.897856295497656, ""feasible"": true, ""success"": true, ""iterations"": 16, ""message"": ""Optimization terminated successfully""}, {""objective"": 0.8978563085605216, ""feasible"": true, ""success"": true, ""iterations"": 40, ""message"": ""Optimization terminated successfully""}, {""objective"": 0.8978564249646378, ""feasible"": true, ""success"": true, ""iterations"": 35, ""message"": ""Optimization terminated successfully""}, {""objective"": 0.8978565841068774, ""feasible"": true, ""success"": true, ""iterations"": 9, ""message"": ""Optimization terminated successfully""}, {""objective"": 0.8978562971373324, ""feasible"": true, ""success"": true, ""iterations"": 14, ""message"": ""Optimization terminated successfully""}, {""objective"": 0.8978562955089516, ""feasible"": true, ""success"": true, ""iterations"": 20, ""message"": ""Optimization terminated successfully""}]"
