tau,z,D_to_reference,ergotropy_over_kBT,ergotropy_sorted_over_kBT,spectral_mismatch
-6.3999999999999990e-01,1.1646970742220270e-01,2.4773237768878617e-02,0.0000000000000000e+00,0.0000000000000000e+00,2.4773237768878617e-02
-6.2999999999999989e-01,1.1750270582243567e-01,2.4117290378944001e-02,0.0000000000000000e+00,0.0000000000000000e+00,2.4117290378944001e-02
-6.1999999999999988e-01,1.1854363688062487e-01,2.3466715094437578e-02,0.0000000000000000e+00,0.0000000000000000e+00,2.3466715094437578e-02
-6.0999999999999988e-01,1.1959253967659839e-01,2.2821646534259152e-02,0.0000000000000000e+00,0.0000000000000000e+00,2.2821646534259152e-02
-5.9999999999999987e-01,1.2064945308776956e-01,2.2182220612157091e-02,0.0000000000000000e+00,0.0000000000000000e+00,2.2182220612157091e-02
-5.8999999999999986e-01,1.2171441578046834e-01,2.1548574533789583e-02,0.0000000000000000e+00,0.0000000000000000e+00,2.1548574533789583e-02
-5.8000000000000007e-01,1.2278746620116615e-01,2.0920846793414275e-02,0.0000000000000000e+00,0.0000000000000000e+00,2.0920846793414275e-02
-5.7000000000000006e-01,1.2386864256759540e-01,2.0299177170200858e-02,0.0000000000000000e+00,0.0000000000000000e+00,2.0299177170200858e-02
-5.6000000000000005e-01,1.2495798285976328e-01,1.9683706724157975e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.9683706724157975e-02
-5.5000000000000004e-01,1.2605552481086180e-01,1.9074577791669465e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.9074577791669465e-02
-5.4000000000000004e-01,1.2716130589807328e-01,1.8471933980632127e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.8471933980632127e-02
-5.3000000000000003e-01,1.2827536333327341e-01,1.7875920165189643e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.7875920165189643e-02
-5.2000000000000002e-01,1.2939773405363189e-01,1.7286682480055385e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.7286682480055385e-02
-5.1000000000000001e-01,1.3052845471211150e-01,1.6704368314415848e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.6704368314415848e-02
-5.0000000000000000e-01,1.3166756166786703e-01,1.6129126305410593e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.6129126305410593e-02
-4.8999999999999977e-01,1.3281509097654509e-01,1.5561106331183669e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.5561106331183669e-02
-4.7999999999999998e-01,1.3397107838048458e-01,1.5000459503493744e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.5000459503493744e-02
-4.6999999999999975e-01,1.3513555929882151e-01,1.4447338159883166e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.4447338159883166e-02
-4.5999999999999996e-01,1.3630856881749631e-01,1.3901895855395734e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.3901895855395734e-02
-4.5000000000000018e-01,1.3749014167916751e-01,1.3364287353837892e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.3364287353837892e-02
-4.3999999999999995e-01,1.3868031227303140e-01,1.2834668618578907e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.2834668618578907e-02
-4.3000000000000016e-01,1.3987911462455033e-01,1.2313196802878977e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.2313196802878977e-02
-4.1999999999999993e-01,1.4108658238508970e-01,1.1800030239744793e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.1800030239744793e-02
-4.1000000000000014e-01,1.4230274882146673e-01,1.1295328431302404e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.1295328431302404e-02
-3.9999999999999991e-01,1.4352764680541213e-01,1.0799252037684514e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0799252037684514e-02
-3.9000000000000012e-01,1.4476130880294480e-01,1.0311962865422339e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0311962865422339e-02
-3.7999999999999989e-01,1.4600376686366454e-01,9.8336238553399825e-03,0.0000000000000000e+00,0.0000000000000000e+00,9.8336238553399825e-03
-3.7000000000000011e-01,1.4725505260996113e-01,9.3643990699444797e-03,0.0000000000000000e+00,0.0000000000000000e+00,9.3643990699444797e-03
-3.5999999999999988e-01,1.4851519722614498e-01,8.9044536803049787e-03,0.0000000000000000e+00,0.0000000000000000e+00,8.9044536803049787e-03
-3.5000000000000009e-01,1.4978423144749767e-01,8.4539539524146126e-03,0.0000000000000000e+00,0.0000000000000000e+00,8.4539539524146126e-03
-3.3999999999999986e-01,1.5106218554924894e-01,8.0130672330355618e-03,0.0000000000000000e+00,0.0000000000000000e+00,8.0130672330355618e-03
-3.3000000000000007e-01,1.5234908933547761e-01,7.5819619350111847e-03,0.0000000000000000e+00,0.0000000000000000e+00,7.5819619350111847e-03
-3.1999999999999984e-01,1.5364497212794281e-01,7.1608075220531558e-03,0.0000000000000000e+00,0.0000000000000000e+00,7.1608075220531558e-03
-3.1000000000000005e-01,1.5494986275484432e-01,6.7497744929872691e-03,0.0000000000000000e+00,0.0000000000000000e+00,6.7497744929872691e-03
-2.9999999999999982e-01,1.5626378953951753e-01,6.3490343654594508e-03,0.0000000000000000e+00,0.0000000000000000e+00,6.3490343654594508e-03
-2.9000000000000004e-01,1.5758678028906287e-01,5.9587596590955152e-03,0.0000000000000000e+00,0.0000000000000000e+00,5.9587596590955152e-03
-2.7999999999999980e-01,1.5891886228291435e-01,5.5791238781099164e-03,0.0000000000000000e+00,0.0000000000000000e+00,5.5791238781099164e-03
-2.7000000000000002e-01,1.6026006226134820e-01,5.2103014933586184e-03,0.0000000000000000e+00,0.0000000000000000e+00,5.2103014933586184e-03
-2.5999999999999979e-01,1.6161040641393565e-01,4.8524679238326207e-03,0.0000000000000000e+00,0.0000000000000000e+00,4.8524679238326207e-03
-2.5000000000000000e-01,1.6296992036794183e-01,4.5057995175898646e-03,0.0000000000000000e+00,0.0000000000000000e+00,4.5057995175898646e-03
-2.3999999999999977e-01,1.6433862917667422e-01,4.1704735321142911e-03,0.0000000000000000e+00,0.0000000000000000e+00,4.1704735321142911e-03
-2.2999999999999998e-01,1.6571655730778284e-01,3.8466681141107305e-03,0.0000000000000000e+00,0.0000000000000000e+00,3.8466681141107305e-03
-2.1999999999999975e-01,1.6710372863151651e-01,3.5345622787173580e-03,0.0000000000000000e+00,0.0000000000000000e+00,3.5345622787173580e-03
-2.0999999999999996e-01,1.6850016640893695e-01,3.2343358881454648e-03,0.0000000000000000e+00,0.0000000000000000e+00,3.2343358881454648e-03
-1.9999999999999973e-01,1.6990589328009556e-01,2.9461696297370665e-03,0.0000000000000000e+00,0.0000000000000000e+00,2.9461696297370665e-03
-1.8999999999999995e-01,1.7132093125217368e-01,2.6702449934329561e-03,0.0000000000000000e+00,0.0000000000000000e+00,2.6702449934329561e-03
-1.8000000000000016e-01,1.7274530168759306e-01,2.4067442486616700e-03,0.0000000000000000e+00,0.0000000000000000e+00,2.4067442486616700e-03
-1.6999999999999993e-01,1.7417902529209744e-01,2.1558504206329702e-03,0.0000000000000000e+00,0.0000000000000000e+00,2.1558504206329702e-03
-1.6000000000000014e-01,1.7562212210280922e-01,1.9177472660407112e-03,0.0000000000000000e+00,0.0000000000000000e+00,1.9177472660407112e-03
-1.4999999999999991e-01,1.7707461147626677e-01,1.6926192481739287e-03,0.0000000000000000e+00,0.0000000000000000e+00,1.6926192481739287e-03
-1.4000000000000012e-01,1.7853651207644294e-01,1.4806515114287322e-03,0.0000000000000000e+00,0.0000000000000000e+00,1.4806515114287322e-03
-1.2999999999999989e-01,1.8000784186275195e-01,1.2820298552271049e-03,0.0000000000000000e+00,0.0000000000000000e+00,1.2820298552271049e-03
-1.2000000000000011e-01,1.8148861807804592e-01,1.0969407073329190e-03,0.0000000000000000e+00,0.0000000000000000e+00,1.0969407073329190e-03
-1.0999999999999988e-01,1.8297885723660648e-01,9.2557109657074102e-04,0.0000000000000000e+00,0.0000000000000000e+00,9.2557109657074102e-04
-1.0000000000000009e-01,1.8447857511213547e-01,7.6810862494560653e-04,0.0000000000000000e+00,0.0000000000000000e+00,7.6810862494560653e-04
-8.9999999999999858e-02,1.8598778672574823e-01,6.2474143915895036e-04,0.0000000000000000e+00,0.0000000000000000e+00,6.2474143915895036e-04
-8.0000000000000071e-02,1.8750650633397384e-01,4.9565820152471657e-04,0.0000000000000000e+00,0.0000000000000000e+00,4.9565820152471657e-04
-6.9999999999999840e-02,1.8903474741676801e-01,3.8104806028678960e-04,0.0000000000000000e+00,0.0000000000000000e+00,3.8104806028678960e-04
-6.0000000000000053e-02,1.9057252266554059e-01,2.8110061933259677e-04,0.0000000000000000e+00,0.0000000000000000e+00,2.8110061933259677e-04
-4.9999999999999822e-02,1.9211984397120457e-01,1.9600590730962410e-04,0.0000000000000000e+00,0.0000000000000000e+00,1.9600590730962410e-04
-4.0000000000000036e-02,1.9367672241224942e-01,1.2595434614141431e-04,0.0000000000000000e+00,0.0000000000000000e+00,1.2595434614141431e-04
-2.9999999999999805e-02,1.9524316824284496e-01,7.1136718948124414e-05,0.0000000000000000e+00,0.0000000000000000e+00,7.1136718948124414e-05
-2.0000000000000018e-02,1.9681919088097796e-01,3.1744137369031731e-05,0.0000000000000000e+00,0.0000000000000000e+00,3.1744137369031731e-05
-9.9999999999997868e-03,1.9840479889663054e-01,7.9680082936566844e-06,0.0000000000000000e+00,0.0000000000000000e+00,7.9680082936566844e-06
0.0000000000000000e+00,2.0000000000000001e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
1.0000000000000231e-02,2.0160480102976974e-01,8.0320077047923641e-06,0.0000000000000000e+00,0.0000000000000000e+00,8.0320077047923641e-06
2.0000000000000018e-02,2.0321920794143258e-01,3.2256118527567140e-05,0.0000000000000000e+00,0.0000000000000000e+00,3.2256118527567140e-05
3.0000000000000249e-02,2.0484322579567496e-01,7.2864575872631440e-05,0.0000000000000000e+00,0.0000000000000000e+00,7.2864575872631440e-05
4.0000000000000036e-02,2.0647685874682359e-01,1.3004974323331270e-04,0.0000000000000000e+00,0.0000000000000000e+00,1.3004974323331270e-04
5.0000000000000266e-02,2.0812011003136355e-01,2.0400406741975449e-04,0.0000000000000000e+00,0.0000000000000000e+00,2.0400406741975449e-04
6.0000000000000053e-02,2.0977298195652921e-01,2.9492004121830021e-04,0.0000000000000000e+00,0.0000000000000000e+00,2.9492004121830021e-04
6.9999999999999840e-02,2.1143547588897740e-01,4.0299016548591207e-04,0.0000000000000000e+00,0.0000000000000000e+00,4.0299016548591207e-04
8.0000000000000071e-02,2.1310759224354459e-01,5.2840691068317160e-04,0.0000000000000000e+00,0.0000000000000000e+00,5.2840691068317160e-04
8.9999999999999858e-02,2.1478933047209575e-01,6.7136267785358403e-04,0.0000000000000000e+00,0.0000000000000000e+00,6.7136267785358403e-04
1.0000000000000009e-01,2.1648068905247014e-01,8.3204975905576406e-04,0.0000000000000000e+00,0.0000000000000000e+00,8.3204975905576406e-04
1.0999999999999988e-01,2.1818166547752824e-01,1.0106602972506963e-03,0.0000000000000000e+00,0.0000000000000000e+00,1.0106602972506963e-03
1.2000000000000011e-01,2.1989225624430828e-01,1.2073862456578113e-03,0.0000000000000000e+00,0.0000000000000000e+00,1.2073862456578113e-03
1.2999999999999989e-01,2.2161245684329392e-01,1.4224193265777278e-03,0.0000000000000000e+00,0.0000000000000000e+00,1.4224193265777278e-03
1.4000000000000012e-01,2.2334226174780394e-01,1.6559509897013866e-03,0.0000000000000000e+00,0.0000000000000000e+00,1.6559509897013866e-03
1.4999999999999991e-01,2.2508166440350411e-01,1.9081723698997043e-03,0.0000000000000000e+00,0.0000000000000000e+00,1.9081723698997043e-03
1.6000000000000014e-01,2.2683065721805232e-01,2.1792742445145355e-03,0.0000000000000000e+00,0.0000000000000000e+00,2.1792742445145355e-03
1.6999999999999993e-01,2.2858923155087865e-01,2.4694469901506942e-03,0.0000000000000000e+00,0.0000000000000000e+00,2.4694469901506942e-03
1.8000000000000016e-01,2.3035737770310957e-01,2.7788805389847154e-03,0.0000000000000000e+00,0.0000000000000000e+00,2.7788805389847154e-03
1.8999999999999995e-01,2.3213508490763918e-01,3.1077643345961276e-03,0.0000000000000000e+00,0.0000000000000000e+00,3.1077643345961276e-03
2.0000000000000018e-01,2.3392234131935596e-01,3.4562872873318898e-03,0.0000000000000000e+00,0.0000000000000000e+00,3.4562872873318898e-03
2.0999999999999996e-01,2.3571913400552949e-01,3.8246377292155964e-03,0.0000000000000000e+00,0.0000000000000000e+00,3.8246377292155964e-03
2.2000000000000020e-01,2.3752544893636410e-01,4.2130033684117524e-03,0.0000000000000000e+00,0.0000000000000000e+00,4.2130033684117524e-03
2.2999999999999998e-01,2.3934127097572430e-01,4.6215712432578909e-03,0.0000000000000000e+00,0.0000000000000000e+00,4.6215712432578909e-03
2.4000000000000021e-01,2.4116658387203965e-01,5.0505276758721906e-03,0.0000000000000000e+00,0.0000000000000000e+00,5.0505276758721906e-03
2.5000000000000000e-01,2.4300137024939308e-01,5.5000582253527941e-03,0.0000000000000000e+00,0.0000000000000000e+00,5.5000582253527941e-03
2.6000000000000023e-01,2.4484561159880125e-01,5.9703476405826086e-03,0.0000000000000000e+00,0.0000000000000000e+00,5.9703476405826086e-03
2.7000000000000002e-01,2.4669928826969001e-01,6.4615798126455570e-03,0.0000000000000000e+00,0.0000000000000000e+00,6.4615798126455570e-03
2.8000000000000025e-01,2.4856237946157439e-01,6.9739377268761144e-03,0.0000000000000000e+00,0.0000000000000000e+00,6.9739377268761144e-03
2.9000000000000004e-01,2.5043486321594577e-01,7.5076034145508605e-03,0.0000000000000000e+00,0.0000000000000000e+00,7.5076034145508605e-03
3.0000000000000027e-01,2.5231671640837533e-01,8.0627579042382852e-03,0.0000000000000000e+00,0.0000000000000000e+00,8.0627579042382852e-03
3.1000000000000005e-01,2.5420791474083720e-01,8.6395811728205360e-03,0.0000000000000000e+00,0.0000000000000000e+00,8.6395811728205360e-03
3.1999999999999984e-01,2.5610843273425993e-01,9.2382520962034642e-03,0.0000000000000000e+00,0.0000000000000000e+00,9.2382520962034642e-03
3.3000000000000007e-01,2.5801824372130971e-01,9.8589483997299013e-03,0.0000000000000000e+00,0.0000000000000000e+00,9.8589483997299013e-03
3.3999999999999986e-01,2.5993731983941304e-01,1.0501846608310925e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.0501846608310925e-02
3.5000000000000009e-01,2.6186563202402502e-01,1.1167121996295507e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.1167121996295507e-02
3.5999999999999988e-01,2.6380315000214727e-01,1.1854948537089724e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.1854948537089724e-02
3.7000000000000011e-01,2.6574984228610332e-01,1.2565498852547013e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.2565498852547013e-02
3.7999999999999989e-01,2.6770567616757696e-01,1.3298944162145901e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.3298944162145901e-02
3.9000000000000012e-01,2.6967061771191791e-01,1.4055454231972048e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.4055454231972048e-02
3.9999999999999991e-01,2.7164463175272269e-01,1.4835197323524951e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.4835197323524951e-02
4.1000000000000014e-01,2.7362768188669490e-01,1.5638340142365939e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.5638340142365939e-02
4.1999999999999993e-01,2.7561973046879101e-01,1.6465047786628523e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.6465047786628523e-02
4.3000000000000016e-01,2.7762073860765740e-01,1.7315483695409792e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.7315483695409792e-02
4.3999999999999995e-01,2.7963066616136339e-01,1.8189809597060999e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.8189809597060999e-02
4.5000000000000018e-01,2.8164947173343746e-01,1.9088185457402249e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.9088185457402249e-02
4.5999999999999996e-01,2.8367711266920964e-01,2.0010769427876357e-02,0.0000000000000000e+00,0.0000000000000000e+00,2.0010769427876357e-02
4.7000000000000020e-01,2.8571354505246682e-01,2.0957717793665426e-02,0.0000000000000000e+00,0.0000000000000000e+00,2.0957717793665426e-02
4.7999999999999998e-01,2.8775872370242622e-01,2.1929184921792091e-02,0.0000000000000000e+00,0.0000000000000000e+00,2.1929184921792091e-02
4.9000000000000021e-01,2.8981260217103205e-01,2.2925323209226342e-02,0.0000000000000000e+00,0.0000000000000000e+00,2.2925323209226342e-02
5.0000000000000000e-01,2.9187513274057830e-01,2.3946283031018048e-02,0.0000000000000000e+00,0.0000000000000000e+00,2.3946283031018048e-02
5.1000000000000023e-01,2.9394626642166682e-01,2.4992212688479287e-02,0.0000000000000000e+00,0.0000000000000000e+00,2.4992212688479287e-02
5.2000000000000002e-01,2.9602595295150030e-01,2.6063258357438376e-02,0.0000000000000000e+00,0.0000000000000000e+00,2.6063258357438376e-02
5.3000000000000025e-01,2.9811414079251985e-01,2.7159564036589021e-02,0.0000000000000000e+00,0.0000000000000000e+00,2.7159564036589021e-02
5.4000000000000004e-01,3.0021077713138722e-01,2.8281271495955551e-02,0.0000000000000000e+00,0.0000000000000000e+00,2.8281271495955551e-02
5.5000000000000027e-01,3.0231580787831958e-01,2.9428520225499341e-02,0.0000000000000000e+00,0.0000000000000000e+00,2.9428520225499341e-02
5.6000000000000005e-01,3.0442917766677879e-01,3.0601447383889049e-02,0.0000000000000000e+00,0.0000000000000000e+00,3.0601447383889049e-02
5.7000000000000028e-01,3.0655082985352122e-01,3.1800187747459019e-02,0.0000000000000000e+00,0.0000000000000000e+00,3.1800187747459019e-02
5.8000000000000007e-01,3.0868070651900953e-01,3.3024873659377327e-02,0.0000000000000000e+00,0.0000000000000000e+00,3.3024873659377327e-02
5.8999999999999986e-01,3.1081874846819368e-01,3.4275634979052061e-02,0.0000000000000000e+00,0.0000000000000000e+00,3.4275634979052061e-02
6.0000000000000009e-01,3.1296489523166271e-01,3.5552599031796528e-02,0.0000000000000000e+00,0.0000000000000000e+00,3.5552599031796528e-02
6.0999999999999988e-01,3.1511908506716929e-01,3.6855890558776458e-02,0.0000000000000000e+00,0.0000000000000000e+00,3.6855890558776458e-02
6.2000000000000011e-01,3.1728125496153609e-01,3.8185631667270792e-02,0.0000000000000000e+00,0.0000000000000000e+00,3.8185631667270792e-02
6.2999999999999989e-01,3.1945134063293956e-01,3.9541941781260331e-02,0.0000000000000000e+00,0.0000000000000000e+00,3.9541941781260331e-02
6.4000000000000012e-01,3.2162927653358209e-01,4.0924937592380944e-02,0.0000000000000000e+00,0.0000000000000000e+00,4.0924937592380944e-02
6.4999999999999991e-01,3.2381499585274798e-01,4.2334733011254608e-02,0.0000000000000000e+00,0.0000000000000000e+00,4.2334733011254608e-02
6.6000000000000014e-01,3.2600843052025252e-01,4.3771439119232855e-02,0.0000000000000000e+00,0.0000000000000000e+00,4.3771439119232855e-02
6.6999999999999993e-01,3.2820951121028180e-01,4.5235164120571311e-02,0.0000000000000000e+00,0.0000000000000000e+00,4.5235164120571311e-02
6.8000000000000016e-01,3.3041816734562918e-01,4.6726013295065483e-02,0.0000000000000000e+00,0.0000000000000000e+00,4.6726013295065483e-02
6.8999999999999995e-01,3.3263432710232776e-01,4.8244088951166969e-02,0.0000000000000000e+00,0.0000000000000000e+00,4.8244088951166969e-02
7.0000000000000018e-01,3.3485791741468335e-01,4.9789490379613166e-02,0.0000000000000000e+00,0.0000000000000000e+00,4.9789490379613166e-02
7.0999999999999996e-01,3.3708886398070725e-01,5.1362313807587087e-02,0.0000000000000000e+00,0.0000000000000000e+00,5.1362313807587087e-02
7.2000000000000020e-01,3.3932709126795368e-01,5.2962652353440526e-02,0.0000000000000000e+00,0.0000000000000000e+00,5.2962652353440526e-02
7.2999999999999998e-01,3.4157252251975934e-01,5.4590595981999668e-02,0.0000000000000000e+00,0.0000000000000000e+00,5.4590595981999668e-02
7.4000000000000021e-01,3.4382507976189036e-01,5.6246231460481966e-02,0.0000000000000000e+00,0.0000000000000000e+00,5.6246231460481966e-02
7.5000000000000000e-01,3.4608468380959340e-01,5.7929642315047020e-02,0.0000000000000000e+00,0.0000000000000000e+00,5.7929642315047020e-02
7.6000000000000023e-01,3.4835125427505631e-01,5.9640908788008651e-02,0.0000000000000000e+00,0.0000000000000000e+00,5.9640908788008651e-02
7.7000000000000002e-01,3.5062470957527497e-01,6.1380107795731442e-02,0.0000000000000000e+00,0.0000000000000000e+00,6.1380107795731442e-02
7.8000000000000025e-01,3.5290496694032863e-01,6.3147312887236212e-02,0.0000000000000000e+00,0.0000000000000000e+00,6.3147312887236212e-02
7.9000000000000004e-01,3.5519194242206409e-01,6.4942594203541620e-02,0.0000000000000000e+00,0.0000000000000000e+00,6.4942594203541620e-02
8.0000000000000027e-01,3.5748555090318695e-01,6.6766018437761532e-02,0.0000000000000000e+00,0.0000000000000000e+00,6.6766018437761532e-02
8.1000000000000005e-01,3.5978570610676197e-01,6.8617648795988556e-02,0.0000000000000000e+00,0.0000000000000000e+00,6.8617648795988556e-02
8.2000000000000028e-01,3.6209232060611984e-01,7.0497544958982278e-02,0.0000000000000000e+00,0.0000000000000000e+00,7.0497544958982278e-02
8.3000000000000007e-01,3.6440530583517106e-01,7.2405763044689792e-02,0.0000000000000000e+00,0.0000000000000000e+00,7.2405763044689792e-02
8.3999999999999986e-01,3.6672457209912529e-01,7.4342355571618751e-02,0.0000000000000000e+00,0.0000000000000000e+00,7.4342355571618751e-02
8.5000000000000009e-01,3.6905002858561503e-01,7.6307371423090159e-02,0.0000000000000000e+00,0.0000000000000000e+00,7.6307371423090159e-02
8.5999999999999988e-01,3.7138158337622162e-01,7.8300855812389880e-02,0.0000000000000000e+00,0.0000000000000000e+00,7.8300855812389880e-02
8.7000000000000011e-01,3.7371914345840401e-01,8.0322850248845584e-02,0.0000000000000000e+00,0.0000000000000000e+00,8.0322850248845584e-02
8.7999999999999989e-01,3.7606261473782487e-01,8.2373392504847487e-02,0.0000000000000000e+00,0.0000000000000000e+00,8.2373392504847487e-02
8.9000000000000012e-01,3.7841190205107533e-01,8.4452516583837872e-02,0.0000000000000000e+00,0.0000000000000000e+00,8.4452516583837872e-02
8.9999999999999991e-01,3.8076690917879341e-01,8.6560252689290046e-02,0.0000000000000000e+00,0.0000000000000000e+00,8.6560252689290046e-02
9.1000000000000014e-01,3.8312753885917528e-01,8.8696627194698147e-02,0.0000000000000000e+00,0.0000000000000000e+00,8.8696627194698147e-02
9.1999999999999993e-01,3.8549369280187462e-01,9.0861662614596772e-02,0.0000000000000000e+00,0.0000000000000000e+00,9.0861662614596772e-02
9.3000000000000016e-01,3.8786527170228974e-01,9.3055377576636955e-02,0.0000000000000000e+00,0.0000000000000000e+00,9.3055377576636955e-02
9.3999999999999995e-01,3.9024217525623117e-01,9.5277786794729147e-02,0.0000000000000000e+00,0.0000000000000000e+00,9.5277786794729147e-02
9.5000000000000018e-01,3.9262430217497052e-01,9.7528901043281269e-02,0.0000000000000000e+00,0.0000000000000000e+00,9.7528901043281269e-02
9.5999999999999996e-01,3.9501155020066231e-01,9.9808727132545794e-02,0.0000000000000000e+00,0.0000000000000000e+00,9.9808727132545794e-02
9.7000000000000020e-01,3.9740381612213960e-01,1.0211726788509803e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0211726788509803e-01
9.7999999999999998e-01,3.9980099579107359e-01,1.0445452211345879e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0445452211345879e-01
9.8082925301172619e-01,4.0000000000000002e-01,1.0464962875290959e-01,0.0000000000000000e+00,-2.2204460492503131e-16,1.0464962875290951e-01
9.9000000000000021e-01,4.0220298413849825e-01,1.0682048459888563e-01,3.6012521449332608e-03,3.6012521449331203e-03,1.0321923245395256e-01
1.0000000000000000e+00,4.0460967519168967e-01,1.0921514607134192e-01,7.5355071248195083e-03,7.5355071248195404e-03,1.0167963894652249e-01
1.0100000000000002e+00,4.0702096209140104e-01,1.1163849319066865e-01,1.1477275005887510e-02,1.1477275005887577e-02,1.0016121818478116e-01
1.0200000000000000e+00,4.0943673710944178e-01,1.1409050852896585e-01,1.5426379683202983e-02,1.5426379683203262e-02,9.8664128845762866e-02
1.0300000000000002e+00,4.1185689166660089e-01,1.1657117055420740e-01,1.9382643660655150e-02,1.9382643660655230e-02,9.7188526893552091e-02
1.0400000000000000e+00,4.1428131635090470e-01,1.1908045361509662e-01,2.3345888080803279e-02,2.3345888080803068e-02,9.5734565534293298e-02
1.0500000000000003e+00,4.1670990093620608e-01,1.2161832792718180e-01,2.7315932755264921e-02,2.7315932755265226e-02,9.4302395171916881e-02
1.0600000000000001e+00,4.1914253440109656e-01,1.2418475956024236e-01,3.1292596195631288e-02,3.1292596195631184e-02,9.2892163364611091e-02
1.0700000000000003e+00,4.2157910494813694e-01,1.2677971042695879e-01,3.5275695644904688e-02,3.5275695644904737e-02,9.1504014782054083e-02
1.0800000000000001e+00,4.2401950002339867e-01,1.2940313827287855e-01,3.9265047109442140e-02,3.9265047109442008e-02,9.0138091163436629e-02
1.0899999999999999e+00,4.2646360633630953e-01,1.3205499666768986e-01,4.3260465391398134e-02,4.3260465391398384e-02,8.8794531276291944e-02
