galaxy,point_index,radius_kpc,observed_kms,sigma_kms,is_outer,is_training,training_edge_kpc,extended,valid_extended,fit_failed_extended,scalar_core,valid_scalar_core,fit_failed_scalar_core,compact_plummer,valid_compact_plummer,fit_failed_compact_plummer,nfw,valid_nfw,fit_failed_nfw,baryon_only,valid_baryon_only,fit_failed_baryon_only,adaptive_primary,valid_adaptive_primary,fit_failed_adaptive_primary,profiled_baryons,valid_profiled_baryons,fit_failed_profiled_baryons
NGC2403,72,20.87,134.0,3.12,True,False,13.42,102.08074440106436,True,False,102.08074437126554,True,False,102.02303657932391,True,False,123.66209245253418,True,False,60.77360291891184,True,False,102.0807444010547,True,False,79.07341789762367,True,False
NGC2683,8,28.85,160.0,10.0,True,False,23.08,142.38689259114898,True,False,137.41374898901836,True,False,136.79226902059185,True,False,156.92307558178751,True,False,88.80093380513186,True,False,137.41374911595804,True,False,110.11515101468945,True,False
NGC2683,9,31.74,155.0,10.0,True,False,23.08,136.71704221013152,True,False,130.8621902104462,True,False,130.26911264698916,True,False,153.4080623328065,True,False,84.39096725688778,True,False,130.86219033169448,True,False,104.644627738488,True,False
NGC2683,10,34.62,151.0,12.0,True,False,23.08,131.79775090771716,True,False,125.1966571129262,True,False,124.6288056414781,True,False,150.24706989150158,True,False,80.62965766239401,True,False,125.19665722914532,True,False,99.98157812277096,True,False
NGC2841,40,45.16,274.0,4.24,True,False,43.08,265.744447342036,True,False,265.75038784288773,True,False,265.6673167376765,True,False,269.75839791518644,True,False,163.93593783512992,True,False,265.67415150783154,True,False,209.70664521464505,True,False
NGC2841,41,47.1,277.0,4.24,True,False,43.08,261.169759436896,True,False,261.14956223530487,True,False,261.06462267967805,True,False,267.0537365627983,True,False,159.73473459920726,True,False,261.07846831067394,True,False,204.3534424880339,True,False
NGC2841,42,49.19,281.0,4.24,True,False,43.08,256.2664817830725,True,False,256.2164349410902,True,False,256.13023030607627,True,False,264.21315883001586,True,False,155.4319113758714,True,False,256.1520890149866,True,False,198.92831973105507,True,False
NGC2841,43,51.27,286.0,4.24,True,False,43.08,251.7512455066868,True,False,251.67051850219173,True,False,251.5837600651679,True,False,261.73259822377344,True,False,151.86512355678647,True,False,251.61381872235165,True,False,194.33648140375072,True,False
NGC2841,44,53.36,282.0,4.24,True,False,43.08,247.82582319388047,True,False,247.71407661892408,True,False,247.62740979415707,True,False,259.7136273586322,True,False,149.3504583876625,True,False,247.6656894192168,True,False,190.98585469435696,True,False
NGC2841,45,55.3,283.0,4.24,True,False,43.08,244.82489705891984,True,False,244.68481479778305,True,False,244.5987443962226,True,False,258.3250239942494,True,False,148.08701152319605,True,False,244.6444506327883,True,False,189.09932410518283,True,False
NGC2841,46,57.38,288.0,5.66,True,False,43.08,241.89849985771943,True,False,241.72880406800968,True,False,241.64368864314244,True,False,257.04410270375257,True,False,147.17560911376466,True,False,241.69706793101776,True,False,187.5730575025584,True,False
NGC2841,47,59.47,287.0,5.66,True,False,43.08,239.08091359200017,True,False,238.88244048062347,True,False,238.79847194221168,True,False,255.79462312354943,True,False,146.39004494272825,True,False,238.85921283020485,True,False,186.24400986004065,True,False
NGC2841,48,61.56,289.0,7.07,True,False,43.08,236.04647444567,True,False,235.8200683544956,True,False,235.7372532983373,True,False,254.33366951615187,True,False,145.15923105362623,True,False,235.8050533938529,True,False,184.4484761964727,True,False
NGC2841,49,63.64,294.0,7.07,True,False,43.08,232.80183522080108,True,False,232.5484547394328,True,False,232.46674557765377,True,False,252.67116764119,True,False,143.4686326734609,True,False,232.5412763071573,True,False,182.15030979586183,True,False
NGC2903,27,19.2,185.0,3.0,True,False,18.24,176.4275773815002,True,False,173.14530112227965,True,False,172.29705614017075,True,False,183.5023769949997,True,False,98.6869718712309,True,False,176.4275773819265,True,False,138.00049065972607,True,False
NGC2903,28,20.16,185.0,3.0,True,False,18.24,173.66380777043318,True,False,169.54903591655062,True,False,168.70499298714725,True,False,182.0165037639995,True,False,96.15899091645277,True,False,173.66380777141092,True,False,134.50882214092434,True,False
NGC2903,29,21.12,181.0,3.0,True,False,18.24,171.04079133012866,True,False,166.1011563610875,True,False,165.26518715508723,True,False,180.60073001964432,True,False,93.8967759925981,True,False,171.04079133165152,True,False,131.48758919493747,True,False
NGC2903,30,22.08,178.0,3.0,True,False,18.24,168.5617920004794,True,False,162.8153407225749,True,False,161.99007031536928,True,False,179.24747480843985,True,False,91.87021100493408,True,False,168.56179200253388,True,False,128.8565255488598,True,False
NGC2903,31,23.04,177.0,3.0,True,False,18.24,166.15142237822585,True,False,159.62059945503378,True,False,158.80732817094807,True,False,177.91226531282152,True,False,89.91536514405311,True,False,166.15142238079446,True,False,126.23591375992854,True,False
NGC2903,32,24.0,182.0,4.0,True,False,18.24,163.97534911468566,True,False,156.69427866204774,True,False,155.8945305115554,True,False,176.68056393512396,True,False,88.32193963119211,True,False,163.97534911774514,True,False,124.38964583833962,True,False
NGC2903,33,24.96,180.0,8.0,True,False,18.24,161.8643262940696,True,False,153.8633886721356,True,False,153.0773313285027,True,False,175.4610009133634,True,False,86.76799049943776,True,False,161.86432629759744,True,False,122.49471110118652,True,False
NGC2915,24,8.37,82.2,7.82,True,False,8.029999999999998,73.37173618113438,True,False,73.37173616924463,True,False,73.37173618113438,True,False,83.61659450264641,True,False,21.750283896669757,True,False,73.37173618113438,True,False,42.70287512298336,True,False
NGC2915,25,8.699999999999998,82.0,7.09,True,False,8.029999999999998,72.20679452934338,True,False,72.20679451769374,True,False,72.20679452934338,True,False,83.78178606779149,True,False,21.88714951853041,True,False,72.20679452934338,True,False,42.378121372478766,True,False
NGC2915,26,9.03,84.7,5.74,True,False,8.029999999999998,71.12315079603825,True,False,71.12315078462501,True,False,71.12315079603825,True,False,83.94675987571821,True,False,22.12268875224688,True,False,71.12315079603825,True,False,42.216089835503695,True,False
NGC2915,27,9.37,86.09999999999998,5.54,True,False,8.029999999999998,70.00837610185182,True,False,70.00837609066453,True,False,70.00837610185182,True,False,84.04940040075253,True,False,22.19765330861798,True,False,70.00837610185182,True,False,41.916341345658005,True,False
NGC2915,28,9.7,85.29999999999998,5.23,True,False,8.029999999999998,69.00645020096064,True,False,69.00645018998836,True,False,69.00645020096064,True,False,84.15195739440708,True,False,22.36196250629261,True,False,69.00645020096064,True,False,41.71056966510163,True,False
NGC2915,29,10.04,86.5,6.45,True,False,8.029999999999998,67.9404628191432,True,False,67.94046280837004,True,False,67.9404628191432,True,False,84.17056020236328,True,False,22.272435704224225,True,False,67.9404628191432,True,False,41.29053742734426,True,False
NGC2955,19,22.19,267.0,15.7,True,False,19.49,287.00903093991553,True,False,287.0090227385778,True,False,287.009030939916,True,False,292.4082886752521,True,False,175.81646555126858,True,False,287.0090309429118,True,False,220.35647734288432,True,False
NGC2955,20,24.8,257.0,15.1,True,False,19.49,286.34794022411586,True,False,286.3479317187816,True,False,286.3479402241163,True,False,300.66650623825456,True,False,169.5516619109206,True,False,286.34794022722315,True,False,212.26656679744147,True,False
NGC2955,21,27.51,254.0,13.6,True,False,19.49,282.70800881354995,True,False,282.70800014459604,True,False,282.7080088135504,True,False,308.7263990296711,True,False,162.30213990277628,True,False,282.708008816717,True,False,203.21197913186512,True,False
NGC2955,22,30.12,248.0,11.6,True,False,19.49,277.6485310722764,True,False,277.64852237296003,True,False,277.6485310722769,True,False,316.6277037191901,True,False,155.82519307457062,True,False,277.64853107545457,True,False,195.25067301287845,True,False
NGC2955,23,35.43,227.0,11.2,True,False,19.49,266.3815527247452,True,False,266.38154426331124,True,False,266.3815527247457,True,False,334.2525117777579,True,False,147.24213267070462,True,False,266.3815527278365,True,False,183.7979404533572,True,False
NGC2976,21,1.56,76.7,4.8,True,False,1.49,78.86067844966259,True,False,78.86067845062058,True,False,78.86067844846978,True,False,77.9884990699438,True,False,58.30873635989988,True,False,78.86067844966259,True,False,77.98849324897184,True,False
NGC2976,22,1.63,79.9,4.4,True,False,1.49,81.54744394457249,True,False,81.5474439455685,True,False,81.54744394333237,True,False,80.26192362541822,True,False,60.15981357761606,True,False,81.54744394457249,True,False,80.26191695995288,True,False
NGC2976,23,1.74,83.59999999999998,3.35,True,False,1.49,85.02500488950373,True,False,85.02500489056497,True,False,85.02500488818238,True,False,82.5556857774237,True,False,62.14671866571596,True,False,85.02500488950373,True,False,82.55567772399226,True,False
NGC2976,24,1.93,83.9,3.95,True,False,1.49,87.469486665584,True,False,87.46948666679454,True,False,87.46948666407674,True,False,80.81734836556849,True,False,60.82561965414486,True,False,87.469486665584,True,False,80.8173405377693,True,False
NGC2976,25,2.1,88.7,4.44,True,False,1.49,89.29851386289003,True,False,89.29851386423097,True,False,89.29851386122047,True,False,78.40556463647226,True,False,59.21174463761081,True,False,89.29851386289003,True,False,78.40555613824345,True,False
NGC2976,26,2.27,85.29999999999998,5.36,True,False,1.49,91.38559416251972,True,False,91.38559416397744,True,False,91.38559416070468,True,False,76.8255526274873,True,False,58.14052910884675,True,False,91.38559416251972,True,False,76.82554375109359,True,False
NGC2998,10,32.32,213.0,2.0,True,False,27.44,217.96906774851504,True,False,217.96906792134828,True,False,217.969067747745,True,False,207.1971379193513,True,False,159.15089511039974,True,False,217.969067747745,True,False,191.90197298630008,True,False
NGC2998,11,37.3,213.0,3.0,True,False,27.44,219.2041709286496,True,False,219.2041711254752,True,False,219.20417092777265,True,False,202.72629419417453,True,False,150.48800338322798,True,False,219.20417092777265,True,False,181.6836394690689,True,False
NGC2998,12,42.28,203.0,3.0,True,False,27.44,218.6077122009211,True,False,218.6077124162408,True,False,218.60771219996167,True,False,197.6854550663874,True,False,141.6831698555072,True,False,218.60771219996167,True,False,171.1503300844502,True,False
NGC3109,20,5.42,64.4,2.9,True,False,5.16,61.80535614440661,True,False,62.094339247899285,True,False,61.73023076768204,True,False,56.85616658646812,True,False,21.226565741749948,True,False,62.0943392494026,True,False,33.164428087815374,True,False
NGC3109,21,5.67,66.6,3.2,True,False,5.16,62.30075158945933,True,False,62.58002112451817,True,False,62.20710469033576,True,False,58.16862508122433,True,False,21.740761052617817,True,False,62.580021126026665,True,False,33.68440016315127,True,False
NGC3109,22,5.93,66.3,3.4,True,False,5.16,62.507097505932926,True,False,62.77181968518213,True,False,62.3909897607207,True,False,59.30766532244868,True,False,21.77428400823613,True,False,62.77181968669588,True,False,33.66196201910704,True,False
NGC3109,23,6.19,66.2,3.2,True,False,5.16,62.51441504161938,True,False,62.7600710466197,True,False,62.37288909874574,True,False,60.35131841879175,True,False,21.586966896583043,True,False,62.76007104813664,True,False,32.78064720163552,True,False
NGC3109,24,6.45,67.3,3.0,True,False,5.16,62.41681907330185,True,False,62.63907148840951,True,False,62.24731869549373,True,False,61.37540122630458,True,False,21.405937439038716,True,False,62.63907148992614,True,False,32.13932663684657,True,False
NGC3198,34,28.16,148.0,2.0,True,False,26.1,144.01868265092136,True,False,144.16565776378795,True,False,143.7544790803253,True,False,153.06731557020282,True,False,85.79665689626178,True,False,144.1656577343106,True,False,104.58063282718084,True,False
NGC3198,35,30.08,146.0,2.0,True,False,26.1,140.78140984907165,True,False,140.87094438753405,True,False,140.46332585789753,True,False,152.59303412230375,True,False,83.48117472480692,True,False,140.87094435859697,True,False,101.85624370692244,True,False
NGC3198,36,32.14,147.0,2.0,True,False,26.1,137.1779208142132,True,False,137.20324093068643,True,False,136.80165040387217,True,False,151.90972159670991,True,False,80.96422221337066,True,False,137.20324090237415,True,False,98.84270241174748,True,False
NGC3198,37,34.06,148.0,2.0,True,False,26.1,134.24164422789346,True,False,134.20675764909873,True,False,133.81325256333972,True,False,151.5272530770244,True,False,79.37625505068576,True,False,134.20675762147218,True,False,97.00759431767548,True,False
NGC3198,38,36.12,148.0,2.0,True,False,26.1,131.55204360747197,True,False,131.45428830252467,True,False,131.07123808781867,True,False,151.34929765829784,True,False,78.3967402473948,True,False,131.45428827570862,True,False,95.96637324942836,True,False
NGC3198,39,38.19,149.0,2.0,True,False,26.1,128.97624737662724,True,False,128.81824340761557,True,False,128.44590085010307,True,False,151.10314788595832,True,False,77.50216160514707,True,False,128.8182433815942,True,False,95.00581615051128,True,False
NGC3198,40,40.1,150.0,2.0,True,False,26.1,126.73624998345863,True,False,126.52581213249522,True,False,126.16326538335592,True,False,150.84603165405318,True,False,76.76427302826215,True,False,126.52581210718228,True,False,94.21937301064362,True,False
NGC3198,41,42.17,150.0,3.0,True,False,26.1,124.77561486794168,True,False,124.5127292919276,True,False,124.16141258554796,True,False,150.7749867269536,True,False,76.56405653531864,True,False,124.51272926741234,True,False,94.13619838848184,True,False
NGC3198,42,44.08,149.0,3.0,True,False,26.1,122.10191269609074,True,False,121.79184141838304,True,False,121.4476871112671,True,False,149.93336489284587,True,False,74.81501335789888,True,False,121.79184139437392,True,False,91.98864722531629,True,False
NGC3521,32,6.01,212.0,25.3,True,False,5.84,201.79654726882688,True,False,201.7965472688784,True,False,201.79654726882688,True,False,202.4045564771856,True,False,193.4523504304034,True,False,201.79654726883507,True,False,195.29670246161152,True,False
NGC3521,33,6.19,213.0,23.8,True,False,5.84,200.42107808102315,True,False,200.4210780810781,True,False,200.42107808102315,True,False,200.96247079405725,True,False,191.49430866571876,True,False,200.4210780810319,True,False,193.31979926518352,True,False
NGC3521,34,6.35,216.0,19.6,True,False,5.84,199.23116512955343,True,False,199.2311651296116,True,False,199.23116512955343,True,False,199.68861953599944,True,False,189.766507014091,True,False,199.23116512956267,True,False,191.57530048371484,True,False
NGC3521,35,6.64,210.0,25.0,True,False,5.84,196.95893503554817,True,False,196.95893503561248,True,False,196.95893503554817,True,False,197.2635965446278,True,False,186.45949692208885,True,False,196.9589350355584,True,False,188.23623209335784,True,False
NGC3521,36,8.82,210.0,10.7,True,False,5.84,186.491359676342,True,False,186.4913596764619,True,False,186.491359676342,True,False,182.2486718549602,True,False,166.361923579557,True,False,186.491359676361,True,False,167.94038172116976,True,False
NGC3521,37,11.07,210.0,10.7,True,False,5.84,185.64008371254417,True,False,185.64008371273405,True,False,185.64008371254417,True,False,171.37354348186565,True,False,152.55792599091507,True,False,185.6400837125743,True,False,153.99726486678196,True,False
NGC3521,38,13.32,206.0,6.25,True,False,5.84,190.4372739736878,True,False,190.43727397395568,True,False,190.4372739736878,True,False,162.4196159740542,True,False,141.66368756036093,True,False,190.4372739737304,True,False,142.99529517441266,True,False
NGC3521,39,15.49,206.0,6.25,True,False,5.84,198.4803658986564,True,False,198.480365899004,True,False,198.4803658986564,True,False,154.60628725640333,True,False,132.25162316667468,True,False,198.4803658987115,True,False,133.49235081280878,True,False
NGC3521,40,17.74,206.0,10.7,True,False,5.84,209.09039310031704,True,False,209.09039310074976,True,False,209.09039310031704,True,False,146.6489944412448,True,False,122.43958537347524,True,False,209.0903931003857,True,False,123.5880539749946,True,False
NGC3726,9,27.52,168.0,10.6,True,False,22.3,150.11321804789495,True,False,150.62622810565802,True,False,150.62623040367353,True,False,157.34925794418035,True,False,96.7132658283946,True,False,150.62623040367353,True,False,109.65074439840068,True,False
NGC3726,10,30.08,169.0,10.6,True,False,22.3,147.921642993023,True,False,148.4661785277092,True,False,148.46618090736365,True,False,159.37855339552243,True,False,91.82424399483202,True,False,148.46618090736365,True,False,104.1080498554116,True,False
NGC3726,11,32.52,167.0,15.2,True,False,22.3,145.72318023837383,True,False,146.2769733526603,True,False,146.27697577511583,True,False,161.83504812508255,True,False,88.01102058385774,True,False,146.27697577511583,True,False,99.79304581748056,True,False
NGC3741,16,5.14,48.5,2.27,True,False,4.67,43.04434406869993,True,False,44.19727992048509,True,False,43.81298312272503,True,False,48.86489305871855,True,False,15.029567795274204,True,False,44.19727941760798,True,False,18.819501430305788,True,False
NGC3741,17,5.61,50.0,2.32,True,False,4.67,42.372798628422224,True,False,43.51035613325616,True,False,43.12739236107096,True,False,50.574925436972585,True,False,14.968856783034866,True,False,43.51035563971647,True,False,18.66281777448633,True,False
NGC3741,18,6.07,50.2,2.4,True,False,4.67,41.532132997368784,True,False,42.635702218493606,True,False,42.25787372938795,True,False,52.13062664162747,True,False,14.819937469978688,True,False,42.63570173622757,True,False,18.422175314812364,True,False
NGC3741,19,6.54,50.1,2.57,True,False,4.67,40.5577730831835,True,False,41.61602224868412,True,False,41.245623410602086,True,False,53.61034814065008,True,False,14.568683338562105,True,False,41.61602177887816,True,False,18.07590729767958,True,False
NGC3741,20,7.0,51.6,3.24,True,False,4.67,39.57610805268813,True,False,40.58467540107212,True,False,40.222835814463366,True,False,54.98567866444621,True,False,14.320579943797792,True,False,40.58467494393055,True,False,17.737716319627285,True,False
NGC3769,9,31.82,121.0,10.2,True,False,17.07,85.74166293823114,True,False,82.6158606079407,True,False,82.61586061022776,True,False,119.1336278194416,True,False,46.85127664548708,True,False,82.61586061022776,True,False,67.27751684431882,True,False
NGC3769,10,34.61,118.0,10.4,True,False,17.07,82.67819811016534,True,False,79.28199447285662,True,False,79.28199447504775,True,False,118.15371115684276,True,False,45.038950174110845,True,False,79.28199447504775,True,False,64.61781681843193,True,False
NGC3769,11,37.16,113.0,10.5,True,False,17.07,80.17910526671447,True,False,76.56178149162025,True,False,76.56178149373355,True,False,117.2576016115792,True,False,43.55113759102889,True,False,76.56178149373355,True,False,62.43068469761961,True,False
NGC3877,10,9.6,171.0,4.9,True,False,8.72,164.31976341390433,True,False,163.81062778108569,True,False,163.81062857332392,True,False,179.64669489440135,True,False,109.49796787524248,True,False,163.81062857332392,True,False,180.3476712502138,True,False
NGC3877,11,10.47,170.0,5.7,True,False,8.72,158.96443741471498,True,False,158.30203423459812,True,False,158.30203499498765,True,False,179.68271926080433,True,False,106.26040068825912,True,False,158.30203499498765,True,False,174.70528713045772,True,False
NGC3877,12,11.35,169.0,7.0,True,False,8.72,154.1223096177182,True,False,153.31297862403247,True,False,153.3129793527177,True,False,179.83446285151553,True,False,103.56882885870972,True,False,153.3129793527177,True,False,170.1178930074438,True,False
NGC3893,8,17.3,176.0,11.7,True,False,15.33,169.65949795747508,True,False,164.48165960018684,True,False,164.25597697292267,True,False,184.53518066297408,True,False,99.9765727402085,True,False,169.65949787594553,True,False,128.07118301648725,True,False
NGC3893,9,19.05,167.0,13.5,True,False,15.33,165.20803377114382,True,False,157.92745592953733,True,False,157.7086975650232,True,False,183.8687715659016,True,False,96.04388808006448,True,False,165.20803365748125,True,False,122.73883469014028,True,False
NGC3917,13,12.19,137.0,3.5,True,False,11.35,134.04322090497243,True,False,131.0420389228653,True,False,130.96062883253614,True,False,138.5356184082662,True,False,71.63531225625212,True,False,134.04322089185794,True,False,127.64406197340436,True,False
NGC3917,14,13.12,137.0,5.0,True,False,11.35,131.30672276204493,True,False,127.09909447462016,True,False,127.01794138096534,True,False,137.35746219028212,True,False,68.66006763232302,True,False,131.30672274378946,True,False,122.71740486813265,True,False
NGC3917,15,13.94,138.0,5.0,True,False,11.35,129.3391927433132,True,False,124.0807996393878,True,False,124.00085382621975,True,False,136.7524942294146,True,False,66.9796277625642,True,False,129.33919272062454,True,False,118.62411055956672,True,False
NGC3917,16,14.86,137.0,7.5,True,False,11.35,126.70673864380906,True,False,120.26933360614896,True,False,120.19084488710732,True,False,135.5753422804423,True,False,64.26453520893791,True,False,126.70673861619994,True,False,113.17701734232408,True,False
NGC3953,6,13.94,224.0,6.1,True,False,12.19,212.81726144078235,True,False,211.2941147365054,True,False,211.271531002096,True,False,221.3823311426865,True,False,176.87737971254063,True,False,211.2941147433393,True,False,216.60461192409124,True,False
NGC3953,7,15.68,215.0,9.7,True,False,12.19,201.30813594124783,True,False,199.27047028973027,True,False,199.40767629102763,True,False,214.2245310210912,True,False,166.57348010342164,True,False,199.2704702962185,True,False,203.6854289509798,True,False
NGC3972,8,7.849999999999999,134.0,6.1,True,False,6.98,128.57957427951143,True,False,121.21519938015372,True,False,120.34689562779852,True,False,133.12632166611388,True,False,76.54152259520694,True,False,128.57957423086577,True,False,117.97156765865502,True,False
NGC3972,9,8.72,134.0,4.9,True,False,6.98,128.44452009880612,True,False,116.9010651771136,True,False,116.01960825561216,True,False,135.71984135382175,True,False,73.23419745759755,True,False,128.44452004800775,True,False,112.58564256867515,True,False
NGC3992,7,41.44,241.0,6.2,True,False,36.7,236.34938245354903,True,False,237.9476547947717,True,False,235.9155465163196,True,False,237.0226127136985,True,False,175.10599231704398,True,False,236.0310665280664,True,False,195.6970837273788,True,False
NGC3992,8,46.02,237.0,8.599999999999998,True,False,36.7,231.62157112122333,True,False,233.5651443245205,True,False,231.11653399238395,True,False,231.6851396378616,True,False,165.00334940536098,True,False,231.1943431475836,True,False,184.3201466221156,True,False
NGC4010,9,8.72,127.0,5.1,True,False,7.849999999999999,138.72559534663807,True,False,138.78172356311902,True,False,138.2127508538025,True,False,129.77568481097148,True,False,76.79913000246319,True,False,138.7817236769382,True,False,108.9563151766934,True,False
NGC4010,10,9.6,124.0,5.1,True,False,7.849999999999999,144.15148785404776,True,False,144.22636658538198,True,False,143.51417848039154,True,False,133.55880080093644,True,False,74.33287111424357,True,False,144.22636671058913,True,False,105.39228221513532,True,False
NGC4010,11,10.47,122.0,3.9,True,False,7.849999999999999,148.86823927446554,True,False,148.96030505685474,True,False,148.12220249069975,True,False,137.0428409986009,True,False,71.51590575237573,True,False,148.96030519235782,True,False,101.55219568904224,True,False
NGC4013,28,25.9,178.0,5.0,True,False,25.2,173.20641896870555,True,False,173.48239128056662,True,False,173.32945381600794,True,False,174.61048046451103,True,False,101.46612877639063,True,False,173.48239118052643,True,False,123.05190557293189,True,False
NGC4013,29,26.59,180.0,6.0,True,False,25.2,173.39272392417115,True,False,173.6865970383286,True,False,173.52513508576266,True,False,175.36304933580286,True,False,100.09343940330614,True,False,173.68659693665208,True,False,121.43996998254283,True,False
NGC4013,30,27.41,180.0,8.0,True,False,25.2,173.52685682236788,True,False,173.84002509520676,True,False,173.6691859203807,True,False,176.26750605093144,True,False,98.4856906876472,True,False,173.84002499174142,True,False,119.5277889757165,True,False
NGC4013,31,28.1,180.0,5.0,True,False,25.2,173.55010729682667,True,False,173.87790933416156,True,False,173.69976548920798,True,False,177.0207847917971,True,False,97.1220690437293,True,False,173.8779092293078,True,False,117.90618053366038,True,False
NGC4013,32,28.8,180.0,5.0,True,False,25.2,173.56241175885884,True,False,173.90346253971265,True,False,173.71850101159563,True,False,177.84447283418686,True,False,95.85623560886316,True,False,173.9034624335983,True,False,116.39523642508156,True,False
NGC4013,33,29.61,178.0,5.0,True,False,25.2,173.5245991598624,True,False,173.8790903711893,True,False,173.68691497193657,True,False,178.83365005722166,True,False,94.47105002863518,True,False,173.87909026377383,True,False,114.74888850779944,True,False
NGC4013,34,30.31,174.0,5.0,True,False,25.2,173.49994696464375,True,False,173.86435885919207,True,False,173.6665641700754,True,False,179.76626479721745,True,False,93.43902479787252,True,False,173.8643587508157,True,False,113.53831211795324,True,False
NGC4013,35,31.01,170.0,10.0,True,False,25.2,173.18167331081128,True,False,173.55512621878887,True,False,173.351908589708,True,False,180.48860828758944,True,False,91.99464800653256,True,False,173.55512610940931,True,False,111.7587550940359,True,False
NGC4088,9,17.42,165.0,5.6,True,False,15.68,165.22877115906977,True,False,165.70644836842226,True,False,165.21883333904688,True,False,166.8032739284399,True,False,125.21072626994793,True,False,165.2130656548774,True,False,138.9285219033282,True,False
NGC4088,10,19.28,171.0,8.599999999999998,True,False,15.68,163.30717817075686,True,False,163.92822749742655,True,False,163.3195153057256,True,False,166.52827133902724,True,False,118.54685574765496,True,False,163.28793603480102,True,False,131.50912155876705,True,False
NGC4088,11,21.48,174.0,7.599999999999999,True,False,15.68,160.99525345376006,True,False,161.74733257144618,True,False,161.02477515014257,True,False,167.0563246389421,True,False,111.56358238295124,True,False,160.96696833940055,True,False,123.74560649001714,True,False
NGC4100,19,19.16,169.0,5.9,True,False,18.35,168.67936572378989,True,False,169.8572470876061,True,False,167.69800132853723,True,False,175.99536260211505,True,False,114.72829747514731,True,False,171.97747181334353,True,False,139.40890810594024,True,False
NGC4100,20,20.09,158.0,6.3,True,False,18.35,165.94531419920574,True,False,166.86627844005105,True,False,164.64205631183918,True,False,174.59773949176164,True,False,111.42724264711136,True,False,170.1533748417266,True,False,135.38650584318506,True,False
NGC4100,21,21.02,158.0,7.599999999999999,True,False,18.35,163.30292475406387,True,False,163.92445089356744,True,False,161.65585787780776,True,False,173.26356436707536,True,False,108.4038714215234,True,False,168.4653213323638,True,False,131.7240985575894,True,False
NGC4100,22,21.95,158.0,8.9,True,False,18.35,160.7634145525738,True,False,161.05317878395647,True,False,158.75724764821703,True,False,172.0091024196015,True,False,105.64521494588774,True,False,166.90977835131008,True,False,128.38848248471746,True,False
NGC4100,23,22.76,159.0,9.0,True,False,18.35,158.4882632687133,True,False,158.46988262154804,True,False,156.15930425533347,True,False,170.89140043339074,True,False,103.21133654707036,True,False,165.5119468148201,True,False,125.4470657769071,True,False
NGC4157,13,24.39,186.0,9.1,True,False,22.65,182.9784573989493,True,False,183.15936133946897,True,False,183.1593613394135,True,False,186.28096690089032,True,False,114.96842183611813,True,False,182.70530723591315,True,False,136.76420221143968,True,False
NGC4157,14,26.13,186.0,11.4,True,False,22.65,181.804182433854,True,False,182.00944706237016,True,False,182.0094470623125,True,False,187.61655692049808,True,False,110.16813377473626,True,False,181.50548182783103,True,False,131.04688171279267,True,False
NGC4157,15,27.87,184.0,13.6,True,False,22.65,180.44860551828663,True,False,180.67178773695863,True,False,180.6717877368993,True,False,189.31112866530145,True,False,105.9265583780821,True,False,180.14019022556556,True,False,125.99521693371015,True,False
NGC4157,16,29.61,185.0,13.6,True,False,22.65,178.98658749420972,True,False,179.22171211282262,True,False,179.22171211276222,True,False,191.37325917637625,True,False,102.3388135170688,True,False,178.68322830785664,True,False,121.72489060685363,True,False
NGC4183,18,16.95,110.0,4.9,True,False,16.03,106.6894569017617,True,False,97.02903201967511,True,False,95.48833403340277,True,False,107.79585944201352,True,False,62.5767072116305,True,False,104.430797311394,True,False,90.6082367741473,True,False
NGC4183,19,17.88,109.0,4.9,True,False,16.03,106.2134286437816,True,False,95.2223230483893,True,False,93.73618192843496,True,False,107.62009156229767,True,False,61.98732899473526,True,False,103.93715699036514,True,False,89.05217536638283,True,False
NGC4183,20,18.93,110.0,5.3,True,False,16.03,105.16100976155232,True,False,92.71177511357858,True,False,91.27502625490796,True,False,106.90730695692952,True,False,60.43846534981642,True,False,102.8225129296311,True,False,86.58465160025011,True,False
NGC4183,21,19.97,112.0,10.2,True,False,16.03,103.99119670746724,True,False,90.1705217260736,True,False,88.7762028304328,True,False,106.02669966818388,True,False,58.66375510973997,True,False,101.5577743715946,True,False,84.10705664540956,True,False
NGC4183,22,21.02,113.0,11.5,True,False,16.03,103.1606011213036,True,False,88.09482190840862,True,False,86.74519619598925,True,False,105.41795149606683,True,False,57.47613590371495,True,False,100.61260940180988,True,False,82.16072950741382,True,False
NGC4217,15,13.94,179.0,6.85,True,False,13.12,178.35242629502727,True,False,178.3524262950978,True,False,178.35242629502727,True,False,195.0482883877875,True,False,81.56909373305156,True,False,178.35242625332526,True,False,148.63250276366912,True,False
NGC4217,16,14.86,177.0,7.25,True,False,13.12,174.2836743730385,True,False,174.28367437310777,True,False,174.2836743730385,True,False,197.0402114630681,True,False,78.9177338631184,True,False,174.2836743320751,True,False,143.39967745420586,True,False
NGC4217,17,15.79,177.0,8.55,True,False,13.12,170.28881894599752,True,False,170.28881894606533,True,False,170.28881894599752,True,False,199.1937022757956,True,False,76.80875958953315,True,False,170.28881890589287,True,False,138.84226492996527,True,False
NGC4217,18,16.72,178.0,12.0,True,False,13.12,166.4962282859373,True,False,166.49622828600354,True,False,166.4962282859373,True,False,201.45802475943324,True,False,75.22542073430824,True,False,166.4962282467598,True,False,135.16237967498716,True,False
