galaxy,point_index,radius_kpc,observed_kms,sigma_kms,is_outer,is_training,training_edge_kpc,model,predicted_kms,valid_prediction,fit_failed,failure_reason,conditioning,inclination_factor,distance_ratio,residual_kms,standardized_residual,squared_standardized_error
NGC2841,25,14.35,319.0,4.24,False,True,43.08,baryon_only,277.89253623642514,True,False,,conditional_ablation_of_inner_fitted_core_calibration,1.0231572754378635,1.1448896992038589,-41.107463763574856,-9.695156548012937,93.99606049047813
NGC2841,25,14.35,319.0,4.24,False,True,43.08,compact_plummer,314.891484153681,True,False,,inner_only_retrospective_prediction,1.0231572754378635,1.1448896992038589,-4.108515846318994,-0.9689895863959891,0.93894081854387
NGC2841,25,14.35,319.0,4.24,False,True,43.08,extended,314.97907787985577,True,False,,inner_only_retrospective_prediction,1.0231572754378635,1.1448896992038589,-4.020922120144235,-0.9483306887132629,0.8993310951553715
NGC2841,25,14.35,319.0,4.24,False,True,43.08,nfw,317.83093496827746,True,False,,inner_only_retrospective_prediction,0.9940603771945812,0.9863412549781828,-1.169065031722539,-0.27572288484022145,0.07602310922461401
NGC2841,25,14.35,319.0,4.24,False,True,43.08,profiled_baryons,363.52392818101714,True,False,,independently_profiled_baryons_inner_only_matched_priors,1.030581788302988,1.5957446808510638,44.52392818101714,10.500926457787061,110.26945647185232
NGC2841,25,14.35,319.0,4.24,False,True,43.08,scalar_core,314.6226610893364,True,False,,inner_only_retrospective_prediction,1.0231572754378635,1.1448896992038589,-4.377338910663582,-1.0323912525149956,1.0658316982694815
NGC2841,26,16.4,308.0,4.24,False,True,43.08,adaptive_primary,306.8076376147587,True,False,,conditional_inner_validation_retrospective_prediction,1.0231572754378635,1.1448896992038589,-1.1923623852413243,-0.28121754368899154,0.07908330687846987
NGC2841,26,16.4,308.0,4.24,False,True,43.08,baryon_only,259.8984629139071,True,False,,conditional_ablation_of_inner_fitted_core_calibration,1.0231572754378635,1.1448896992038589,-48.10153708609289,-11.344702142946435,128.70226671217344
NGC2841,26,16.4,308.0,4.24,False,True,43.08,compact_plummer,306.742176404658,True,False,,inner_only_retrospective_prediction,1.0231572754378635,1.1448896992038589,-1.2578235953420176,-0.2966565083353815,0.08800508393774026
NGC2841,26,16.4,308.0,4.24,False,True,43.08,extended,306.8226425213578,True,False,,inner_only_retrospective_prediction,1.0231572754378635,1.1448896992038589,-1.1773574786421932,-0.2776786506231588,0.07710543301189828
NGC2841,26,16.4,308.0,4.24,False,True,43.08,nfw,311.8202290781831,True,False,,inner_only_retrospective_prediction,0.9940603771945812,0.9863412549781828,3.820229078183104,0.9009974240997886,0.8117963582344543
NGC2841,26,16.4,308.0,4.24,False,True,43.08,profiled_baryons,340.1256524951881,True,False,,independently_profiled_baryons_inner_only_matched_priors,1.030581788302988,1.5957446808510638,32.12565249518809,7.576804833770776,57.407971489052194
NGC2841,26,16.4,308.0,4.24,False,True,43.08,scalar_core,306.5276363557457,True,False,,inner_only_retrospective_prediction,1.0231572754378635,1.1448896992038589,-1.472363644254301,-0.347255576475071,0.12058643539303388
NGC2841,27,18.48,299.0,5.66,False,True,43.08,adaptive_primary,302.2168342867872,True,False,,conditional_inner_validation_retrospective_prediction,1.0231572754378635,1.1448896992038589,3.2168342867872184,0.5683452803510987,0.3230163576973689
NGC2841,27,18.48,299.0,5.66,False,True,43.08,baryon_only,245.60948895251707,True,False,,conditional_ablation_of_inner_fitted_core_calibration,1.0231572754378635,1.1448896992038589,-53.39051104748293,-9.432952481887444,88.98059252554648
NGC2841,27,18.48,299.0,5.66,False,True,43.08,compact_plummer,302.15731267702296,True,False,,inner_only_retrospective_prediction,1.0231572754378635,1.1448896992038589,3.157312677022958,0.5578290948803812,0.31117329909506536
NGC2841,27,18.48,299.0,5.66,False,True,43.08,extended,302.2170615223203,True,False,,inner_only_retrospective_prediction,1.0231572754378635,1.1448896992038589,3.217061522320307,0.5683854279717857,0.32306199473067
NGC2841,27,18.48,299.0,5.66,False,True,43.08,nfw,306.8375441765343,True,False,,inner_only_retrospective_prediction,0.9940603771945812,0.9863412549781828,7.837544176534323,1.3847251195290322,1.9174636566546925
NGC2841,27,18.48,299.0,5.66,False,True,43.08,profiled_baryons,321.7121638465445,True,False,,independently_profiled_baryons_inner_only_matched_priors,1.030581788302988,1.5957446808510638,22.712163846544513,4.0127497962092775,16.102160926977596
NGC2841,27,18.48,299.0,5.66,False,True,43.08,scalar_core,301.99432443833734,True,False,,inner_only_retrospective_prediction,1.0231572754378635,1.1448896992038589,2.994324438337344,0.5290325862786827,0.2798754773447118
NGC2841,28,20.57,299.0,5.66,False,True,43.08,adaptive_primary,299.80681674602755,True,False,,conditional_inner_validation_retrospective_prediction,1.0231572754378635,1.1448896992038589,0.8068167460275504,0.14254712827341878,0.02031968377899851
NGC2841,28,20.57,299.0,5.66,False,True,43.08,baryon_only,234.18257167474997,True,False,,conditional_ablation_of_inner_fitted_core_calibration,1.0231572754378635,1.1448896992038589,-64.81742832525003,-11.451842460291525,131.14469573533586
