galaxy,model,n_outer,valid,loss,rmse_kms
UGC11455,profiled_baryons,8,True,107.3952024107661,65.91583621198716
UGC11455,scalar_core,8,True,41.05953954509062,41.2526406654384
UGC11557,adaptive_primary,3,True,31.748616863101585,37.751760369347416
UGC11557,baryon_only,3,True,32.90671787333748,38.434132816210635
UGC11557,compact_plummer,3,True,31.74861686301701,37.75176036929713
UGC11557,extended,3,True,31.74861686301701,37.75176036929713
UGC11557,nfw,3,True,0.24391643975435193,3.308989117626841
UGC11557,profiled_baryons,3,True,2.6674955514824403,10.942754466131767
UGC11557,scalar_core,3,True,31.748616863194655,37.75176036940275
UGC11820,adaptive_primary,2,True,47.63404318954535,7.261574067637986
UGC11820,baryon_only,2,True,513.3475403669312,21.614761038161753
UGC11820,compact_plummer,2,True,110.22482666057398,11.05336125407262
UGC11820,extended,2,True,47.63404400772801,7.261574121613985
UGC11820,nfw,2,True,16.962077966701965,4.313291484814957
UGC11820,profiled_baryons,2,True,83.47127266433779,9.572822322599254
UGC11820,scalar_core,2,True,105.41688155058952,10.849162922535072
UGC11914,adaptive_primary,13,True,60.40114451483875,22.56945336795124
UGC11914,baryon_only,13,True,110.35380417147893,29.12550155098347
UGC11914,compact_plummer,13,True,60.40114457492021,22.569453376694785
UGC11914,extended,13,True,58.405425910767846,22.25858532569465
UGC11914,nfw,13,True,29.205252014516308,15.921720226589532
UGC11914,profiled_baryons,13,True,69.94127583528392,23.916432383274955
UGC11914,scalar_core,13,True,60.40114457488324,22.569453376689417
UGC12506,adaptive_primary,7,True,2.977798038325517,21.674388007391816
UGC12506,baryon_only,7,True,11.071139032452168,45.08918060367274
UGC12506,compact_plummer,7,True,1.4849765072580625,15.152799734578876
UGC12506,extended,7,True,2.159601873281306,18.40027326019126
UGC12506,nfw,7,True,0.25280856462808815,6.144427185697647
UGC12506,profiled_baryons,7,True,4.9633942792351835,29.958251978133568
UGC12506,scalar_core,7,True,2.977797365387559,21.67438545347687
UGC12632,adaptive_primary,3,True,0.9347384441253005,2.7756168907960266
UGC12632,baryon_only,3,True,128.10636155221704,32.44409978939172
UGC12632,compact_plummer,3,True,5.262776563954444,6.536254369838556
UGC12632,extended,3,True,1.2312421827490694,3.1691071548701424
UGC12632,nfw,3,True,0.47393272695567007,1.929947135230939
UGC12632,profiled_baryons,3,True,0.2590292273305347,1.5008242418497906
UGC12632,scalar_core,3,True,4.477864465216979,6.025530095741343
UGC12732,adaptive_primary,4,True,0.46749293357745136,2.1763839854126967
UGC12732,baryon_only,4,True,61.30532341825644,25.660665100892096
UGC12732,compact_plummer,4,True,4.6356649059501525,6.926265620456125
UGC12732,extended,4,True,0.4674929375006466,2.1763839946056462
UGC12732,nfw,4,True,0.8138996531098038,2.871943316611797
UGC12732,profiled_baryons,4,True,1.1790799438058115,3.512194667991316
UGC12732,scalar_core,4,True,3.758307270230242,6.222731243394589
UGCA442,adaptive_primary,2,True,29.695804912301128,4.480368593818194
UGCA442,baryon_only,2,True,1797.645426184389,37.56833985812601
UGCA442,compact_plummer,2,True,46.229822163574205,5.675632860679983
UGCA442,extended,2,True,23.639965615243426,4.279887171857823
UGCA442,nfw,2,True,52.00501588603073,4.894158714481999
UGCA442,profiled_baryons,2,True,969.1563713860545,26.890872748975926
UGCA442,scalar_core,2,True,29.69580537422848,4.480368631917789
UGCA444,adaptive_primary,8,True,0.14696088556021905,2.411391741243262
UGCA444,baryon_only,8,True,15.231649137179417,20.480405058070147
UGCA444,compact_plummer,8,True,1.848557796485863,7.634401145002395
UGCA444,extended,8,True,0.14696088617455152,2.4113917454994827
UGCA444,nfw,8,True,0.04845315091046203,1.4215500906609877
UGCA444,profiled_baryons,8,True,9.55045821556299,16.378771914677255
UGCA444,scalar_core,8,True,1.431725860310923,6.809334064082518
