galaxy,model,T,group,Rmax_over_Rdisk,mass_fraction_first_test,mass_fraction_last,median_halo_slope_outer,mean_fractional_residual,median_fractional_residual,median_standardized_residual,last_fractional_residual,last_required_additional_enclosed_over_fitted,last_remaining_mass_over_enclosed,last_shortfall_exceeds_all_remaining_mass,last_halo_required_positive,last_spherical_same_mass_max_speed,last_observed_speed,last_quoted_error,last_capacity_margin_over_observed_squared,outer_baryon_fraction,eta,guard_active
UGC06983,fixed_core,6,spiral_T1_9,4.8847352024922115,0.9718343672899785,0.9930941087042475,-0.44203530236749944,-0.08330636809365433,-0.07921359340207326,-0.872966131369787,-0.121453468109555,0.45503051123674226,0.006953914271793371,True,True,95.9776262095701,109.0,12.3,0.22466924225031912,0.29567316158141393,0.3,False
UGC07089,fixed_core,8,spiral_T1_9,4.053097345132744,0.6801403781608134,0.8009451202825919,-0.002568669190405881,-0.06540166538365916,-0.07350554396827069,-0.9350869199898042,-0.09503576510642218,0.34100147723315716,0.24852499213326484,True,True,77.13380350715273,79.1,7.3,0.04909632169107757,0.3050936361259263,0.3,False
UGC07125,fixed_core,9,spiral_T1_9,5.5266272189349115,0.9665626653175858,0.9903108022403506,-0.43000032917656084,-0.055039790427523244,-0.035083373100418716,-0.7092942822475957,-0.10068833506285498,0.4838191525581983,0.009783996839911158,True,True,58.50470526097935,64.9,3.48,0.18737122236792794,0.49550362956512295,0.3,False
UGC07151,fixed_core,6,spiral_T1_9,4.4,0.9724544777305233,0.9946497055155442,-0.4501177397314704,-0.11757944621863192,-0.11738714966451298,-2.547404420872129,-0.15159392995017903,0.7350720767978608,0.005379074115024807,True,True,64.7405597440747,76.2,3.17,0.27815665433964604,0.3382797746824191,0.3,False
UGC07323,fixed_core,8,spiral_T1_9,2.5752212389380533,0.389824721381386,0.47514927338219115,0.42490072910579546,0.01228238255220119,0.01228238255220119,0.2660762577108413,0.009095601441926775,-0.032126063449457516,1.1046017662656507,False,True,109.84161210275037,85.6,3.87,-0.6465930088505384,0.46279748118421227,0.3,False
UGC07399,fixed_core,8,spiral_T1_9,3.7378048780487805,0.9728231680065422,0.9876306140570474,-0.42622840609962687,-0.1519572203876886,-0.1519572203876886,-3.243527795245952,-0.17861604530663835,0.6844553146068801,0.01252430389145287,True,True,87.44996960526095,106.0,4.97,0.3193754731255728,0.20690775212114965,0.3,False
UGC07524,fixed_core,9,spiral_T1_9,3.0895953757225434,0.9023129384783671,0.9718201263396559,-0.33463256341445535,-0.04955313642614765,-0.04247681459906986,-1.1521598205348125,-0.040544358241604794,0.14417814271221824,0.028997005615106097,True,True,76.4519627385365,79.0,2.78,0.06346697539263373,0.32972291134505216,0.3,False
UGC07577,fixed_core,10,irregular_T10_11,1.8777777777777778,0.9999999663379696,0.9999999982069199,-0.49999978168013826,-0.2353059687881624,-0.2353059687881624,-1.2658479996626761,-0.28565605810410644,32.581112394765114,1.7930801288201792e-09,True,True,12.71532216608269,17.8,3.17,0.4897127326496852,0.5692353417193926,0.3,False
UGC07603,fixed_core,7,spiral_T1_9,7.754716981132075,0.9065493007051874,0.9674865972760127,-0.3279053325094816,-0.0826490619086752,-0.08417600503143266,-1.8349786563945527,-0.12453502495518298,0.36453761530051193,0.03360604975358794,True,True,56.81132910808118,64.0,2.89,0.2120295129329316,0.13383615867652618,0.3,False
UGC08286,fixed_core,6,spiral_T1_9,7.657142857142856,0.9841551732451412,0.9972241025553549,-0.4687057015644036,-0.14421382078235667,-0.14193708798046112,-5.911097931330977,-0.1793821980396615,0.6325238162142934,0.0027836245007837324,True,True,69.25186382230142,84.3,2.0,0.32514917450632025,0.15800473420244232,0.3,False
UGC08490,fixed_core,9,spiral_T1_9,15.149253731343283,0.9355748930660175,0.9800500249524315,-0.37708613414733083,-0.05767682924662098,-0.055481942754103133,-1.1554895015079307,-0.08855238379152906,0.28232457123573534,0.0203560783017549,True,True,71.24596782104187,77.6,3.69,0.15705907728688387,0.24519008071152432,0.3,False
UGC08550,fixed_core,7,spiral_T1_9,11.911111111111111,0.8334446460763092,0.9343021940127217,-0.22209785636703727,-0.048501896712850386,-0.05272138946579246,-1.4371071358198815,-0.05272138946579246,0.18369614588154742,0.07031751226561256,True,True,55.648459746780325,57.5,2.0,0.06336451502789267,0.33566519331586053,0.3,False
UGC08699,fixed_core,2,spiral_T1_9,8.31715210355987,0.7448930773385979,0.9997007097860645,-0.42880025875546846,-0.14877814339885326,-0.1446807076391664,-4.177566925307088,-0.3211724137625177,2.917773654699565,0.0002993798153845262,True,True,124.2329052760252,183.0,7.49,0.5391377839493012,0.44063998195019066,0.3,False
UGC08837,fixed_core,10,irregular_T10_11,2.4418604651162794,7.617999042280998e-08,1.1325136810747313e-07,0.9999836008178775,0.015125365470702633,0.015125365470702633,0.2568032879997156,0.054783329612821806,-0.15000409142229834,8829914.405975683,False,True,123559.23114864978,48.0,3.0,-6626250.56338779,0.35120981165217646,0.3,True
UGC09037,fixed_core,6,spiral_T1_9,6.5327102803738315,0.8743494607308188,0.952938554075083,-0.27765037362292855,-0.014391382867963326,-0.025539023845042252,-0.3902651931483465,-0.04108054664719437,0.13013514388511965,0.049385603849971815,True,True,148.15640325482948,152.0,16.0,0.049934218083117536,0.29496157388700583,0.3,False
UGC09133,fixed_core,2,spiral_T1_9,15.53945480631277,0.4546533256468342,0.8730859381083995,0.13492373100124078,0.07054977822683935,0.08178457012345332,6.154872177601474,0.03212632751807437,-0.08699200847241222,0.1453626227981275,False,True,248.16403784952362,229.0,4.12,-0.17437481515950867,0.40946424100311685,0.3,False
UGC11455,fixed_core,6,spiral_T1_9,7.070826306913997,0.9752467292173492,0.9996726806421291,-0.4836415669168259,-0.13699278941972953,-0.13930564886882324,-5.983390413421933,-0.216141576374465,0.942910977982602,0.00032742653091277774,True,True,208.529056703596,266.0,8.82,0.3854320836439092,0.25489640915893186,0.3,False
UGC11557,fixed_core,8,spiral_T1_9,3.8400000000000003,3.4700461190006864e-06,1.1708746180577412e-05,0.9997161131702903,0.42925967703986495,0.4339130678557244,5.284672587615987,0.6103961332075314,-0.6752889204561345,85405.2411617403,False,True,37932.90021603417,84.5,6.7,-201519.2435208298,0.29877628399319495,0.3,True
UGC11820,fixed_core,9,spiral_T1_9,7.605769230769231,0.9628814137685726,0.9906881192537146,-0.4179418189680095,-0.12552972439809343,-0.12552972439809343,-10.26704119414733,-0.15819502764781435,1.5242173856631434,0.009399406902446783,True,True,71.1804984611448,84.45,1.31,0.28956762877589004,0.5493612900957499,0.3,False
UGC11914,fixed_core,2,spiral_T1_9,4.028688524590164,0.9999999996920667,0.9999999999996685,-0.4999999996652127,-0.04956626461270863,-0.02181372090236379,-0.9268915075337396,-0.20908937739771982,9.964932985557619,3.3151259515307174e-13,True,True,241.22773989369787,305.0,5.07,0.37446038705486095,0.8892808578251367,0.3,False
UGC12506,fixed_core,6,spiral_T1_9,6.773712737127371,0.21729697037181966,0.3515842435161095,0.5965862139423184,0.09107042055135184,0.08882319741403465,1.5070258350142556,0.13171952092104208,-0.43909094415858213,1.8442685314883294,False,True,352.910082303755,225.0,11.6,-1.4601585420571486,0.6440853512250506,0.3,False
UGC12632,fixed_core,9,spiral_T1_9,4.404958677685951,0.9730593118351255,0.9910184850980603,-0.43786610038926144,-0.08200685915512011,-0.07961447894106248,-2.0682764991806266,-0.09325637066608938,0.355209066989991,0.009062913595452304,True,True,66.4655840397958,73.1,2.79,0.1732791386813111,0.3130070458511583,0.3,False
UGC12732,fixed_core,9,spiral_T1_9,7.777777777777778,0.9438664237170097,0.9865128144791322,-0.39705924183910946,-0.06069006639720072,-0.06004825012933927,-1.7353121355828505,-0.09070433937619976,0.5902972322971519,0.01367157661098295,True,True,89.32685569126548,98.0,3.18,0.16917043443480131,0.528280058335641,0.3,False
UGCA442,fixed_core,9,spiral_T1_9,5.364406779661017,0.8509547256266345,0.9238046613570814,-0.21273558357154387,-0.07806913078306058,-0.07806913078306058,-4.492720949296455,-0.08716620384567739,0.22952943111736415,0.08247992441495877,True,True,53.39714819754797,56.5,0.65,0.10681950485366117,0.11755686025221951,0.3,False
UGCA444,fixed_core,10,irregular_T10_11,3.1566265060240966,0.8702977048162137,0.9583860775409263,-0.28546787819896946,-0.17653519536654355,-0.18475552637692338,-1.2519481445829665,-0.26493744044380546,1.1453587377438017,0.04342083366428762,True,True,28.603297075589072,38.3,7.78,0.4422563357890486,0.18802457391428795,0.3,False
CamB,variable_core,10,irregular_T10_11,3.808510638297873,2.0167996598371787e-10,3.6414119603356455e-10,0.9999997999776689,-0.3097201830952394,-0.3097201830952394,-3.8964839109717415,-0.38874350936823615,8.073425563555915,2746187496.8513155,False,True,293390.5648185447,20.1,1.5,-213059139.9236026,0.40648993781345577,3.0,False
D631-7,variable_core,10,irregular_T10_11,10.271428571428572,0.48198771445992394,0.706192869403375,0.41549938239571205,0.06390671539873893,0.06488838023512586,0.9342545927329151,0.1098391719462522,-0.20383127886851404,0.4160437513973301,False,True,74.81453309644972,57.3,3.94,-0.7047578381561702,0.10247141110602481,2.5159223897491625,False
DDO064,variable_core,10,irregular_T10_11,4.3188405797101455,0.7670553441624781,0.9737326468133576,0.1381311774034666,0.052770928111503794,0.05508975640695837,0.42866580482975625,0.041048009252892224,-0.1058300784430227,0.026975939722885034,False,True,49.30384906136846,46.9,8.65,-0.10513660706498139,0.27860133732627457,3.765856372095059,False
DDO154,variable_core,10,irregular_T10_11,16.0,0.7493869128138535,0.8668727957545147,-0.10270285290214787,-0.014287359673594352,-0.020240544408769406,-1.3705740071080998,0.004059517003157324,-0.009307623707605564,0.15357178688438733,False,True,48.631135398628665,45.5,1.3,-0.14236798945043064,0.13406561784579898,7.453749329774967e-19,False
DDO161,variable_core,10,irregular_T10_11,10.959016393442623,0.807550467309723,0.9613668036383053,-0.15295682526200727,-0.05416020243909802,-0.04992994900854031,-3.4638902124674837,-0.08298613032528417,0.2591894951913356,0.04018569833645902,True,True,61.49714846174346,66.1,1.31,0.13442034854682736,0.2642034581240106,2.064200658385831,False
DDO168,variable_core,10,irregular_T10_11,4.03921568627451,0.6186672048007539,0.7354090386018649,0.3215123732931702,0.1417936893966441,0.1417936893966441,2.8597945598568946,0.1894864428505526,-0.3427753158515683,0.3597874754179886,False,True,70.73427289483665,52.0,2.7,-0.8503466575300381,0.1954177450534108,2.816728626027217,False
DDO170,variable_core,10,irregular_T10_11,6.323076923076923,0.9380479352160241,0.9710362644717844,-0.3643968204299075,-0.11081537548988944,-0.11081537548988944,-6.325564882179284,-0.15094073033937705,0.5344072368986077,0.029827655864089753,True,True,53.37903001291212,62.2,1.0,0.2635206301838866,0.22248672720114945,4.220051205803572e-26,False
ESO079-G014,variable_core,4,spiral_T1_9,3.2814960629921264,0.9501843396004016,0.9960104276988031,-0.41240323090357967,-0.08210561959573644,-0.08313340687767136,-6.598481173698579,-0.12231428565593908,0.4470861535523705,0.004005552743473251,True,True,156.4365698832079,178.0,2.03,0.22761013770913432,0.2718852239054212,2.318718564352392,False
ESO116-G012,variable_core,7,spiral_T1_9,6.52980132450331,0.8170123201003061,0.9117377318611746,-0.182082807877737,-0.03250662275474126,-0.02658874044524377,-1.2666739010395098,-0.062279835772009635,0.19019740824914463,0.09680664192612864,True,True,108.63094987667677,112.0,4.74,0.05925675453531097,0.2778130411998666,0.2478381690077954,False
ESO563-G021,variable_core,4,spiral_T1_9,7.7816513761467885,0.9959569622002493,0.999632874186563,-0.4931484015627263,-0.17642508981096142,-0.18687422935991627,-6.764542869077713,-0.20733085867646076,0.6719679422881801,0.00036726064429970506,True,True,247.35274700118944,312.0,9.07,0.37147249497622414,0.07903973761477157,1.548503977430572e-29,False
F568-3,variable_core,7,spiral_T1_9,3.603206412825651,0.9999985716482988,0.9999999999983296,-0.49999999883976187,-0.2205731943867642,-0.23342780543700936,-2.3342780543700936,-0.3311049217652821,1.7339055871857794,1.6704415628510105e-12,True,True,80.26740938821389,120.0,12.0,0.5525793743128383,0.14406460008062683,10.009804530377542,False
F568-V1,variable_core,7,spiral_T1_9,6.185964912280701,0.9670357544575032,0.9998988817329577,-0.4659820952296334,-0.15403890004527743,-0.12082177736411193,-1.0922288673715719,-0.2827458611035644,1.283883476839502,0.00010112849298016258,True,True,84.63913432395373,118.0,14.6,0.48550825487587757,0.13661560859858699,5.545718363276367e-18,False
F571-8,variable_core,5,spiral_T1_9,4.367977528089888,0.9199935199669124,0.9999867275142533,-0.4147804367887753,-0.16140740108453575,-0.13837279399209806,-4.843047789723432,-0.28672824807715347,1.0320480545024904,1.3272661907981487e-05,True,True,102.71176999826119,144.0,5.0,0.4912370902693042,0.04567539176558009,3.200535842898362,False
F574-1,variable_core,7,spiral_T1_9,2.8251121076233185,0.9531227379297991,0.9827486721751819,-0.4088459321915927,-0.08350370750749969,-0.08563622088347408,-1.930918843637903,-0.09954787217952679,0.33127355689710014,0.017554160400578,True,True,90.32836420303332,99.7,5.14,0.17916101568538811,0.22992556886547108,2.0041661757561508e-17,False
F583-1,variable_core,9,spiral_T1_9,6.889830508474577,0.8108247268760463,0.9999334936386626,-0.42249994609680486,-0.14820117732356733,-0.14932376746105708,-2.107953850658589,-0.24128720637492962,1.2212844016300763,6.651078472774685e-05,True,True,65.09886440541105,85.8,8.6,0.4243317865483651,0.1703921635574927,0.8305140893489038,False
F583-4,variable_core,5,spiral_T1_9,3.77720207253886,0.9403069728786538,0.9802774182062082,-0.3928018035231906,-0.14153294235009817,-0.13813947390505518,-1.8944842135550424,-0.19685836052181618,0.8146906433617191,0.020119388070656496,True,True,56.51978362620887,69.9,4.9,0.3461974205633089,0.23943401064654163,1.0379823521643262e-25,False
IC2574,variable_core,9,spiral_T1_9,3.679856115107914,0.24292450326739568,0.3570418863822793,0.5505364683849878,-0.03688984772255994,-0.036901210631632216,-0.39675217379244404,-0.036901210631632216,0.11072898917233731,1.8007918346289356,False,True,97.94868341733994,67.5,9.3,-1.1056668495342186,0.2733428668371712,3.23669872078914e-13,False
IC4202,variable_core,4,spiral_T1_9,5.418410041841003,0.9999999999991211,0.9999999999997914,-0.5000000000095206,-0.14094589111362205,-0.15485641285032314,-3.347072271033224,-0.20917347159372318,3.023244392327736,2.0872192862952943e-13,True,True,195.3341525163544,247.0,6.14,0.3745934019688505,0.5724532170976637,5.463185327077446,False
KK98-251,variable_core,10,irregular_T10_11,2.335820895522388,5.388854354605295e-08,1.1099985880318878e-07,0.9999918118419604,0.17690793127512258,0.16042577616581083,2.7753659276685276,0.2743413148830764,-0.4750411190208447,9009019.468873536,False,True,117644.79713742928,34.2,2.0,-11832954.690218262,0.3269727407098139,996.627285838714,True
NGC0024,variable_core,5,spiral_T1_9,8.410447761194028,0.8675162147820848,0.9999999991323231,-0.4999227373417292,-0.2865775664226913,-0.3396293195581269,-9.932433267828127,-0.48389007823186103,4.438901109828549,8.676770413273971e-10,True,True,56.772091409777296,110.0,2.83,0.7336305485090818,0.17188646079604958,1.1320414960396466e-15,False
NGC0055,variable_core,9,spiral_T1_9,2.20949263502455,0.9248120095460508,0.9881492796705644,-0.34853394381639813,-0.0439672761496859,-0.0429806921491283,-0.6663353936291394,-0.06860653990668839,0.23521090613636098,0.01199284417166857,True,True,80.87865429732392,86.5,5.5,0.12575004564856382,0.30414310354141366,1.9802852120754768,False
NGC0100,variable_core,6,spiral_T1_9,5.795180722891566,0.7700168391397705,0.8846058013954481,-0.14559324191476541,-0.07626507181343847,-0.07823881826158745,-0.7355820803314413,-0.11049862390943799,0.3309935433054923,0.13044702897326688,True,True,85.23650430504044,91.2,13.7,0.12650266594731358,0.16815869123092628,2.3711007813386816e-15,False
NGC0247,variable_core,7,spiral_T1_9,3.887700534759358,1.0158099286382447e-07,1.881258270941696e-07,0.9999879298816516,-0.0751438547811349,-0.0691210274946866,-0.8457381025494868,-0.09718477903527958,0.9341229868536068,5315590.247869613,False,True,109762.78008868388,107.0,9.2,-1052306.4410688076,0.6988665840369385,999.9993211073664,True
NGC0289,variable_core,4,spiral_T1_9,10.55192878338279,0.8487818402352355,0.951198050518387,-0.270975931241646,0.005160591621794581,0.010353149306188261,0.14306704475950954,-0.04697219574195601,0.15199010132661447,0.051305771132538425,True,True,159.90782183144316,165.0,8.75,0.06077092808534168,0.37686602621670484,3.647060821916945e-20,False
