x,f,f_prime,phi,phi_prime,radial_mass_integral
22.435,1.345278468912656e-10,-1.536220084508937e-10,-0.09192054637141289,0.004097193954596314,2.062237457838985
22.43625,1.343359563162622e-10,-1.534031504535288e-10,-0.09191542516430988,0.004096737430019854,2.062237457838985
22.4375,1.34144339095482e-10,-1.531846038121122e-10,-0.091910304527814,0.004096280981740444,2.062237457838985
22.43875,1.339529948324012e-10,-1.529663680756618e-10,-0.09190518446182963,0.004095824609741016,2.062237457838985
22.44,1.337619231304958e-10,-1.527484427931957e-10,-0.09190006496626107,0.004095368314004504,2.062237457838985
22.44125,1.33571123597251e-10,-1.525308275182861e-10,-0.09189494604101284,0.004094912094513874,2.062237457838985
22.4425,1.333805958519072e-10,-1.523135218178542e-10,-0.09188982768598987,0.004094455951252186,2.062237457838985
22.44375,1.331903395155761e-10,-1.520965252609448e-10,-0.09188470990109714,0.004093999884202527,2.062237457838985
22.445,1.330003542093714e-10,-1.518798374166047e-10,-0.09187959268623973,0.004093543893347986,2.062237457838985
22.44625,1.328106395544045e-10,-1.516634578538786e-10,-0.09187447604132264,0.004093087978671646,2.062237457838985
22.4475,1.326211951717875e-10,-1.514473861418116e-10,-0.09186935996625091,0.004092632140156595,2.062237457838985
22.44875,1.324320206826335e-10,-1.512316218494503e-10,-0.09186424446092961,0.004092176377785921,2.062237457838985
22.45,1.322431157080544e-10,-1.510161645458396e-10,-0.09185912952526371,0.004091720691542709,2.062237457838985
22.45125,1.320544798691619e-10,-1.508010138000243e-10,-0.09185401515915827,0.004091265081410046,2.062237457838985
22.4525,1.318661127870694e-10,-1.505861691810512e-10,-0.09184890136251832,0.004090809547371018,2.062237457838985
22.45375,1.316780140828887e-10,-1.503716302579651e-10,-0.09184378813524889,0.004090354089408711,2.062237457838985
22.455,1.314901833777316e-10,-1.501573965998109e-10,-0.09183867547725498,0.004089898707506214,2.062237457838985
22.45625,1.313026202927113e-10,-1.499434677756353e-10,-0.09183356338844169,0.004089443401646613,2.062237457838985
22.4575,1.311153244489397e-10,-1.497298433544832e-10,-0.09182845186871401,0.004088988171812991,2.062237457838985
22.45875,1.309282954675285e-10,-1.495165229053995e-10,-0.09182334091797695,0.004088533017988437,2.062237457838985
22.46,1.307415329695912e-10,-1.493035059974308e-10,-0.09181823053613558,0.00408807794015604,2.062237457838985
22.46125,1.305550365762394e-10,-1.490907921996221e-10,-0.09181312072309492,0.004087622938298883,2.062237457838985
22.4625,1.30368805908585e-10,-1.488783810810181e-10,-0.09180801147875996,0.004087168012400053,2.062237457838985
22.46375,1.301828405877412e-10,-1.486662722106657e-10,-0.09180290280303581,0.00408671316244264,2.062237457838985
22.465,1.299971402348199e-10,-1.484544651576097e-10,-0.09179779469582743,0.004086258388409725,2.062237457838985
22.46625,1.298117044709335e-10,-1.482429594908955e-10,-0.09179268715703991,0.004085803690284399,2.062237457838985
22.4675,1.296265329171935e-10,-1.48031754779568e-10,-0.0917875801865782,0.004085349068049746,2.062237457838985
22.46875,1.294416251947135e-10,-1.47820850592674e-10,-0.09178247378434741,0.004084894521688854,2.062237457838985
22.47,1.292569809246051e-10,-1.476102464992584e-10,-0.09177736795025254,0.00408444005118481,2.062237457838985
22.47125,1.290725997279801e-10,-1.473999420683659e-10,-0.09177226268419861,0.004083985656520697,2.062237457838985
22.4725,1.288884812259519e-10,-1.471899368690433e-10,-0.09176715798609068,0.004083531337679606,2.062237457838985
22.47375,1.287046250396323e-10,-1.469802304703355e-10,-0.09176205385583375,0.004083077094644621,2.062237457838985
22.475,1.285210307901331e-10,-1.467708224412873e-10,-0.09175695029333288,0.004082622927398829,2.062237457838985
22.47625,1.283376980985676e-10,-1.465617123509455e-10,-0.09175184729849307,0.004082168835925317,2.062237457838985
22.4775,1.281546265860475e-10,-1.463528997683549e-10,-0.09174674487121938,0.004081714820207172,2.062237457838985
22.47875,1.279718158736847e-10,-1.461443842625604e-10,-0.09174164301141682,0.004081260880227479,2.062237457838985
22.48,1.277892655825924e-10,-1.459361654026087e-10,-0.09173654171899043,0.004080807015969325,2.062237457838985
22.48125,1.276069753377121e-10,-1.457282427618949e-10,-0.09173144099384538,0.004080353227415826,2.062237457838985
22.4825,1.274249447752199e-10,-1.455206159265736e-10,-0.0917263408358872,0.004079899514550189,2.062237457838985
22.48375,1.272431735330816e-10,-1.453132844848303e-10,-0.09172124124502169,0.004079445877355657,2.062237457838985
22.485,1.270616612492616e-10,-1.451062480248488e-10,-0.09171614222115448,0.004078992315815464,2.062237457838985
22.48625,1.268804075617242e-10,-1.448995061348129e-10,-0.09171104376419133,0.004078538829912844,2.062237457838985
22.4875,1.266994121084351e-10,-1.446930584029081e-10,-0.09170594587403791,0.004078085419631036,2.062237457838985
22.48875,1.265186745273587e-10,-1.444869044173183e-10,-0.09170084855059993,0.004077632084953275,2.062237457838985
22.49,1.263381944564592e-10,-1.442810437662272e-10,-0.09169575179378307,0.004077178825862797,2.062237457838985
22.49125,1.261579715337025e-10,-1.440754760378204e-10,-0.09169065560349311,0.004076725642342843,2.062237457838985
22.4925,1.259780053970529e-10,-1.438702008202817e-10,-0.09168555997963568,0.004076272534376643,2.062237457838985
