x,f,f_prime,phi,phi_prime,radial_mass_integral
11.02875,4.588776577971889e-05,-5.387978727242565e-05,-0.2406156738802893,0.02181712919840529,2.653690000445785
11.03,4.582046507812895e-05,-5.38013548084114e-05,-0.2405884055593868,0.02181218452901229,2.653690000765504
11.03125,4.575326234555336e-05,-5.372303550249738e-05,-0.2405611434182665,0.02180724154042233,2.653690001084358
11.0325,4.568615744108521e-05,-5.364482919367866e-05,-0.24053388745483,0.02180230023187465,2.65369000140235
11.03375,4.561915022408087e-05,-5.356673572124708e-05,-0.2405066376669801,0.02179736060260908,2.653690001719481
11.035,4.555224055389645e-05,-5.348875492449417e-05,-0.2404793940526197,0.02179242265186544,2.653690002035754
11.03625,4.548542828988833e-05,-5.341088664271176e-05,-0.2404521566096514,0.02178748637888354,2.653690002351172
11.0375,4.541871329141288e-05,-5.333313071519172e-05,-0.2404249253359781,0.02178255178290322,2.653690002665736
11.03875,4.535209541782622e-05,-5.325548698122554e-05,-0.2403977002295027,0.02177761886316428,2.65369000297945
11.04,4.528557452848471e-05,-5.317795528010509e-05,-0.2403704812881278,0.02177268761890656,2.653690003292314
11.04125,4.521915048157159e-05,-5.310053544979959e-05,-0.2403432685097507,0.02176775804936731,2.653690003604332
11.0425,4.515282313686187e-05,-5.302322733007312e-05,-0.2403160618922761,0.02176283015378723,2.653690003915506
11.04375,4.508659235610006e-05,-5.294603076291024e-05,-0.2402888614336181,0.02175790393141129,2.653690004225838
11.045,4.502045800103065e-05,-5.286894559029552e-05,-0.2402616671316909,0.02175297938148445,2.65369000453533
11.04625,4.49544199333979e-05,-5.279197165421322e-05,-0.2402344789844087,0.02174805650325167,2.653690004843985
11.0475,4.488847801494639e-05,-5.271510879664803e-05,-0.2402072969896856,0.02174313529595792,2.653690005151804
11.04875,4.482263210742033e-05,-5.263835685958418e-05,-0.2401801211454358,0.02173821575884816,2.653690005458791
11.05,4.475688207256426e-05,-5.256171568500626e-05,-0.2401529514495734,0.02173329789116734,2.653690005764947
11.05125,4.469122777212264e-05,-5.248518511489884e-05,-0.2401257879000126,0.02172838169216046,2.653690006070275
11.0525,4.462566906783975e-05,-5.240876499124617e-05,-0.2400986304946675,0.02172346716107244,2.653690006374776
11.05375,4.456020582146005e-05,-5.233245515603283e-05,-0.2400714792314524,0.02171855429714828,2.653690006678453
11.055,4.449483789472807e-05,-5.225625545124339e-05,-0.2400443341082813,0.02171364309963293,2.653690006981309
11.05625,4.442956514938801e-05,-5.218016571886209e-05,-0.2400171951230684,0.02170873356777134,2.653690007283344
11.0575,4.436438744718441e-05,-5.210418580087351e-05,-0.2399900622737279,0.0217038257008085,2.653690007584563
11.05875,4.429930464986174e-05,-5.202831553926225e-05,-0.239962935558174,0.02169891949798936,2.653690007884966
11.06,4.423431661916426e-05,-5.195255477601253e-05,-0.2399358149743207,0.02169401495855888,2.653690008184556
11.06125,4.416942321740436e-05,-5.187690335374976e-05,-0.2399087005200849,0.0216891120817632,2.653690008483335
11.0625,4.410462430897739e-05,-5.180136111744878e-05,-0.2398815921933933,0.02168421086685299,2.653690008781306
11.06375,4.403991975875277e-05,-5.17259279126189e-05,-0.2398544899921751,0.02167931131308,2.65369000907847
11.065,4.397530943159994e-05,-5.165060358476948e-05,-0.2398273939143595,0.02167441341969601,2.65369000937483
11.06625,4.391079319238806e-05,-5.157538797940957e-05,-0.2398003039578757,0.02166951718595276,2.653690009670388
11.0675,4.384637090598656e-05,-5.150028094204848e-05,-0.2397732201206529,0.02166462261110201,2.653690009965145
11.06875,4.378204243726487e-05,-5.142528231819558e-05,-0.2397461424006203,0.02165972969439553,2.653690010259105
11.07,4.371780765109216e-05,-5.135039195335987e-05,-0.239719070795707,0.02165483843508507,2.653690010552269
11.07125,4.365366641233786e-05,-5.127560969305072e-05,-0.2396920053038423,0.02164994883242238,2.65369001084464
11.0725,4.358961858587138e-05,-5.120093538277746e-05,-0.2396649459229554,0.02164506088565925,2.653690011136219
11.07375,4.352566403656192e-05,-5.112636886804913e-05,-0.2396378926509753,0.0216401745940474,2.653690011427009
11.075,4.346180262927889e-05,-5.105190999437506e-05,-0.2396108454858314,0.02163528995683861,2.653690011717011
