r_dimensionless,u,u_prime,phi,phi_prime,enclosed_mass_integral
11.9592,1.532512805303101e-05,-1.81287744949186e-05,-0.2218952870813365,0.01855435864070644,2.653690102607887
11.9604,1.530338886176026e-05,-1.810321703896015e-05,-0.2218730240848631,0.01855063566961234,2.653690102648142
11.9616,1.528168031749871e-05,-1.807769535205365e-05,-0.2218507655552783,0.01854691381893632,2.653690102688291
11.9628,1.526000237760508e-05,-1.805220938485628e-05,-0.2218285114912403,0.01854319308822981,2.653690102728334
11.964,1.523835499946375e-05,-1.802675908805471e-05,-0.2218062618914074,0.01853947347704433,2.653690102768272
11.9652,1.521673814045904e-05,-1.800134441233545e-05,-0.2217840167544379,0.0185357549849314,2.653690102808104
11.9664,1.519515175797539e-05,-1.79759653083852e-05,-0.22176177607899,0.01853203761144253,2.653690102847832
11.9676,1.517359580939711e-05,-1.795062172689051e-05,-0.2217395398637221,0.01852832135612925,2.653690102887455
11.9688,1.515207025210864e-05,-1.792531361853803e-05,-0.2217173081072925,0.01852460621854307,2.653690102926973
11.97,1.513057504349429e-05,-1.790004093401432e-05,-0.2216950808083594,0.01852089219823551,2.653690102966388
11.9712,1.510911014093847e-05,-1.787480362400602e-05,-0.2216728579655811,0.0185171792947581,2.653690103005698
11.9724,1.508767550182559e-05,-1.784960163919977e-05,-0.2216506395776159,0.01851346750766235,2.653690103044905
11.9736,1.506627108354187e-05,-1.782443493028432e-05,-0.2216284256431222,0.01850975683649978,2.653690103084008
11.9748,1.504489684368427e-05,-1.779930344818977e-05,-0.2216062161607601,0.01850604728082272,2.653690103123008
11.976,1.502355274024648e-05,-1.777420714430053e-05,-0.2215840111291935,0.01850233884018499,2.653690103161906
11.9772,1.500223873126616e-05,-1.774914597005143e-05,-0.2215618105470866,0.01849863151414061,2.653690103200701
11.9784,1.498095477478087e-05,-1.772411987687712e-05,-0.2215396144131038,0.01849492530224359,2.653690103239394
11.9796,1.495970082882825e-05,-1.769912881621236e-05,-0.2215174227259091,0.01849122020404795,2.653690103277985
11.9808,1.493847685144595e-05,-1.767417273949194e-05,-0.2214952354841671,0.01848751621910771,2.653690103316475
11.982,1.491728280067151e-05,-1.76492515981505e-05,-0.2214730526865417,0.01848381334697685,2.653690103354863
11.9832,1.489611863454261e-05,-1.762436534362286e-05,-0.2214508743316975,0.01848011158720941,2.653690103393149
11.9844,1.48749843110968e-05,-1.759951392734368e-05,-0.2214287004182986,0.01847641093935938,2.653690103431335
11.9856,1.485387978837172e-05,-1.757469730074771e-05,-0.2214065309450092,0.01847271140298079,2.65369010346942
11.9868,1.483280502440529e-05,-1.754991541527005e-05,-0.2213843659104937,0.01846901297762765,2.653690103507405
11.988,1.481175997739205e-05,-1.75251682225252e-05,-0.2213622053134177,0.01846531566285456,2.653690103545289
11.9892,1.479074460594428e-05,-1.750045567460619e-05,-0.2213400491524507,0.01846161945821773,2.653690103583073
11.9904,1.476975886874287e-05,-1.747577772368462e-05,-0.221317897426263,0.01845792436327365,2.653690103620758
11.9916,1.474880272446881e-05,-1.745113432193219e-05,-0.2212957501335248,0.01845423037757882,2.653690103658344
11.9928,1.472787613180298e-05,-1.742652542152049e-05,-0.2212736072729062,0.01845053750068971,2.65369010369583
11.994,1.470697904942636e-05,-1.74019509746212e-05,-0.2212514688430774,0.01844684573216282,2.653690103733218
11.9952,1.468611143601992e-05,-1.7377410933406e-05,-0.2212293348427088,0.01844315507155464,2.653690103770507
11.9964,1.466527325026452e-05,-1.735290525004647e-05,-0.2212072052704704,0.01843946551842164,2.653690103807698
11.9976,1.464446445084117e-05,-1.732843387671433e-05,-0.2211850801250324,0.01843577707232033,2.653690103844791
11.9988,1.462368499643075e-05,-1.730399676558116e-05,-0.2211629594050651,0.01843208973280719,2.653690103881786
12,1.460293484571425e-05,-1.727959386881869e-05,-0.2211408431092386,0.01842840349943871,2.653690103918684
12.0012,1.458221395748265e-05,-1.725522513872462e-05,-0.2211187312362241,0.01842471837177178,2.653690103955484
12.0024,1.456152229094937e-05,-1.723089052808071e-05,-0.2210966237846969,0.01842103434936497,2.653690103992187
12.0036,1.454085980542894e-05,-1.720658998978452e-05,-0.2210745207533329,0.0184173514317772,2.653690104028793
12.0048,1.45202264602358e-05,-1.718232347673351e-05,-0.2210524221408083,0.01841366961856744,2.653690104065303
12.006,1.449962221468453e-05,-1.715809094182525e-05,-0.2210303279457992,0.01840998890929464,2.653690104101717
12.0072,1.447904702808955e-05,-1.713389233795722e-05,-0.2210082381669817,0.01840630930351772,2.653690104138034
12.0084,1.445850085976544e-05,-1.710972761802699e-05,-0.2209861528030319,0.01840263080079566,2.653690104174256
12.0096,1.443798366902663e-05,-1.708559673493203e-05,-0.2209640718526258,0.01839895340068739,2.653690104210383
12.0108,1.441749541518767e-05,-1.706149964156989e-05,-0.2209419953144396,0.01839527710275185,2.653690104246414
12.012,1.439703605756307e-05,-1.703743629083813e-05,-0.2209199231871495,0.01839160190654801,2.65369010428235
12.0132,1.437660555546729e-05,-1.701340663563421e-05,-0.2208978554694314,0.01838792781163481,2.653690104318192
12.0144,1.435620386828831e-05,-1.698941062893987e-05,-0.2208757921599622,0.01838425481757147,2.653690104353938
12.0156,1.433583095582304e-05,-1.696544822420545e-05,-0.2208537332574225,0.01838058292391882,2.653690104389591
12.0168,1.431548677800985e-05,-1.694151937504341e-05,-0.2208316787604943,0.01837691213023825,2.65369010442515
12.018,1.429517129478714e-05,-1.691762403506617e-05,-0.2208096286678594,0.01837324243609115,2.653690104460615
12.0192,1.427488446609338e-05,-1.689376215788629e-05,-0.2207875829782,0.01836957384103891,2.653690104495986
12.0204,1.425462625186705e-05,-1.686993369711635e-05,-0.2207655416901979,0.01836590634464292,2.653690104531264
12.0216,1.423439661204655e-05,-1.684613860636877e-05,-0.2207435048025352,0.01836223994646458,2.653690104566449
12.0228,1.421419550657039e-05,-1.682237683925614e-05,-0.2207214723138938,0.01835857464606528,2.653690104601542
12.024,1.419402289537695e-05,-1.679864834939093e-05,-0.2206994442229557,0.0183549104430064,2.653690104636541
12.0252,1.417387873840474e-05,-1.677495309038571e-05,-0.2206774205284029,0.01835124733684934,2.653690104671449
12.0264,1.415376299559216e-05,-1.675129101585293e-05,-0.2206554012289172,0.01834758532715549,2.653690104706264
12.0276,1.41336756269239e-05,-1.672766207945813e-05,-0.2206333863231812,0.01834392441348642,2.653690104740987
12.0288,1.411361659276494e-05,-1.670406623530273e-05,-0.2206113758098809,0.01834026459540519,2.653690104775619
12.03,1.409358585366689e-05,-1.6680503437702e-05,-0.220589369687704,0.0183366058724756,2.653690104810159
12.0312,1.407358337018272e-05,-1.665697364097281e-05,-0.2205673679553383,0.01833294824426149,2.653690104844609
12.0324,1.405360910286531e-05,-1.663347679943188e-05,-0.2205453706114716,0.01832929171032667,2.653690104878967
12.0336,1.403366301226763e-05,-1.661001286739607e-05,-0.2205233776547919,0.01832563627023496,2.653690104913236
12.0348,1.401374505894255e-05,-1.658658179918212e-05,-0.2205013890839867,0.01832198192355017,2.653690104947413
12.036,1.399385520344303e-05,-1.656318354910686e-05,-0.220479404897744,0.01831832866983613,2.6536901049815
12.0372,1.397399340632203e-05,-1.653981807148711e-05,-0.2204574250947517,0.01831467650865664,2.653690105015498
12.0384,1.39541596281324e-05,-1.65164853206396e-05,-0.2204354496736974,0.01831102543957554,2.653690105049406
12.0396,1.393435382942714e-05,-1.64931852508812e-05,-0.2204134786332691,0.01830737546215664,2.653690105083224
12.0408,1.391457597078598e-05,-1.646991781655945e-05,-0.2203915119721547,0.01830372657596387,2.653690105116953
12.042,1.389482601312912e-05,-1.644668297241219e-05,-0.2203695496890456,0.01830007878056248,2.653690105150594
12.0432,1.387510391761012e-05,-1.642348067344479e-05,-0.2203475917826354,0.01829643207551869,2.653690105184145
12.0444,1.385540964538699e-05,-1.640031087466768e-05,-0.2203256382516175,0.01829278646039872,2.653690105217608
12.0456,1.383574315761786e-05,-1.637717353109144e-05,-0.2203036890946858,0.01828914193476882,2.653690105250983
12.0468,1.381610441546075e-05,-1.635406859772652e-05,-0.2202817443105338,0.0182854984981952,2.653690105284269
12.048,1.379649338007378e-05,-1.633099602958351e-05,-0.220259803897855,0.0182818561502441,2.653690105317468
12.0492,1.377691001261496e-05,-1.630795578167284e-05,-0.2202378678553433,0.01827821489048174,2.653690105350579
12.0504,1.37573542742424e-05,-1.628494780900505e-05,-0.220215936181692,0.01827457471847435,2.653690105383603
12.0516,1.37378261261142e-05,-1.626197206659071e-05,-0.2201940088755949,0.01827093563378818,2.65369010541654
12.0528,1.371832552938836e-05,-1.623902850944025e-05,-0.2201720859357456,0.01826729763598944,2.65369010544939
12.054,1.369885244523697e-05,-1.621611709258027e-05,-0.2201501673608378,0.01826366072464441,2.653690105482153
12.0552,1.367940683512511e-05,-1.61932377713733e-05,-0.2201282531495681,0.01826002489932056,2.653690105514829
12.0564,1.365998866079591e-05,-1.61703905015007e-05,-0.2201063433006358,0.01825639015958645,2.65369010554742
12.0576,1.364059788400336e-05,-1.614757523865624e-05,-0.2200844378127402,0.01825275650501071,2.653690105579924
12.0588,1.362123446650149e-05,-1.612479193853377e-05,-0.2200625366845807,0.01824912393516195,2.653690105612343
12.06,1.360189837004438e-05,-1.610204055682715e-05,-0.2200406399148568,0.01824549244960882,2.653690105644677
12.0612,1.358258955638597e-05,-1.607932104923013e-05,-0.2200187475022678,0.01824186204791994,2.653690105676925
12.0624,1.356330798728036e-05,-1.605663337143662e-05,-0.2199968594455132,0.01823823272966392,2.653690105709087
12.0636,1.354405362448151e-05,-1.603397747914037e-05,-0.2199749757432922,0.01823460449440939,2.653690105741165
12.0648,1.352482642974352e-05,-1.601135332803527e-05,-0.2199530963943044,0.01823097734172498,2.653690105773158
12.066,1.350562636482033e-05,-1.598876087381508e-05,-0.219931221397249,0.01822735127117931,2.653690105805067
12.0672,1.348645339147211e-05,-1.596620007218064e-05,-0.2199093507508256,0.01822372628234104,2.653690105836892
12.0684,1.346730747170115e-05,-1.594367087911054e-05,-0.2198874844537359,0.01822010237477977,2.653690105868633
12.0696,1.344818856782688e-05,-1.592117325094702e-05,-0.2198656225046848,0.01821647954806642,2.65369010590029
12.0708,1.34290966421903e-05,-1.589870714405704e-05,-0.2198437649023776,0.01821285780177199,2.653690105931863
12.072,1.341003165713227e-05,-1.587627251480742e-05,-0.2198219116455192,0.01820923713546749,2.653690105963353
12.0732,1.339099357499378e-05,-1.585386931956512e-05,-0.2198000627328148,0.01820561754872393,2.65369010599476
12.0744,1.337198235811571e-05,-1.583149751469694e-05,-0.2197782181629696,0.01820199904111229,2.653690106026084
12.0756,1.3352997968839e-05,-1.580915705656982e-05,-0.2197563779346888,0.0181983816122036,2.653690106057325
12.0768,1.333404036950462e-05,-1.578684790155068e-05,-0.2197345420466774,0.01819476526156885,2.653690106088484
12.078,1.331510952245343e-05,-1.576457000600634e-05,-0.2197127104976405,0.01819114998877905,2.65369010611956
12.0792,1.329620539002642e-05,-1.574232332630374e-05,-0.2196908832862834,0.01818753579340521,2.653690106150555
12.0804,1.327732793456642e-05,-1.572010781881195e-05,-0.2196690604113111,0.01818392267501832,2.653690106181468
12.0816,1.325847711860737e-05,-1.569792344011929e-05,-0.2196472418714307,0.01818031063319018,2.6536901062123
12.0828,1.323965290503122e-05,-1.567577014721322e-05,-0.2196254276653526,0.01817669966749399,2.65369010624305
12.084,1.322085525675691e-05,-1.56536478971236e-05,-0.2196036177917877,0.01817308977750312,2.653690106273718
12.0852,1.320208413670337e-05,-1.563155664688034e-05,-0.2195818122494468,0.01816948096279095,2.653690106304306
12.0864,1.318333950778948e-05,-1.56094963535132e-05,-0.2195600110370408,0.01816587322293082,2.653690106334814
12.0876,1.31646213329342e-05,-1.558746697405211e-05,-0.2195382141532805,0.01816226655749613,2.65369010636524
12.0888,1.314592957505638e-05,-1.556546846552686e-05,-0.2195164215968768,0.01815866096606021,2.653690106395586
12.09,1.3127264197075e-05,-1.554350078496734e-05,-0.2194946333665404,0.01815505644819647,2.653690106425852
12.0912,1.310862516190891e-05,-1.552156388940336e-05,-0.2194728494609823,0.01815145300347824,2.653690106456038
12.0924,1.309001243247707e-05,-1.549965773586479e-05,-0.2194510698789132,0.01814785063147891,2.653690106486145
12.0936,1.307142597169871e-05,-1.547778228138187e-05,-0.2194292946190441,0.01814424933177185,2.653690106516172
12.0948,1.305286574263594e-05,-1.545593748314875e-05,-0.2194075236800871,0.01814064910393099,2.65369010654612
12.096,1.303433170871871e-05,-1.543412329878157e-05,-0.2193857570607583,0.01813704994753182,2.653690106575988
12.0972,1.301582383343508e-05,-1.541233968596311e-05,-0.2193639947597741,0.01813345186215002,2.653690106605778
12.0984,1.299734208027318e-05,-1.539058660237628e-05,-0.219342236775851,0.01812985484736134,2.653690106635489
12.0996,1.297888641272117e-05,-1.536886400570397e-05,-0.2193204831077056,0.01812625890274148,2.653690106665122
12.1008,1.296045679426711e-05,-1.534717185362898e-05,-0.2192987337540543,0.01812266402786616,2.653690106694677
12.102,1.294205318839917e-05,-1.532551010383423e-05,-0.2192769887136139,0.0181190702223111,2.653690106724153
12.1032,1.292367555860541e-05,-1.530387871400252e-05,-0.2192552479851006,0.01811547748565201,2.653690106753552
12.1044,1.2905323868374e-05,-1.528227764181679e-05,-0.2192335115672311,0.0181118858174646,2.653690106782873
12.1056,1.288699808119301e-05,-1.526070684495982e-05,-0.2192117794587219,0.0181082952173246,2.653690106812117
12.1068,1.286869816055058e-05,-1.523916628111451e-05,-0.2191900516582894,0.0181047056848077,2.653690106841283
12.108,1.285042407003583e-05,-1.521765590807964e-05,-0.2191683281646514,0.01810111721949006,2.653690106870373
12.1092,1.283217577361122e-05,-1.519617568408237e-05,-0.2191466089765289,0.01809752982094933,2.653690106899385
12.1104,1.281395323532547e-05,-1.517472556744884e-05,-0.2191248940926442,0.01809394348876357,2.653690106928321
12.1116,1.279575641922719e-05,-1.515330551650506e-05,-0.2191031835117194,0.01809035822251083,2.653690106957181
12.1128,1.277758528936511e-05,-1.513191548957717e-05,-0.2190814772324767,0.01808677402176916,2.653690106985964
12.114,1.275943980978786e-05,-1.511055544499116e-05,-0.2190597752536383,0.0180831908861166,2.653690107014671
12.1152,1.274131994454411e-05,-1.508922534107314e-05,-0.2190380775739264,0.0180796088151312,2.653690107043303
12.1164,1.272322565768257e-05,-1.506792513614923e-05,-0.2190163841920632,0.01807602780839101,2.653690107071859
12.1176,1.270515691325185e-05,-1.504665478854541e-05,-0.2189946951067707,0.01807244786547408,2.65369010710034
12.1188,1.268711367530069e-05,-1.502541425658784e-05,-0.2189730103167711,0.01806886898595845,2.653690107128745
12.12,1.266909590787768e-05,-1.500420349860252e-05,-0.2189513298207868,0.01806529116942218,2.653690107157075
12.1212,1.265110357509925e-05,-1.498302247299327e-05,-0.2189296536175404,0.0180617144154436,2.653690107185331
12.1224,1.263313664144486e-05,-1.496187113858062e-05,-0.2189079817057585,0.01805813872360252,2.653690107213512
12.1236,1.261519507151517e-05,-1.494074945432413e-05,-0.2188863140841689,0.01805456409347933,2.653690107241618
12.1248,1.25972788299109e-05,-1.491965737918346e-05,-0.2188646507514994,0.01805099052465441,2.653690107269651
12.126,1.25793878812327e-05,-1.489859487211815e-05,-0.2188429917064778,0.01804741801670809,2.653690107297609
12.1272,1.256152219008133e-05,-1.487756189208791e-05,-0.2188213369478318,0.01804384656922076,2.653690107325493
12.1284,1.254368172105742e-05,-1.485655839805228e-05,-0.2187996864742893,0.01804027618177277,2.653690107353304
12.1296,1.252586643876174e-05,-1.483558434897096e-05,-0.218778040284578,0.01803670685394451,2.653690107381041
12.1308,1.250807630779493e-05,-1.48146397038035e-05,-0.2187563983774257,0.01803313858531631,2.653690107408705
12.132,1.249031129275772e-05,-1.479372442150956e-05,-0.2187347607515603,0.01802957137546856,2.653690107436296
12.1332,1.247257135825084e-05,-1.477283846104879e-05,-0.2187131274057094,0.01802600522398163,2.653690107463814
12.1344,1.24548564689178e-05,-1.475198178142997e-05,-0.2186914983386013,0.01802244013043603,2.65369010749126
12.1356,1.243716658974122e-05,-1.473115434205115e-05,-0.2186698735489678,0.01801887609441376,2.653690107518632
12.1368,1.241950168586442e-05,-1.471035610249481e-05,-0.2186482530355421,0.01801531311549746,2.653690107545933
12.138,1.240186172243178e-05,-1.468958702234468e-05,-0.2186266367970576,0.01801175119326982,2.653690107573162
12.1392,1.23842466645876e-05,-1.466884706118436e-05,-0.2186050248322477,0.01800819032731348,2.653690107600318
12.1404,1.236665647747625e-05,-1.464813617859752e-05,-0.2185834171398458,0.01800463051721112,2.653690107627403
12.1416,1.234909112624208e-05,-1.462745433416787e-05,-0.2185618137185852,0.01800107176254541,2.653690107654417
12.1428,1.233155057602938e-05,-1.460680148747899e-05,-0.2185402145671994,0.01799751406289902,2.653690107681359
12.144,1.231403479198255e-05,-1.458617759811462e-05,-0.2185186196844217,0.01799395741785461,2.65369010770823
12.1452,1.229654373924587e-05,-1.456558262565834e-05,-0.2184970290689854,0.01799040182699484,2.653690107735029
12.1464,1.227907738296373e-05,-1.454501652969388e-05,-0.218475442719624,0.0179868472899024,2.653690107761758
12.1476,1.226163568830559e-05,-1.452447926983373e-05,-0.218453860635071,0.01798329380616004,2.653690107788417
12.1488,1.224421862074546e-05,-1.450397080604009e-05,-0.2184322828140633,0.01797974137535182,2.653690107815005
12.15,1.222682614595948e-05,-1.448349109850719e-05,-0.2184107092553397,0.01797618999706269,2.653690107841522
12.1512,1.220945822962732e-05,-1.446304010743326e-05,-0.2183891399576391,0.01797263967087759,2.65369010786797
12.1524,1.219211483742872e-05,-1.444261779301671e-05,-0.2183675749197005,0.01796909039638149,2.653690107894348
12.1536,1.217479593504335e-05,-1.442222411545578e-05,-0.2183460141402629,0.01796554217315933,2.653690107920656
12.1548,1.215750148815096e-05,-1.440185903494885e-05,-0.218324457618065,0.01796199500079607,2.653690107946895
12.156,1.214023146243123e-05,-1.438152251169419e-05,-0.2183029053518459,0.01795844887887666,2.653690107973064
12.1572,1.212298582356388e-05,-1.436121450589015e-05,-0.2182813573403445,0.01795490380698605,2.653690107999164
12.1584,1.210576453722865e-05,-1.434093497773507e-05,-0.2182598135822998,0.01795135978470921,2.653690108025195
12.1596,1.20885675691052e-05,-1.432068388742722e-05,-0.2182382740764505,0.01794781681163107,2.653690108051157
12.1608,1.207139488488652e-05,-1.430046119518018e-05,-0.2182167388215359,0.01794427488733666,2.653690108077051
12.162,1.205424645052878e-05,-1.428026686150975e-05,-0.2181952078162977,0.0179407340114121,2.653690108102877
12.1632,1.203712223222999e-05,-1.426010084720942e-05,-0.2181736810594803,0.01793719418344457,2.653690108128634
12.1644,1.20200221961971e-05,-1.423996311308296e-05,-0.2181521585498281,0.01793365540302131,2.653690108154323
12.1656,1.2002946308637e-05,-1.421985361993407e-05,-0.2181306402860855,0.01793011766972953,2.653690108179944
12.1668,1.198589453575669e-05,-1.419977232856655e-05,-0.2181091262669971,0.01792658098315646,2.653690108205498
12.168,1.196886684376306e-05,-1.417971919978408e-05,-0.2180876164913071,0.01792304534288932,2.653690108230983
12.1692,1.195186319886308e-05,-1.415969419439047e-05,-0.2180661109577604,0.01791951074851536,2.653690108256402
12.1704,1.193488356726365e-05,-1.413969727318941e-05,-0.218044609665101,0.01791597719962177,2.653690108281753
12.1716,1.191792791517173e-05,-1.411972839698467e-05,-0.2180231126120736,0.01791244469579581,2.653690108307038
12.1728,1.190099620879429e-05,-1.409978752658002e-05,-0.2180016197974226,0.01790891323662468,2.653690108332255
12.174,1.188408841434412e-05,-1.407987462278593e-05,-0.2179801312198924,0.01790538282169564,2.653690108357406
12.1752,1.186720449825253e-05,-1.405998964666388e-05,-0.21795864687823,0.01790185345059687,2.653690108382491
12.1764,1.185034442722779e-05,-1.404013255959342e-05,-0.217937166771185,0.01789832512291778,2.653690108407509
12.1776,1.18335081679961e-05,-1.402030332297468e-05,-0.2179156908975075,0.01789479783824785,2.653690108432461
12.1788,1.181669568728356e-05,-1.400050189820766e-05,-0.2178942192559472,0.01789127159617655,2.653690108457347
12.18,1.179990695181634e-05,-1.398072824669248e-05,-0.2178727518452543,0.01788774639629337,2.653690108482167
12.1812,1.17831419283206e-05,-1.396098232982922e-05,-0.2178512886641786,0.0178842222381878,2.653690108506922
12.1824,1.176640058352245e-05,-1.394126410901791e-05,-0.2178298297114701,0.01788069912144931,2.653690108531611
12.1836,1.174968288414808e-05,-1.392157354565868e-05,-0.2178083749858787,0.0178771770456674,2.653690108556235
12.1848,1.173298879692359e-05,-1.390191060115153e-05,-0.2177869244861544,0.01787365601043153,2.653690108580794
12.186,1.171631828857517e-05,-1.388227523689659e-05,-0.2177654782110472,0.01787013601533119,2.653690108605288
12.1872,1.16996713258309e-05,-1.386266741429616e-05,-0.217744036159307,0.01786661705995588,2.653690108629718
12.1884,1.168304787559204e-05,-1.384308709495149e-05,-0.2177225983296856,0.01786309914389582,2.653690108654083
12.1896,1.166644790506504e-05,-1.382353424081441e-05,-0.217701164720938,0.01785958226674261,2.653690108678383
12.1908,1.164987138148731e-05,-1.380400881387231e-05,-0.2176797353318197,0.01785606642808796,2.653690108702619
12.192,1.163331827209635e-05,-1.378451077611266e-05,-0.2176583101610861,0.01785255162752361,2.653690108726791
12.1932,1.161678854412958e-05,-1.376504008952285e-05,-0.2176368892074926,0.01784903786464126,2.6536901087509
12.1944,1.160028216482448e-05,-1.374559671609036e-05,-0.2176154724697947,0.01784552513903266,2.653690108774944
12.1956,1.158379910141847e-05,-1.372618061780258e-05,-0.2175940599467476,0.01784201345028951,2.653690108798925
12.1968,1.156733932114902e-05,-1.370679175664696e-05,-0.2175726516371069,0.01783850279800355,2.653690108822842
12.198,1.155090279125362e-05,-1.368743009461096e-05,-0.217551247539628,0.0178349931817665,2.653690108846696
12.1992,1.153448947896966e-05,-1.366809559368196e-05,-0.2175298476530662,0.01783148460117009,2.653690108870487
12.2004,1.151809935153501e-05,-1.364878821584786e-05,-0.217508451976177,0.01782797705580605,2.653690108894216
12.2016,1.150173237631768e-05,-1.362950792324612e-05,-0.2174870605077173,0.01782447054526664,2.653690108917881
12.2028,1.14853885210094e-05,-1.361025467838612e-05,-0.2174656732464472,0.01782096506914562,2.653690108941484
12.204,1.146906775335108e-05,-1.359102844383376e-05,-0.2174442901911276,0.01781746062703692,2.653690108965025
12.2052,1.145277004108374e-05,-1.357182918215503e-05,-0.2174229113405194,0.0178139572185345,2.653690108988503
12.2064,1.143649535194838e-05,-1.355265685591593e-05,-0.2174015366933834,0.01781045484323231,2.653690109011919
12.2076,1.142024365368594e-05,-1.353351142768235e-05,-0.2173801662484805,0.01780695350072431,2.653690109035273
12.2088,1.140401491403744e-05,-1.351439286002033e-05,-0.2173588000045715,0.01780345319060444,2.653690109058566
12.21,1.138780910074382e-05,-1.349530111549576e-05,-0.2173374379604173,0.01779995391246665,2.653690109081797
12.2112,1.137162618154611e-05,-1.347623615667467e-05,-0.2173160801147788,0.01779645566590491,2.653690109104966
12.2124,1.135546612418524e-05,-1.345719794612297e-05,-0.2172947264664166,0.01779295845051314,2.653690109128075
12.2136,1.133932889640222e-05,-1.343818644640664e-05,-0.2172733770140918,0.01778946226588532,2.653690109151122
12.2148,1.13232144660306e-05,-1.341920162019806e-05,-0.2172520317565662,0.01778596711161579,2.653690109174108
12.216,1.130712280123382e-05,-1.340024343054866e-05,-0.2172306906926051,0.01778247298730038,2.653690109197034
12.2172,1.129105387024876e-05,-1.338131184059429e-05,-0.2172093538209749,0.01777897989253526,2.653690109219899
12.2184,1.127500764131222e-05,-1.336240681347069e-05,-0.2171880211404418,0.01777548782691659,2.653690109242703
12.2196,1.125898408266107e-05,-1.334352831231367e-05,-0.2171666926497719,0.01777199679004054,2.653690109265447
12.2208,1.124298316253218e-05,-1.332467630025907e-05,-0.2171453683477317,0.01776850678150326,2.653690109288131
12.222,1.122700484916234e-05,-1.33058507404426e-05,-0.2171240482330874,0.01776501780090093,2.653690109310755
12.2232,1.121104911078845e-05,-1.328705159600013e-05,-0.2171027323046051,0.0177615298478297,2.653690109333319
12.2244,1.119511591564729e-05,-1.326827883006739e-05,-0.2170814205610512,0.01775804292188575,2.653690109355824
12.2256,1.117920523197577e-05,-1.324953240578022e-05,-0.217060113001192,0.01775455702266523,2.653690109378269
12.2268,1.116331702801069e-05,-1.323081228627436e-05,-0.2170388096237935,0.01775107214976431,2.653690109400655
12.228,1.114745127205124e-05,-1.321211843475731e-05,-0.2170175104276229,0.01774758830277942,2.653690109422981
12.2292,1.113160793271892e-05,-1.319345081480697e-05,-0.2169962154114505,0.01774410548130846,2.653690109445249
12.2304,1.111578697873879e-05,-1.317480939012029e-05,-0.216974924574048,0.01774062368494979,2.653690109467457
12.2316,1.109998837883607e-05,-1.315619412439437e-05,-0.216953637914187,0.01773714291330176,2.653690109489607
12.2328,1.108421210173584e-05,-1.31376049813262e-05,-0.2169323554306391,0.01773366316596273,2.653690109511698
12.234,1.106845811616334e-05,-1.311904192461288e-05,-0.216911077122176,0.01773018444253108,2.653690109533731
12.2352,1.105272639084365e-05,-1.310050491795142e-05,-0.2168898029875692,0.01772670674260516,2.653690109555706
12.2364,1.103701689450198e-05,-1.308199392503889e-05,-0.2168685330255905,0.01772323006578334,2.653690109577622
12.2376,1.102132959586349e-05,-1.306350890957236e-05,-0.2168472672350115,0.01771975441166398,2.65369010959948
12.2388,1.10056644636533e-05,-1.304504983524883e-05,-0.2168260056146037,0.01771627977984544,2.653690109621281
12.24,1.099002146659662e-05,-1.302661666576541e-05,-0.2168047481631388,0.01771280616992608,2.653690109643024
12.2412,1.097440057345829e-05,-1.300820936486478e-05,-0.2167834948793889,0.01770933358150445,2.653690109664709
12.2424,1.095880175330523e-05,-1.298982789663689e-05,-0.2167622457621294,0.01770586201418043,2.653690109686337
12.2436,1.094322497534273e-05,-1.297147222533074e-05,-0.2167410008101372,0.01770239146755459,2.653690109707908
12.2448,1.092767020877682e-05,-1.295314231519621e-05,-0.2167197600221893,0.01769892194122745,2.653690109729422
12.246,1.09121374228136e-05,-1.293483813048319e-05,-0.2166985233970626,0.01769545343479957,2.653690109750878
12.2472,1.089662658665903e-05,-1.291655963544148e-05,-0.2166772909335343,0.0176919859478715,2.653690109772278
12.2484,1.08811376695192e-05,-1.289830679432101e-05,-0.2166560626303811,0.01768851948004379,2.653690109793622
12.2496,1.08656706406001e-05,-1.288007957137158e-05,-0.2166348384863802,0.01768505403091696,2.653690109814909
12.2508,1.085022546910782e-05,-1.286187793084311e-05,-0.2166136185003085,0.01768158960009159,2.653690109836139
12.252,1.083480212424835e-05,-1.284370183698539e-05,-0.2165924026709429,0.0176781261871682,2.653690109857314
12.2532,1.081940057522775e-05,-1.282555125404833e-05,-0.2165711909970605,0.01767466379174735,2.653690109878433
12.2544,1.08040207912756e-05,-1.280742614630887e-05,-0.2165499834774384,0.01767120241342969,2.653690109899495
12.2556,1.07886627418937e-05,-1.278932647835695e-05,-0.216528780110857,0.01766774205181711,2.653690109920502
12.2568,1.077332639675882e-05,-1.27712522149837e-05,-0.2165075808960985,0.0176642827065123,2.653690109941453
12.258,1.075801172555053e-05,-1.275320332098341e-05,-0.2164863858319451,0.01766082437711799,2.653690109962349
12.2592,1.074271869794844e-05,-1.27351797611505e-05,-0.2164651949171792,0.01765736706323689,2.65369010998319
12.2604,1.072744728363211e-05,-1.271718150027925e-05,-0.216444008150583,0.01765391076447171,2.653690110003975
12.2616,1.071219745228115e-05,-1.269920850316405e-05,-0.216422825530939,0.01765045548042518,2.653690110024706
12.2628,1.069696917357518e-05,-1.26812607345993e-05,-0.2164016470570293,0.01764700121070001,2.653690110045381
12.264,1.068176241719375e-05,-1.266333815937927e-05,-0.2163804727276362,0.01764354795489891,2.653690110066002
