r_kpc,true_v_kms,fit_v_kms,fit_se_kms
1.446425,20.56672941906082,20.55274930025042,0.4282220271069863
1.4564,20.65517602694527,20.64015231098373,0.4280017602489942
1.466375,20.74274661889941,20.72666830346392,0.427741929592212
1.47635,20.82944178912541,20.81229802235097,0.4274429716791525
1.486325,20.9152622193138,20.89704230169792,0.4271053301885395
1.4963,21.00020867792498,20.98090206417858,0.4267294558470927
1.506275,21.08428201945756,21.0638783203015,0.4263158062459951
1.51625,21.16748318370353,21.1459721676107,0.4258648457520064
1.526225,21.24981319499075,21.22718478987341,0.4253770453340849
1.5362,21.33127316141296,21.30751745625511,0.424852882442759
1.546175,21.41186427404769,21.38697152048227,0.4242928408754673
1.55615,21.49158780616218,21.46554841999297,0.423697410627477
1.566125,21.57044511240786,21.54324967507588,0.423067087778974
1.5761,21.64843762800346,21.62007688799778,0.4224023743120451
1.586075,21.72556686790717,21.69603174212004,0.4217037780150716
1.59605,21.80183442597818,21.77111600100435,0.4209718123032116
1.606025,21.8772419741278,21.84533150750807,0.4202069961151682
1.616,21.95179126146051,21.91868018286936,0.4194098537375741
1.625975,22.02548411340534,21.99116402578274,0.4185809146805137
1.63595,22.09832243083771,22.0627851114651,0.4177207135265392
1.645925,22.17030818919221,22.13354559071266,0.4168297898135865
1.6559,22.24144343756652,22.20344768894914,0.4159086878379609
1.665875,22.31173029781689,22.27249370526559,0.4149579565794792
1.67585,22.38117096364534,22.34068601145207,0.4139781494984127
1.685825,22.44976769967904,22.40802705102158,0.4129698244094873
1.6958,22.51752284054212,22.47451933822662,0.4119335433590374
1.705775,22.58443878992023,22.54016545706854,0.4108698724738769
1.71575,22.65051801961817,22.60496806030081,0.409779381738316
1.725725,22.71576306861075,22.66892986842443,0.4086626450511326
1.7357,22.78017654208816,22.7320536686789,0.4075202397697857
1.745675,22.84376111049351,22.79434231402674,0.4063527469250269
1.75565,22.9065195085572,22.85579872213204,0.4051607507218037
1.765625,22.96845453432343,22.91642587433566,0.4039448387187595
1.7756,23.02956904817417,22.97622681462313,0.4027056013916115
1.785575,23.08986597184557,23.03520464859136,0.4014436322202554
1.79555,23.14934828744321,23.09336254240774,0.4001595273926739
1.805525,23.20801903644978,23.15070372176918,0.3988538857393831
1.8155,23.26588131873244,23.20723147085416,0.3975273085342485
