run,case,t,r,rho,vf2,vb2,vtotal2,mass_field
J479_R24,coupled_rotated,0.0,12.0,1.7688143170731715e-15,0.22114084314959345,0.21203436938984693,0.43317521253944036,33.34725351587594
J479_R24,coupled_rotated,0.0,1.0116885382292078,1.3167624856614537,0.5704881321946097,0.2346110001402398,0.8050991323348495,7.252760025226841
J479_R24,coupled_rotated,0.0,2.0233770764584156,0.2554072794527994,0.9855671812488342,0.4636907028582755,1.4492578841071098,25.05953007940445
J479_R24,coupled_rotated,0.0,4.046754152916831,0.001263114440750199,0.653804287053263,0.4692220002804796,1.1230262873337427,33.247917562949404
J479_R24,coupled_rotated,0.0,10.116885382292079,1.579182827993828e-12,0.26230307224792865,0.2473166575608651,0.5096197298087938,33.347253510349894
J479_R24,coupled_rotated,0.075,0.1,2.3122144076118065,0.00868291042857947,0.00319176186497947,0.01187467229355894,0.010911267045681386
J479_R24,coupled_rotated,0.075,0.125,2.3049555198170983,0.012920979148483015,0.004976892447510211,0.017897871595993226,0.02029622658503057
J479_R24,coupled_rotated,0.075,0.15000000000000002,2.2961623869534247,0.01825290658281467,0.0071487790529402625,0.025401685635754935,0.03440591833633881
J479_R24,coupled_rotated,0.075,0.17500000000000002,2.2857941243966917,0.024459561057388415,0.009701545969143823,0.03416110702653224,0.0537893841295457
J479_R24,coupled_rotated,0.075,0.2,2.27387698995631,0.03151702160019906,0.012628328064167298,0.04414534966436636,0.07921091481777297
J479_R24,coupled_rotated,0.075,0.225,2.2604508272939943,0.0394844779592698,0.015921308871166724,0.055405786830436524,0.1116397312989031
J479_R24,coupled_rotated,0.075,0.25,2.2455426810471835,0.04834376699652941,0.01957176351676016,0.06791553051328958,0.1518764232431535
J479_R24,coupled_rotated,0.075,0.275,2.2291784741377265,0.05804585527821155,0.02357010608749578,0.08161596136570733,0.20059207576470234
J479_R24,coupled_rotated,0.075,0.30000000000000004,2.2113924416493953,0.06856745060659905,0.02790594099406432,0.09647339160066337,0.25849319892128714
J479_R24,coupled_rotated,0.075,0.325,2.1922214677115077,0.07989152125716127,0.032568117864041485,0.11245963912120276,0.32628260114529384
J479_R24,coupled_rotated,0.075,0.35,2.1717047204736386,0.09199061109183246,0.03754478947158919,0.12953540056342167,0.4045958392074712
J479_R24,coupled_rotated,0.075,0.375,2.1498828069385096,0.10483259525140803,0.0428234721968086,0.14765606744821663,0.49401196664786357
J479_R24,coupled_rotated,0.075,0.4,2.1267998055011756,0.11838689702649151,0.04839110849833072,0.16677800552482222,0.5950774495675473
J479_R24,coupled_rotated,0.075,0.42500000000000004,2.1025013313495253,0.13262200134832172,0.05423413088014542,0.18685613222846714,0.7082953187384475
J479_R24,coupled_rotated,0.075,0.45000000000000007,2.0770356754504484,0.14750433586570938,0.06033852683738321,0.2078428627030926,0.8341173682710373
J479_R24,coupled_rotated,0.075,0.475,2.0504523901195744,0.16299862424855874,0.06668990427545832,0.22968852852401705,0.9729430329205789
J479_R24,coupled_rotated,0.075,0.5,2.0228033972884907,0.17906893095918042,0.07327355691224242,0.2523424878714228,1.1251232759750782
J479_R24,coupled_rotated,0.075,0.525,1.9941416860080365,0.195678176556109,0.08007452919327819,0.2757527057493872,1.2909563560666888
J479_R24,coupled_rotated,0.075,0.55,1.9645221441900926,0.212788518960147,0.08707768027491489,0.29986619923506186,1.4706886654535907
J479_R24,coupled_rotated,0.075,0.5750000000000001,1.934000496415925,0.23036113515035553,0.09426774665905259,0.32462888180940813,1.6645119546802136
J479_R24,coupled_rotated,0.075,0.6,1.9026339150832976,0.24835681563211337,0.10162940309529363,0.349986218727407,1.8725662739011248
J479_R24,coupled_rotated,0.075,0.625,1.8704801786954026,0.2667356476341878,0.10914732140107239,0.3758829690352602,2.0949368776452
J479_R24,coupled_rotated,0.075,0.65,1.8375980423606537,0.28545757528838794,0.11680622688711916,0.4022638021755071,2.3316576957376425
J479_R24,coupled_rotated,0.075,0.675,1.8040466317640362,0.3044820811889968,0.1245909521137742,0.42907303330277097,2.582708407415325
J479_R24,coupled_rotated,0.075,0.7000000000000001,1.7698855782916019,0.3237687879913695,0.1324864877425852,0.4562552757339547,2.8480190082830013
J479_R24,coupled_rotated,0.075,0.725,1.735174649629475,0.34327710356482827,0.14047803028671557,0.48375513385154384,3.1274667974440566
J479_R24,coupled_rotated,0.075,0.75,1.6999736529630012,0.3629668392304308,0.14855102660241656,0.5115178658328474,3.420881866869087
J479_R24,coupled_rotated,0.075,0.775,1.664342301999969,0.38279782778431465,0.15669121500168035,0.539489042785995,3.7280440150897345
