run,case,t,N,T,Qg,Ea,Es,Wf,Vb,Wb,E,I,mixed_orthogonal_number_fraction,Es_tail_bound
J959_R24,coupled_rotated,0.2225,33.34725351587581,12.481234697756326,3.9150315057061142,0.4153954688904235,0.005189458653739148,-25.13815154327237,-34.51118538305201,-11.592234781371127,-42.83767525397152,101.20713071874309,0.03884002763288657,9.00951982644051e-26
J959_R24,coupled_rotated,0.225,33.3472535158758,12.481155580277902,3.914851108205626,0.41525080104438855,0.005315344805928579,-25.137868607031475,-34.51106413646796,-11.59236740008616,-42.83767525397151,101.20852824347566,0.03882631330683992,9.009519816773113e-26
J959_R24,coupled_rotated,0.2275,33.347253515875806,12.481075926136144,3.914668970136968,0.4151042542531389,0.005442940028448965,-25.137582771264636,-34.510941633233074,-11.592501302446095,-42.837675253971454,101.20994100625677,0.038812467430942584,9.009519845333785e-26
J959_R24,coupled_rotated,0.23,33.34725351587581,12.48099574241699,3.914485100005993,0.41495582438706297,0.005572249613100334,-25.13729404429827,-34.51081787648323,-11.592636482274028,-42.837675253971454,101.21136899467234,0.03879849064972009,9.009519958291831e-26
J959_R24,coupled_rotated,0.2325,33.34725351587581,12.480915036099832,3.914299506378673,0.41480550746128303,0.005703278711195893,-25.137002434529577,-34.510692869381664,-11.592772933347142,-42.837675253971454,101.21281219617977,0.038784383611029156,9.009519634594312e-26
J959_R24,coupled_rotated,0.23500000000000001,33.347253515875806,12.480833814055186,3.9141121978801663,0.41465329963805847,0.00583603233093711,-25.136707950425922,-34.510566615118975,-11.59291064939751,-42.83767525397148,101.21427059810799,0.038770146965967985,9.009519749241522e-26
J959_R24,coupled_rotated,0.23750000000000002,33.34725351587583,12.480752083042447,3.9139231831938797,0.41449919722909523,0.005970515334889162,-25.13641060052417,-34.51043911691279,-11.5930496241127,-42.83767525397154,101.21574418765842,0.03875578136878705,9.009520042323265e-26
J959_R24,coupled_rotated,0.24,33.347253515875806,12.480669849707764,3.913732471060532,0.4143431966977484,0.006106732437556208,-25.136110393429984,-34.51031037800758,-11.593189851136422,-42.837675253971526,101.21723295190478,0.03874128747679953,9.009519932027034e-26
J959_R24,coupled_rotated,0.2425,33.34725351587581,12.480587120581975,3.913540070277228,0.4141852946611309,0.006244688203056822,-25.135807337817532,-34.51018040167429,-11.593331324069274,-42.83767525397149,101.21873687779294,0.03872666595029338,9.009519712352235e-26
J959_R24,coupled_rotated,0.245,33.347253515875806,12.480503902078688,3.9133459896965013,0.4140254878921258,0.006384387042898828,-25.13550144242834,-34.51004919121051,-11.593474036469193,-42.83767525397154,101.22025595214241,0.038711917452442894,9.009519651395507e-26
J959_R24,coupled_rotated,0.2475,33.347253515875856,12.480420200492391,3.9131502382254206,0.41386377332129654,0.006525833213853719,-25.135192716070936,-34.509916749939684,-11.593617981852413,-42.83767525397151,101.22179016164601,0.03869704264922155,9.009519782074751e-26
J959_R24,coupled_rotated,0.25,33.34725351587579,12.48033602199672,3.9129528248246044,0.4137001480386981,0.006669030815929803,-25.134881167620055,-34.50978308121144,-11.593763153693876,-42.83767525397147,101.22333949287002,0.03868204220931499,9.00951931966563e-26
J959_R24,coupled_rotated,0.2525,33.34725351587582,12.480251372642776,3.9127537585072947,0.41353460929559765,0.006813983790444008,-25.134566806016327,-34.509648188400845,-11.593909545428062,-42.837675253971504,101.22490393225502,0.038666916804034446,9.009520362662659e-26
J959_R24,coupled_rotated,0.255,33.34725351587579,12.480166258357558,3.9125530483384563,0.41336715450609257,0.006960695918191427,-25.134249640265004,-34.50951207490858,-11.594057150449592,-42.83767525397147,101.22648346611577,0.03865166710723116,9.009519893511391e-26
J959_R24,coupled_rotated,0.2575,33.34725351587586,12.480080684942473,3.9123507034337694,0.4131977812486337,0.007109170817712364,-25.13392967943587,-34.50937474416046,-11.594205962113863,-42.837675253971454,101.22807808064238,0.038636293795211024,9.009519996291643e-26
J959_R24,coupled_rotated,0.26,33.34725351587584,12.479994658071947,3.9121467329587554,0.4130264872674592,0.007259411943655922,-25.133606932662264,-34.509236199607386,-11.594355973737855,-42.83767525397149,101.22968776189984,0.03862079754665024,9.009519486741663e-26
J959_R24,coupled_rotated,0.2625,33.347253515875835,12.479908183292132,3.9119411461277664,0.41285327047392434,0.0074114225852394975,-25.133281409140398,-34.50909644472491,-11.594507178600653,-42.83767525397148,101.2313124958283,0.038605179042510776,9.009518465049973e-26
J959_R24,coupled_rotated,0.265,33.347253515875835,12.479821266019691,3.9117339522031167,0.4126781289477477,0.007565205864803426,-25.132953118128935,-34.508955483013104,-11.59465956994417,-42.83767525397148,101.23295226824425,0.03858943896595742,9.009520228930792e-26
J959_R24,coupled_rotated,0.2675,33.347253515875806,12.47973391154067,3.9115251604940875,0.41250106093815714,0.007720764736460017,-25.132622068948013,-34.50881331799637,-11.594813140973905,-42.83767525397147,101.23460706484073,0.03857357800227514,9.009520527785046e-26
J959_R24,coupled_rotated,0.27,33.34725351587583,12.479646125009474,3.911314780356012,0.41232206486494893,0.007878101984835626,-25.132288270978815,-34.508669953223084,-11.594967884859546,-42.83767525397147,101.23627687118658,0.03855759683878642,9.009519396140804e-26
J959_R24,coupled_rotated,0.2725,33.34725351587581,12.479557911447897,3.911102821189339,0.412141139319457,0.008037220223905444,-25.131951733662667,-34.50852539226552,-11.595123794735606,-42.8376752539715,101.23796167272864,0.038541496164770456,9.009519317626642e-26
J959_R24,coupled_rotated,0.275,33.34725351587577,12.479469275744293,3.9108892924386547,0.4119582830654261,0.00819812189591958,-25.131612466500513,-34.508379638719326,-11.595280863702222,-42.83767525397147,101.23966145479045,0.038525276671381906,9.009519635417727e-26
J959_R24,coupled_rotated,0.2775,33.34725351587584,12.479380222652775,3.9106742035917996,0.4117734950398078,0.008360809270419413,-25.131270479052244,-34.508232696203606,-11.59543908482575,-42.83767525397147,101.24137620257424,0.03850893905157138,9.009522714229288e-26
J959_R24,coupled_rotated,0.28,33.34725351587581,12.479290756792526,3.9104575641788855,0.4115867743534542,0.00852528444334332,-25.130925780935883,-34.50808456836052,-11.595598451139457,-42.83767525397154,101.24310590115975,0.03849248400000537,9.009520583634845e-26
J959_R24,coupled_rotated,0.28250000000000003,33.34725351587583,12.479200882647186,3.9102393837713834,0.4113981202917445,0.008691549336220376,-25.13057838182694,-34.507935258854914,-11.595758955644223,-42.83767525397154,101.24485053550592,0.03847591221298814,9.00951656671222e-26
J959_R24,coupled_rotated,0.28500000000000003,33.34725351587583,12.479110604564324,3.910019671981167,0.41120753231510676,0.00885960569545111,-25.130228291457765,-34.50778477137436,-11.595920591309198,-42.837675253971526,101.24661009045022,0.03845922438838378,9.009517052587044e-26
J959_R24,coupled_rotated,0.28750000000000003,33.34725351587583,12.47901992675498,3.9097984384595916,0.41101501005947244,0.009029455091673957,-25.129875519616917,-34.50763310962863,-11.596083351072489,-42.8376752539715,101.24838455070991,0.03844242122553849,9.009526180885807e-26
J959_R24,coupled_rotated,0.29,33.34725351587578,12.478928853293299,3.9095756928965626,0.41082055333664086,0.009201098919216017,-25.1295200761482,-34.50748027734977,-11.596247227841904,-42.83767525397147,101.25017390088257,0.03842550342520449,9.009516503365688e-26
J959_R24,coupled_rotated,0.2925,33.34725351587579,12.47883738811623,3.9093514450195777,0.4106241621345637,0.009374538395627297,-25.129161970950463,-34.5073262782915,-11.596412214495519,-42.8376752539716,101.25197812544519,0.03840847168946416,9.009524230768983e-26
J959_R24,coupled_rotated,0.295,33.347253515875806,12.478745535023304,3.909125704592836,0.41042583661754917,0.009549774561296584,-25.128801213976125,-34.50717111622905,-11.59657830388246,-42.83767525397149,101.25379720875642,0.03839132672165499,9.009503977655803e-26
J959_R24,coupled_rotated,0.2975,33.3472535158758,12.478653297676491,3.908898481416271,0.4102255771263906,0.009726808279147955,-25.128437815231443,-34.50701479495918,-11.596745488823503,-42.837675253971476,101.25563113505585,0.03837406922629548,9.00952657551873e-26
J959_R24,coupled_rotated,0.3,33.347253515875835,12.478560679600124,3.908669785324633,0.4100233841784179,0.0099056402344165,-25.128071784774985,-34.50685731829965,-11.596913762111832,-42.83767525397146,101.25747988846389,0.038356699909011395,9.00952456243106e-26
J959_R24,baryon_quench,0.0,33.34725351587579,6.909411253730044,1.641294836662357,2.0141218753127738e-32,4.378886090867375e-29,-18.741591168176463,-30.78790293523635,-13.595074253190106,-40.97878801302041,184.10642549778947,2.2911478014748727e-33,0.0
J959_R24,baryon_quench,0.0025,33.347253515875785,6.909419901658499,1.6412969001546382,3.159303553300248e-30,1.4125044898501712e-26,-18.74159731535156,-30.78790749948193,-13.595071130978031,-40.97878801302035,184.10634053612276,3.355353995551709e-31,0.0
J959_R24,baryon_quench,0.005,33.34725351587578,6.909445845412985,1.6413030906433903,5.892225965697556e-30,2.5495506933344966e-26,-18.741615756881036,-30.787921192195697,-13.595061764372332,-40.978788013020356,184.1060856513776,6.285878110812212e-31,0.0
J959_R24,baryon_quench,0.0075,33.34725351587584,6.909489084900849,1.6413134081642935,7.917668192547576e-30,3.190413639985827e-26,-18.741646492777576,-30.78794401330792,-13.595046153464597,-40.978788013020356,184.10566084432165,8.708992936281314e-31,0.0
J959_R24,baryon_quench,0.01,33.34725351587579,6.90954961996768,1.6413278527768294,1.2605343773659061e-29,4.388367701451623e-26,-18.741689523062277,-30.7879759627026,-13.59502429840748,-40.97878801302036,184.10506611623242,1.1769760961668704e-30,0.0
J959_R24,baryon_quench,0.0125,33.347253515875806,6.909627450397313,1.6413464245642628,1.54859104507936e-29,5.954995024996596e-26,-18.741744847764682,-30.78801704021726,-13.594996199414695,-40.97878801302036,184.10430146890053,1.4790981270497268e-30,0.0
J959_R24,baryon_quench,0.015,33.347253515875806,6.909722575911832,1.6413691236336145,1.8455573103416044e-29,7.116016466159783e-26,-18.741812466922738,-30.788067245643088,-13.594961856760932,-40.97878801302038,184.1033669046266,1.8019072336210362e-30,0.0
J959_R24,baryon_quench,0.0175,33.347253515875785,6.909834996171593,1.6413959501156818,1.9951160526631654e-29,8.955856824149333e-26,-18.741892380582858,-30.788126578724793,-13.594921270781951,-40.97878801302038,184.10226242622403,2.0768756613620802e-30,0.0
J959_R24,baryon_quench,0.02,33.34725351587579,6.909964710775224,1.641426904164984,2.263034149774145e-29,9.874249884822872e-26,-18.74198458879981,-30.788195039160804,-13.594874441874467,-40.978788013020406,184.10098803701604,2.207220075655365e-30,0.0
J959_R24,baryon_quench,0.0225,33.3472535158758,6.910111719259653,1.641461985959771,2.141049709261175e-29,1.0001758091322114e-25,-18.74208909163678,-30.78827262660303,-13.594821370496161,-40.97878801302039,184.09954374083836,2.3290862074796318e-30,0.0
J959_R24,baryon_quench,0.025,33.347253515875806,6.910276021100131,1.6415011957019758,2.4412020118768283e-29,1.0431926206914217e-25,-18.742205889165405,-30.78835934065712,-13.594762057165648,-40.97878801302042,184.09792954203652,2.5628275801121282e-30,0.0
J959_R24,baryon_quench,0.0275,33.34725351587581,6.910457615710236,1.641544533617227,2.4107658405246032e-29,1.1729250765881331e-25,-18.74233498146556,-30.788455180882313,-13.594696502462446,-40.97878801302041,184.09614544546955,2.9210171382296347e-30,0.0
J959_R24,baryon_quench,0.03,33.347253515875764,6.910656502441919,1.6415919999547681,3.108535699384944e-29,1.2926694038727245e-25,-18.74247636862553,-30.788560146791585,-13.594624707026965,-40.97878801302043,184.0941914565057,3.176419003598573e-30,0.0
J959_R24,baryon_quench,0.0325,33.34725351587576,6.910872680585517,1.641643594987465,3.0781290282147637e-29,1.423073929009319e-25,-18.742630050741976,-30.78867423785144,-13.594546671560376,-40.978788013020434,184.0920675810267,3.290628835555472e-30,0.0
J959_R24,baryon_quench,0.035,33.347253515875806,6.9111061493697905,1.6416993190117664,3.589617783310105e-29,1.6493423334274258e-25,-18.742796027919848,-30.788797453482104,-13.594462396824662,-40.97878801302039,184.08977382542275,3.7644818083984674e-30,0.0
J959_R24,baryon_quench,0.0375,33.347253515875735,6.911356907961951,1.6417591723476384,3.260819649131913e-29,1.7264524072872548e-25,-18.74297430027235,-30.788929793057626,-13.594371883642488,-40.97878801302039,184.08731019659797,3.736461480518742e-30,0.0
J959_R24,baryon_quench,0.04,33.34725351587584,6.9116249554676985,1.6418231553385665,3.6337187080483577e-29,1.854434015264189e-25,-18.743164867920967,-30.78907125590566,-13.594275132897216,-40.97878801302036,184.08467670196578,4.0499693373216785e-30,0.0
J959_R24,baryon_quench,0.0425,33.3472535158758,6.911910290931259,1.6418912683514717,4.217392369195456e-29,2.0956636921117686e-25,-18.743367730995445,-30.78922184130766,-13.594172145532816,-40.97878801302038,184.08187334945214,4.501460808146542e-30,0.0
J959_R24,baryon_quench,0.045,33.347253515875835,6.912212913335428,1.6419635117766884,4.4640659874621884e-29,2.1562859090497253e-25,-18.74358288963371,-30.78938154849875,-13.594062922553777,-40.97878801302034,184.07890014749378,4.5849487999436576e-30,0.0
J959_R24,baryon_quench,0.0475,33.34725351587579,6.9125328216016015,1.6420398860278986,4.4343633825473347e-29,2.4481067258193757e-25,-18.74381034398187,-30.789550376668053,-13.593947465025094,-40.97878801302042,184.07575710503784,5.132308113876509e-30,0.0
J959_R24,baryon_quench,0.05,33.34725351587578,6.912870014589838,1.6421203915421023,6.183346162694063e-29,2.7680087218796195e-25,-18.744050094194165,-30.789728324958133,-13.593825774072165,-40.978788013020356,184.07244423154344,5.8324260410337446e-30,0.0
J959_R24,baryon_quench,0.0525,33.347253515875764,6.913224491098891,1.6422050287795342,5.458206898384471e-29,2.802300858861881e-25,-18.744302140433014,-30.789915392465822,-13.593697850880677,-40.97878801302041,184.06896153698108,5.90992938328893e-30,0.0
J959_R24,baryon_quench,0.055,33.347253515875806,6.913596249866265,1.6422937982236263,6.772531660552393e-29,3.0387749696283224e-25,-18.74456648286885,-30.79011157824142,-13.593563696696632,-40.97878801302038,184.0653090318312,6.526302968785583e-30,0.0
J959_R24,baryon_quench,0.0575,33.34725351587582,6.913985289568273,1.642386700380934,5.991757157384614e-29,3.3346136221597703e-25,-18.744843121680148,-30.79031688128949,-13.593423312826213,-40.97878801302043,184.06148672708662,7.280408671360731e-30,0.0
J959_R24,baryon_quench,0.06,33.34725351587583,6.91439160882008,1.642483735781082,8.634467384640591e-29,3.5402084210683778e-25,-18.745132057053375,-30.790531300568198,-13.5932767006356,-40.97878801302041,184.05749463424957,7.628167570665653e-30,0.0
J959_R24,baryon_quench,0.0625,33.34725351587583,6.914815206175772,1.6425849049766839,7.644873364195616e-29,3.717458718828767e-25,-18.745433289183083,-30.790754834989805,-13.593123861551053,-40.978788013020434,184.0533327653353,8.003268040714636e-30,0.0
J959_R24,baryon_quench,0.065,33.34725351587575,6.915256080128405,1.6426902085432913,9.19480315231319e-29,3.832505726073095e-25,-18.745746818271527,-30.790987483420572,-13.592964797058713,-40.978788013020406,184.04900113286737,8.188899485538667e-30,0.0
J959_R24,baryon_quench,0.0675,33.34725351587579,6.915714229110079,1.6427996470793145,8.652784537674526e-29,4.1718122816918615e-25,-18.746072644529043,-30.791229244680736,-13.592799508704475,-40.978788013020385,184.04449974988333,8.942530430825327e-30,0.0
J959_R24,baryon_quench,0.07,33.34725351587583,6.916189651491988,1.6429132212059248,1.1511105351435182e-28,4.547332317296726e-25,-18.746410768173636,-30.791480117544676,-13.59262799809405,-40.9787880130204,184.0398286299283,9.868110826064779e-30,0.0
J959_R24,baryon_quench,0.0725,33.34725351587576,6.9166823455845,1.6430309315670157,1.0644119302731306e-28,4.597567918259446e-25,-18.746761189431233,-30.79174010074062,-13.59245026689262,-40.978788013020335,184.03498778706114,1.0253859784470346e-29,0.0
J959_R24,baryon_quench,0.075,33.34725351587579,6.917192309637215,1.643152778829104,1.1898813857869525e-28,4.726441256674961e-25,-18.7471239085354,-30.792009192951348,-13.592266316825004,-40.97878801302043,184.02997723585025,1.0412666246711387e-29,0.0
J959_R24,baryon_quench,0.0775,33.3472535158758,6.917719541839049,1.6432787636812318,1.3304922343899864e-28,5.072645311158917e-25,-18.747498925727427,-30.79228739281327,-13.592076149675236,-40.97878801302042,184.02479699137425,1.1053891233071592e-29,0.0
J959_R24,baryon_quench,0.08,33.347253515875806,6.91826404031829,1.6434088868349044,1.2441363735655887e-28,5.165494484654173e-25,-18.747886241256182,-30.792574698917377,-13.591879767286782,-40.97878801302036,184.0194470692234,1.1366045593163493e-29,0.0
J959_R24,baryon_quench,0.0825,33.347253515875806,6.918825803142691,1.643543149023992,1.2019791920047667e-28,5.274326093495323e-25,-18.74828585537817,-30.79287110980886,-13.591677171562054,-40.97878801302035,184.01392748549773,1.1637953303821613e-29,0.0
J959_R24,baryon_quench,0.085,33.34725351587582,6.919404828319538,1.6436815510046419,1.355095322298853e-28,5.375958931950906e-25,-18.748697768357385,-30.7931766239872,-13.591468364462672,-40.978788013020406,184.00823825680916,1.2124605003506515e-29,0.0
J959_R24,baryon_quench,0.08750000000000001,33.34725351587583,6.920001113795729,1.6438240935551784,1.1999594716840612e-28,5.23161443163196e-25,-18.749121980465326,-30.793491239905944,-13.59125334800901,-40.97878801302036,184.00237940027924,1.2188227751434454e-29,0.0
J959_R24,baryon_quench,0.09,33.347253515875714,6.920614657457872,1.6439707774760142,1.4470413873422642e-28,5.378791818504876e-25,-18.749558491980817,-30.793814955973534,-13.591032124280275,-40.97878801302046,183.99635093353922,1.2453843931173669e-29,0.0
J959_R24,baryon_quench,0.0925,33.34725351587578,6.921245457132339,1.644121603589553,1.368101615646218e-28,5.395012384896124e-25,-18.750007303190017,-30.7941477705523,-13.590804695414253,-40.97878801302043,183.99015287473225,1.2762658175442848e-29,0.0
J959_R24,baryon_quench,0.095,33.347253515875806,6.921893510585385,1.6442765727400759,1.430150353852293e-28,5.533526396091375e-25,-18.75046841438648,-30.794489681959377,-13.590571063607323,-40.97878801302039,183.9837852425115,1.3330857735797636e-29,0.0
J959_R24,baryon_quench,0.0975,33.34725351587581,6.922558815523216,1.6444356857936602,1.5289864070805121e-28,5.841589774550929e-25,-18.7509418258709,-30.794840688466337,-13.590331231114043,-40.97878801302036,183.97724805604037,1.4151554432994605e-29,0.0
J959_R24,baryon_quench,0.1,33.34725351587583,6.923241369592087,1.6445989436380581,1.4981187313979838e-28,6.120390885494538e-25,-18.751427537951127,-30.7952007882994,-13.590085200247238,-40.978788013020385,183.97054133499248,1.4446223851640413e-29,0.0
J959_R24,baryon_quench,0.10250000000000001,33.347253515875806,6.9239411703783915,1.6447663471825829,1.4399263634179337e-28,6.160378004493882e-25,-18.751925550942115,-30.795569979639218,-13.589832973377916,-40.97878801302036,183.96366509955146,1.459468793132705e-29,0.0
J959_R24,baryon_quench,0.105,33.3472535158758,6.9246582154087575,1.644937897358024,1.5420039541267408e-28,6.390268398463492e-25,-18.752435865165744,-30.7959482606214,-13.589574552934828,-40.97878801302036,183.9566193704115,1.4721841701562256e-29,0.0
J959_R24,baryon_quench,0.1075,33.347253515875735,6.925392502150151,1.6451135951165132,1.5119011851058644e-28,6.595337554297026e-25,-18.75295848095103,-30.796335629336056,-13.589309941404522,-40.97878801302042,183.94940416877608,1.511896526346368e-29,0.0
J959_R24,baryon_quench,0.11,33.34725351587574,6.926144028009959,1.6452934414314089,1.5547706697681824e-28,6.778198163120724e-25,-18.753493398633655,-30.79673208382815,-13.589039141331153,-40.978788013020434,183.94201951636043,1.5881582786745528e-29,0.0
J959_R24,baryon_quench,0.1125,33.34725351587574,6.926912790336102,1.6454774372972065,1.723061277063842e-28,7.07699032114733e-25,-18.754040618556232,-30.797137622097488,-13.588762155316282,-40.97878801302041,183.93446543538815,1.6716812948269523e-29,0.0
J959_R24,baryon_quench,0.115,33.347253515875764,6.9276987864171335,1.6456655837293772,1.7795652044094373e-28,7.091447799434314e-25,-18.75460014106799,-30.79755224209896,-13.588478986018737,-40.978788013020434,183.926741948594,1.6808044309373532e-29,0.0
J959_R24,baryon_quench,0.11750000000000001,33.34725351587579,6.928502013482343,1.6458578817642902,1.765308983055715e-28,7.188193596645224e-25,-18.75517196652494,-30.797975941742052,-13.588189636154413,-40.97878801302036,183.9188490792208,1.7441529174976852e-29,0.0
J959_R24,baryon_quench,0.12,33.347253515875806,6.929322468701859,1.6460543324590506,1.6417780599428924e-28,7.487030371485267e-25,-18.755756095289655,-30.798408718891686,-13.587894108496158,-40.978788013020434,183.9107868510228,1.818171395594454e-29,0.0
J959_R24,baryon_quench,0.1225,33.34725351587585,6.930160149186763,1.6462549368914163,1.9319955942401178e-28,7.674462661722366e-25,-18.756352527731046,-30.798850571367563,-13.587592405873556,-40.97878801302043,183.9025552882636,1.8641332722883304e-29,0.0
J959_R24,baryon_quench,0.125,33.34725351587583,6.931015051989195,1.6464596961596243,1.6969723866069346e-28,7.696032463775975e-25,-18.756961264224586,-30.79930149694462,-13.587284531172797,-40.978788013020385,183.89415441571597,1.8765941817069903e-29,0.0
J959_R24,baryon_quench,0.1275,33.347253515875806,6.9318871741024655,1.6466686113823081,1.862682637277945e-28,7.755018240392956e-25,-18.75758230515202,-30.799761493353152,-13.586970487336387,-40.9787880130204,183.88558425866202,1.8879559147345166e-29,0.0
J959_R24,baryon_quench,0.13,33.34725351587578,6.9327765124611656,1.646881683698324,1.641324703843979e-28,7.844970378139381e-25,-18.758215650901377,-30.800230558278475,-13.586650277363127,-40.97878801302036,183.8768448428947,1.8964122871423908e-29,0.0
J959_R24,baryon_quench,0.1325,33.34725351587588,6.9336830639412845,1.6470989142666561,2.313724195083519e-28,7.8589275613710755e-25,-18.75886130186682,-30.800708689361514,-13.586323904307713,-40.97878801302039,183.8679361947152,1.9558697355300952e-29,0.0
J959_R24,baryon_quench,0.135,33.34725351587581,6.934606825360327,1.6473203042662576,1.9229436464808232e-28,7.961025998656451e-25,-18.759519258448595,-30.80119588419842,-13.585991371280837,-40.978788013020434,183.85885834093418,1.946057385188732e-29,0.0
J959_R24,baryon_quench,0.1375,33.34725351587575,6.935547793477423,1.64754585489592,2.227545045856662e-28,7.99957760146142e-25,-18.76018952105286,-30.801692140340815,-13.585652681448652,-40.978788013020335,183.84961130887174,1.9691594801515576e-29,0.0
J959_R24,baryon_quench,0.14,33.34725351587589,6.936505964993459,1.6477755673741397,2.029185002412159e-28,8.109597824919714e-25,-18.7608720900919,-30.802197455296042,-13.5853078380328,-40.97878801302035,183.84019512635726,1.9577024579724393e-29,0.0
J959_R24,baryon_quench,0.14250000000000002,33.34725351587574,6.937481336551185,1.6480094429389727,2.21347022792699e-28,8.282737965276778e-25,-18.761566965983643,-30.80271182652698,-13.584956844310229,-40.97878801302046,183.8306098217289,1.9926785590749918e-29,0.0
J959_R24,baryon_quench,0.145,33.34725351587578,6.93847390473535,1.6482474828478995,2.0074604468598543e-28,8.497307320211306e-25,-18.76227414915164,-30.803235251452012,-13.58459970361289,-40.978788013020406,183.82085542383393,2.0887003974813418e-29,0.0
J959_R24,baryon_quench,0.1475,33.34725351587585,6.939483666072816,1.6484896883776685,2.5518508231734073e-28,8.510437310801374e-25,-18.762993640025268,-30.80376772744555,-13.584236419327556,-40.978788013020335,183.8109319620288,2.1064018355511792e-29,0.0
J959_R24,baryon_quench,0.15,33.34725351587579,6.940510617032687,1.648736060824174,2.1364530112818797e-28,8.662334439620851e-25,-18.7637254390394,-30.804309251837857,-13.583866994895612,-40.9787880130204,183.80083946617876,2.1583510095408715e-29,0.0
J959_R24,baryon_quench,0.1525,33.34725351587585,6.94155475402643,1.6489866015022878,2.587162111623304e-28,8.592824004168772e-25,-18.764469546634256,-30.80485982191488,-13.583491433812872,-40.97878801302042,183.7905779666574,2.136399561606575e-29,0.0
J959_R24,baryon_quench,0.155,33.34725351587583,6.942616073408018,1.649241311745723,2.468467527828639e-28,8.82785924872853e-25,-18.76522596325546,-30.80541943491868,-13.583109739629373,-40.9787880130204,183.78014749434683,2.1967409371444854e-29,0.0
J959_R24,baryon_quench,0.1575,33.34725351587583,6.943694571474036,1.6495001929068875,2.398052622477789e-28,8.882750572667852e-25,-18.76599468935386,-30.80598808804745,-13.582721915949103,-40.978788013020385,183.76954808063977,2.2250404124001733e-29,0.0
J959_R24,baryon_quench,0.16,33.347253515875785,6.944790244463832,1.6497632463567098,2.4471678465582447e-28,8.916524023842101e-25,-18.76677572538551,-30.80656577845544,-13.582327966429858,-40.978788013020406,183.75877975743398,2.2056220444622262e-29,0.0
J959_R24,baryon_quench,0.1625,33.34725351587585,6.945903088559635,1.6500304734845295,2.5317242616126033e-28,9.0020716370967e-25,-18.767569071811444,-30.807152503253167,-13.581927894782961,-40.97878801302045,183.7478425571382,2.2112927643618952e-29,0.0
J959_R24,baryon_quench,0.165,33.3472535158758,6.947033099886698,1.6503018756979067,2.3923309418808267e-28,8.906308520597844e-25,-18.768374729097648,-30.80774825950735,-13.58152170477307,-40.97878801302039,183.73673651266859,2.2231286554001442e-29,0.0
J959_R24,baryon_quench,0.1675,33.34725351587584,6.9481802745134225,1.650577454422481,2.663045172006746e-28,9.153040347734776e-25,-18.769192697714985,-30.808353044241347,-13.581109400217928,-40.97878801302043,183.72546165744862,2.312542017853846e-29,0.0
J959_R24,baryon_quench,0.17,33.34725351587582,6.9493446084515025,1.6508572111018047,2.584349223508056e-28,9.434879401596031e-25,-18.770022978139014,-30.80896685443472,-13.580690984988195,-40.97878801302043,183.71401802541297,2.3798593462993836e-29,0.0
J959_R24,baryon_quench,0.17250000000000001,33.34725351587578,6.950526097656052,1.6511411471972168,2.571523071273655e-28,9.302784781374958e-25,-18.770865570849974,-30.809589687023696,-13.580266463007083,-40.9787880130204,183.70240565099942,2.3623267894116776e-29,0.0
J959_R24,baryon_quench,0.17500000000000002,33.34725351587579,6.951724738025751,1.6514292641876507,2.368871774291657e-28,9.193189828657426e-25,-18.771720476332675,-30.81022153890116,-13.579835838250286,-40.978788013020434,183.69062456915833,2.3258391754239435e-29,0.0
J959_R24,baryon_quench,0.1775,33.34725351587584,6.952940525402976,1.651721563569493,2.3860983514126782e-28,9.396902391256562e-25,-18.772587695076158,-30.810862406916748,-13.579399114745708,-40.978788013020434,183.67867481534546,2.4620209268660624e-29,0.0
J959_R24,baryon_quench,0.18,33.34725351587579,6.954173455573945,1.6520180468563979,2.9043078632802447e-28,9.55903525531465e-25,-18.77346722757406,-30.811512287876678,-13.578956296573097,-40.97878801302039,183.66655642552487,2.5660383680424176e-29,0.0
J959_R24,baryon_quench,0.1825,33.34725351587579,6.955423524268859,1.65231871557917,2.6828685612210553e-28,9.573799662773503e-25,-18.77435907432395,-30.812171178544475,-13.578507387863931,-40.97878801302039,183.65426943616652,2.6077287624323805e-29,0.0
J959_R24,baryon_quench,0.185,33.34725351587583,6.9566907271620355,1.6526235712855621,2.809040759675151e-28,9.879059011192763e-25,-18.775263235827808,-30.81283907564027,-13.578052392801178,-40.97878801302048,183.64181388425044,2.7272571044858164e-29,0.0
J959_R24,baryon_quench,0.1875,33.34725351587584,6.957975059872059,1.6529326155401287,3.14132194690119e-28,1.0081845101468626e-24,-18.7761797125912,-30.813515975841433,-13.577591315619049,-40.97878801302045,183.62918980726258,2.782178351834716e-29,0.0
J959_R24,baryon_quench,0.19,33.34725351587578,6.959276517961921,1.6532458499240525,2.8377686617297624e-28,1.03634432915315e-24,-18.77710850512393,-30.81420187578244,-13.577124160602546,-40.9787880130204,183.61639724319744,2.833952755871784e-29,0.0
J959_R24,baryon_quench,0.1925,33.347253515875835,6.960595096939166,1.653563276034993,3.38417071271578e-28,1.0616737313170265e-24,-18.778049613939395,-30.81489677205519,-13.57665093208758,-40.97878801302043,183.6034362305545,2.949466293532072e-29,0.0
J959_R24,baryon_quench,0.195,33.3472535158758,6.961930792256029,1.653884895486906,3.200265192086605e-28,1.1096027193690298e-24,-18.779003039554656,-30.815600661208716,-13.576171634460476,-40.978788013020434,183.59030680834135,3.022232683244104e-29,0.0
