galaxy,r_kpc,Vbar2_kms2,Vbar_kms,Vcore_kms,Vnfw_kms
CamB,0.6788220551378447,128.27048825252052,11.325656195228625,12.012030657067704,11.938207979844137
CamB,0.6829072681704261,129.27230606844367,11.369797978347886,12.061678106265616,11.98367104458192
CamB,0.6869924812030076,130.26462299257986,11.413352837469796,12.110777694656234,12.028567352802318
CamB,0.6910776942355891,131.24671783499582,11.456295991069531,12.159306403205736,12.072873359251862
CamB,0.6951629072681705,132.21786940575842,11.498602932780939,12.207241500936941,12.11656577903629
CamB,0.6992481203007519,133.17735651493425,11.540249413029782,12.254560528428302,12.159621571352814
CamB,0.7033333333333334,134.1244579725902,11.581211420770721,12.301241281482366,12.202017923318541
CamB,0.7074185463659148,135.05845258879302,11.621465165322014,12.347261794959017,12.243732233890746
CamB,0.7115037593984963,135.97861917360945,11.660987058290111,12.392600326767477,12.284742097873323
CamB,0.7155889724310778,136.88423653710623,11.699753695574374,12.4372353420096,12.325025290002104
CamB,0.7196741854636592,137.7745834893502,11.737741839440421,12.48114549726582,12.364559749100403
CamB,0.7237593984962407,138.64893884040805,11.7749284006489,12.524309625013835,12.40332356229472
CamB,0.7278446115288221,139.50658140034653,11.811290420624942,12.56670671816912,12.441294949279332
CamB,0.7319298245614035,140.34840983424556,11.846873420200183,12.608380152136055,12.478517152535325
CamB,0.736015037593985,141.1847783773929,11.882120112900429,12.649746352373938,12.515410523020346
CamB,0.7401002506265665,142.0175094842844,11.917109946806919,12.690880125145863,12.552050556394763
CamB,0.744185463659148,142.8464304017652,11.951837950782515,12.73177693889931,12.58843260317379
CamB,0.7482706766917294,143.67136837668025,11.986299194358542,12.772432307099225,12.624552051841299
CamB,0.7523558897243109,144.49215065587467,12.020488786063346,12.812841786672065,12.66040432735622
CamB,0.7564411027568922,145.30860448619347,12.054401871772546,12.853000976476187,12.695984889679243
CamB,0.7605263157894737,146.1205571144818,12.088033633080354,12.892905515797914,12.731289232319195
CamB,0.7646115288220552,146.92783578758466,12.121379285691239,12.932551082872598,12.766312880898491
CamB,0.7686967418546367,147.73026775234712,12.154434077831313,12.971933393430017,12.801051391737063
CamB,0.7727819548872181,148.5276802556142,12.187193288678662,13.011048199263383,12.835500350454131
CamB,0.7768671679197996,149.319900544231,12.21965222681198,13.049891286821346,12.869655370587225
CamB,0.7809523809523811,150.10675586504257,12.251806228676756,13.088458475822234,12.903512092227773
CamB,0.7850375939849624,150.88807346489392,12.283650657068277,13.126745617889929,12.937066180672685
CamB,0.7891228070175439,151.66368059063018,12.315180899630755,13.164748595210627,12.970313325091263
CamB,0.7932080200501254,152.43340448909635,12.346392367371788,13.202463319209862,13.003249237206791
CamB,0.7972932330827068,153.19707240713754,12.377280493191448,13.239885729249075,13.035869649992195
CamB,0.8013784461152883,153.9545115915988,12.407840730425209,13.277011791341081,13.068170316379085
CamB,0.8054636591478698,154.70554928932512,12.438068551399978,13.313837496883755,13.100147007979563
CamB,0.8095488721804512,155.45001274716162,12.467959446002446,13.350358861411262,13.131795513820137
CamB,0.8136340852130327,156.18772921195335,12.497508920259003,13.386571923362185,13.163111639087065
CamB,0.8177192982456141,156.91852593054531,12.526712494926405,13.422472742863839,13.194091203882495
CamB,0.8218045112781955,157.64223014978265,12.555565704092455,13.45805740053221,13.224730041990744
CamB,0.825889724310777,158.35866911651038,12.584064093785853,13.493321996286733,13.255023999654025
CamB,0.8299749373433585,159.06767007757355,12.612203220594472,13.528262648179354,13.284968934356979
CamB,0.83406015037594,159.76906027981724,12.639978650291196,13.562875491237211,13.314560713619342
CamB,0.8381453634085214,160.46266697008653,12.667385956466571,13.597156676318242,13.343795213796053
CamB,0.8422305764411029,161.1483173952264,12.694420719167393,13.63110236897911,13.372668318884164
CamB,0.8463157894736842,161.82583880208193,12.721078523540445,13.664708748354819,13.401175919335824
CamB,0.8504010025062657,162.4950584374982,12.747354958480532,13.697972006049335,13.429313910876703
CamB,0.8544862155388472,163.15580354832028,12.773245615281978,13.730888345036627,13.457078193329124
CamB,0.8585714285714287,163.8079013813932,12.79874608629272,13.763453978571436,13.484464669439244
