augmented,baseline,fit_mode,region,galaxy,augmented_loss,baseline_loss,augmented_rms_kms,baseline_rms_kms
A_nfw,bar_fixed,full,all,UGC07603,1.262186852204893,118.45530706568287,3.246830886926587,31.453943634197763
A_nfw,bar_fixed,full,all,UGC07690,0.2398102681542114,27.854528491025906,2.1106253865287052,22.747054901726205
A_nfw,bar_fixed,full,all,UGC07866,0.03119983497756099,7.4067943478395675,0.7189034333064491,11.076678549661342
A_nfw,bar_fixed,full,all,UGC08286,2.163546420137603,467.9802238788798,3.9854315249776597,44.67728634232997
A_nfw,bar_fixed,full,all,UGC08490,0.10493069596685524,147.87110866126233,1.1953019908601752,44.87123580471808
A_nfw,bar_fixed,full,all,UGC08550,0.6247751908885664,201.16518225257013,1.7546648128167064,29.603145461388138
A_nfw,bar_fixed,full,all,UGC08699,0.9233831449375047,159.40385704071244,11.426436591707553,57.25812439420853
A_nfw,bar_fixed,full,all,UGC08837,3.115743121240654,17.765824894530528,4.658061101164652,12.285290390769424
A_nfw,bar_fixed,full,all,UGC09037,6.057221197235554,34.0766640480175,12.664556676750136,38.69185930539163
A_nfw,bar_fixed,full,all,UGC09133,9.166475345013154,1759.7131755883238,17.555066787021094,81.51364026148558
A_nfw,bar_fixed,full,all,UGC09992,0.007352483705943621,3.924240994689332,0.4853258977327786,11.21228856253127
A_nfw,bar_fixed,full,all,UGC10310,0.4061914549178692,38.16580262115297,3.224897445677173,31.25990953267383
A_nfw,bar_fixed,full,all,UGC11455,4.735524001047791,78.75638062730246,13.07920833083101,60.052146253715186
A_nfw,bar_fixed,full,all,UGC11557,1.2244161920802417,2.1781350609261776,9.070945606130808,11.064096224349823
A_nfw,bar_fixed,full,all,UGC11820,1.0652460786878328,1194.6909530837436,4.848487657689301,30.783069591499505
A_nfw,bar_fixed,full,all,UGC11914,4.658039116396146,206.17774959614533,9.645671835055664,53.5297580784848
A_nfw,bar_fixed,full,all,UGC12506,0.1567514005895605,77.93023123668134,5.888471312521232,116.02345816251234
A_nfw,bar_fixed,full,all,UGC12632,0.2951943951439048,121.8435403238876,2.5254409724452827,34.55295039419839
A_nfw,bar_fixed,full,all,UGC12732,0.1826175517095728,163.4239886795544,1.508235189105564,44.72613799762456
A_nfw,bar_fixed,full,all,UGCA442,1.5366173047340073,538.7940690775573,2.602822997649362,27.598673456837002
A_nfw,bar_fixed,full,all,UGCA444,0.055699643106658994,12.641303978920666,0.9640476996820233,14.471300240102812
B_core,bar_profiled,full,all,CamB,1.3252869503374294,4.995113948882281,1.7268166197541694,3.352462734317137
B_core,bar_profiled,full,all,D512-2,0.046037870837686234,0.822298943089898,0.6613251844610014,3.9872249397313717
B_core,bar_profiled,full,all,D564-8,0.030764150843227825,10.621090997412313,0.3150367326350906,6.283290130664865
B_core,bar_profiled,full,all,D631-7,0.4323547905467397,47.23672912193482,1.448883675476166,18.956087787518523
B_core,bar_profiled,full,all,DDO064,0.25816494380925875,0.5994594583809761,2.4062402019313476,3.7370225258700147
B_core,bar_profiled,full,all,DDO154,1.2023815525805246,2845.102959398719,0.5893895188678087,16.947530486882457
B_core,bar_profiled,full,all,DDO161,0.20591100176352725,29.07830800516698,1.078443109054261,8.93104473877784
B_core,bar_profiled,full,all,DDO168,2.0629323994179467,27.218699922410444,2.376648505973664,9.110109325214662
B_core,bar_profiled,full,all,DDO170,4.7860919088102625,13.073410993389647,2.529134357304158,4.859930110939655
B_core,bar_profiled,full,all,ESO079-G014,0.8676823785123904,7.1121295252591015,6.025630992596843,13.33788957324393
B_core,bar_profiled,full,all,ESO116-G012,0.5505034346915377,25.946216794287977,2.6128837705003525,14.634352203262804
B_core,bar_profiled,full,all,ESO444-G084,1.6367531721979762,27.50813835191654,3.101744731719722,12.15051079820543
B_core,bar_profiled,full,all,ESO563-G021,9.34117986751856,32.81871759213863,26.555461491067746,43.46069352715448
B_core,bar_profiled,full,all,F565-V2,0.040915191984750424,4.5499178631496,1.2928512817181848,13.135514413055141
B_core,bar_profiled,full,all,F568-3,0.8013775040473142,2.972667465806415,7.868233131129675,11.81053829145028
B_core,bar_profiled,full,all,F568-V1,0.37585667860721145,0.43870708881314335,7.903284038064732,9.492650514961424
B_core,bar_profiled,full,all,F571-8,0.5378321432694588,120.22442521314335,3.478947916302002,47.47588451490679
B_core,bar_profiled,full,all,F571-V1,0.0699172288944139,1.0885117700576488,1.9369351002133288,7.563842007527243
B_core,bar_profiled,full,all,F574-1,0.558452179326295,2.486724646407062,3.416979647750299,6.993214285673604
B_core,bar_profiled,full,all,F583-1,0.2874998010561025,2.336809927997828,3.6716780484311777,9.28695550217467
B_core,bar_profiled,full,all,F583-4,0.59876699747823,0.6879628501896864,3.8398764795410147,4.274533834562561
B_core,bar_profiled,full,all,IC2574,2.1611890405218386,34.84095898851679,2.285717988844889,8.384164746755864
B_core,bar_profiled,full,all,IC4202,10.049429996456322,30.313702050977597,17.981369525856934,23.99554164047284
B_core,bar_profiled,full,all,KK98-251,0.1960951528843843,0.6044227327956968,0.8856526472255007,1.5548925786634866
B_core,bar_profiled,full,all,NGC0024,0.3357515040959323,12.303854031157057,4.337730239459454,16.752835432237873
B_core,bar_profiled,full,all,NGC0055,0.11122378076216446,13.959421860591547,1.1444967173275113,10.101838529244544
B_core,bar_profiled,full,all,NGC0100,0.1349803004532431,7.274759746386895,2.1435797492450916,15.205137100092688
B_core,bar_profiled,full,all,NGC0247,1.6757274564847857,2.438324533049864,3.767480275363908,8.748291137625237
B_core,bar_profiled,full,all,NGC0289,1.7732541952741825,3.784295107602879,17.242943826410453,27.0732093222184
B_core,bar_profiled,full,all,NGC0300,0.561851803556079,18.84007470015331,3.9398127769068902,13.498273975503999
B_core,bar_profiled,full,all,NGC0801,4.541569691184461,40.28622527593169,13.03616403830864,30.586283692208372
B_core,bar_profiled,full,all,NGC0891,0.945935568130617,68.41992417614284,8.23910185768854,40.92274454425076
B_core,bar_profiled,full,all,NGC1003,3.161183418583972,108.81903619323812,5.33550047886692,29.06806094695213
B_core,bar_profiled,full,all,NGC1090,2.537407163761254,22.549177176940024,9.839584118726156,18.29225655746259
B_core,bar_profiled,full,all,NGC2403,21.544229072194234,657.5815655192916,7.242221005455328,34.19115571072558
B_core,bar_profiled,full,all,NGC2683,0.974167506501681,12.087481466980654,10.005688281562357,32.69006653418217
B_core,bar_profiled,full,all,NGC2841,2.6692150517583673,121.53125210047689,9.27733223350175,68.75435450812161
B_core,bar_profiled,full,all,NGC2903,9.86815138264076,162.28788767950323,22.546382829804166,52.28668186443781
B_core,bar_profiled,full,all,NGC2915,0.9263307005751081,24.386592414999175,7.492051555575142,36.845201072407704
B_core,bar_profiled,full,all,NGC2955,2.063846393755961,8.136850978484283,8.364302054881232,25.61677615938345
B_core,bar_profiled,full,all,NGC2976,0.26339957446975865,0.6736359411856151,1.7673539772451672,3.234064895024464
B_core,bar_profiled,full,all,NGC2998,1.8145618949929923,23.22384140124121,21.222756944350643,27.078845079871925
B_core,bar_profiled,full,all,NGC3109,0.3580375518540238,62.82517314916092,1.3524631286937934,21.575600767944923
B_core,bar_profiled,full,all,NGC3198,3.638187139320582,177.26264052988873,10.098159147592808,30.431510758563284
B_core,bar_profiled,full,all,NGC3521,0.15105004570181035,5.2804909021916355,4.0840669517035595,19.048969147788476
B_core,bar_profiled,full,all,NGC3726,1.486517863870403,12.927993932109098,6.631984227739601,33.54509370990693
B_core,bar_profiled,full,all,NGC3741,1.0967505409036344,79.67615674326117,2.4083530025908817,21.10943926118449
B_core,bar_profiled,full,all,NGC3769,1.4803467665688206,16.967650234486772,8.238725098907167,35.04582823304121
B_core,bar_profiled,full,all,NGC3877,1.6631067281116572,6.991558135293041,9.936539735315362,19.875571411673572
B_core,bar_profiled,full,all,NGC3893,0.46973833612304194,13.90921587899767,4.851015909796503,33.039803856689346
B_core,bar_profiled,full,all,NGC3917,1.4339730063942941,4.338260887374967,5.64778651297728,9.759598743493303
B_core,bar_profiled,full,all,NGC3949,0.22870755101026458,1.8476409219051149,3.061120521498743,18.169271991482752
B_core,bar_profiled,full,all,NGC3953,0.5223229128275635,0.5765819371085441,5.123825198742394,5.440631926172369
B_core,bar_profiled,full,all,NGC3972,1.353617655380566,3.7016971710245885,5.931495785361121,9.577882248150296
B_core,bar_profiled,full,all,NGC3992,0.7223260573219727,17.401922651655447,5.755541043278785,27.637340258199423
B_core,bar_profiled,full,all,NGC4010,0.818257993599285,7.352228929780233,5.374091222218162,14.931295313448457
B_core,bar_profiled,full,all,NGC4013,0.7153951888471576,48.38003800707349,5.2447203126300925,35.65402452716305
B_core,bar_profiled,full,all,NGC4051,0.21207554437443707,1.1650781693129673,3.4722365669481863,10.093013316047461
B_core,bar_profiled,full,all,NGC4068,0.13389946471376943,1.5153363933111361,1.1064181434876725,4.193688505966867
B_core,bar_profiled,full,all,NGC4085,1.1961296714110876,7.7354818950582285,7.164578031121901,18.381449837310726
B_core,bar_profiled,full,all,NGC4088,0.3759184735789349,8.029400926162136,5.2399782772945604,21.072284274681166
B_core,bar_profiled,full,all,NGC4100,1.2553922749957767,11.483296613840452,7.085981904734806,21.317363225344288
B_core,bar_profiled,full,all,NGC4138,0.29999478248476613,3.937865880226354,9.882527619440259,30.792973845485502
B_core,bar_profiled,full,all,NGC4157,0.2949186180892025,14.086408266639037,5.5103260848792885,34.918010343479374
B_core,bar_profiled,full,all,NGC4183,0.2794591051593133,3.5505699392439376,2.9151436595250995,12.098781950545968
B_core,bar_profiled,full,all,NGC4217,0.9791495512743719,9.17248437828982,8.07247290231195,22.86771254031632
B_core,bar_profiled,full,all,NGC4559,0.08859109318896344,5.083529300345093,1.7132208094016317,11.674763746375652
B_core,bar_profiled,full,all,NGC5005,0.0779165218755914,0.4821346922501452,5.651231551037128,15.181406328761915
B_core,bar_profiled,full,all,NGC5033,3.0605717380317725,77.01655709446442,9.843005684959746,49.470531953745024
B_core,bar_profiled,full,all,NGC5055,8.597529203386832,1262.8559886646212,6.5977881836778725,43.62684262436578
B_core,bar_profiled,full,all,NGC5371,6.760918341120312,19.399893204797653,11.71409645303201,18.91116751797022
B_core,bar_profiled,full,all,NGC5585,3.1861180247231844,46.3236500273779,2.585746240075169,12.483786653667146
B_core,bar_profiled,full,all,NGC5907,4.461360422595023,96.58165266085291,8.883390621378556,28.909309039531305
B_core,bar_profiled,full,all,NGC5985,5.543345571161821,9.908459575109404,13.798367487421771,15.007743126248581
B_core,bar_profiled,full,all,NGC6015,7.856672766970431,32.38020045646381,7.351226854896139,24.47605849739185
B_core,bar_profiled,full,all,NGC6195,1.2785833808017093,9.191701349576599,9.181771309520357,16.71699542255779
B_core,bar_profiled,full,all,NGC6503,7.249709920712828,315.5859721849434,6.7059335009357595,36.04847502610011
B_core,bar_profiled,full,all,NGC6674,0.8745576772216596,131.49784872933213,8.01147356551058,42.7616758698267
B_core,bar_profiled,full,all,NGC6789,0.1508426979948568,4.476344262560284,1.5990410487414288,14.21325395042832
B_core,bar_profiled,full,all,NGC6946,1.4017669974571234,9.93053986684411,4.39240372572491,17.131179606779508
B_core,bar_profiled,full,all,NGC7331,1.8892665810301221,95.6162879131699,7.6454177952346765,49.31489490517149
B_core,bar_profiled,full,all,NGC7793,0.5738475378745651,1.7328808111424265,5.255855268110179,9.4690273929889
B_core,bar_profiled,full,all,NGC7814,1.250031229786296,47.1624587170833,6.666284724228254,39.86118183887389
B_core,bar_profiled,full,all,UGC00128,5.231107824395799,116.78144533084104,6.417016930889417,20.88918219214275
B_core,bar_profiled,full,all,UGC00191,2.399803869729184,4.874576820096506,4.891954846436652,5.022203329518285
B_core,bar_profiled,full,all,UGC00634,0.5821478932287368,6.496339106753897,2.3199627231152835,6.731267060048911
B_core,bar_profiled,full,all,UGC00731,1.7454331614241154,10.206565554617898,3.712708569958477,8.58884053514402
B_core,bar_profiled,full,all,UGC00891,0.34761682599633215,67.0606859068811,0.8029131866638756,11.359774293219568
B_core,bar_profiled,full,all,UGC01281,5.988623427919487,inf,10.498588517371363,inf
B_core,bar_profiled,full,all,UGC02259,2.1735767487699067,4.360228179144821,4.274642549554617,5.605865615280703
B_core,bar_profiled,full,all,UGC02487,4.23535118540516,85.12867918872976,12.302427886940938,57.243150101003714
B_core,bar_profiled,full,all,UGC02885,0.9301272619695857,17.188936970685713,9.644310560997017,41.45954289507509
B_core,bar_profiled,full,all,UGC02916,1.9082069073654788,10.338730188717774,8.587154364080952,19.91870974443694
B_core,bar_profiled,full,all,UGC02953,8.637804077293328,330.27852663336665,23.81773155947081,55.65039168833903
B_core,bar_profiled,full,all,UGC03205,3.514252704685083,38.65586448373081,14.091088903147897,30.130409872593738
B_core,bar_profiled,full,all,UGC03546,0.8040196699154318,26.34130803791894,7.9637962028926665,37.347766992080274
B_core,bar_profiled,full,all,UGC03580,4.171125353624879,136.81255622085183,10.49300969645626,26.23602437872474
B_core,bar_profiled,full,all,UGC04278,0.44346321699865177,5.210198879669597,2.9461154525004742,10.017418123590941
B_core,bar_profiled,full,all,UGC04325,1.5262849348633716,3.297576068008178,3.769787297172401,5.554828615914527
B_core,bar_profiled,full,all,UGC04483,0.2474519388005531,4.199341960627336,0.8300779442408441,3.2956363590389377
B_core,bar_profiled,full,all,UGC04499,0.5315503426522015,2.306951024208575,2.1856861773051586,5.393639456001525
B_core,bar_profiled,full,all,UGC05005,0.03400775266886647,1.8111547627816889,2.0971625794383764,13.569798410130938
B_core,bar_profiled,full,all,UGC05253,0.8964433123201554,38.32547946554963,14.24809036219262,26.741146551453156
B_core,bar_profiled,full,all,UGC05414,0.1318121559564858,2.7056976641775385,0.8921713377091013,4.024098413363713
B_core,bar_profiled,full,all,UGC05716,0.9212637872617145,39.838698674662865,1.736937314620654,7.169441011550031
B_core,bar_profiled,full,all,UGC05721,0.6935132559716877,13.653803709420844,3.9137799555958215,17.281608923758757
B_core,bar_profiled,full,all,UGC05750,0.04523697792481393,0.8078259828420907,1.780561044336256,7.390148492042888
B_core,bar_profiled,full,all,UGC05764,3.4857736516286537,99.61471911006262,2.1620103130934107,5.404039396113968
B_core,bar_profiled,full,all,UGC05829,0.3224042810320886,0.5659428431963394,2.873101155517011,3.806596140919311
B_core,bar_profiled,full,all,UGC05918,0.3044739402451463,0.7301171472461183,2.16854088264258,3.358062883196438
B_core,bar_profiled,full,all,UGC05986,0.14025612372938503,23.43807549408189,1.1857059304685402,14.654765714536095
B_core,bar_profiled,full,all,UGC06399,0.12317516998492144,1.972548484703785,1.8405471629709984,7.23754346023403
B_core,bar_profiled,full,all,UGC06446,0.9050860795969079,1.0657568284965127,4.9056150042000795,5.383442471421472
B_core,bar_profiled,full,all,UGC06614,0.10847340125100263,7.3556286000034845,5.166127541413612,33.75406157578452
B_core,bar_profiled,full,all,UGC06667,0.5922911611195865,77.30838050436722,2.65051103399131,28.642352098520618
B_core,bar_profiled,full,all,UGC06786,2.493788808624085,176.4431865620751,10.113992249848467,42.305991277365735
B_core,bar_profiled,full,all,UGC06787,16.59582144030321,158.89162723558476,17.986562066819094,40.918839130953636
B_core,bar_profiled,full,all,UGC06818,0.7512718689152531,9.540012536979358,4.305991977379672,16.719468547928532
B_core,bar_profiled,full,all,UGC06917,0.5013921529497941,6.663429705564583,3.34998632170657,10.387002058042704
B_core,bar_profiled,full,all,UGC06923,0.17730161571792516,3.7837236698321064,2.3378938776037006,11.610968571785586
B_core,bar_profiled,full,all,UGC06930,0.798760682663193,1.0073052274457606,5.991670200278207,7.826111826783914
B_core,bar_profiled,full,all,UGC06983,0.8253409683758854,5.99800013320283,5.472173700962075,15.677747378184083
B_core,bar_profiled,full,all,UGC07089,0.1688884287483363,2.2267042383804587,1.951665307022755,8.799091510799355
B_core,bar_profiled,full,all,UGC07125,0.3567028430435458,2.8900594298907953,1.7981374759616882,4.679171357424414
B_core,bar_profiled,full,all,UGC07151,1.2258328906434246,3.796163214301831,2.8079983082777273,5.30882420397145
B_core,bar_profiled,full,all,UGC07232,0.056010520855254986,4.584108548723401,0.780995884825091,7.065475362323318
B_core,bar_profiled,full,all,UGC07261,0.8585408988278241,0.8828664412363745,5.244413486605404,5.318191061335799
B_core,bar_profiled,full,all,UGC07323,0.19284038677512316,1.0334642139162795,1.6994561449747216,3.9342204037652397
B_core,bar_profiled,full,all,UGC07399,1.7026505576276576,17.315237577491185,4.723783844482849,14.91922671390404
B_core,bar_profiled,full,all,UGC07524,0.3434338806857569,1.9582846088851793,2.1433804773233334,4.544275077120532
B_core,bar_profiled,full,all,UGC07559,0.0350960914562205,2.4495453765832407,0.6051066125515427,5.055280601445907
B_core,bar_profiled,full,all,UGC07577,0.09715346337530065,0.3712257601147611,0.988071575399302,1.9314270736471575
B_core,bar_profiled,full,all,UGC07603,0.33446617194876643,16.736130186236647,1.6713751567895498,11.822936730291131
B_core,bar_profiled,full,all,UGC07690,0.2628534601454046,1.1758747133698495,2.2097040890144206,4.673667324813531
B_core,bar_profiled,full,all,UGC07866,0.13662803858497166,1.048988931203225,1.5044034686068086,4.1685005393412515
B_core,bar_profiled,full,all,UGC08286,3.3749364309495378,104.04873561686176,4.334846904651545,20.74983480950935
B_core,bar_profiled,full,all,UGC08490,0.36306541369384593,21.500745573995243,2.2234061660876936,17.110122787697247
B_core,bar_profiled,full,all,UGC08550,0.4439886755059032,18.280496892076318,1.6331129266914894,9.03147639557642
B_core,bar_profiled,full,all,UGC08699,0.9569193260614263,11.787346963785478,8.09044966288056,19.162750448917958
B_core,bar_profiled,full,all,UGC08837,0.24892602033646663,4.536705979341448,1.4856226413031497,6.218837276795409
B_core,bar_profiled,full,all,UGC09037,1.1394883999157253,14.097462378200133,5.691631725210917,23.31070017917265
B_core,bar_profiled,full,all,UGC09133,8.521129189459513,282.50558645814436,23.85617078328248,54.02217275497011
B_core,bar_profiled,full,all,UGC09992,0.07594917942554347,0.18164149572107308,1.5598325334486842,2.4122591693932907
B_core,bar_profiled,full,all,UGC10310,0.18656451987651426,0.29827495411380534,2.1855716279981126,2.7634964474643757
B_core,bar_profiled,full,all,UGC11455,4.0069998497472925,23.820940818384642,13.124201883572379,30.16497590289476
B_core,bar_profiled,full,all,UGC11557,0.26213636013689634,1.4572571510462637,4.011440868975592,9.667978997358045
B_core,bar_profiled,full,all,UGC11820,1.279794763622013,10.710949390703076,2.77761463508198,3.9562585211606653
B_core,bar_profiled,full,all,UGC11914,0.4597674982427257,6.136424503564361,9.73044758124038,11.536731482034348
B_core,bar_profiled,full,all,UGC12506,1.0055979592124622,2.5632066793548174,18.330854085167726,23.470503935659632
B_core,bar_profiled,full,all,UGC12632,0.5098859119690439,0.3209991204845687,2.709950870610928,2.329306012500949
B_core,bar_profiled,full,all,UGC12732,0.23448041263910174,0.9129744755989557,1.8072993157918937,3.539005583364537
B_core,bar_profiled,full,all,UGCA442,0.8990430710656654,264.32576254430023,1.8483123031262099,17.421557572187588
B_core,bar_profiled,full,all,UGCA444,0.36545777715030114,6.822222109716041,2.2391812276682788,10.973646716438857
C_core,bar_profiled,full,all,CamB,1.3252853519840597,4.995113948882281,1.7268155784460986,3.352462734317137
C_core,bar_profiled,full,all,D512-2,0.036431673802688115,0.822298943089898,0.5835134003946498,3.9872249397313717
C_core,bar_profiled,full,all,D564-8,0.02766935221623429,10.621090997412313,0.29710439683715095,6.283290130664865
C_core,bar_profiled,full,all,D631-7,0.3562369244685325,47.23672912193482,1.1392464400162288,18.956087787518523
C_core,bar_profiled,full,all,DDO064,0.23817874650089887,0.5994594583809761,2.2796112847430834,3.7370225258700147
C_core,bar_profiled,full,all,DDO154,0.9989383565447999,2845.102959398719,0.5546015807943524,16.947530486882457
C_core,bar_profiled,full,all,DDO161,0.19912395922305495,29.07830800516698,1.0911708406784442,8.93104473877784
C_core,bar_profiled,full,all,DDO168,1.461764660092183,27.218699922410444,1.7779945125955232,9.110109325214662
C_core,bar_profiled,full,all,DDO170,4.393307960329629,13.073410993389647,2.43706598522572,4.859930110939655
C_core,bar_profiled,full,all,ESO079-G014,0.7707053692542908,7.1121295252591015,5.944934069771017,13.33788957324393
C_core,bar_profiled,full,all,ESO116-G012,0.5427099975232338,25.946216794287977,2.5827749527796198,14.634352203262804
C_core,bar_profiled,full,all,ESO444-G084,1.6424071572475991,27.50813835191654,3.0383892888099933,12.15051079820543
C_core,bar_profiled,full,all,ESO563-G021,8.692676833680206,32.81871759213863,25.369609251398284,43.46069352715448
C_core,bar_profiled,full,all,F565-V2,0.03696149478887876,4.5499178631496,1.248145309071012,13.135514413055141
C_core,bar_profiled,full,all,F568-3,0.7762840993178577,2.972667465806415,7.594424090921416,11.81053829145028
C_core,bar_profiled,full,all,F568-V1,0.34063836449187607,0.43870708881314335,7.592445651020081,9.492650514961424
C_core,bar_profiled,full,all,F571-8,0.4708653563292925,120.22442521314335,3.279947687514926,47.47588451490679
C_core,bar_profiled,full,all,F571-V1,0.05810940384203097,1.0885117700576488,1.7521034005115408,7.563842007527243
C_core,bar_profiled,full,all,F574-1,0.49483516795115196,2.486724646407062,3.2149661969659613,6.993214285673604
C_core,bar_profiled,full,all,F583-1,0.2530561914664399,2.336809927997828,3.4839148868767236,9.28695550217467
C_core,bar_profiled,full,all,F583-4,0.6068971544298406,0.6879628501896864,3.8552314637396092,4.274533834562561
C_core,bar_profiled,full,all,IC2574,2.1592796122862663,34.84095898851679,2.280759737854611,8.384164746755864
C_core,bar_profiled,full,all,IC4202,8.964148216682242,30.313702050977597,16.989750085929764,23.99554164047284
C_core,bar_profiled,full,all,KK98-251,0.16825321071125993,0.6044227327956968,0.8203735995539104,1.5548925786634866
C_core,bar_profiled,full,all,NGC0024,0.3362916698328232,12.303854031157057,4.338903297045068,16.752835432237873
C_core,bar_profiled,full,all,NGC0055,0.1093257991681966,13.959421860591547,1.1116469320945281,10.101838529244544
C_core,bar_profiled,full,all,NGC0100,0.12737388667084487,7.274759746386895,2.0870834648504357,15.205137100092688
C_core,bar_profiled,full,all,NGC0247,1.6757237670839586,2.438324533049864,3.76745126834274,8.748291137625237
C_core,bar_profiled,full,all,NGC0289,1.764850493175166,3.784295107602879,16.91563908466647,27.0732093222184
C_core,bar_profiled,full,all,NGC0300,0.5554916207183566,18.84007470015331,3.914557955475664,13.498273975503999
C_core,bar_profiled,full,all,NGC0801,4.527446571164105,40.28622527593169,13.016928606376286,30.586283692208372
C_core,bar_profiled,full,all,NGC0891,0.8722195727580765,68.41992417614284,8.081631318480083,40.92274454425076
C_core,bar_profiled,full,all,NGC1003,3.1290445117815358,108.81903619323812,5.279789444826191,29.06806094695213
C_core,bar_profiled,full,all,NGC1090,2.516176829290776,22.549177176940024,9.79294998931681,18.29225655746259
C_core,bar_profiled,full,all,NGC2403,20.12084475326617,657.5815655192916,7.002670339195309,34.19115571072558
C_core,bar_profiled,full,all,NGC2683,0.9370352978854378,12.087481466980654,9.841459696811839,32.69006653418217
C_core,bar_profiled,full,all,NGC2841,2.5570565478858156,121.53125210047689,9.03636881224002,68.75435450812161
C_core,bar_profiled,full,all,NGC2903,9.497270519970522,162.28788767950323,22.337133651250614,52.28668186443781
C_core,bar_profiled,full,all,NGC2915,0.867364379811144,24.386592414999175,7.277786937313732,36.845201072407704
C_core,bar_profiled,full,all,NGC2955,1.9879262531484319,8.136850978484283,8.113765871497602,25.61677615938345
C_core,bar_profiled,full,all,NGC2976,0.26028941484631896,0.6736359411856151,1.7562425815573424,3.234064895024464
C_core,bar_profiled,full,all,NGC2998,1.7046445770055478,23.22384140124121,20.499759628756106,27.078845079871925
C_core,bar_profiled,full,all,NGC3109,0.3294630633558051,62.82517314916092,1.284368337194656,21.575600767944923
C_core,bar_profiled,full,all,NGC3198,3.3866207764181055,177.26264052988873,9.973096852037624,30.431510758563284
C_core,bar_profiled,full,all,NGC3521,0.14723810662156056,5.2804909021916355,4.096711034954744,19.048969147788476
C_core,bar_profiled,full,all,NGC3726,1.4859077724312153,12.927993932109098,6.6282329968254885,33.54509370990693
C_core,bar_profiled,full,all,NGC3741,1.0560671738753054,79.67615674326117,2.3578584983614563,21.10943926118449
C_core,bar_profiled,full,all,NGC3769,1.3993758447865805,16.967650234486772,8.009903566931563,35.04582823304121
C_core,bar_profiled,full,all,NGC3877,1.5659236533811802,6.991558135293041,9.704655528443501,19.875571411673572
C_core,bar_profiled,full,all,NGC3893,0.43289411695891084,13.90921587899767,4.647154174659338,33.039803856689346
C_core,bar_profiled,full,all,NGC3917,1.2846231307391451,4.338260887374967,5.33119719376742,9.759598743493303
C_core,bar_profiled,full,all,NGC3949,0.2287017516264194,1.8476409219051149,3.0610267959118134,18.169271991482752
C_core,bar_profiled,full,all,NGC3953,0.4973569332345334,0.5765819371085441,4.989506307343554,5.440631926172369
C_core,bar_profiled,full,all,NGC3972,1.2822730986405937,3.7016971710245885,5.760014317373434,9.577882248150296
C_core,bar_profiled,full,all,NGC3992,0.7253455677718043,17.401922651655447,5.770003653361204,27.637340258199423
C_core,bar_profiled,full,all,NGC4010,0.6223701335284498,7.352228929780233,4.883178994485321,14.931295313448457
C_core,bar_profiled,full,all,NGC4013,0.7137664568392825,48.38003800707349,5.244212653417816,35.65402452716305
C_core,bar_profiled,full,all,NGC4051,0.19378976443856252,1.1650781693129673,3.7939209266506055,10.093013316047461
C_core,bar_profiled,full,all,NGC4068,0.13376018764353,1.5153363933111361,1.1070775219310203,4.193688505966867
C_core,bar_profiled,full,all,NGC4085,1.1675682040757265,7.7354818950582285,7.100624280565111,18.381449837310726
C_core,bar_profiled,full,all,NGC4088,0.37569831084849126,8.029400926162136,5.239168537333886,21.072284274681166
C_core,bar_profiled,full,all,NGC4100,1.2537149292561638,11.483296613840452,7.099858081531532,21.317363225344288
C_core,bar_profiled,full,all,NGC4138,0.29517296075019456,3.937865880226354,9.72121986733304,30.792973845485502
C_core,bar_profiled,full,all,NGC4157,0.2934254014265355,14.086408266639037,5.4876635307234665,34.918010343479374
C_core,bar_profiled,full,all,NGC4183,0.2797288182929855,3.5505699392439376,2.9164999317164835,12.098781950545968
C_core,bar_profiled,full,all,NGC4217,0.9328701209109053,9.17248437828982,7.875609929480211,22.86771254031632
C_core,bar_profiled,full,all,NGC4559,0.052140594653099115,5.083529300345093,1.4426015662567098,11.674763746375652
C_core,bar_profiled,full,all,NGC5005,0.07725158090811353,0.4821346922501452,5.6310152191081775,15.181406328761915
C_core,bar_profiled,full,all,NGC5033,2.8282347896060727,77.01655709446442,9.355125240583156,49.470531953745024
C_core,bar_profiled,full,all,NGC5055,7.619476293164193,1262.8559886646212,6.271972689830185,43.62684262436578
C_core,bar_profiled,full,all,NGC5371,6.76078265594689,19.399893204797653,11.713970547734728,18.91116751797022
C_core,bar_profiled,full,all,NGC5585,3.17301599674982,46.3236500273779,2.6059777035454044,12.483786653667146
C_core,bar_profiled,full,all,NGC5907,4.456344074429582,96.58165266085291,8.900502895037476,28.909309039531305
C_core,bar_profiled,full,all,NGC5985,5.543323610782622,9.908459575109404,13.798291016164837,15.007743126248581
C_core,bar_profiled,full,all,NGC6015,7.625417418972001,32.38020045646381,7.06321105046101,24.47605849739185
C_core,bar_profiled,full,all,NGC6195,1.2744206524524149,9.191701349576599,9.16950637143772,16.71699542255779
C_core,bar_profiled,full,all,NGC6503,6.710972375257794,315.5859721849434,6.51741007637702,36.04847502610011
C_core,bar_profiled,full,all,NGC6674,0.8745985653777837,131.49784872933213,8.021314066930234,42.7616758698267
C_core,bar_profiled,full,all,NGC6789,0.150213835491788,4.476344262560284,1.5986851502519566,14.21325395042832
C_core,bar_profiled,full,all,NGC6946,1.397433911204909,9.93053986684411,4.388700820163819,17.131179606779508
C_core,bar_profiled,full,all,NGC7331,1.8072644696179785,95.6162879131699,7.473537907337912,49.31489490517149
