model_id,fit_mode,region,galaxy,n_rows,failed,pipeline_failure,invalid_rows,loss,rms_kms,signed_mean_residual
C_core,inner,training,DDO161,24,False,False,0,0.18605589951552995,1.1783082939602254,-0.05495092431892531
C_core,inner,outer,DDO161,7,False,False,0,14.2114728858334,3.7920204056620683,-3.6067026283755914
C_core,inner,training,DDO168,8,False,False,0,1.4854044363052654,1.8051236716591939,0.40659997654519775
C_core,inner,outer,DDO168,2,False,False,0,8.801851977293806,7.869998602377452,7.514423252539597
C_core,inner,training,DDO170,6,False,False,0,0.5348589011450349,0.7811877702001861,-0.13463562092415002
C_core,inner,outer,DDO170,2,False,False,0,49.39442486754843,7.284698649783541,-6.8149573327666815
C_core,inner,training,ESO079-G014,12,False,False,0,0.42506315843394765,5.837599786848339,-2.0610717635498177
C_core,inner,outer,ESO079-G014,3,False,False,0,56.443715017497716,15.723548417894381,-14.546219986161598
C_core,inner,training,ESO116-G012,12,False,False,0,0.5926753076099088,2.5932293706200173,-0.7230830882602918
C_core,inner,outer,ESO116-G012,3,False,False,0,1.325133212474715,4.40724710758225,-3.62611130701796
C_core,inner,training,ESO563-G021,24,False,False,0,4.622580378035599,16.76869399396216,4.607092755948453
C_core,inner,outer,ESO563-G021,6,False,False,0,40.70776071537816,56.70180222654349,-55.90403403138985
C_core,inner,training,F568-3,14,False,False,0,0.34303577207415004,3.85785169016312,-0.6002378550184021
C_core,inner,outer,F568-3,4,False,False,0,5.766055585054522,28.00529895448466,-25.260260490147257
C_core,inner,training,F568-V1,12,False,False,0,0.07111218863047099,3.007634999284955,-1.2999294842434004
C_core,inner,outer,F568-V1,3,False,False,0,2.1757849154116555,21.148634132415378,-17.838606099176857
C_core,inner,training,F571-8,10,False,False,0,0.30783018078044144,2.844939736443343,1.1669845083543107
C_core,inner,outer,F571-8,3,False,False,0,31.87577143028081,26.7317192605951,-22.880805213963942
C_core,inner,training,F574-1,11,False,False,0,0.327361821344232,2.526157183958997,-0.3556699835765675
C_core,inner,outer,F574-1,3,False,False,0,3.143457166485696,8.421526352164381,-8.300012448267642
C_core,inner,training,F583-1,20,False,False,0,0.11148387281863825,2.55721987744955,-0.23403296531924972
C_core,inner,outer,F583-1,5,False,False,0,4.874551383898729,14.6080610199777,-12.59089995405252
C_core,inner,training,F583-4,9,False,False,0,0.47354942812711076,3.368308701180059,-0.18788396232626395
C_core,inner,outer,F583-4,3,False,False,0,4.28736054700879,10.145911823669723,-9.604558657281032
C_core,inner,training,IC2574,27,False,False,0,2.6133954137918436,2.217145363692035,-0.692200393736407
C_core,inner,outer,IC2574,7,False,False,0,1.5219860769096445,2.8892381868092425,-2.414604555971393
