galaxy,ml_disk,ml_bulge,n,Q,D_Mpc,inclination_deg,refs,baryon_invalid_rows,baryon_chi2_valid,baryon_chi2_per_valid_row,core_length_kpc,core_amplitude_kms,core_excess_amplitude_kms,core_admissible_min_amplitude_kms,core_chi2,core_reduced_chi2,core_dof,core_success,core_optimality,core_bound_hit,core_bound_distance_log,core_restart_chi2_spread,core_near_best_starts,nfw_length_kpc,nfw_amplitude_kms,nfw_excess_amplitude_kms,nfw_admissible_min_amplitude_kms,nfw_chi2,nfw_reduced_chi2,nfw_dof,nfw_success,nfw_optimality,nfw_bound_hit,nfw_bound_distance_log,nfw_restart_chi2_spread,nfw_near_best_starts
UGC06923,0.5,0.7,6,2,18.0,65.0,"VS01,SV98",0,183.3267521911743,30.55445869852905,1.9259911946695853,77.4300139866373,77.4300139866373,0.0,1.185254823259986,0.2963137058149965,4,True,2.832293104093152e-07,False,3.6569930846157357,2.1094237467877974e-13,9,197.29910763589768,616.2521368736845,616.2521368736845,0.0,3.8197409994084515,0.9549352498521129,4,True,6.681662367129422e-05,False,0.9298872082832332,2.1452555287737596e-09,9
UGC06930,0.5,0.7,10,1,18.0,32.0,"VS01,SV98",0,573.9044498080112,57.39044498080112,3.50368749102329,110.080577427729,110.080577427729,0.0,10.077590774595379,1.2596988468244223,8,True,7.942469030634627e-05,False,3.305154947950909,1.311839525897085e-11,9,9.98845523925866,201.68309233479013,201.68309233479013,0.0,2.219114068064337,0.27738925850804214,8,True,1.4216955483992916e-06,False,2.6996699520103515,4.263256414560601e-14,9
UGC06983,0.5,0.7,17,1,18.0,49.0,"VS01,SV98",0,1921.8246424331376,113.04850837841985,2.926785268916509,116.5727644744801,116.5727644744801,0.0,25.902272950711517,1.7268181967141012,15,True,0.00015593338766157079,False,3.247851901854469,2.5153212845907547e-11,9,8.451087832888831,215.8639795022168,215.8639795022168,0.0,8.95131872800076,0.5967545818667174,15,True,3.9079955644555344e-06,False,2.631719082852624,4.050093593832571e-13,9
UGC07089,0.5,0.7,12,2,18.0,80.0,"VS01,SV98",0,265.2821842595841,22.106848688298673,3.616253406831463,74.70208873011138,74.70208873011138,0.0,2.4416041338830867,0.24416041338830868,10,True,2.168528495274157e-06,False,3.692859514321249,3.694822225952521e-13,9,499.9999999998266,682.9468588974943,682.9468588974943,0.0,2.799620020168974,0.2799620020168974,10,True,4.817132858607832e-09,True,3.4638958368304884e-13,1.0307310560619953e-12,9
UGC07125,0.5,0.7,13,1,19.8,90.0,"Sw09,Sw02",0,1052.0192957065572,80.9245612081967,3.9923536988426322,59.95292630934393,59.95292630934393,0.0,6.72753089327071,0.6115937175700645,11,True,1.7362868746170238e-05,False,3.912807874868532,1.588951192843524e-12,9,14.401870819552093,115.6989605392533,115.6989605392533,0.0,9.38806032725447,0.8534600297504064,11,True,1.0316361629109642e-05,False,3.255375917594228,1.6289192217300297e-12,9
UGC07151,0.5,0.7,11,1,6.87,90.0,"Sw09,Sw02",0,1287.309811043247,117.02816464029519,1.2241921208563693,70.06244683444918,70.06244683444918,0.0,19.295672761160493,2.1439636401289435,9,True,8.726996986414157e-05,False,3.756980625648497,1.6541434888495132e-11,9,7.217262375770887,152.51832721359528,152.51832721359528,0.0,26.31386319613557,2.9237625773483966,9,True,2.1641350332528925e-05,False,2.979082800373826,5.6630256040079985e-12,9
UGC07232,0.5,0.7,4,2,2.83,59.0,"Sw09,Sw02",0,72.74398967769565,18.185997419423913,37.27274410957763,2999.999999999928,2999.999999999928,0.0,0.22415558532031896,0.11207779266015948,2,True,3.292039893644087e-08,True,2.3092638912203256e-14,8.881784197001252e-16,9,499.9999999999994,1152.670015504061,1152.670015504061,0.0,4.811074818610487,2.4055374093052433,2,True,6.645914156427343e-08,True,8.881784197001252e-16,6.217248937900877e-15,9
UGC07261,0.5,0.7,7,2,13.1,30.0,"Sw09,Sw02",0,238.68792971210934,34.098275673158476,1.4506889370110523,77.77320504029225,77.77320504029225,0.0,8.36007637056088,1.6720152741121759,5,True,6.171817411606211e-05,False,3.6525706040104975,1.6822099269120372e-11,9,4.447726561050397,141.95521479187067,141.95521479187067,0.0,0.24362888548502004,0.04872577709700401,5,True,8.749038043123616e-08,False,3.0508559485841324,1.304512053934559e-14,9
UGC07323,0.5,0.7,10,1,8.0,47.0,"Sw09,Sw02",0,370.1265281054037,37.01265281054037,2.590546970567175,80.90605207180117,80.90605207180117,0.0,2.7797825694193175,0.3474728211774147,8,True,6.404990679159849e-07,False,3.613078937090907,2.2648549702353193e-14,9,499.99999999957396,873.4254524084222,873.4254524084222,0.0,5.7109996192436885,0.7138749524054611,8,True,4.2635966479825114e-08,True,8.517631044924201e-13,1.3713474800169934e-12,9
UGC07399,0.5,0.7,10,1,8.43,55.0,"Sw09,Sw02",0,3291.413859907484,329.1413859907484,1.2965143228643354,110.67910775177245,110.67910775177245,0.0,52.4445437687427,6.555567971092837,8,True,0.0007019955878607959,False,3.299732474276732,6.200906454978394e-11,9,5.8545986094058025,224.65873585856062,224.65873585856062,0.0,8.108232858396804,1.0135291072996004,8,True,1.6515760696526783e-05,False,2.5917850463619363,7.567280135845067e-13,9
UGC07524,0.5,0.7,31,1,4.74,46.0,"Sw09,Sw02",0,3195.841413373801,103.09165849592907,2.633213507643069,80.56409679932834,80.56409679932834,0.0,19.317833307112586,0.6661321830038823,29,True,3.6508566018104406e-05,False,3.617314466519451,1.4708234630234074e-12,9,19.788792759845197,187.09162021615504,187.09162021615504,0.0,23.40060237267853,0.8069173231958114,29,True,1.4196015483933628e-05,False,2.774769123100861,4.11404244005098e-12,9
UGC07559,0.5,0.7,7,2,4.97,61.0,"Sw09,Sw02",0,64.68628562193528,9.240897945990755,1.041732688033421,30.792093032978258,30.792093032978258,0.0,0.25147527747839815,0.05029505549567963,5,True,8.735424447282801e-07,False,3.9529083784520256,2.892130979148533e-14,9,499.99999999994077,519.0337046849194,519.0337046849194,0.0,2.139258771258667,0.4278517542517334,5,True,6.12174352233787e-06,True,1.1812772982011666e-13,1.0520473381347983e-12,9
UGC07577,0.5,0.7,9,2,2.59,63.0,"Sw09,Sw02",0,5.350683887844524,0.5945204319827249,271.4183499154267,2999.9999999999923,2999.9999999999923,0.0,0.8882134985315794,0.1268876426473685,7,True,1.4670247080007972e-08,True,1.7763568394002505e-15,1.9636514636545144e-12,9,499.9999999999994,213.57602359151898,213.57602359151898,0.0,1.3591168742005693,0.1941595534572242,7,True,1.8404290923505018e-07,True,8.881784197001252e-16,6.661338147750939e-16,9
UGC07603,0.5,0.7,12,1,4.7,78.0,"Sw09,Sw02",0,1421.4636847881948,118.4553070656829,1.0992676722897012,68.53223403855694,68.53223403855694,0.0,4.8435885028857815,0.48435885028857817,10,True,7.291771589918532e-06,False,3.7790633631594224,5.266898028821743e-13,9,9.493463628246067,169.8389785432043,169.8389785432043,0.0,15.146242226458801,1.5146242226458801,10,True,6.67759504237734e-06,False,2.871516764503169,1.3532286402551108e-11,9
UGC07690,0.5,0.7,7,2,8.11,41.0,"Sw09,Sw02",0,194.98169943718133,27.854528491025906,0.7022972041515819,61.2307103020141,61.2307103020141,0.0,2.5683955747368676,0.5136791149473735,5,True,2.3179831651702853e-05,False,3.5586244086142824,2.7213786779611837e-12,9,1.4514802177231243,102.17726864509541,102.17726864509541,0.0,1.678671877079489,0.3357343754158978,5,True,6.314613039224695e-07,False,3.379658334922099,4.563016631209393e-13,9
UGC07866,0.5,0.7,7,2,4.57,44.0,"Sw09,Sw02",0,51.847560434876975,7.4067943478395675,0.71757819322805,29.566626314399645,29.566626314399645,0.0,0.965305637572486,0.1930611275144972,5,True,4.551640420119599e-06,False,3.580149648250665,6.972200594645983e-13,9,11.920271770913702,97.24867695277028,97.24867695277028,0.0,0.2183988448429386,0.04367976896858772,5,True,1.2633601798542894e-06,False,3.429096189842997,2.342293026202924e-13,9
UGC08286,0.5,0.7,17,1,6.5,90.0,"Sw09,Sw02",0,7955.663805940957,467.9802238788798,1.6939349181324634,92.98846477447628,92.98846477447628,0.0,126.3469829721398,8.423132198142653,15,True,0.0007997532880614335,False,3.473892116872978,1.353868128717295e-10,9,5.050209029136575,169.31904167362953,169.31904167362953,0.0,36.78028914233904,2.4520192761559363,15,True,4.855913635650956e-05,False,2.8745828118668975,1.9113599591946695e-12,9
UGC08490,0.5,0.7,30,1,4.65,50.0,"Sw09,Sw02",0,4436.133259837869,147.87110866126233,1.646249668853123,94.8798819960158,94.8798819960158,0.0,134.70770809572386,4.810989574847281,28,True,0.0014417316441785644,False,3.4537558761198186,3.6493474908638746e-10,9,3.18664964690417,158.41748282462066,158.41748282462066,0.0,3.147920879005663,0.11242574567877368,28,True,5.2235232107499115e-06,False,2.941133722992837,6.261657858885883e-14,9
UGC08550,0.5,0.7,11,1,6.7,90.0,"Sw09,Sw02",0,2212.8170047782714,201.16518225257013,1.2244779617912156,61.90996288425161,61.90996288425161,0.0,43.301730751713876,4.811303416857097,9,True,0.0002276278245729528,False,3.8806864496306464,6.180300715641351e-11,9,4.412770106278771,117.92639231848568,117.92639231848568,0.0,6.872527099774204,0.7636141221971338,9,True,1.3067543565542885e-05,False,3.236306931736089,6.039613253960852e-13,9
UGC08699,0.5,0.7,41,2,39.3,73.0,"No07,No05",0,6535.558138669209,159.4038570407124,4.461260051847632,183.28949755723323,183.28949755723323,0.0,360.1567147281129,9.2347875571311,39,True,0.0028334958014290057,False,2.795300710915087,3.936975190299563e-10,9,11.371084675002127,330.14299215293426,330.14299215293426,0.0,37.85870894243767,0.9707361267291711,39,True,6.082723453766333e-06,False,2.2068416974868486,2.6290081223123707e-12,9
UGC08837,0.5,0.7,8,2,7.21,80.0,"Sw09,Sw02",0,142.12659915624423,17.765824894530528,19.73386947011854,328.64869548706383,328.64869548706383,0.0,2.105884146169343,0.3509806910282238,6,True,1.3221009435753886e-06,False,2.2113781822561185,2.495337270147502e-12,9,499.9999999999821,471.40352342385216,471.40352342385216,0.0,25.16062996293634,4.1934383271560565,6,True,1.0614709737195036e-05,True,3.552713678800501e-14,1.0267342531733448e-11,9
UGC09037,0.5,0.7,22,2,83.6,65.0,Ha14,0,749.686609056385,34.0766640480175,11.719273989609505,151.57624569310005,151.57624569310005,0.0,79.54842102546944,3.977421051273472,20,True,9.665617463691652e-05,False,2.985278797398001,7.986500349943526e-11,9,499.999999999999,766.9210945687171,766.9210945687171,0.0,136.3045890298748,6.81522945149374,20,True,2.928723724243097e-06,True,1.7763568394002505e-15,6.821210263296962e-13,9
UGC09133,0.5,0.7,68,1,57.1,53.0,"No07,No05",0,119660.49594000602,1759.7131755883238,20.534083195566183,248.14883909589992,248.14883909589992,0.0,3124.134947251131,47.3353779886535,66,True,0.009834016461980885,False,2.492338843863081,4.7084540710784495e-09,9,28.581083779012804,433.66955960977594,433.66955960977594,0.0,623.320323460896,9.444247325165092,66,True,8.528217441914762e-05,False,1.9340847069369955,3.296918293926865e-12,9
UGC09992,0.5,0.7,5,2,10.7,30.0,"Sw09,Sw02",0,19.621204973446662,3.9242409946893324,0.5888934450370067,32.52888322747575,32.52888322747575,0.0,0.6525777809197056,0.21752592697323522,3,True,8.089613859578886e-06,False,3.3825129854753677,1.226574397605873e-12,9,0.9075047549963199,53.61441699491154,53.61441699491154,0.0,0.03676241852971801,0.012254139509906004,3,True,6.00787624413015e-08,False,3.814966532236654,9.71445146547012e-16,9
UGC10310,0.5,0.7,7,1,15.2,34.0,"Sw09,Sw02",0,267.16061834807084,38.16580262115298,1.7190401264836461,74.11055569262884,74.11055569262884,0.0,1.4875029653816174,0.2975005930763235,5,True,5.296045933838408e-06,False,3.7008095935012344,4.627409566637652e-13,9,7.310391701178826,143.48313577735385,143.48313577735385,0.0,2.843340184425143,0.5686680368850286,5,True,9.634602754061544e-07,False,3.0401500600719746,9.752199048307375e-13,9
UGC11455,0.5,0.7,36,1,78.6,90.0,SG06,0,2835.2297025828884,78.75638062730246,10.142259679462558,246.0154322921044,246.0154322921044,0.0,147.4496439278446,4.3367542331719,34,True,0.0007473279102094781,False,2.5009733007907755,1.2363443602225743e-10,9,130.98466132030453,675.4397003556188,675.4397003556188,0.0,170.4788640377215,5.014084236403574,34,True,2.126608083378159e-05,False,1.3395278712344911,1.6208900888159405e-10,9
UGC11557,0.5,0.7,12,2,24.2,30.0,"Sw02,dB01",0,26.137620731114133,2.1781350609261776,11.716414452181828,110.01893796487684,110.01893796487684,0.0,10.656023201992557,1.0656023201992557,10,True,8.638060003548702e-07,False,3.3057150533591706,15.481597531373854,8,499.99999999999005,424.7666276843266,424.7666276843266,0.0,14.784189039949045,1.4784189039949045,10,True,4.263483778310771e-08,True,1.9539925233402755e-14,1.936228954946273e-13,9
UGC11820,0.5,0.7,10,1,18.1,45.0,"KN08,vZ97",0,11946.909530837438,1194.6909530837438,4.6409511284143194,82.815348840388,82.815348840388,0.0,124.72083200309085,15.590104000386356,8,True,0.00047626895224837744,False,3.589754150969931,8.574829735152889e-11,9,23.52752359789253,182.42522479913782,182.42522479913782,0.0,10.652460786878212,1.3315575983597765,8,True,1.1552745759147167e-05,False,2.8000272057168063,4.725109192804666e-13,9
UGC11914,0.5,0.7,65,1,16.9,31.0,"No07,No05",0,13401.553723749452,206.17774959614542,1.9257816499709155,223.62580763230991,223.62580763230991,0.0,1184.4893941230514,18.80141895433415,63,True,0.024789139687784414,False,2.5963934142803833,1.599892129888758e-08,9,3.771536367347618,400.6735294457032,400.6735294457032,0.0,302.77254256578124,4.80591337406002,63,True,0.0005757462680702855,False,2.0132206129696346,4.3439740693429485e-10,9
UGC12506,0.5,0.7,31,2,100.6,86.0,Ha14,0,2415.8371683371215,77.93023123668134,7.24203196416108,274.4957741534292,274.4957741534292,0.0,100.75965028418747,3.4744706994547405,29,True,0.000759372476002176,False,2.3914317015243363,1.1576162251003552e-10,9,10.292026806412958,454.94962850891545,454.94962850891545,0.0,4.859293418276351,0.16756184200952937,29,True,2.5983619545313178e-06,False,1.8861808614015327,4.973799150320701e-14,9
UGC12632,0.5,0.7,15,1,9.77,46.0,"Sw09,Sw02",0,1827.6531048583142,121.84354032388761,2.4115601905910378,76.31009215378637,76.31009215378637,0.0,13.859623651643323,1.0661248962802556,13,True,3.153866808798205e-05,False,3.6715623687254473,5.53157519789238e-12,9,8.51638020013934,143.63603643866767,143.63603643866767,0.0,4.427915927158581,0.34060891747373695,13,True,2.213949383361236e-06,False,3.0390849923888412,2.5579538487363607e-13,9
UGC12732,0.5,0.7,16,1,13.2,39.0,"Sw09,Sw02",0,2614.7838188728706,163.4239886795544,3.7014440533899142,95.7830224824907,95.7830224824907,0.0,66.91585292417435,4.779703780298168,14,True,0.0003683604822413612,False,3.4442821167240663,1.1236522823310224e-10,9,14.30299808371264,187.52627428356936,187.52627428356936,0.0,2.9218808273531773,0.2087057733823698,14,True,9.918863116695446e-07,False,2.7724486025446335,6.483702463810914e-14,9
UGCA442,0.5,0.7,8,1,4.35,64.0,Co00,0,4310.3525526204585,538.7940690775573,1.9823128341559997,63.03012749496222,63.03012749496222,0.0,7.326200258643117,1.2210333764405195,6,True,3.5291167706392772e-06,False,3.862754741360936,1.5187850976872141e-13,9,22.2038747009357,169.0485119547932,169.0485119547932,0.0,12.292938437872301,2.048823072978717,6,True,1.630159979472507e-05,False,2.8761818409320563,5.149658477421326e-12,9
UGCA444,0.5,0.7,36,2,0.98,78.0,Ke07,0,455.08694324114396,12.641303978920666,0.8338480322241348,34.811214399777704,34.811214399777704,0.0,13.197829808714065,0.38817146496217836,34,True,4.370281518858606e-05,False,3.7303188966428924,1.0096812275151024e-11,9,499.999999999999,647.8410525291638,647.8410525291638,0.0,2.0268262459817192,0.05961253664652116,34,True,8.028739291949863e-09,True,1.7763568394002505e-15,1.9051427102567686e-13,9
CamB,0.3,0.42,9,2,3.36,65.0,Bm03,0,57.75505351198768,6.417228167998632,227.73562588411755,2999.9999999999814,2999.9999999999814,0.0,16.81321559181184,2.4018879416874057,7,True,1.0883118534927116e-06,True,5.329070518200751e-15,40.941837970415406,8,499.9999999997054,234.82841793061112,234.82841793061112,0.0,34.62660925047682,4.946658464353831,7,True,4.282185358952302e-07,True,5.88862292261183e-13,2.5366375666635577e-12,9
D512-2,0.3,0.42,4,2,15.2,56.0,Tr09,0,127.96999299094415,31.992498247736037,1.0047738937465143,39.99162754163246,39.99162754163246,0.0,0.19839769255451267,0.09919884627725634,2,True,1.5871194816243775e-07,False,3.9167855402803333,1.2434497875801753e-14,9,7.650235009411587,96.37562505490747,96.37562505490747,0.0,0.7555175768710753,0.3777587884355377,2,True,1.8482787623839175e-07,False,3.4381142501337507,5.372369216161132e-13,9
D564-8,0.3,0.42,6,2,8.79,63.0,Tr09,0,271.11029139765657,45.185048566276095,1.1260047561642055,27.06058551149906,27.06058551149906,0.0,0.2310637544364833,0.057765938609120826,4,True,3.899051891048518e-07,False,4.03069875908362,5.662137425588298e-15,9,499.9999999999994,432.3240648287387,432.3240648287387,0.0,3.175881066602841,0.7939702666507102,4,True,1.3145122481635484e-07,True,8.881784197001252e-16,5.773159728050814e-15,9
D631-7,0.3,0.42,16,1,7.72,59.0,"Tr09,dB01",0,1836.1260326993884,114.75787704371177,3.1637210711563375,68.85015607166531,68.85015607166531,0.0,5.921070237475807,0.4229335883911291,14,True,2.0388302289444297e-06,False,3.774435075642054,2.1405099914773018e-13,9,499.99999999904196,657.0833036723031,657.0833036723031,0.0,71.62732232184133,5.116237308702952,14,True,0.00018804362059840206,True,1.91580085129317e-12,4.789058039023075e-12,9
DDO064,0.3,0.42,14,1,6.8,60.0,"dB02,Sw02",1,214.73089489097575,16.517761145459673,0.9843675670936335,49.485858189246464,49.11830378954989,6.020165576103383,3.5612608098950043,0.296771734157917,12,True,8.972909163931811e-07,False,3.8962670975424913,1.7896795156957523e-13,9,499.9999999999994,849.1609894160625,848.4278720937776,35.27792228137609,6.5932466127456575,0.5494372177288048,12,True,1.5470209167185647e-07,True,8.881784197001252e-16,2.930100606590713e-12,9
DDO154,0.3,0.42,12,2,4.04,64.0,"Be91,CB89",0,72680.25605150506,6056.688004292088,1.7234773752248187,50.96421201206416,50.96421201206416,0.0,36.30493760901247,3.630493760901247,10,True,2.8640256595762857e-05,False,4.075243906503971,1.3642420526593924e-12,9,15.595312304891042,138.21714205263385,138.21714205263385,0.0,100.8740579154894,10.08740579154894,10,True,0.00013311183216026745,False,3.077541626001273,2.566480361565482e-11,9
DDO161,0.3,0.42,31,1,7.5,70.0,Co00,0,12193.83246466758,393.3494343441155,4.598070970689618,68.87023457589672,68.87023457589672,0.0,18.49385204158248,0.6377190359166371,29,True,7.5759602162972455e-06,False,3.7741434920315333,2.6645352591003757e-13,9,51.299705680432226,198.09201519164324,198.09201519164324,0.0,25.152305991149074,0.8673208962465198,29,True,4.744505691717434e-06,False,2.276923083485469,3.907985046680551e-12,9
DDO168,0.3,0.42,10,2,4.25,63.0,"Sa96,Br92",0,1780.561528761056,178.0561528761056,1.7325268246924237,61.35522223890986,61.35522223890986,0.0,23.50535558449923,2.938169448062404,8,True,3.830499782309757e-05,False,3.889687278047383,1.0317080523236655e-11,9,499.99999999987995,797.7746819539283,797.7746819539283,0.0,81.99276898753259,10.249096123441573,8,True,0.00011866774297280284,True,2.398081733190338e-13,3.497291345411213e-11,9
DDO170,0.3,0.42,8,2,15.4,66.0,"Be91,La90",0,5203.376505453731,650.4220631817163,3.295388809344969,64.0588387227593,64.0588387227593,0.0,43.78549737390533,7.297582895650888,6,True,0.00012676646750612076,False,3.846565551595469,1.894306933536427e-11,9,12.278073392250505,126.32296670577563,126.32296670577563,0.0,12.754649835896227,2.125774972649371,6,True,6.59681166194193e-06,False,3.1675257123407734,2.5224267119483557e-13,9
ESO079-G014,0.3,0.42,15,1,28.7,79.0,Ge04,0,9273.775134519366,618.2516756346245,5.182966787732754,184.64342218776574,184.64342218776574,0.0,13.08618456164789,1.0066295816652224,13,True,3.809181817710482e-05,False,2.7879410501231234,8.899547765395255e-13,9,50.411404709032084,490.80393753259915,490.80393753259915,0.0,55.270899308503346,4.251607639115642,13,True,2.2435566633519752e-05,False,1.8103228321631137,3.020517169716186e-11,9
ESO116-G012,0.3,0.42,15,1,13.0,74.0,Ge04,0,6318.5125587417615,421.2341705827841,2.4065475128337614,120.00706952486486,120.00706952486486,0.0,34.73859940606002,2.672199954312309,13,True,7.358245015006418e-05,False,3.218816913896278,4.597211500367848e-12,9,16.44369139358229,271.24809124182536,271.24809124182536,0.0,30.174516999827244,2.3211166922944035,13,True,4.4352504481079535e-05,False,2.403333699716832,3.4994229736184934e-12,9
ESO444-G084,0.3,0.42,7,2,4.83,32.0,Co00,0,2079.7006588474187,297.10009412105984,1.1517690921801942,69.9982151475289,69.9982151475289,0.0,23.040981795687305,4.608196359137461,5,True,1.742298043306275e-05,False,3.757897823818408,3.204547738278052e-12,9,11.540613691078844,188.40354911147148,188.40354911147148,0.0,3.2066890026757835,0.6413378005351567,5,True,3.736580110918944e-05,False,2.767781367514127,4.7628567756419216e-12,9
ESO563-G021,0.3,0.42,30,1,60.8,83.0,SG06,0,12656.052244662302,421.86840815541007,6.525399883177174,377.17154983692507,377.17154983692507,0.0,296.24992243573195,10.580354372704713,28,True,0.00040524734233816635,False,2.0736674443460075,7.287326297955588e-11,9,30.257277176981408,671.8863038744229,671.8863038744229,0.0,662.1434745619338,23.647981234354777,28,True,0.0009133689787521068,False,1.4962784321045124,3.0104274628683925e-10,9
F565-V2,0.3,0.42,7,2,51.8,60.0,"dB97,dB96",0,323.29906514894736,46.18558073556391,3.168085028046724,88.72632749470041,88.72632749470041,0.0,0.28310644405547314,0.05662128881109463,5,True,4.5020861686791693e-07,False,3.5208109073282285,7.494005416219807e-15,9,499.9999999999994,860.2020657460819,860.2020657460819,0.0,1.8618387458078303,0.37236774916156606,5,True,4.856315042897063e-07,True,8.881784197001252e-16,1.5543122344752192e-15,9
F568-3,0.3,0.42,18,1,82.4,40.0,"KN08,dB96",0,709.5924098776637,39.421800548759094,3.817962411087589,117.20593203520521,117.20593203520521,0.0,13.946971820525905,0.871685738782869,16,True,1.4638966407220892e-05,False,3.2424350771533543,1.3820056210533949e-12,9,499.9999999999479,882.2158005282819,882.2158005282819,0.0,53.037793692072746,3.3148621057545467,16,True,1.1289949562783436e-05,True,1.0391687510491465e-13,1.4104273304837989e-11,9
F568-V1,0.3,0.42,15,1,80.6,40.0,"dB01,dB96",0,810.2228622528195,54.0148574835213,2.4516527608772973,132.69230534679568,132.69230534679568,0.0,6.561878607198976,0.5047598928614596,13,True,3.262192922099252e-05,False,3.118334613322645,4.505729123138735e-12,9,7.812575706044777,247.84413893888365,247.84413893888365,0.0,2.96051412706868,0.22773185592835998,13,True,1.5367891828482836e-06,False,2.4935674910772176,2.970956813896919e-13,9
F571-8,0.3,0.42,13,1,53.3,85.0,"dB01,dB96",0,2760.3426937583845,212.33405336602956,4.7425373660238845,163.60027440331902,163.60027440331902,0.0,21.355871299933114,1.941442845448465,11,True,2.3735002836586745e-06,False,2.908941466201105,6.394884621840902e-14,9,499.99999999999494,1266.8576316783808,1266.8576316783808,0.0,99.19836537402438,9.018033215820397,11,True,1.6510924253024694e-06,True,9.769962616701378e-15,5.073275133327115e-12,9
F571-V1,0.3,0.42,7,2,80.1,30.0,"dB97,dB96",0,316.85828396999335,45.26546913857048,3.8758007968278263,90.43392499233354,90.43392499233354,0.0,0.6667147966515461,0.1333429593303092,5,True,7.807087927911643e-07,False,3.5017480941868486,7.560618797697316e-14,9,22.69664981614233,201.44356905856353,201.44356905856353,0.0,1.611405981108085,0.322281196221617,5,True,1.596484042079164e-07,False,2.7008582797859697,6.368239269249898e-13,9
F574-1,0.3,0.42,14,1,96.8,65.0,"dB01,dB96",0,2017.9461776724384,144.13901269088845,2.786505478144108,109.7381103502592,109.7381103502592,0.0,14.094383243059937,1.1745319369216614,12,True,6.715506197366615e-05,False,3.308270855501923,5.6203930398623925e-12,9,14.868963946403525,225.56553561080437,225.56553561080437,0.0,20.413734489741557,1.7011445408117964,12,True,6.209797855980344e-06,False,2.587756827379118,3.936406756110955e-12,9
F583-1,0.3,0.42,25,1,35.4,63.0,"KN08,dB96",0,1473.529072221148,58.94116288884592,3.172201620778569,93.98925296933214,93.98925296933214,0.0,8.716528378481186,0.37897949471657333,23,True,3.678237661867921e-05,False,3.4631871220299155,2.6965096822095802e-12,9,27.906797317736444,224.02156113418272,224.02156113418272,0.0,36.29467807615113,1.5780294815717881,23,True,2.309954352276564e-05,False,2.5946252653641118,3.7211123071756447e-11,9
F583-4,0.3,0.42,12,1,53.3,55.0,"KN08,dB96",0,628.5521676367854,52.37934730306545,2.048208836425128,69.3061084871563,69.3061084871563,0.0,12.96348003095354,1.296348003095354,10,True,0.00013118377042264516,False,3.767834519781169,3.624123223744391e-11,9,21.184019339574927,187.45750053066942,187.45750053066942,0.0,1.7725139097739564,0.17725139097739565,10,True,3.1848449533015955e-07,False,2.77281541176834,4.1966430330830917e-13,9
IC2574,0.3,0.42,34,2,3.91,75.0,"Sa96,MC94",0,17843.102326153916,524.7971272398211,4.236492507724159,64.40371026318411,64.40371026318411,0.0,159.9474209971782,4.998356906161819,32,True,0.0004062104246353119,False,3.8411963234171287,6.690470399917103e-11,9,499.9999999999994,515.7997490754258,515.7997490754258,0.0,1079.5312970666826,33.73535303333383,32,True,3.632186394212684e-05,True,8.881784197001252e-16,2.7193891583010554e-10,9
IC4202,0.3,0.42,32,1,100.4,90.0,SG06,0,10364.206585486547,323.8814557964546,4.355154590250388,257.14341612726275,257.14341612726275,0.0,578.727027633407,19.29090092111357,30,True,0.0014169832874431957,False,2.456733598995422,2.453361958032474e-10,9,21.315195724203242,499.3768594054754,499.3768594054754,0.0,887.1497597260949,29.571658657536496,30,True,0.0015781585581735073,False,1.7930065276713565,8.05357558419928e-10,9
KK98-251,0.3,0.42,15,2,6.8,59.0,BC04,0,365.23581221774805,24.34905414784987,1.4942236568465819,36.42398968235495,36.42398968235495,0.0,2.8241437037339736,0.21724182336415182,13,True,2.2993114095443766e-06,False,4.313629784312239,2.1671553440683056e-13,9,499.99999999991724,491.09078795694,491.09078795694,0.0,24.18252066720473,1.860193897477287,13,True,1.561671120632388e-07,True,1.652011860642233e-13,6.135536523288465e-12,9
NGC0024,0.3,0.42,29,1,7.3,64.0,"Di08,Ch06",0,3227.113625567178,111.27978019197165,1.47755310172277,150.1542106772956,150.1542106772956,0.0,100.10413168903811,3.7075604329273375,27,True,0.00013937048655215535,False,2.9947047304752763,1.5063505998114124e-11,9,3.8112011834559842,220.8507224629731,220.8507224629731,0.0,29.268996108025163,1.084036892889821,27,True,1.556135935467769e-05,False,2.6088805583295063,2.6290081223123707e-13,9
NGC0055,0.3,0.42,21,2,2.11,77.0,"Sa96,Pu91",0,3244.573844305636,154.5035163955065,3.953818707557236,87.70286747857834,87.70286747857834,0.0,5.129989335517551,0.26999943871145005,19,True,7.978012382166099e-06,False,3.532412972357614,1.7141843500212417e-13,9,90.70367620755476,333.6620133713003,333.6620133713003,0.0,45.030068209699365,2.370003589984177,19,True,1.872930510246106e-05,False,1.7070102106169145,1.0692957630453748e-10,9
NGC0100,0.3,0.42,21,1,13.5,89.0,"dB02,Rh96",0,1538.4662755303425,73.26029883477821,2.6555517284541814,93.91988869551774,93.91988869551774,0.0,7.625411929308424,0.40133746996360126,19,True,4.26269118625724e-05,False,3.4639253966699934,1.2816414596272807e-12,9,54.22393283351367,334.2239229615628,334.2239229615628,0.0,15.455225116775726,0.813432900882933,19,True,2.5305564321029226e-05,False,2.194556371281389,4.7847947826085147e-11,9
