galaxy,point_index,model,abs_z,weight,cumulative_weight
NGC5985,27,scalar_core,4.220559632508213,0.0010905125408942203,0.7963670857298432
UGC00128,18,scalar_core,4.286886924478474,0.0015267175572519084,0.797893803287095
UGC11914,55,scalar_core,4.323468211897694,0.0005871990604815032,0.7984810023475766
UGC02953,102,scalar_core,4.402211017640691,0.00033189512114171923,0.7988128974687183
NGC6503,28,scalar_core,4.404519439361882,0.0010905125408942203,0.7999034100096125
NGC6503,29,scalar_core,4.4188192507630895,0.0010905125408942203,0.8009939225505067
DDO168,9,scalar_core,4.458046038407601,0.003816793893129771,0.8048107164436364
NGC5033,21,scalar_core,4.47599285460218,0.0015267175572519084,0.8063374340008883
NGC6503,26,scalar_core,4.489327397400579,0.0010905125408942203,0.8074279465417825
NGC7814,16,scalar_core,4.596826939982197,0.0019083969465648854,0.8093363434883474
NGC2403,69,scalar_core,4.6120390446895465,0.0005089058524173028,0.8098452493407646
UGC06786,40,scalar_core,4.62256381876871,0.0008481764206955047,0.8106934257614601
UGC02953,99,scalar_core,4.631594686531978,0.00033189512114171923,0.8110253208826018
UGC02953,107,scalar_core,4.674536718515968,0.00033189512114171923,0.8113572160037436
KK98-251,14,scalar_core,4.691198257113364,0.002544529262086514,0.81390174526583
UGC08286,13,scalar_core,4.725714618879863,0.0019083969465648854,0.8158101422123949
NGC6195,20,scalar_core,4.732215304734583,0.0015267175572519084,0.8173368597696468
UGC02953,106,scalar_core,4.748247132603847,0.00033189512114171923,0.8176687548907885
UGC06786,38,scalar_core,4.790571862733551,0.0008481764206955047,0.818516931311484
UGC01281,20,scalar_core,4.828074614999105,0.0015267175572519084,0.8200436488687358
NGC3198,36,scalar_core,4.898379534656783,0.0008481764206955047,0.8208918252894313
NGC0300,21,scalar_core,4.919479914122786,0.0015267175572519084,0.8224185428466831
NGC2903,29,scalar_core,4.966281212970832,0.0010905125408942203,0.8235090553875773
NGC1003,35,scalar_core,4.985497478748648,0.0009541984732824427,0.8244632538608598
UGC09133,66,scalar_core,5.005232228331116,0.0005452562704471102,0.8250085101313069
NGC6015,41,scalar_core,5.016877173841899,0.0008481764206955047,0.8258566865520024
NGC2903,30,scalar_core,5.061553092475037,0.0010905125408942203,0.8269471990928966
NGC2403,59,scalar_core,5.070527981987189,0.0005089058524173028,0.8274561049453139
UGC01281,21,scalar_core,5.125819235751358,0.0015267175572519084,0.8289828225025657
NGC2903,28,scalar_core,5.150321361149793,0.0010905125408942203,0.8300733350434599
UGC06786,43,scalar_core,5.179836060305831,0.0008481764206955047,0.8309215114641554
NGC2998,12,scalar_core,5.202570805413596,0.002544529262086514,0.8334660407262419
NGC2403,64,scalar_core,5.203218829226808,0.0005089058524173028,0.8339749465786591
CamB,8,scalar_core,5.209163789097203,0.003816793893129771,0.8377917404717888
UGC02953,97,scalar_core,5.2806077398407405,0.00033189512114171923,0.8381236355929306
UGC11557,10,scalar_core,5.284672587470654,0.002544529262086514,0.840668164855017
UGC05253,68,scalar_core,5.291861733108173,0.0005089058524173028,0.8411770707074343
UGC08286,14,scalar_core,5.292646038408021,0.0019083969465648854,0.8430854676539992
UGC02259,7,scalar_core,5.322930070780903,0.003816793893129771,0.8469022615471289
IC4202,30,scalar_core,5.41018918511388,0.0010905125408942203,0.8479927740880231
UGC05253,58,scalar_core,5.410323127555573,0.0005089058524173028,0.8485016799404403
UGC11455,30,scalar_core,5.448225347503938,0.0009541984732824427,0.8494558784137228
UGC01281,22,scalar_core,5.471132211110801,0.0015267175572519084,0.8509825959709747
NGC7814,17,scalar_core,5.486813209027703,0.0019083969465648854,0.8528909929175396
UGC01281,23,scalar_core,5.496929632962164,0.0015267175572519084,0.8544177104747914
UGC01281,24,scalar_core,5.508961418475083,0.0015267175572519084,0.8559444280320433
NGC6015,42,scalar_core,5.657109027123024,0.0008481764206955047,0.8567926044527387
NGC5985,26,scalar_core,5.660078970083207,0.0010905125408942203,0.857883116993633
NGC2403,70,scalar_core,5.69823610919403,0.0005089058524173028,0.8583920228460502
NGC2903,31,scalar_core,5.793133514988739,0.0010905125408942203,0.8594825353869444
NGC2841,42,scalar_core,5.845180438422123,0.0007633587786259542,0.8602458941655704
ESO079-G014,14,scalar_core,5.876420965218699,0.002544529262086514,0.8627904234276569
UGC09133,61,scalar_core,5.965893948131153,0.0005452562704471102,0.863335679698104
UGC09133,62,scalar_core,5.998501532492528,0.0005452562704471102,0.8638809359685511
ESO563-G021,25,scalar_core,6.004306662384819,0.001272264631043257,0.8651532005995943
NGC2403,71,scalar_core,6.095702829073077,0.0005089058524173028,0.8656621064520116
UGC02487,13,scalar_core,6.104253770563807,0.0019083969465648854,0.8675705033985764
NGC5371,15,scalar_core,6.184491591564637,0.0019083969465648854,0.8694789003451413
NGC5055,27,scalar_core,6.19835022317217,0.001272264631043257,0.8707511649761845
UGC02953,108,scalar_core,6.201207983597486,0.00033189512114171923,0.8710830600973263
UGC09133,60,scalar_core,6.311242814970913,0.0005452562704471102,0.8716283163677734
NGC2903,32,scalar_core,6.326430334488066,0.0010905125408942203,0.8727188289086676
NGC6503,27,scalar_core,6.346820941282637,0.0010905125408942203,0.8738093414495618
UGC05253,63,scalar_core,6.370262731325711,0.0005089058524173028,0.874318247301979
NGC7793,43,scalar_core,6.38974068534768,0.0007633587786259542,0.875081606080605
NGC2403,65,scalar_core,6.401873051881595,0.0005089058524173028,0.8755905119330223
UGC11455,35,scalar_core,6.518555477333595,0.0009541984732824427,0.8765447104063048
UGC08286,15,scalar_core,6.529549821219192,0.0019083969465648854,0.8784531073528696
ESO563-G021,28,scalar_core,6.619003657820897,0.001272264631043257,0.8797253719839129
UGC11455,32,scalar_core,6.6549162771574135,0.0009541984732824427,0.8806795704571954
NGC0300,20,scalar_core,6.69248589181304,0.0015267175572519084,0.8822062880144472
NGC3198,37,scalar_core,6.896621175450633,0.0008481764206955047,0.8830544644351427
UGC02487,14,scalar_core,6.908343759534025,0.0019083969465648854,0.8849628613817075
NGC4010,11,scalar_core,6.912898732526855,0.002544529262086514,0.887507390643794
UGC08699,39,scalar_core,7.0444196616251045,0.0008481764206955047,0.8883555670644895
NGC6015,38,scalar_core,7.066429872691044,0.0008481764206955047,0.8892037434851849
UGC02953,109,scalar_core,7.23706842406447,0.00033189512114171923,0.8895356386063267
NGC6195,21,scalar_core,7.326949423940618,0.0015267175572519084,0.8910623561635785
UGC06786,39,scalar_core,7.345781996113715,0.0008481764206955047,0.891910532584274
ESO563-G021,29,scalar_core,7.368650784358558,0.001272264631043257,0.8931827972153172
NGC2841,48,scalar_core,7.521913952688035,0.0007633587786259542,0.8939461559939432
NGC5985,29,scalar_core,7.55337164472914,0.0010905125408942203,0.8950366685348374
UGC08286,16,scalar_core,7.560959646258077,0.0019083969465648854,0.8969450654814023
ESO563-G021,26,scalar_core,7.573167701136892,0.001272264631043257,0.8982173301124455
UGCA442,7,scalar_core,7.576754645108537,0.003816793893129771,0.9020341240055753
UGC03580,40,scalar_core,7.6331355102791,0.0007633587786259542,0.9027974827842012
UGC11557,11,scalar_core,7.698279591870305,0.002544529262086514,0.9053420120462877
UGC09133,57,scalar_core,7.709798504025562,0.0005452562704471102,0.9058872683167348
UGC08699,40,scalar_core,7.847069654901474,0.0008481764206955047,0.9067354447374303
ESO563-G021,27,scalar_core,8.064025626128917,0.001272264631043257,0.9080077093684735
NGC2841,44,scalar_core,8.086302684216019,0.0007633587786259542,0.9087710681470995
NGC2841,43,scalar_core,8.096575824954781,0.0007633587786259542,0.9095344269257255
NGC2841,46,scalar_core,8.175122956182035,0.0007633587786259542,0.9102977857043515
NGC5055,26,scalar_core,8.210445999212448,0.001272264631043257,0.9115700503353947
NGC5985,30,scalar_core,8.255500291177384,0.0010905125408942203,0.9126605628762889
NGC3198,38,scalar_core,8.272855848737663,0.0008481764206955047,0.9135087392969844
NGC2403,63,scalar_core,8.46784978082862,0.0005089058524173028,0.9140176451494016
UGC11455,33,scalar_core,8.494944417507005,0.0009541984732824427,0.9149718436226841
NGC3198,41,scalar_core,8.4957569026908,0.0008481764206955047,0.9158200200433796
NGC2841,47,scalar_core,8.501335604130128,0.0007633587786259542,0.9165833788220056
UGC05253,59,scalar_core,8.662448584817492,0.0005089058524173028,0.9170922846744228
UGC03205,41,scalar_core,8.66680569299497,0.0007633587786259542,0.9178556434530488
NGC2841,49,scalar_core,8.69187344562478,0.0007633587786259542,0.9186190022316748
NGC5371,16,scalar_core,8.726313145941099,0.0019083969465648854,0.9205273991782397
UGC02953,112,scalar_core,8.76498603452378,0.00033189512114171923,0.9208592942993814
UGC02953,101,scalar_core,8.790695033496423,0.00033189512114171923,0.9211911894205231
NGC5371,18,scalar_core,8.813864329019145,0.0019083969465648854,0.923099586367088
IC4202,31,scalar_core,8.862116613236989,0.0010905125408942203,0.9241900989079822
UGC05253,71,scalar_core,8.918375202049312,0.0005089058524173028,0.9246990047603995
NGC2841,45,scalar_core,9.036600283541734,0.0007633587786259542,0.9254623635390254
NGC3198,42,scalar_core,9.06938619387232,0.0008481764206955047,0.9263105399597209
UGC08699,37,scalar_core,9.081607171454213,0.0008481764206955047,0.9271587163804164
NGC7793,45,scalar_core,9.086006409228698,0.0007633587786259542,0.9279220751590423
UGC06787,56,scalar_core,9.343718202626835,0.0005089058524173028,0.9284309810114596
NGC0801,11,scalar_core,9.485643056612274,0.002544529262086514,0.9309755102735461
UGC03205,42,scalar_core,9.597467669152946,0.0007633587786259542,0.9317388690521721
NGC5055,25,scalar_core,9.605464087300854,0.001272264631043257,0.9330111336832153
UGC08699,38,scalar_core,9.685132058877157,0.0008481764206955047,0.9338593101039108
UGC02953,111,scalar_core,9.732501517382753,0.00033189512114171923,0.9341912052250525
IC4202,29,scalar_core,9.786098702960055,0.0010905125408942203,0.9352817177659467
DDO170,7,scalar_core,9.807237568258238,0.003816793893129771,0.9390985116590764
UGC02953,110,scalar_core,9.821375268770094,0.00033189512114171923,0.9394304067802182
NGC0024,27,scalar_core,9.85906634210635,0.001272264631043257,0.9407026714112614
NGC5985,31,scalar_core,9.86979716908526,0.0010905125408942203,0.9417931839521556
NGC7793,44,scalar_core,9.90573759770156,0.0007633587786259542,0.9425565427307816
UGC02953,100,scalar_core,10.014007607785333,0.00033189512114171923,0.9428884378519233
NGC3198,39,scalar_core,10.090878296192216,0.0008481764206955047,0.9437366142726188
UGC05253,61,scalar_core,10.111477608756609,0.0005089058524173028,0.944245520125036
NGC5371,17,scalar_core,10.143584200138733,0.0019083969465648854,0.9461539170716009
UGC11820,9,scalar_core,10.198145102175095,0.003816793893129771,0.9499707109647306
NGC2403,72,scalar_core,10.230530650235403,0.0005089058524173028,0.9504796168171479
UGC05253,60,scalar_core,10.315112763934492,0.0005089058524173028,0.9509885226695651
UGC11820,8,scalar_core,10.335937285808246,0.003816793893129771,0.9548053165626949
UGC05253,72,scalar_core,10.370403894480692,0.0005089058524173028,0.9553142224151121
UGC11455,34,scalar_core,10.376359778083645,0.0009541984732824427,0.9562684208883946
NGC0024,25,scalar_core,10.438203971341464,0.001272264631043257,0.9575406855194378
NGC5985,32,scalar_core,10.606643085612667,0.0010905125408942203,0.958631198060332
UGC05253,62,scalar_core,10.746656554468782,0.0005089058524173028,0.9591401039127493
UGC02953,113,scalar_core,10.991123490255951,0.00033189512114171923,0.959471999033891
UGC03205,43,scalar_core,11.302317610785025,0.0007633587786259542,0.960235357812517
NGC3198,40,scalar_core,11.73709393375239,0.0008481764206955047,0.9610835342332125
UGC09133,59,scalar_core,11.759379403786472,0.0005452562704471102,0.9616287905036596
UGC06787,57,scalar_core,11.77300572793426,0.0005089058524173028,0.9621376963560768
UGC03580,41,scalar_core,12.036717029359371,0.0007633587786259542,0.9629010551347028
NGC6195,22,scalar_core,12.165041432361782,0.0015267175572519084,0.9644277726919547
NGC6015,39,scalar_core,12.381546956534963,0.0008481764206955047,0.9652759491126501
NGC5055,24,scalar_core,12.489370919410216,0.001272264631043257,0.9665482137436934
UGC11914,64,scalar_core,12.578355050467035,0.0005871990604815032,0.9671354128041749
NGC6015,40,scalar_core,12.776800970545622,0.0008481764206955047,0.9679835892248704
UGC02953,114,scalar_core,12.845217612898097,0.00033189512114171923,0.9683154843460121
UGC05253,69,scalar_core,12.94532695872902,0.0005089058524173028,0.9688243901984294
UGC03205,47,scalar_core,13.071618318301274,0.0007633587786259542,0.9695877489770554
UGC06787,58,scalar_core,13.609920867224783,0.0005089058524173028,0.9700966548294726
UGC09133,58,scalar_core,13.99905819648754,0.0005452562704471102,0.9706419110999197
UGC03580,42,scalar_core,14.276934781459149,0.0007633587786259542,0.9714052698785457
UGC03580,43,scalar_core,14.973752113595696,0.0007633587786259542,0.9721686286571717
UGC06787,60,scalar_core,15.033590624371865,0.0005089058524173028,0.9726775345095889
UGC11914,62,scalar_core,15.27875819415564,0.0005871990604815032,0.9732647335700705
UGC03205,46,scalar_core,15.32904084150105,0.0007633587786259542,0.9740280923486965
UGC06787,59,scalar_core,15.529554658350522,0.0005089058524173028,0.9745369982011137
UGC09133,63,scalar_core,15.708816834630175,0.0005452562704471102,0.9750822544715608
UGC09133,65,scalar_core,15.774841982364832,0.0005452562704471102,0.9756275107420079
NGC6015,43,scalar_core,15.835784768168262,0.0008481764206955047,0.9764756871627034
NGC0024,26,scalar_core,15.924453449323629,0.001272264631043257,0.9777479517937466
UGC00191,7,scalar_core,15.962060101721304,0.003816793893129771,0.9815647456868763
UGC03205,45,scalar_core,17.412257466882153,0.0007633587786259542,0.9823281044655023
UGC00191,8,scalar_core,18.82366842807204,0.003816793893129771,0.9861448983586321
UGC09133,64,scalar_core,18.93850629704089,0.0005452562704471102,0.9866901546290792
NGC0024,28,scalar_core,19.05729659709423,0.001272264631043257,0.9879624192601224
UGC11914,63,scalar_core,19.237247616867744,0.0005871990604815032,0.988549618320604
UGC06787,62,scalar_core,19.316286266973705,0.0005089058524173028,0.9890585241730212
UGC03580,45,scalar_core,19.36999430698588,0.0007633587786259542,0.9898218829516472
UGC03580,44,scalar_core,19.516498891072874,0.0007633587786259542,0.9905852417302732
UGC05253,70,scalar_core,20.06785534031791,0.0005089058524173028,0.9910941475826904
UGC03580,46,scalar_core,20.59696292100676,0.0007633587786259542,0.9918575063613164
NGC2403,61,scalar_core,21.34539565547777,0.0005089058524173028,0.9923664122137337
UGC06787,61,scalar_core,22.347011605911984,0.0005089058524173028,0.9928753180661509
UGC06787,66,scalar_core,23.093277027151384,0.0005089058524173028,0.9933842239185682
UGC06787,70,scalar_core,25.121845707941556,0.0005089058524173028,0.9938931297709854
UGC06787,68,scalar_core,25.4385532137815,0.0005089058524173028,0.9944020356234027
NGC2403,62,scalar_core,25.932927013512103,0.0005089058524173028,0.9949109414758199
NGC2403,60,scalar_core,27.519049575784848,0.0005089058524173028,0.9954198473282372
UGC06787,65,scalar_core,27.65931979719105,0.0005089058524173028,0.9959287531806544
UGC06787,67,scalar_core,27.810270890784423,0.0005089058524173028,0.9964376590330717
UGC03205,44,scalar_core,28.28471758838836,0.0007633587786259542,0.9972010178116977
UGC06787,69,scalar_core,29.25266644879682,0.0005089058524173028,0.9977099236641149
UGC06787,63,scalar_core,33.41368038559308,0.0005089058524173028,0.9982188295165322
UGC06787,64,scalar_core,43.90044985816698,0.0005089058524173028,0.9987277353689494
NGC5055,23,scalar_core,46.89994119152817,0.001272264631043257,0.9999999999999927
NGC7793,39,extended,0.0004925494821057,0.0007633587786259542,0.0007633587786259542
UGC05986,14,extended,0.0077547889054238,0.002544529262086514,0.0033078880407124683
NGC0289,22,extended,0.0109574720663325,0.001272264631043257,0.004580152671755725
NGC5585,23,extended,0.0122108589349436,0.0015267175572519084,0.0061068702290076335
UGC08699,32,extended,0.032937583128956,0.0008481764206955047,0.006955046649703138
NGC0055,17,extended,0.0396245596119735,0.0015267175572519084,0.008481764206955046
NGC4088,9,extended,0.0408519926910295,0.002544529262086514,0.01102629346904156
UGCA444,29,extended,0.042620355998714,0.0009541984732824427,0.011980491942324003
NGC5585,19,extended,0.0508356233764791,0.0015267175572519084,0.013507209499575911
UGC05253,65,extended,0.0517565904240217,0.0005089058524173028,0.014016115351993213
NGC4100,19,extended,0.0543447925779854,0.0015267175572519084,0.015542832909245121
NGC4100,23,extended,0.0568596368096336,0.0015267175572519084,0.01706955046649703
UGC06446,14,extended,0.0582651360864707,0.0019083969465648854,0.018977947413061916
UGC06983,14,extended,0.0596828252904933,0.0019083969465648854,0.0208863443596268
UGC12732,12,extended,0.0616594169740434,0.0019083969465648854,0.022794741306191687
UGC05829,8,extended,0.0631718833190631,0.002544529262086514,0.0253392705682782
UGC05750,9,extended,0.0684163103389349,0.002544529262086514,0.027883799830364715
NGC6946,50,extended,0.0687028355244194,0.0006361323155216285,0.028519932145886343
UGCA444,28,extended,0.07315935376171,0.0009541984732824427,0.029474130619168787
UGC06983,15,extended,0.0737426906598531,0.0019083969465648854,0.031382527565733676
NGC0055,18,extended,0.0800518095536655,0.0015267175572519084,0.032909245122985584
UGC06983,13,extended,0.0808661355510748,0.0019083969465648854,0.03481764206955047
UGC02916,37,extended,0.0816061613335884,0.0008481764206955047,0.03566581849024598
UGC05750,8,extended,0.0821791779900604,0.002544529262086514,0.038210347752332494
UGC07323,9,extended,0.0846301841332885,0.003816793893129771,0.042027141645462264
NGC4217,15,extended,0.0945363072952888,0.0019083969465648854,0.04393553859202715
NGC6946,55,extended,0.095262180393885,0.0006361323155216285,0.04457167090754878
NGC4013,34,extended,0.100010607071249,0.0009541984732824427,0.045525869380831224
UGC08286,13,extended,0.1009013227502606,0.0019083969465648854,0.04743426632739611
UGC05986,13,extended,0.1051929324281572,0.002544529262086514,0.04997879558948263
UGC06446,15,extended,0.1082490051073209,0.0019083969465648854,0.05188719253604752
NGC0289,23,extended,0.1129262517243734,0.001272264631043257,0.05315945716709077
UGC06399,7,extended,0.1157207810402934,0.003816793893129771,0.05697625106022054
IC2574,29,extended,0.1173646712061813,0.0010905125408942203,0.05806676360111476
F568-V1,12,extended,0.1199553570680289,0.002544529262086514,0.06061129286320128
UGC06614,10,extended,0.1208357144888347,0.002544529262086514,0.0631558221252878
UGC02916,39,extended,0.1218624645155497,0.0008481764206955047,0.06400399854598329
UGC09133,54,extended,0.1299319771751683,0.0005452562704471102,0.06454925481643041
NGC3893,9,extended,0.132738239174532,0.003816793893129771,0.06836604870956019
NGC2976,25,extended,0.1348004195698266,0.001272264631043257,0.06963831334060344
F568-3,14,extended,0.1384985316604858,0.0019083969465648854,0.07154671028716833
NGC6946,57,extended,0.1399212211579129,0.0006361323155216285,0.07218284260268996
UGC06446,13,extended,0.1419412449460124,0.0019083969465648854,0.07409123954925485
UGC07524,24,extended,0.1446306662421687,0.0010905125408942203,0.07518175209014907
UGC08286,16,extended,0.1484343047753427,0.0019083969465648854,0.07709014903671396
NGC6946,49,extended,0.154770942752927,0.0006361323155216285,0.0777262813522356
NGC5033,19,extended,0.1590220687853616,0.0015267175572519084,0.0792529989094875
UGC09037,19,extended,0.1602566650812393,0.0015267175572519084,0.08077971646673941
UGC12732,13,extended,0.1607096223139761,0.0019083969465648854,0.0826881134133043
NGC5005,14,extended,0.165486975931927,0.0019083969465648854,0.08459651035986919
F583-1,20,extended,0.1666278154487901,0.0015267175572519084,0.0861232279171211
IC2574,28,extended,0.1722757438055486,0.0010905125408942203,0.08721374045801532
NGC0055,16,extended,0.1735234383662235,0.0015267175572519084,0.08874045801526723
DDO154,11,extended,0.1914507025638556,0.002544529262086514,0.09128498727735374
UGC02916,36,extended,0.1940943654420813,0.0008481764206955047,0.09213316369804923
NGC6946,46,extended,0.208964902993091,0.0006361323155216285,0.09276929601357087
UGC02916,41,extended,0.211245108478061,0.0008481764206955047,0.09361747243426637
NGC6946,47,extended,0.2198655743676426,0.0006361323155216285,0.094253604749788
UGC02916,40,extended,0.2247992240184964,0.0008481764206955047,0.0951017811704835
UGC04499,7,extended,0.2276900000589602,0.003816793893129771,0.09891857506361328
NGC6946,48,extended,0.2285262406311346,0.0006361323155216285,0.09955470737913491
UGC07323,8,extended,0.2328400744790102,0.003816793893129771,0.10337150127226469
UGC06983,16,extended,0.2334277409041104,0.0019083969465648854,0.10527989821882958
UGC04278,20,extended,0.236231282104097,0.0015267175572519084,0.10680661577608148
NGC6946,54,extended,0.2406741336331421,0.0006361323155216285,0.10744274809160312
F571-8,10,extended,0.2477677310713133,0.002544529262086514,0.10998727735368963
NGC6946,56,extended,0.2544624061948199,0.0006361323155216285,0.11062340966921126
NGC4157,15,extended,0.2611319471848068,0.0019083969465648854,0.11253180661577615
NGC6674,13,extended,0.2622709821222173,0.002544529262086514,0.11507633587786266
UGC11914,56,extended,0.2698348147010072,0.0005871990604815032,0.11566353493834416
UGC04499,8,extended,0.2706030726492081,0.003816793893129771,0.11948032883147394
NGC6946,52,extended,0.2707826412272496,0.0006361323155216285,0.12011646114699558
NGC5585,20,extended,0.280415250935582,0.0015267175572519084,0.12164317870424748
UGCA444,30,extended,0.282512811083233,0.0009541984732824427,0.12259737717752993
NGC3521,40,extended,0.2888217850763593,0.0008481764206955047,0.12344555359822543
UGC03546,24,extended,0.292279935252111,0.001272264631043257,0.12471781822926868
UGC05253,66,extended,0.2948891207978414,0.0005089058524173028,0.12522672408168598
NGC0024,23,extended,0.297902552969797,0.001272264631043257,0.12649898871272924
UGC03580,37,extended,0.2996215850977783,0.0007633587786259542,0.1272623474913552
NGC6946,51,extended,0.2997986234353117,0.0006361323155216285,0.12789847980687682
UGC08286,15,extended,0.305552038709159,0.0019083969465648854,0.1298068767534417
UGC02916,38,extended,0.3066601099958124,0.0008481764206955047,0.13065505317413723
NGC5005,15,extended,0.3082961519674567,0.0019083969465648854,0.13256345012070211
UGC03205,38,extended,0.3097813915011883,0.0007633587786259542,0.13332680889932808
NGC4100,22,extended,0.3104960171431243,0.0015267175572519084,0.13485352645658
UGCA444,34,extended,0.3134274964798381,0.0009541984732824427,0.13580772492986243
NGC0055,20,extended,0.3138085060238273,0.0015267175572519084,0.13733444248711435
UGC11914,58,extended,0.3164259239115493,0.0005871990604815032,0.13792164154759584
NGC4013,35,extended,0.3181673310811277,0.0009541984732824427,0.13887584002087827
UGC09037,21,extended,0.3211162132355838,0.0015267175572519084,0.1404025575781302
UGC02953,92,extended,0.3220293003335231,0.00033189512114171923,0.1407344526992719
UGC05253,64,extended,0.3245865826565176,0.0005089058524173028,0.1412433585516892
F583-1,21,extended,0.3262448853049444,0.0015267175572519084,0.14277007610894113
UGC04278,21,extended,0.3263976161354139,0.0015267175572519084,0.14429679366619305
UGC11455,29,extended,0.3275407323698475,0.0009541984732824427,0.14525099213947548
UGC11455,31,extended,0.3300493090533656,0.0009541984732824427,0.1462051906127579
NGC4157,13,extended,0.3320376484671096,0.0019083969465648854,0.1481135875593228
UGC09037,20,extended,0.3365801007781251,0.0015267175572519084,0.14964030511657472
NGC7793,38,extended,0.3383563632619021,0.0007633587786259542,0.15040366389520068
UGC12506,24,extended,0.3389738048168428,0.0010905125408942203,0.15149417643609492
IC2574,33,extended,0.3437539993509153,0.0010905125408942203,0.15258468897698915
NGC6946,53,extended,0.3547487842721588,0.0006361323155216285,0.15322082129251077
UGC08837,6,extended,0.3629266975239729,0.003816793893129771,0.15703761518564055
UGC05986,12,extended,0.3677756077124442,0.002544529262086514,0.15958214444772706
NGC4157,14,extended,0.3680541724689465,0.0019083969465648854,0.16149054139429195
UGC03580,38,extended,0.3694350060096047,0.0007633587786259542,0.1622539001729179
UGCA444,31,extended,0.3701633429983349,0.0009541984732824427,0.16320809864620034
NGC2976,22,extended,0.3744190783119288,0.001272264631043257,0.1644803632772436
NGC4217,16,extended,0.3746656037188264,0.0019083969465648854,0.1663887602238085
UGC11914,54,extended,0.3753093127792278,0.0005871990604815032,0.16697595928429
NGC5585,22,extended,0.3768434728982425,0.0015267175572519084,0.1685026768415419
UGC06446,16,extended,0.3768876392120566,0.0019083969465648854,0.1704110737881068
NGC0289,26,extended,0.3923765924556252,0.001272264631043257,0.17168333841915007
NGC4559,25,extended,0.3982245825650576,0.0010905125408942203,0.1727738509600443
UGC09037,18,extended,0.4018274999665175,0.0015267175572519084,0.17430056851729622
NGC3521,32,extended,0.4032985269238385,0.0008481764206955047,0.17514874493799173
D631-7,12,extended,0.4051623538961765,0.0019083969465648854,0.17705714188455662
NGC0024,24,extended,0.4126228838172822,0.001272264631043257,0.1783294065155999
UGC07089,9,extended,0.4147324031816111,0.002544529262086514,0.1808739357776864
NGC6674,14,extended,0.4171453887435575,0.002544529262086514,0.1834184650397729
NGC2976,23,extended,0.4253745938817175,0.001272264631043257,0.18469072967081618
UGC00731,10,extended,0.4314014329341446,0.002544529262086514,0.1872352589329027
IC2574,27,extended,0.4368090361561029,0.0010905125408942203,0.18832577147379692
UGC07125,10,extended,0.4377299408958716,0.002544529262086514,0.19087030073588343
NGC4157,16,extended,0.4421626842492857,0.0019083969465648854,0.19277869768244832
NGC2976,21,extended,0.4501413436797049,0.001272264631043257,0.1940509623134916
UGC07524,30,extended,0.4563067594382273,0.0010905125408942203,0.19514147485438582
UGC02953,93,extended,0.4574322399946595,0.00033189512114171923,0.19547336997552753
UGC05005,8,extended,0.4583545245080159,0.002544529262086514,0.19801789923761404
UGC07125,11,extended,0.4734425908634924,0.002544529262086514,0.20056242849970055
UGCA444,33,extended,0.4876978369648235,0.0009541984732824427,0.20151662697298298
UGC08286,14,extended,0.4951971250763644,0.0019083969465648854,0.20342502391954786
UGC05764,9,extended,0.4985066206468507,0.003816793893129771,0.20724181781267764
F583-4,9,extended,0.4999556835248887,0.002544529262086514,0.20978634707476415
ESO116-G012,12,extended,0.5021583871840107,0.002544529262086514,0.21233087633685066
UGC07524,25,extended,0.5051208310018198,0.0010905125408942203,0.2134213888777449
IC4202,25,extended,0.5190115968680081,0.0010905125408942203,0.21451190141863913
NGC3521,35,extended,0.5216425985780734,0.0008481764206955047,0.21536007783933464
NGC0100,17,extended,0.5257321799798901,0.0015267175572519084,0.21688679539658656
UGC05716,9,extended,0.5278690659497097,0.002544529262086514,0.21943132465867307
NGC3521,33,extended,0.5285261310494473,0.0008481764206955047,0.22027950107936858
UGC06399,8,extended,0.5297540397870764,0.003816793893129771,0.22409629497249836
NGC5585,21,extended,0.5316120639235749,0.0015267175572519084,0.22562301252975028
UGCA444,35,extended,0.536819826319798,0.0009541984732824427,0.2265772110030327
DDO064,12,extended,0.5402600015654152,0.002544529262086514,0.22912174026511922
NGC3893,8,extended,0.5419232514978563,0.003816793893129771,0.232938534158249
UGC00731,9,extended,0.556389114217718,0.002544529262086514,0.2354830634203355
NGC4183,19,extended,0.5686880318813067,0.0015267175572519084,0.23700978097758743
UGCA444,32,extended,0.5722083650406258,0.0009541984732824427,0.23796397945086986
UGC09037,17,extended,0.5735989924242316,0.0015267175572519084,0.23949069700812178
UGC11914,52,extended,0.5804911248000576,0.0005871990604815032,0.24007789606860327
F568-V1,13,extended,0.5831868098681445,0.002544529262086514,0.24262242533068978
UGC02916,34,extended,0.5867692742144967,0.0008481764206955047,0.2434706017513853
NGC4559,28,extended,0.5880919300085161,0.0010905125408942203,0.24456111429227953
NGC4559,27,extended,0.5935124552844675,0.0010905125408942203,0.24565162683317376
DDO161,25,extended,0.598571157104966,0.0010905125408942203,0.246742139374068
NGC7793,36,extended,0.6030461626462706,0.0007633587786259542,0.24750549815269396
NGC5005,16,extended,0.6048024287703199,0.0019083969465648854,0.24941389509925885
UGC06614,11,extended,0.6096928532197943,0.002544529262086514,0.25195842436134536
UGC05005,9,extended,0.6179278603882125,0.002544529262086514,0.2545029536234319
DDO161,24,extended,0.6219766956977878,0.0010905125408942203,0.2555934661643261
UGC07524,26,extended,0.624872316301532,0.0010905125408942203,0.2566839787052203
